email_id,send_day,policy,opened
9472,32,baseline,0
9473,32,baseline,0
9474,32,baseline,0
9475,32,baseline,0
9476,32,baseline,0
9477,32,baseline,0
9478,32,baseline,0
9479,32,baseline,0
9480,32,baseline,0
9481,32,baseline,0
9482,32,baseline,0
9483,32,baseline,0
9484,32,baseline,0
9485,32,baseline,0
9486,32,baseline,1
9487,32,baseline,0
9488,32,baseline,0
9489,32,baseline,0
9490,32,baseline,0
9491,32,baseline,1
9492,32,baseline,0
9493,32,baseline,0
9494,32,baseline,0
9495,32,baseline,0
9496,32,baseline,0
9497,32,baseline,0
9498,32,baseline,0
9499,32,baseline,0
9500,32,baseline,0
9501,32,baseline,1
9502,32,baseline,0
9503,32,baseline,0
9504,32,baseline,0
9505,32,baseline,0
9506,32,baseline,0
9507,32,baseline,0
9508,32,baseline,0
9509,32,baseline,0
9510,32,baseline,0
9511,32,baseline,0
9512,32,baseline,0
9513,32,baseline,0
9514,32,baseline,0
9515,32,baseline,0
9516,32,baseline,0
9517,32,baseline,0
9518,32,baseline,0
9519,32,baseline,1
9520,32,baseline,0
9521,32,baseline,0
9522,32,baseline,0
9523,32,baseline,0
9524,32,baseline,0
9525,32,baseline,0
9526,32,baseline,0
9527,32,baseline,0
9528,32,baseline,0
9529,32,baseline,0
9530,32,baseline,0
9531,32,baseline,0
9532,32,baseline,0
9533,32,baseline,0
9534,32,baseline,0
9535,32,baseline,0
9536,32,baseline,0
9537,32,baseline,0
9538,32,baseline,0
9539,32,baseline,0
9540,32,baseline,0
9541,32,baseline,0
9542,32,baseline,1
9543,32,baseline,0
9544,32,baseline,0
9545,32,baseline,0
9546,32,baseline,0
9547,32,baseline,0
9548,32,baseline,1
9549,32,baseline,0
9550,32,baseline,0
9551,32,baseline,0
9552,32,baseline,0
9553,32,baseline,0
9554,32,baseline,1
9555,32,baseline,0
9556,32,baseline,0
9557,32,baseline,0
9558,32,baseline,0
9559,32,baseline,0
9560,32,baseline,0
9561,32,baseline,0
9562,32,baseline,0
9563,32,baseline,0
9564,32,baseline,0
9565,32,baseline,0
9566,32,baseline,0
9567,32,baseline,0
9568,32,baseline,0
9569,32,baseline,0
9570,32,baseline,0
9571,32,baseline,0
9572,32,baseline,0
9573,32,baseline,0
9574,32,baseline,0
9575,32,baseline,0
9576,32,baseline,0
9577,32,baseline,0
9578,32,baseline,0
9579,32,baseline,0
9580,32,baseline,0
9581,32,baseline,0
9582,32,baseline,0
9583,32,baseline,0
9584,32,baseline,0
9585,32,baseline,0
9586,32,baseline,0
9587,32,baseline,0
9588,32,baseline,0
9589,32,baseline,0
9590,32,baseline,0
9591,32,baseline,0
9592,32,baseline,0
9593,32,baseline,0
9594,32,baseline,1
9595,32,baseline,0
9596,32,baseline,0
9597,32,baseline,0
9598,32,baseline,0
9599,32,baseline,0
9600,32,baseline,0
9601,33,bandit,0
9602,33,bandit,0
9603,33,bandit,0
9604,33,bandit,0
9605,33,bandit,0
9606,33,bandit,1
9607,33,bandit,0
9608,33,bandit,0
9609,33,bandit,0
9610,33,bandit,0
9611,33,bandit,0
9612,33,bandit,0
9613,33,bandit,0
9614,33,bandit,0
9615,33,bandit,0
9616,33,bandit,0
9617,33,bandit,0
9618,33,bandit,0
9619,33,bandit,0
9620,33,bandit,0
9621,33,bandit,1
9622,33,bandit,0
9623,33,bandit,0
9624,33,bandit,0
9625,33,bandit,0
9626,33,bandit,0
9627,33,bandit,0
9628,33,bandit,1
9629,33,bandit,0
9630,33,bandit,0
9631,33,bandit,1
9632,33,bandit,0
9633,33,bandit,0
9634,33,bandit,1
9635,33,bandit,0
9636,33,bandit,0
9637,33,bandit,0
9638,33,bandit,0
9639,33,bandit,0
9640,33,bandit,0
9641,33,bandit,0
9642,33,bandit,1
9643,33,bandit,0
9644,33,bandit,1
9645,33,bandit,0
9646,33,bandit,0
9647,33,bandit,0
9648,33,bandit,1
9649,33,bandit,0
9650,33,bandit,0
9651,33,bandit,0
9652,33,bandit,0
9653,33,bandit,0
9654,33,bandit,0
9655,33,bandit,0
9656,33,bandit,1
9657,33,bandit,0
9658,33,bandit,0
9659,33,bandit,0
9660,33,bandit,0
9661,33,bandit,1
9662,33,bandit,0
9663,33,bandit,0
9664,33,bandit,0
9665,33,bandit,0
9666,33,bandit,1
9667,33,bandit,0
9668,33,bandit,0
9669,33,bandit,0
9670,33,bandit,0
9671,33,bandit,0
9672,33,bandit,0
9673,33,bandit,1
9674,33,bandit,0
9675,33,bandit,0
9676,33,bandit,0
9677,33,bandit,0
9678,33,bandit,0
9679,33,bandit,0
9680,33,bandit,0
9681,33,bandit,0
9682,33,bandit,0
9683,33,bandit,0
9684,33,bandit,0
9685,33,bandit,1
9686,33,bandit,0
9687,33,bandit,0
9688,33,bandit,0
9689,33,bandit,0
9690,33,bandit,0
9691,33,bandit,0
9692,33,bandit,0
9693,33,bandit,0
9694,33,bandit,0
9695,33,bandit,0
9696,33,bandit,0
9697,33,bandit,0
9698,33,bandit,0
9699,33,bandit,0
9700,33,bandit,0
9701,33,bandit,0
9702,33,bandit,0
9703,33,bandit,0
9704,33,bandit,0
9705,33,bandit,0
9706,33,bandit,0
9707,33,bandit,0
9708,33,bandit,0
9709,33,bandit,0
9710,33,bandit,0
9711,33,bandit,0
9712,33,bandit,0
9713,33,bandit,1
9714,33,bandit,0
9715,33,bandit,0
9716,33,bandit,0
9717,33,bandit,0
9718,33,bandit,0
9719,33,bandit,0
9720,33,bandit,0
9721,33,bandit,0
9722,33,bandit,0
9723,33,bandit,0
9724,33,bandit,0
9725,33,bandit,0
9726,33,bandit,1
9727,33,bandit,0
9728,33,bandit,0
9729,33,bandit,0
9730,33,bandit,0
9731,33,bandit,0
9732,33,bandit,0
9733,33,bandit,0
9734,33,bandit,0
9735,33,bandit,0
9736,33,bandit,0
9737,33,bandit,0
9738,33,bandit,0
9739,33,bandit,0
9740,33,bandit,0
9741,33,bandit,0
9742,33,bandit,0
9743,33,bandit,0
9744,33,bandit,0
9745,33,bandit,1
9746,33,bandit,0
9747,33,bandit,0
9748,33,bandit,0
9749,33,bandit,0
9750,33,bandit,0
9751,33,baseline,0
9752,33,baseline,0
9753,33,baseline,0
9754,33,baseline,0
9755,33,baseline,0
9756,33,baseline,0
9757,33,baseline,0
9758,33,baseline,0
9759,33,baseline,0
9760,33,baseline,0
9761,33,baseline,0
9762,33,baseline,0
9763,33,baseline,0
9764,33,baseline,0
9765,33,baseline,0
9766,33,baseline,0
9767,33,baseline,0
9768,33,baseline,0
9769,33,baseline,0
9770,33,baseline,0
9771,33,baseline,0
9772,33,baseline,0
9773,33,baseline,0
9774,33,baseline,0
9775,33,baseline,0
9776,33,baseline,0
9777,33,baseline,0
9778,33,baseline,0
9779,33,baseline,0
9780,33,baseline,0
9781,33,baseline,0
9782,33,baseline,0
9783,33,baseline,0
9784,33,baseline,0
9785,33,baseline,0
9786,33,baseline,0
9787,33,baseline,0
9788,33,baseline,0
9789,33,baseline,0
9790,33,baseline,0
9791,33,baseline,0
9792,33,baseline,0
9793,33,baseline,0
9794,33,baseline,0
9795,33,baseline,0
9796,33,baseline,0
9797,33,baseline,0
9798,33,baseline,0
9799,33,baseline,0
9800,33,baseline,0
9801,33,baseline,0
9802,33,baseline,1
9803,33,baseline,0
9804,33,baseline,0
9805,33,baseline,0
9806,33,baseline,0
9807,33,baseline,0
9808,33,baseline,0
9809,33,baseline,0
9810,33,baseline,0
9811,33,baseline,0
9812,33,baseline,0
9813,33,baseline,0
9814,33,baseline,0
9815,33,baseline,0
9816,33,baseline,0
9817,33,baseline,0
9818,33,baseline,0
9819,33,baseline,0
9820,33,baseline,0
9821,33,baseline,0
9822,33,baseline,0
9823,33,baseline,0
9824,33,baseline,0
9825,33,baseline,0
9826,33,baseline,0
9827,33,baseline,0
9828,33,baseline,1
9829,33,baseline,0
9830,33,baseline,0
9831,33,baseline,0
9832,33,baseline,0
9833,33,baseline,0
9834,33,baseline,0
9835,33,baseline,0
9836,33,baseline,0
9837,33,baseline,0
9838,33,baseline,0
9839,33,baseline,0
9840,33,baseline,0
9841,33,baseline,0
9842,33,baseline,0
9843,33,baseline,0
9844,33,baseline,0
9845,33,baseline,0
9846,33,baseline,0
9847,33,baseline,0
9848,33,baseline,0
9849,33,baseline,0
9850,33,baseline,0
9851,33,baseline,0
9852,33,baseline,0
9853,33,baseline,0
9854,33,baseline,0
9855,33,baseline,0
9856,33,baseline,0
9857,33,baseline,0
9858,33,baseline,0
9859,33,baseline,0
9860,33,baseline,0
9861,33,baseline,0
9862,33,baseline,0
9863,33,baseline,0
9864,33,baseline,1
9865,33,baseline,0
9866,33,baseline,1
9867,33,baseline,0
9868,33,baseline,0
9869,33,baseline,0
9870,33,baseline,0
9871,33,baseline,0
9872,33,baseline,0
9873,33,baseline,0
9874,33,baseline,0
9875,33,baseline,0
9876,33,baseline,0
9877,33,baseline,0
9878,33,baseline,1
9879,33,baseline,0
9880,33,baseline,0
9881,33,baseline,0
9882,33,baseline,0
9883,33,baseline,0
9884,33,baseline,1
9885,33,baseline,0
9886,33,baseline,1
9887,33,baseline,0
9888,33,baseline,0
9889,33,baseline,1
9890,33,baseline,0
9891,33,baseline,0
9892,33,baseline,0
9893,33,baseline,0
9894,33,baseline,0
9895,33,baseline,0
9896,33,baseline,0
9897,33,baseline,0
9898,33,baseline,0
9899,33,baseline,0
9900,33,baseline,0
9901,34,bandit,0
9902,34,bandit,1
9903,34,bandit,0
9904,34,bandit,0
9905,34,bandit,0
9906,34,bandit,1
9907,34,bandit,1
9908,34,bandit,0
9909,34,bandit,0
9910,34,bandit,1
9911,34,bandit,0
9912,34,bandit,0
9913,34,bandit,1
9914,34,bandit,0
9915,34,bandit,1
9916,34,bandit,0
9917,34,bandit,1
9918,34,bandit,0
9919,34,bandit,0
9920,34,bandit,0
9921,34,bandit,0
9922,34,bandit,0
9923,34,bandit,0
9924,34,bandit,0
9925,34,bandit,0
9926,34,bandit,0
9927,34,bandit,0
9928,34,bandit,0
9929,34,bandit,0
9930,34,bandit,0
9931,34,bandit,1
9932,34,bandit,0
9933,34,bandit,0
9934,34,bandit,0
9935,34,bandit,0
9936,34,bandit,0
9937,34,bandit,1
9938,34,bandit,0
9939,34,bandit,0
9940,34,bandit,0
9941,34,bandit,1
9942,34,bandit,0
9943,34,bandit,0
9944,34,bandit,0
9945,34,bandit,0
9946,34,bandit,0
9947,34,bandit,0
9948,34,bandit,0
9949,34,bandit,0
9950,34,bandit,0
9951,34,bandit,0
9952,34,bandit,0
9953,34,bandit,0
9954,34,bandit,0
9955,34,bandit,0
9956,34,bandit,0
9957,34,bandit,0
9958,34,bandit,0
9959,34,bandit,0
9960,34,bandit,0
9961,34,bandit,0
9962,34,bandit,0
9963,34,bandit,0
9964,34,bandit,0
9965,34,bandit,0
9966,34,bandit,0
9967,34,bandit,0
9968,34,bandit,0
9969,34,bandit,0
9970,34,bandit,0
9971,34,bandit,0
9972,34,bandit,0
9973,34,bandit,0
9974,34,bandit,0
9975,34,bandit,0
9976,34,bandit,0
9977,34,bandit,0
9978,34,bandit,0
9979,34,bandit,1
9980,34,bandit,0
9981,34,bandit,0
9982,34,bandit,0
9983,34,bandit,0
9984,34,bandit,0
9985,34,bandit,0
9986,34,bandit,0
9987,34,bandit,0
9988,34,bandit,0
9989,34,bandit,0
9990,34,bandit,1
9991,34,bandit,0
9992,34,bandit,0
9993,34,bandit,0
9994,34,bandit,0
9995,34,bandit,1
9996,34,bandit,0
9997,34,bandit,0
9998,34,bandit,0
9999,34,bandit,1
10000,34,bandit,0
10001,34,bandit,0
10002,34,bandit,0
10003,34,bandit,0
10004,34,bandit,0
10005,34,bandit,0
10006,34,bandit,0
10007,34,bandit,0
10008,34,bandit,0
10009,34,bandit,0
10010,34,bandit,1
10011,34,bandit,0
10012,34,bandit,0
10013,34,bandit,1
10014,34,bandit,0
10015,34,bandit,0
10016,34,bandit,0
10017,34,bandit,0
10018,34,bandit,0
10019,34,bandit,0
10020,34,bandit,0
10021,34,bandit,0
10022,34,bandit,0
10023,34,bandit,0
10024,34,bandit,0
10025,34,bandit,0
10026,34,bandit,1
10027,34,bandit,0
10028,34,bandit,0
10029,34,bandit,0
10030,34,bandit,0
10031,34,bandit,0
10032,34,bandit,0
10033,34,bandit,0
10034,34,bandit,0
10035,34,bandit,0
10036,34,bandit,0
10037,34,bandit,0
10038,34,bandit,0
10039,34,bandit,0
10040,34,bandit,0
10041,34,bandit,0
10042,34,bandit,0
10043,34,bandit,0
10044,34,bandit,1
10045,34,bandit,0
10046,34,bandit,0
10047,34,bandit,0
10048,34,bandit,0
10049,34,bandit,0
10050,34,bandit,0
10051,34,baseline,0
10052,34,baseline,0
10053,34,baseline,0
10054,34,baseline,1
10055,34,baseline,0
10056,34,baseline,0
10057,34,baseline,0
10058,34,baseline,0
10059,34,baseline,0
10060,34,baseline,0
10061,34,baseline,1
10062,34,baseline,1
10063,34,baseline,0
10064,34,baseline,0
10065,34,baseline,0
10066,34,baseline,0
10067,34,baseline,0
10068,34,baseline,0
10069,34,baseline,0
10070,34,baseline,0
10071,34,baseline,0
10072,34,baseline,1
10073,34,baseline,0
10074,34,baseline,0
10075,34,baseline,0
10076,34,baseline,0
10077,34,baseline,0
10078,34,baseline,0
10079,34,baseline,0
10080,34,baseline,0
10081,34,baseline,0
10082,34,baseline,1
10083,34,baseline,1
10084,34,baseline,0
10085,34,baseline,0
10086,34,baseline,0
10087,34,baseline,0
10088,34,baseline,0
10089,34,baseline,1
10090,34,baseline,0
10091,34,baseline,0
10092,34,baseline,0
10093,34,baseline,0
10094,34,baseline,0
10095,34,baseline,0
10096,34,baseline,0
10097,34,baseline,0
10098,34,baseline,0
10099,34,baseline,0
10100,34,baseline,0
10101,34,baseline,0
10102,34,baseline,0
10103,34,baseline,0
10104,34,baseline,0
10105,34,baseline,0
10106,34,baseline,0
10107,34,baseline,0
10108,34,baseline,0
10109,34,baseline,0
10110,34,baseline,0
10111,34,baseline,0
10112,34,baseline,0
10113,34,baseline,0
10114,34,baseline,0
10115,34,baseline,0
10116,34,baseline,0
10117,34,baseline,0
10118,34,baseline,0
10119,34,baseline,0
10120,34,baseline,0
10121,34,baseline,0
10122,34,baseline,0
10123,34,baseline,0
10124,34,baseline,0
10125,34,baseline,1
10126,34,baseline,0
10127,34,baseline,0
10128,34,baseline,0
10129,34,baseline,0
10130,34,baseline,0
10131,34,baseline,0
10132,34,baseline,0
10133,34,baseline,0
10134,34,baseline,0
10135,34,baseline,0
10136,34,baseline,0
10137,34,baseline,0
10138,34,baseline,0
10139,34,baseline,0
10140,34,baseline,0
10141,34,baseline,0
10142,34,baseline,0
10143,34,baseline,0
10144,34,baseline,0
10145,34,baseline,0
10146,34,baseline,0
10147,34,baseline,0
10148,34,baseline,0
10149,34,baseline,0
10150,34,baseline,1
10151,34,baseline,0
10152,34,baseline,0
10153,34,baseline,0
10154,34,baseline,0
10155,34,baseline,0
10156,34,baseline,0
10157,34,baseline,0
10158,34,baseline,0
10159,34,baseline,0
10160,34,baseline,0
10161,34,baseline,0
10162,34,baseline,0
10163,34,baseline,0
10164,34,baseline,1
10165,34,baseline,0
10166,34,baseline,0
10167,34,baseline,1
10168,34,baseline,0
10169,34,baseline,0
10170,34,baseline,0
10171,34,baseline,0
10172,34,baseline,0
10173,34,baseline,0
10174,34,baseline,0
10175,34,baseline,0
10176,34,baseline,0
10177,34,baseline,0
10178,34,baseline,1
10179,34,baseline,0
10180,34,baseline,1
10181,34,baseline,0
10182,34,baseline,0
10183,34,baseline,0
10184,34,baseline,0
10185,34,baseline,0
10186,34,baseline,0
10187,34,baseline,0
10188,34,baseline,0
10189,34,baseline,0
10190,34,baseline,0
10191,34,baseline,0
10192,34,baseline,1
10193,34,baseline,0
10194,34,baseline,0
10195,34,baseline,0
10196,34,baseline,0
10197,34,baseline,0
10198,34,baseline,0
10199,34,baseline,0
10200,34,baseline,0
10201,35,bandit,1
10202,35,bandit,0
10203,35,bandit,1
10204,35,bandit,0
10205,35,bandit,0
10206,35,bandit,1
10207,35,bandit,0
10208,35,bandit,1
10209,35,bandit,0
10210,35,bandit,0
10211,35,bandit,0
10212,35,bandit,0
10213,35,bandit,1
10214,35,bandit,1
10215,35,bandit,0
10216,35,bandit,0
10217,35,bandit,0
10218,35,bandit,0
10219,35,bandit,0
10220,35,bandit,0
10221,35,bandit,1
10222,35,bandit,0
10223,35,bandit,0
10224,35,bandit,1
10225,35,bandit,0
10226,35,bandit,0
10227,35,bandit,0
10228,35,bandit,0
10229,35,bandit,0
10230,35,bandit,0
10231,35,bandit,1
10232,35,bandit,0
10233,35,bandit,0
10234,35,bandit,1
10235,35,bandit,0
10236,35,bandit,0
10237,35,bandit,1
10238,35,bandit,0
10239,35,bandit,1
10240,35,bandit,1
10241,35,bandit,1
10242,35,bandit,0
10243,35,bandit,1
10244,35,bandit,0
10245,35,bandit,0
10246,35,bandit,1
10247,35,bandit,0
10248,35,bandit,0
10249,35,bandit,0
10250,35,bandit,0
10251,35,bandit,0
10252,35,bandit,0
10253,35,bandit,0
10254,35,bandit,0
10255,35,bandit,0
10256,35,bandit,0
10257,35,bandit,0
10258,35,bandit,0
10259,35,bandit,0
10260,35,bandit,0
10261,35,bandit,0
10262,35,bandit,0
10263,35,bandit,0
10264,35,bandit,0
10265,35,bandit,0
10266,35,bandit,0
10267,35,bandit,0
10268,35,bandit,0
10269,35,bandit,0
10270,35,bandit,0
10271,35,bandit,0
10272,35,bandit,0
10273,35,bandit,0
10274,35,bandit,0
10275,35,bandit,0
10276,35,bandit,0
10277,35,bandit,0
10278,35,bandit,1
10279,35,bandit,0
10280,35,bandit,0
10281,35,bandit,0
10282,35,bandit,0
10283,35,bandit,0
10284,35,bandit,0
10285,35,bandit,0
10286,35,bandit,0
10287,35,bandit,0
10288,35,bandit,1
10289,35,bandit,0
10290,35,bandit,0
10291,35,bandit,0
10292,35,bandit,1
10293,35,bandit,1
10294,35,bandit,0
10295,35,bandit,0
10296,35,bandit,1
10297,35,bandit,0
10298,35,bandit,0
10299,35,bandit,0
10300,35,bandit,1
10301,35,bandit,0
10302,35,bandit,0
10303,35,bandit,0
10304,35,bandit,0
10305,35,bandit,0
10306,35,bandit,0
10307,35,bandit,0
10308,35,bandit,0
10309,35,bandit,0
10310,35,bandit,0
10311,35,bandit,0
10312,35,bandit,0
10313,35,bandit,0
10314,35,bandit,0
10315,35,bandit,0
10316,35,bandit,0
10317,35,bandit,0
10318,35,bandit,1
10319,35,bandit,0
10320,35,bandit,1
10321,35,bandit,0
10322,35,bandit,0
10323,35,bandit,0
10324,35,bandit,0
10325,35,bandit,0
10326,35,bandit,0
10327,35,bandit,0
10328,35,bandit,0
10329,35,bandit,0
10330,35,bandit,0
10331,35,bandit,0
10332,35,bandit,0
10333,35,bandit,0
10334,35,bandit,0
10335,35,bandit,1
10336,35,bandit,0
10337,35,bandit,0
10338,35,bandit,0
10339,35,bandit,0
10340,35,bandit,0
10341,35,bandit,0
10342,35,bandit,0
10343,35,bandit,0
10344,35,bandit,0
10345,35,bandit,1
10346,35,bandit,0
10347,35,bandit,0
10348,35,bandit,0
10349,35,bandit,0
10350,35,bandit,1
10351,35,baseline,0
10352,35,baseline,0
10353,35,baseline,1
10354,35,baseline,0
10355,35,baseline,0
10356,35,baseline,0
10357,35,baseline,0
10358,35,baseline,0
10359,35,baseline,0
10360,35,baseline,0
10361,35,baseline,0
10362,35,baseline,0
10363,35,baseline,0
10364,35,baseline,0
10365,35,baseline,0
10366,35,baseline,0
10367,35,baseline,0
10368,35,baseline,0
10369,35,baseline,0
10370,35,baseline,1
10371,35,baseline,0
10372,35,baseline,0
10373,35,baseline,0
10374,35,baseline,0
10375,35,baseline,0
10376,35,baseline,0
10377,35,baseline,0
10378,35,baseline,0
10379,35,baseline,0
10380,35,baseline,0
10381,35,baseline,0
10382,35,baseline,0
10383,35,baseline,1
10384,35,baseline,0
10385,35,baseline,0
10386,35,baseline,0
10387,35,baseline,0
10388,35,baseline,0
10389,35,baseline,0
10390,35,baseline,0
10391,35,baseline,0
10392,35,baseline,0
10393,35,baseline,0
10394,35,baseline,0
10395,35,baseline,0
10396,35,baseline,0
10397,35,baseline,0
10398,35,baseline,0
10399,35,baseline,0
10400,35,baseline,0
10401,35,baseline,0
10402,35,baseline,0
10403,35,baseline,0
10404,35,baseline,0
10405,35,baseline,1
10406,35,baseline,1
10407,35,baseline,0
10408,35,baseline,0
10409,35,baseline,0
10410,35,baseline,0
10411,35,baseline,0
10412,35,baseline,0
10413,35,baseline,0
10414,35,baseline,0
10415,35,baseline,0
10416,35,baseline,0
10417,35,baseline,0
10418,35,baseline,0
10419,35,baseline,0
10420,35,baseline,0
10421,35,baseline,0
10422,35,baseline,0
10423,35,baseline,1
10424,35,baseline,0
10425,35,baseline,0
10426,35,baseline,0
10427,35,baseline,0
10428,35,baseline,0
10429,35,baseline,0
10430,35,baseline,0
10431,35,baseline,0
10432,35,baseline,0
10433,35,baseline,0
10434,35,baseline,1
10435,35,baseline,0
10436,35,baseline,0
10437,35,baseline,0
10438,35,baseline,0
10439,35,baseline,0
10440,35,baseline,0
10441,35,baseline,1
10442,35,baseline,0
10443,35,baseline,0
10444,35,baseline,0
10445,35,baseline,1
10446,35,baseline,0
10447,35,baseline,1
10448,35,baseline,0
10449,35,baseline,0
10450,35,baseline,0
10451,35,baseline,1
10452,35,baseline,0
10453,35,baseline,1
10454,35,baseline,0
10455,35,baseline,0
10456,35,baseline,0
10457,35,baseline,0
10458,35,baseline,0
10459,35,baseline,0
10460,35,baseline,0
10461,35,baseline,0
10462,35,baseline,0
10463,35,baseline,0
10464,35,baseline,0
10465,35,baseline,0
10466,35,baseline,0
10467,35,baseline,0
10468,35,baseline,0
10469,35,baseline,0
10470,35,baseline,0
10471,35,baseline,0
10472,35,baseline,0
10473,35,baseline,0
10474,35,baseline,0
10475,35,baseline,0
10476,35,baseline,0
10477,35,baseline,0
10478,35,baseline,0
10479,35,baseline,0
10480,35,baseline,0
10481,35,baseline,0
10482,35,baseline,0
10483,35,baseline,0
10484,35,baseline,1
10485,35,baseline,0
10486,35,baseline,0
10487,35,baseline,0
10488,35,baseline,0
10489,35,baseline,0
10490,35,baseline,1
10491,35,baseline,0
10492,35,baseline,0
10493,35,baseline,0
10494,35,baseline,0
10495,35,baseline,0
10496,35,baseline,0
10497,35,baseline,0
10498,35,baseline,0
10499,35,baseline,0
10500,35,baseline,0
10501,36,bandit,0
10502,36,bandit,0
10503,36,bandit,0
10504,36,bandit,0
10505,36,bandit,0
10506,36,bandit,1
10507,36,bandit,0
10508,36,bandit,0
10509,36,bandit,0
10510,36,bandit,0
10511,36,bandit,0
10512,36,bandit,1
10513,36,bandit,0
10514,36,bandit,0
10515,36,bandit,0
10516,36,bandit,0
10517,36,bandit,0
10518,36,bandit,0
10519,36,bandit,0
10520,36,bandit,0
10521,36,bandit,1
10522,36,bandit,1
10523,36,bandit,1
10524,36,bandit,0
10525,36,bandit,0
10526,36,bandit,0
10527,36,bandit,0
10528,36,bandit,0
10529,36,bandit,0
10530,36,bandit,1
10531,36,bandit,0
10532,36,bandit,0
10533,36,bandit,0
10534,36,bandit,1
10535,36,bandit,0
10536,36,bandit,0
10537,36,bandit,0
10538,36,bandit,0
10539,36,bandit,1
10540,36,bandit,0
10541,36,bandit,0
10542,36,bandit,0
10543,36,bandit,0
10544,36,bandit,0
10545,36,bandit,0
10546,36,bandit,0
10547,36,bandit,0
10548,36,bandit,0
10549,36,bandit,0
10550,36,bandit,0
10551,36,bandit,0
10552,36,bandit,0
10553,36,bandit,0
10554,36,bandit,0
10555,36,bandit,0
10556,36,bandit,0
10557,36,bandit,0
10558,36,bandit,1
10559,36,bandit,0
10560,36,bandit,0
10561,36,bandit,0
10562,36,bandit,0
10563,36,bandit,1
10564,36,bandit,0
10565,36,bandit,0
10566,36,bandit,0
10567,36,bandit,0
10568,36,bandit,1
10569,36,bandit,0
10570,36,bandit,0
10571,36,bandit,0
10572,36,bandit,0
10573,36,bandit,0
10574,36,bandit,0
10575,36,bandit,1
10576,36,bandit,0
10577,36,bandit,0
10578,36,bandit,0
10579,36,bandit,0
10580,36,bandit,1
10581,36,bandit,0
10582,36,bandit,0
10583,36,bandit,1
10584,36,bandit,0
10585,36,bandit,0
10586,36,bandit,0
10587,36,bandit,0
10588,36,bandit,0
10589,36,bandit,1
10590,36,bandit,0
10591,36,bandit,0
10592,36,bandit,0
10593,36,bandit,0
10594,36,bandit,0
10595,36,bandit,0
10596,36,bandit,0
10597,36,bandit,1
10598,36,bandit,0
10599,36,bandit,0
10600,36,bandit,0
10601,36,bandit,0
10602,36,bandit,0
10603,36,bandit,0
10604,36,bandit,1
10605,36,bandit,0
10606,36,bandit,0
10607,36,bandit,0
10608,36,bandit,0
10609,36,bandit,0
10610,36,bandit,0
10611,36,bandit,0
10612,36,bandit,0
10613,36,bandit,0
10614,36,bandit,0
10615,36,bandit,0
10616,36,bandit,0
10617,36,bandit,0
10618,36,bandit,0
10619,36,bandit,0
10620,36,bandit,0
10621,36,bandit,0
10622,36,bandit,0
10623,36,bandit,1
10624,36,bandit,0
10625,36,bandit,0
10626,36,bandit,0
10627,36,bandit,0
10628,36,bandit,0
10629,36,bandit,0
10630,36,bandit,0
10631,36,bandit,0
10632,36,bandit,0
10633,36,bandit,1
10634,36,bandit,0
10635,36,bandit,0
10636,36,bandit,0
10637,36,bandit,0
10638,36,bandit,0
10639,36,bandit,0
10640,36,bandit,0
10641,36,bandit,1
10642,36,bandit,0
10643,36,bandit,0
10644,36,bandit,0
10645,36,bandit,0
10646,36,bandit,0
10647,36,bandit,0
10648,36,bandit,0
10649,36,bandit,0
10650,36,bandit,1
10651,36,baseline,0
10652,36,baseline,0
10653,36,baseline,0
10654,36,baseline,0
10655,36,baseline,0
10656,36,baseline,0
10657,36,baseline,0
10658,36,baseline,0
10659,36,baseline,0
10660,36,baseline,0
10661,36,baseline,0
10662,36,baseline,0
10663,36,baseline,0
10664,36,baseline,0
10665,36,baseline,0
10666,36,baseline,0
10667,36,baseline,0
10668,36,baseline,0
10669,36,baseline,0
10670,36,baseline,1
10671,36,baseline,1
10672,36,baseline,0
10673,36,baseline,0
10674,36,baseline,0
10675,36,baseline,1
10676,36,baseline,0
10677,36,baseline,0
10678,36,baseline,0
10679,36,baseline,0
10680,36,baseline,0
10681,36,baseline,0
10682,36,baseline,0
10683,36,baseline,0
10684,36,baseline,0
10685,36,baseline,0
10686,36,baseline,0
10687,36,baseline,0
10688,36,baseline,0
10689,36,baseline,0
10690,36,baseline,0
10691,36,baseline,0
10692,36,baseline,0
10693,36,baseline,0
10694,36,baseline,0
10695,36,baseline,0
10696,36,baseline,0
10697,36,baseline,0
10698,36,baseline,0
10699,36,baseline,0
10700,36,baseline,0
10701,36,baseline,0
10702,36,baseline,0
10703,36,baseline,0
10704,36,baseline,0
10705,36,baseline,0
10706,36,baseline,0
10707,36,baseline,0
10708,36,baseline,0
10709,36,baseline,0
10710,36,baseline,0
10711,36,baseline,0
10712,36,baseline,0
10713,36,baseline,0
10714,36,baseline,0
10715,36,baseline,0
10716,36,baseline,0
10717,36,baseline,0
10718,36,baseline,0
10719,36,baseline,0
10720,36,baseline,0
10721,36,baseline,0
10722,36,baseline,0
10723,36,baseline,1
10724,36,baseline,0
10725,36,baseline,1
10726,36,baseline,0
10727,36,baseline,0
10728,36,baseline,0
10729,36,baseline,0
10730,36,baseline,0
10731,36,baseline,0
10732,36,baseline,0
10733,36,baseline,0
10734,36,baseline,0
10735,36,baseline,0
10736,36,baseline,0
10737,36,baseline,0
10738,36,baseline,0
10739,36,baseline,0
10740,36,baseline,0
10741,36,baseline,0
10742,36,baseline,0
