transaction_id,customer_type,amount,is_new_device,hour_of_day,country_mismatch,confirmed_fraud,flagged_anomalous
9173,normal,26.49,0,18,0,0,0
9174,normal,60.01,0,15,0,0,0
9175,normal,66.74,0,13,0,0,0
9176,frequent_traveler,76.11,1,21,0,0,0
9177,normal,55.15,1,22,0,0,0
9178,normal,58.94,1,10,0,0,0
9179,normal,28.82,0,21,0,0,0
9180,normal,45.79,0,8,0,0,0
9181,frequent_traveler,18.78,1,18,0,0,0
9182,normal,109.22,0,21,0,0,0
9183,normal,38.55,0,21,0,0,0
9184,normal,107.61,0,10,0,0,0
9185,bulk_purchaser,192.22,0,11,0,0,0
9186,normal,43.78,0,18,0,0,0
9187,normal,51.48,0,19,0,0,0
9188,normal,40.8,0,20,0,0,0
9189,bulk_purchaser,457.36,0,21,1,0,1
9190,normal,75.54,1,12,0,0,0
9191,normal,50.96,0,7,0,0,0
9192,normal,61.23,0,7,0,0,0
9193,normal,50.95,0,13,0,0,0
9194,normal,84.35,1,15,0,1,0
9195,normal,28.02,0,12,0,0,0
9196,normal,32.55,0,18,0,0,0
9197,normal,63.36,0,9,0,0,0
9198,frequent_traveler,51.68,1,13,0,0,0
9199,normal,147.34,1,5,1,1,0
9200,normal,66.04,0,19,0,0,0
9201,bulk_purchaser,229.65,0,18,0,0,0
9202,normal,60.74,0,12,0,0,0
9203,normal,86.15,0,11,0,0,0
9204,frequent_traveler,81.22,0,0,0,0,0
9205,normal,67.86,0,16,0,0,0
9206,normal,33.32,0,10,0,0,0
9207,normal,77.13,0,13,0,0,0
9208,bulk_purchaser,330.48,1,2,1,1,1
9209,normal,26.15,0,5,0,0,0
9210,normal,92.55,0,16,0,0,0
9211,normal,47.93,0,16,0,0,0
9212,normal,34.87,0,15,0,0,0
9213,normal,69.65,1,19,0,0,0
9214,normal,104.04,0,7,0,0,0
9215,frequent_traveler,43.06,1,13,0,0,0
9216,normal,116.93,0,11,0,0,0
9217,normal,41.31,0,19,0,0,0
9218,normal,72.85,0,10,0,0,0
9219,normal,105.48,1,3,0,0,0
9220,normal,70.88,0,15,0,0,0
9221,normal,90.43,1,12,0,0,0
9222,normal,15.21,0,9,0,0,0
9223,normal,28.77,0,19,0,0,0
9224,normal,37.56,0,20,0,0,0
9225,frequent_traveler,57.0,1,14,1,0,0
9226,normal,38.43,0,18,0,0,0
9227,normal,57.15,0,10,0,0,0
9228,normal,67.2,0,7,0,0,0
9229,normal,44.72,0,14,0,0,0
9230,normal,28.75,0,19,0,0,0
9231,normal,128.36,0,20,0,0,0
9232,normal,96.87,0,22,0,0,0
9233,normal,40.94,0,20,0,0,0
9234,normal,48.77,0,5,0,0,0
9235,normal,52.96,0,15,0,0,0
9236,normal,48.61,0,8,0,0,0
9237,normal,52.02,0,22,0,0,0
9238,normal,70.22,0,20,0,0,0
9239,normal,70.49,0,12,0,0,0
9240,normal,39.0,0,10,0,0,0
9241,normal,51.77,0,20,0,0,0
9242,frequent_traveler,75.77,0,14,0,0,0
9243,normal,67.36,0,8,0,0,0
9244,normal,41.93,0,1,0,0,0
9245,bulk_purchaser,90.4,0,22,0,0,0
9246,normal,41.33,0,7,0,0,0
9247,normal,67.68,0,14,0,0,0
9248,normal,50.35,0,11,0,0,0
9249,normal,80.37,0,9,0,0,0
9250,normal,32.45,0,7,0,0,0
9251,normal,46.33,0,13,0,0,0
9252,normal,104.39,0,22,0,0,0
9253,frequent_traveler,34.67,0,5,0,0,0
9254,normal,79.03,0,12,0,0,0
9255,normal,33.74,1,9,0,0,0
9256,normal,24.11,0,9,0,0,0
9257,normal,73.29,0,22,0,0,0
9258,normal,54.04,0,9,0,0,0
9259,normal,31.63,0,11,0,0,0
9260,normal,99.58,0,12,0,0,0
9261,normal,22.86,0,8,0,0,0
9262,bulk_purchaser,167.42,0,0,0,0,0
9263,normal,120.77,0,17,0,0,0
9264,normal,38.07,0,1,0,0,0
9265,normal,79.86,0,16,0,0,0
9266,normal,81.13,0,21,0,0,0
9267,normal,81.44,0,11,0,0,0
9268,normal,31.47,0,16,0,0,0
9269,normal,312.41,0,8,0,0,0
9270,normal,68.9,0,11,0,0,0
9271,normal,72.22,0,8,0,0,0
9272,normal,37.94,1,4,0,0,0
9273,normal,59.9,0,11,0,0,0
9274,normal,30.89,0,1,0,0,0
9275,normal,66.2,0,8,0,0,0
9276,frequent_traveler,135.06,1,22,0,0,0
9277,normal,129.46,0,13,0,0,0
9278,normal,67.55,0,1,0,0,0
9279,normal,43.88,0,16,0,0,0
9280,normal,79.83,0,12,0,0,0
9281,normal,55.09,0,1,1,0,0
9282,normal,27.35,0,10,1,0,0
9283,normal,40.48,1,16,0,0,0
9284,normal,34.65,0,17,0,0,0
9285,normal,78.62,0,7,0,0,0
9286,normal,39.38,0,18,0,0,0
9287,normal,54.38,0,19,0,0,0
9288,normal,74.29,0,12,1,0,0
9289,normal,31.5,0,13,0,0,0
9290,normal,55.82,0,0,0,0,0
9291,normal,68.01,0,9,0,0,0
9292,normal,15.96,0,16,0,0,0
9293,normal,59.61,0,16,0,0,0
9294,normal,47.35,0,5,1,0,0
9295,normal,24.61,0,19,0,0,0
9296,normal,56.76,0,3,0,0,0
9297,normal,78.91,0,17,0,0,0
9298,bulk_purchaser,128.62,0,17,0,0,0
9299,normal,29.4,0,21,0,0,0
9300,normal,48.76,1,7,0,0,0
9301,normal,110.71,0,8,0,0,0
9302,normal,99.51,1,15,0,0,0
9303,normal,69.42,1,20,1,0,0
9304,bulk_purchaser,208.9,0,14,0,0,0
9305,frequent_traveler,113.01,1,18,0,0,0
9306,normal,41.46,0,7,0,0,0
9307,normal,35.09,0,8,0,0,0
9308,normal,82.05,0,20,0,0,0
9309,normal,60.97,0,21,0,0,0
9310,normal,42.8,0,14,0,0,0
9311,normal,62.62,0,4,0,0,0
9312,normal,49.72,0,15,0,0,0
9313,normal,39.55,0,12,0,0,0
9314,normal,45.92,1,8,0,0,0
9315,normal,89.79,0,14,0,0,0
9316,normal,35.69,0,12,0,0,0
9317,normal,56.19,0,10,0,0,0
9318,normal,49.38,0,5,0,0,0
9319,normal,71.41,0,11,0,0,0
9320,normal,32.03,0,8,0,0,0
9321,normal,62.43,0,8,0,0,0
9322,normal,80.24,0,21,0,0,0
9323,frequent_traveler,68.66,0,5,0,0,0
9324,normal,83.53,0,9,0,0,0
9325,normal,211.37,0,10,0,0,0
9326,normal,53.94,0,19,0,0,0
9327,bulk_purchaser,298.68,0,8,0,0,0
9328,normal,25.17,0,10,0,0,0
9329,normal,114.58,0,7,0,0,0
9330,normal,30.54,0,19,0,0,0
9331,bulk_purchaser,369.66,0,13,0,0,0
9332,normal,60.14,0,18,0,0,0
9333,normal,118.19,0,1,0,0,0
9334,normal,141.06,0,12,0,0,0
9335,normal,25.92,0,11,0,0,0
9336,normal,110.91,0,7,0,0,0
9337,normal,72.73,0,7,0,0,0
9338,normal,54.83,0,17,0,0,0
9339,normal,41.89,1,12,0,0,0
9340,normal,63.34,0,22,0,0,0
9341,normal,80.52,0,12,0,0,0
9342,normal,38.34,0,19,0,0,0
9343,frequent_traveler,63.77,0,17,1,0,0
9344,normal,51.03,0,9,0,0,0
9345,normal,51.28,0,20,0,0,0
9346,normal,61.29,1,12,1,0,0
9347,normal,57.71,0,12,0,0,0
9348,normal,40.53,0,14,0,0,0
9349,normal,50.0,0,16,0,0,0
9350,normal,23.22,0,13,0,0,0
9351,normal,96.82,0,19,0,0,0
9352,bulk_purchaser,209.74,0,5,1,0,0
9353,frequent_traveler,40.74,0,4,1,0,0
9354,normal,37.64,0,16,0,0,0
9355,bulk_purchaser,52.7,0,18,0,0,0
9356,normal,55.87,0,10,0,0,0
9357,normal,44.99,0,19,0,0,0
9358,normal,38.9,0,15,0,0,0
9359,bulk_purchaser,164.77,0,19,0,0,0
9360,normal,112.67,0,21,0,0,0
9361,normal,33.33,0,15,0,0,0
9362,normal,58.95,0,15,0,0,0
9363,normal,20.53,0,13,0,0,0
9364,normal,43.78,0,22,0,0,0
9365,normal,92.47,0,18,0,0,0
9366,normal,42.01,0,11,0,0,0
9367,normal,32.33,0,19,0,0,0
9368,normal,46.16,0,15,0,0,0
9369,normal,61.03,0,16,0,0,0
9370,normal,43.1,0,12,0,0,0
9371,normal,29.1,0,13,0,0,0
9372,frequent_traveler,17.32,0,9,0,0,0
9373,normal,47.59,0,18,0,0,0
9374,normal,41.62,0,3,0,0,0
9375,frequent_traveler,52.07,1,15,0,0,0
9376,normal,70.69,0,16,0,0,0
9377,normal,55.7,0,17,0,0,0
9378,normal,122.72,0,13,0,0,0
9379,normal,62.6,0,11,0,0,0
9380,normal,91.93,0,21,0,0,0
9381,normal,37.88,0,21,0,0,0
9382,normal,29.78,0,10,0,0,0
9383,normal,47.99,0,15,0,0,0
9384,normal,29.29,0,18,0,0,0
9385,normal,35.87,1,9,0,0,0
9386,normal,56.44,0,15,0,0,0
9387,frequent_traveler,51.07,0,1,0,0,0
9388,normal,40.0,0,17,0,0,0
9389,bulk_purchaser,308.13,0,22,0,0,0
9390,normal,25.2,0,1,0,0,0
9391,normal,67.79,0,7,0,0,0
9392,normal,102.52,0,16,0,0,0
9393,normal,42.38,0,14,0,0,0
9394,normal,90.37,1,7,0,0,0
9395,bulk_purchaser,441.65,0,14,0,0,0
9396,normal,202.13,0,4,0,0,0
9397,normal,94.63,0,13,0,0,0
9398,normal,19.61,0,13,0,0,0
9399,normal,26.83,0,11,0,0,0
9400,normal,50.29,0,17,0,0,0
9401,normal,73.61,0,15,0,0,0
9402,normal,37.48,0,14,0,0,0
9403,normal,65.55,1,15,0,0,0
9404,normal,73.36,0,13,0,0,0
9405,normal,43.98,0,21,0,0,0
9406,normal,78.69,0,15,0,0,0
9407,normal,95.65,0,5,0,0,0
9408,normal,214.59,0,18,0,0,0
9409,bulk_purchaser,245.99,0,12,0,0,0
9410,normal,51.21,0,18,0,0,0
9411,normal,68.65,0,7,0,0,0
9412,normal,40.46,0,14,0,0,0
9413,frequent_traveler,34.62,1,5,1,0,0
9414,normal,88.64,0,14,0,0,0
9415,normal,44.66,0,10,0,0,0
9416,normal,39.71,0,14,0,0,0
9417,normal,39.93,0,17,0,0,0
9418,normal,29.32,0,16,0,0,0
9419,normal,49.94,0,7,0,0,0
9420,frequent_traveler,80.96,0,0,0,0,0
9421,normal,55.14,0,8,0,0,0
9422,normal,56.46,0,21,0,0,0
9423,normal,60.43,0,7,0,0,0
9424,bulk_purchaser,413.58,0,2,0,0,0
9425,normal,45.46,0,14,1,0,0
9426,normal,76.71,0,19,0,0,0
9427,normal,39.85,0,21,0,0,0
9428,normal,36.79,0,21,0,0,0
9429,normal,42.4,0,9,0,0,0
9430,normal,109.35,1,8,0,0,0
9431,normal,59.07,0,9,0,0,0
9432,normal,62.93,0,9,0,0,0
9433,normal,34.03,0,16,0,0,0
9434,normal,28.3,0,5,0,0,0
9435,normal,24.64,0,21,0,0,0
9436,normal,94.3,0,8,0,0,0
9437,normal,30.44,0,9,0,0,0
9438,normal,24.96,0,19,0,0,0
9439,normal,21.97,0,7,0,0,0
9440,normal,29.28,0,20,0,0,0
9441,normal,22.42,0,20,0,0,0
9442,normal,65.03,0,19,0,0,0
9443,normal,47.67,1,20,0,0,0
9444,normal,49.96,0,16,0,0,0
9445,normal,147.02,0,18,0,0,0
9446,normal,119.18,0,7,0,0,0
9447,normal,57.72,1,15,0,0,0
9448,normal,35.06,0,14,0,0,0
9449,normal,27.47,0,15,0,0,0
9450,normal,37.75,0,1,0,0,0
9451,normal,32.28,1,14,0,0,0
9452,normal,34.66,0,14,0,0,0
9453,normal,55.31,0,22,0,0,0
9454,normal,27.74,0,9,1,0,0
9455,normal,76.58,0,16,0,0,0
9456,normal,66.93,0,21,0,0,0
9457,normal,96.22,0,4,0,0,0
9458,normal,40.0,0,22,0,0,0
9459,normal,92.58,1,17,0,0,0
9460,normal,41.27,0,20,0,0,0
9461,normal,14.73,0,2,0,0,0
9462,normal,40.63,0,14,0,0,0
9463,normal,101.43,0,12,0,0,0
9464,normal,48.46,0,13,0,0,0
9465,normal,119.57,0,10,0,0,0
9466,frequent_traveler,40.48,0,7,0,0,0
9467,normal,101.79,0,14,0,0,0
9468,bulk_purchaser,279.06,0,19,0,0,0
9469,normal,41.51,0,20,0,0,0
9470,normal,18.1,0,22,0,0,0
9471,normal,66.47,0,14,0,0,0
9472,normal,57.94,0,7,0,0,0
9473,normal,23.9,0,20,0,0,0
9474,normal,62.42,0,10,0,0,0
9475,normal,43.25,0,20,0,0,0
9476,normal,27.95,1,12,0,0,0
9477,normal,19.88,0,19,0,0,0
9478,normal,68.7,0,7,0,0,0
9479,normal,107.09,0,21,0,0,0
9480,normal,74.38,0,11,0,0,0
9481,normal,29.23,0,21,0,0,0
9482,normal,79.92,0,18,0,0,0
9483,normal,141.81,0,18,0,0,0
9484,normal,21.51,0,10,0,0,0
9485,normal,41.99,0,18,0,0,0
9486,normal,121.03,0,17,0,0,0
9487,normal,69.07,0,21,0,0,0
9488,normal,40.94,0,20,0,0,0
9489,normal,83.78,0,14,0,0,0
9490,normal,49.76,0,11,0,0,0
9491,normal,76.46,0,17,0,0,0
9492,bulk_purchaser,236.04,0,21,0,0,0
9493,normal,34.09,0,16,0,0,0
9494,normal,20.39,0,14,0,0,0
9495,normal,48.52,0,7,0,0,0
9496,normal,81.35,0,21,0,0,0
9497,normal,39.37,0,9,0,0,0
9498,normal,65.62,0,21,0,0,0
9499,normal,70.72,1,21,0,0,0
9500,normal,55.18,0,22,0,0,0
9501,normal,38.31,0,9,0,0,0
9502,normal,42.95,0,9,0,0,0
9503,normal,41.57,0,20,0,0,0
9504,normal,107.32,0,20,0,0,0
9505,normal,32.7,0,3,0,0,0
9506,frequent_traveler,73.82,1,3,1,0,0
9507,normal,43.2,0,16,0,0,0
9508,normal,31.92,0,14,0,0,0
9509,normal,40.95,0,14,0,0,0
9510,normal,74.0,0,20,0,0,0
9511,normal,57.76,0,21,0,0,0
9512,normal,33.58,0,2,0,0,0
9513,normal,28.7,0,15,0,0,0
9514,normal,41.08,0,13,0,0,0
9515,normal,22.3,0,15,1,0,0
9516,normal,72.44,0,16,0,0,0
9517,normal,53.95,0,20,0,0,0
9518,normal,112.16,0,10,0,0,0
9519,normal,30.49,0,22,0,0,0
9520,normal,122.42,1,16,0,0,0
9521,frequent_traveler,53.61,0,1,1,0,0
9522,frequent_traveler,46.17,1,2,1,0,0
9523,normal,34.72,0,19,0,0,0
9524,normal,104.93,0,11,0,0,0
9525,normal,66.81,0,16,1,1,0
9526,normal,91.78,0,11,0,0,0
9527,normal,42.99,0,20,0,0,0
9528,normal,41.34,0,11,0,0,0
9529,frequent_traveler,28.63,0,11,0,0,0
9530,normal,44.54,0,17,0,0,0
9531,normal,39.59,0,8,0,0,0
9532,normal,111.21,0,12,0,0,0
9533,normal,85.34,0,20,0,0,0
9534,normal,24.76,0,13,0,0,0
9535,normal,21.63,0,7,0,0,0
9536,normal,103.55,0,19,0,0,0
9537,normal,73.12,0,19,0,0,0
9538,normal,46.12,0,18,0,0,0
9539,normal,27.11,0,13,0,0,0
9540,normal,30.0,0,7,0,0,0
9541,normal,37.49,0,21,0,0,0
9542,frequent_traveler,39.3,1,3,0,0,0
9543,normal,52.37,0,21,0,0,0
9544,normal,49.44,0,0,0,0,0
9545,normal,27.11,0,11,0,0,0
9546,bulk_purchaser,769.85,0,13,0,0,1
9547,normal,54.41,0,15,0,0,0
9548,bulk_purchaser,158.63,0,10,0,0,0
9549,normal,65.95,0,8,0,0,0
9550,normal,64.32,0,3,0,0,0
9551,normal,22.07,0,15,0,0,0
9552,normal,57.74,0,11,0,0,0
9553,normal,46.25,0,19,0,0,0
9554,normal,28.15,0,8,0,0,0
9555,normal,65.97,0,22,0,0,0
9556,normal,36.7,0,18,0,0,0
9557,frequent_traveler,60.92,1,2,1,0,0
9558,normal,76.45,0,17,0,0,0
9559,normal,39.05,0,19,0,0,0
9560,normal,33.71,0,11,0,0,0
9561,bulk_purchaser,470.33,0,12,0,0,0
9562,normal,45.67,0,9,0,0,0
9563,normal,92.5,0,13,0,0,0
9564,normal,105.33,0,16,0,0,0
9565,normal,56.87,0,5,0,0,0
9566,normal,52.24,0,16,0,0,0
9567,normal,54.89,0,20,0,0,0
9568,normal,19.7,0,8,0,0,0
9569,normal,82.27,0,11,0,0,0
9570,frequent_traveler,32.36,1,5,1,0,0
9571,normal,98.96,0,8,0,0,0
9572,normal,149.45,0,20,0,0,0
9573,normal,69.49,0,12,0,0,0
9574,normal,19.31,0,18,0,0,0
9575,normal,56.86,0,2,0,0,0
9576,normal,45.43,0,22,0,0,0
9577,frequent_traveler,40.87,1,2,1,0,0
9578,bulk_purchaser,115.44,0,13,0,0,0
9579,normal,147.37,0,18,0,0,0
9580,bulk_purchaser,191.66,0,11,0,0,0
9581,normal,81.56,0,17,0,0,0
9582,bulk_purchaser,136.63,0,9,0,0,0
9583,normal,58.15,0,3,0,0,0
9584,normal,71.39,1,7,0,0,0
9585,normal,52.81,0,15,0,0,0
9586,normal,115.73,0,19,0,0,0
9587,frequent_traveler,66.1,1,18,1,0,0
9588,normal,57.63,0,8,0,0,0
9589,normal,98.48,0,3,0,0,0
9590,normal,17.45,0,8,0,0,0
9591,normal,130.73,0,9,0,0,0
9592,bulk_purchaser,128.79,0,14,0,0,0
9593,normal,63.51,0,16,0,0,0
9594,normal,27.4,0,11,0,0,0
9595,normal,75.94,0,7,0,0,0
9596,frequent_traveler,63.99,0,3,1,0,0
9597,normal,32.85,0,14,0,0,0
9598,bulk_purchaser,324.68,0,16,0,0,0
9599,normal,62.98,1,22,0,0,0
9600,normal,38.54,0,19,0,0,0
9601,frequent_traveler,31.07,1,14,0,0,0
9602,normal,71.29,0,15,0,0,0
9603,normal,52.4,0,22,0,0,0
9604,normal,30.28,0,18,0,0,0
9605,normal,68.98,0,19,0,0,0
9606,normal,66.38,0,11,0,0,0
9607,normal,82.66,0,12,0,0,0
9608,normal,68.76,0,7,0,0,0
9609,normal,30.25,0,10,0,0,0
9610,normal,22.99,0,7,0,0,0
9611,normal,44.67,0,8,0,0,0
9612,normal,99.47,1,7,1,0,0
9613,normal,52.55,0,4,0,0,0
9614,normal,33.95,0,12,0,0,0
9615,normal,18.04,0,22,0,0,0
9616,normal,51.6,0,18,0,0,0
9617,normal,35.78,0,11,0,0,0
9618,normal,45.75,0,17,0,0,0
9619,normal,107.75,0,21,0,0,0
9620,normal,30.36,0,21,0,0,0
9621,normal,44.76,1,15,0,0,0
9622,normal,75.73,0,17,0,0,0
9623,normal,49.44,0,9,0,0,0
9624,normal,39.86,0,15,0,0,0
9625,normal,124.48,0,20,0,0,0
9626,normal,150.65,0,9,0,0,0
9627,normal,51.44,0,12,0,0,0
9628,normal,49.27,0,14,0,0,0
9629,normal,21.31,0,19,0,0,0
9630,normal,99.25,0,14,0,0,0
9631,normal,102.92,0,20,0,0,0
9632,normal,75.75,0,11,0,0,0
9633,normal,111.25,0,21,0,0,0
9634,normal,87.06,0,2,0,0,0
9635,normal,53.97,0,11,0,0,0
9636,normal,68.1,0,10,0,0,0
9637,normal,114.33,0,10,0,0,0
9638,bulk_purchaser,132.15,0,13,0,0,0
9639,normal,66.25,0,0,0,0,0
9640,normal,22.28,0,19,0,0,0
9641,frequent_traveler,64.13,1,0,1,0,0
9642,normal,50.07,0,14,0,0,0
9643,normal,61.06,0,20,0,0,0
9644,normal,54.65,0,16,0,0,0
9645,frequent_traveler,17.38,1,3,0,0,0
9646,normal,45.44,0,15,0,0,0
9647,normal,30.62,0,9,0,0,0
9648,normal,268.91,1,16,1,1,1
9649,normal,66.32,0,18,0,0,0
9650,bulk_purchaser,126.89,0,13,1,0,0
9651,normal,23.99,0,3,0,0,0
9652,normal,60.91,0,20,0,0,0
9653,normal,63.17,0,18,0,0,0
9654,normal,88.75,0,8,0,0,0
9655,normal,338.65,0,7,0,0,0
9656,normal,33.37,0,15,0,0,0
9657,normal,77.53,0,0,0,0,0
9658,normal,43.61,0,9,0,0,0
9659,normal,25.55,0,21,0,0,0
9660,frequent_traveler,68.21,0,1,1,0,0
9661,bulk_purchaser,278.99,0,20,0,0,0
9662,normal,32.13,0,22,0,0,0
9663,normal,25.45,0,15,0,0,0
9664,normal,84.39,0,14,0,0,0
9665,normal,100.37,0,8,0,0,0
9666,bulk_purchaser,183.44,1,0,0,1,0
9667,normal,135.64,0,4,0,0,0
9668,normal,57.84,0,12,0,0,0
9669,normal,50.57,0,20,0,0,0
9670,frequent_traveler,85.57,0,20,1,0,0
9671,normal,15.46,0,11,0,0,0
9672,normal,96.61,0,14,0,0,0
9673,normal,43.75,0,1,0,0,0
9674,normal,79.0,0,4,0,0,0
9675,normal,42.63,0,13,0,0,0
9676,normal,47.21,0,16,0,0,0
9677,normal,68.59,0,15,0,0,0
9678,normal,60.45,0,18,0,0,0
9679,normal,62.61,0,18,0,0,0
9680,normal,29.7,0,17,0,0,0
9681,normal,62.14,0,17,0,0,0
9682,normal,27.54,0,9,0,0,0
9683,normal,88.94,0,19,0,0,0
9684,normal,81.02,0,13,0,0,0
9685,normal,21.09,0,12,0,0,0
9686,normal,113.02,1,15,0,1,0
9687,normal,32.42,0,7,0,0,0
9688,normal,46.24,0,10,0,0,0
9689,normal,90.55,0,20,0,0,0
9690,normal,85.03,0,20,0,0,0
9691,normal,79.65,0,1,0,0,0
9692,normal,66.97,0,15,0,0,0
9693,normal,53.64,0,20,0,0,0
9694,normal,74.1,0,10,0,0,0
9695,normal,21.58,0,7,0,0,0
9696,normal,36.43,0,10,0,0,0
9697,normal,43.08,0,18,0,0,0
9698,normal,28.12,0,8,0,0,0
9699,normal,21.38,0,12,0,0,0
9700,normal,25.96,0,7,0,0,0
9701,normal,27.16,0,14,0,0,0
9702,normal,16.03,0,15,0,0,0
9703,normal,35.46,0,12,0,0,0
9704,normal,113.8,0,18,0,0,0
9705,normal,61.95,0,20,0,0,0
9706,bulk_purchaser,240.33,0,17,0,0,0
9707,normal,66.86,0,7,0,0,0
9708,normal,49.23,0,5,0,0,0
9709,frequent_traveler,37.1,1,2,0,0,0
9710,normal,72.07,0,22,0,0,0
9711,normal,148.15,0,4,1,1,0
9712,normal,35.62,0,20,0,0,0
9713,normal,37.01,0,11,0,0,0
9714,normal,68.74,0,7,0,0,0
9715,normal,45.12,0,2,0,0,0
9716,normal,102.45,0,7,0,0,0
9717,normal,159.35,0,9,0,0,0
9718,normal,39.88,0,11,0,0,0
9719,normal,56.64,0,20,0,0,0
9720,normal,46.92,0,19,0,0,0
9721,normal,69.07,0,16,1,0,0
9722,normal,42.49,0,17,0,0,0
9723,normal,46.09,0,15,0,0,0
9724,normal,154.11,0,12,0,0,0
9725,frequent_traveler,22.54,1,10,0,0,0
9726,normal,74.96,0,8,0,0,0
9727,normal,23.42,0,8,0,0,0
9728,normal,72.15,0,10,0,0,0
9729,normal,74.22,0,17,0,0,0
9730,normal,30.45,0,16,0,0,0
9731,normal,28.98,0,18,0,0,0
9732,normal,119.18,0,10,0,0,0
9733,normal,102.89,0,12,0,0,0
9734,normal,97.68,0,18,0,0,0
9735,normal,125.94,0,10,0,0,0
9736,normal,44.16,0,11,0,0,0
9737,normal,59.54,0,16,0,0,0
9738,bulk_purchaser,165.86,0,21,1,0,0
9739,frequent_traveler,18.92,0,20,0,0,0
9740,normal,44.42,0,10,0,0,0
9741,normal,61.84,0,10,0,0,0
9742,normal,46.39,0,10,0,0,0
9743,normal,61.57,0,15,0,0,0
9744,normal,86.6,0,13,0,0,0
9745,normal,117.51,0,13,0,0,0
9746,normal,38.48,1,20,0,0,0
9747,normal,79.59,0,18,0,0,0
9748,normal,73.99,1,11,0,0,0
9749,normal,90.36,0,21,0,0,0
9750,normal,72.68,0,9,0,0,0
9751,normal,38.82,0,10,0,0,0
9752,normal,50.3,0,20,0,0,0
9753,normal,62.49,0,17,0,0,0
9754,frequent_traveler,160.18,0,1,1,0,0
9755,normal,44.21,0,11,0,0,0
9756,normal,41.13,0,4,0,0,0
9757,bulk_purchaser,231.39,0,17,0,0,0
9758,normal,56.55,0,18,0,0,0
9759,bulk_purchaser,243.23,0,21,0,0,0
9760,bulk_purchaser,133.2,0,9,0,0,0
9761,normal,165.63,0,4,1,1,0
9762,normal,90.03,0,19,0,0,0
9763,normal,17.82,0,7,0,0,0
9764,normal,96.49,0,13,0,0,0
9765,normal,24.66,0,0,0,0,0
9766,normal,34.88,0,12,0,0,0
9767,bulk_purchaser,234.34,0,3,0,0,0
9768,bulk_purchaser,316.78,0,22,0,0,0
9769,normal,61.02,0,11,0,0,0
9770,bulk_purchaser,195.45,0,18,0,0,0
9771,normal,54.56,0,14,0,0,0
9772,normal,82.5,0,10,0,0,0
9773,frequent_traveler,28.08,0,11,1,0,0
9774,frequent_traveler,29.38,1,1,1,0,0
9775,normal,67.22,0,10,0,0,0
9776,normal,49.13,0,4,0,0,0
9777,normal,87.99,0,21,0,0,0
9778,bulk_purchaser,210.79,0,16,0,0,0
9779,normal,74.19,0,10,0,0,0
9780,normal,55.29,0,7,0,0,0
9781,bulk_purchaser,230.89,0,10,0,0,0
9782,normal,136.46,1,17,0,0,0
9783,normal,65.06,0,18,0,0,0
9784,bulk_purchaser,215.39,0,0,0,0,0
9785,normal,55.05,0,22,0,0,0
9786,normal,151.12,0,10,0,0,0
9787,normal,37.55,0,14,0,0,0
9788,normal,74.77,0,21,0,0,0
9789,normal,76.76,0,4,0,0,0
9790,normal,74.48,0,4,0,0,0
9791,frequent_traveler,202.18,1,20,0,0,0
9792,frequent_traveler,50.17,1,2,0,0,0
9793,normal,52.45,0,17,0,0,0
9794,frequent_traveler,61.12,1,17,0,0,0
9795,normal,33.22,1,9,0,0,0
9796,normal,19.13,0,14,0,0,0
9797,normal,17.94,0,18,0,0,0
9798,normal,24.21,0,7,0,0,0
9799,normal,87.77,0,22,0,0,0
9800,normal,30.79,0,18,0,0,0
9801,normal,51.03,0,21,0,0,0
9802,frequent_traveler,19.82,1,9,1,0,0
9803,bulk_purchaser,251.64,0,11,0,0,0
9804,normal,58.34,1,2,0,0,0
9805,normal,25.74,0,13,0,0,0
9806,normal,66.88,0,5,0,0,0
9807,normal,26.63,0,12,0,0,0
9808,normal,103.12,0,19,0,0,0
9809,normal,93.02,0,19,0,0,0
9810,normal,43.27,0,3,0,0,0
9811,normal,117.49,0,3,0,0,0
9812,normal,47.1,0,17,0,0,0
9813,normal,63.76,0,19,0,0,0
9814,bulk_purchaser,250.3,0,14,0,0,0
9815,normal,52.31,0,21,0,0,0
9816,normal,27.0,0,19,0,0,0
9817,normal,46.95,0,14,0,0,0
9818,normal,56.9,0,13,0,0,0
9819,bulk_purchaser,109.67,0,1,0,0,0
9820,normal,55.17,0,8,0,0,0
9821,frequent_traveler,72.29,1,0,0,0,0
9822,normal,33.59,0,12,0,0,0
9823,normal,23.59,0,21,0,0,0
9824,normal,80.38,1,22,0,0,0
9825,normal,40.31,0,17,0,0,0
9826,normal,36.44,0,7,0,0,0
9827,normal,45.1,0,8,0,0,0
9828,normal,55.1,0,4,0,0,0
9829,normal,47.29,0,16,0,0,0
9830,normal,52.31,0,13,0,0,0
9831,frequent_traveler,135.55,0,12,0,0,0
9832,normal,29.98,0,15,0,0,0
9833,normal,88.96,0,15,0,0,0
9834,normal,54.76,0,22,0,0,0
9835,frequent_traveler,21.35,0,9,0,0,0
9836,normal,27.53,0,14,0,0,0
9837,frequent_traveler,77.51,1,8,1,0,0
9838,normal,35.23,0,14,0,0,0
9839,normal,37.92,0,20,0,0,0
9840,normal,82.81,0,12,0,0,0
9841,normal,75.41,0,15,0,0,0
9842,normal,55.94,0,14,0,0,0
9843,normal,28.73,0,17,0,0,0
