account_id,segment,signup_year,acv,tenure_months,status
9452,smb,2021,5101.0,60,active
9453,mid,2023,14763.0,9,churned
9454,mid,2025,28715.0,2,churned
9455,smb,2025,6278.0,12,active
9456,smb,2019,3787.0,11,churned
9457,smb,2021,2413.0,9,churned
9458,smb,2025,3979.0,12,churned
9459,mid,2023,29034.0,36,active
9460,enterprise,2024,79618.0,7,churned
9461,enterprise,2025,72851.0,8,churned
9462,smb,2018,4726.0,96,active
9463,smb,2022,5495.0,48,active
9464,smb,2022,10667.0,48,active
9465,enterprise,2020,168192.0,34,churned
9466,smb,2023,1989.0,36,active
9467,smb,2018,10096.0,22,churned
9468,mid,2021,37328.0,12,churned
9469,mid,2021,8082.0,60,active
9470,smb,2021,2175.0,11,churned
9471,mid,2022,17227.0,48,active
9472,smb,2025,5536.0,12,active
9473,smb,2025,1108.0,12,active
9474,smb,2023,3430.0,36,active
9475,smb,2020,5380.0,38,churned
9476,enterprise,2025,29230.0,12,active
9477,smb,2025,5289.0,8,churned
9478,mid,2024,33978.0,24,active
9479,smb,2024,2384.0,24,active
9480,mid,2024,12374.0,6,churned
9481,enterprise,2024,78343.0,6,churned
9482,smb,2023,957.0,36,active
9483,enterprise,2023,102427.0,36,active
9484,mid,2023,24583.0,11,churned
9485,mid,2021,11972.0,6,churned
9486,smb,2025,5920.0,12,active
9487,mid,2023,23186.0,36,active
9488,smb,2022,4146.0,48,churned
9489,enterprise,2023,98617.0,36,active
9490,enterprise,2018,174822.0,96,active
9491,smb,2025,6942.0,12,active
9492,enterprise,2022,98345.0,3,churned
9493,enterprise,2025,176401.0,12,active
9494,mid,2018,32403.0,74,churned
9495,smb,2019,4487.0,84,active
9496,smb,2025,8421.0,5,churned
9497,smb,2023,2532.0,6,churned
9498,smb,2023,2949.0,10,churned
9499,enterprise,2021,81758.0,3,churned
9500,smb,2022,5232.0,48,active
9501,mid,2022,19221.0,17,churned
9502,mid,2019,15555.0,18,churned
9503,mid,2022,50593.0,10,churned
9504,smb,2022,8998.0,48,active
9505,mid,2020,18688.0,72,active
9506,mid,2020,11118.0,72,active
9507,mid,2024,55925.0,24,active
9508,smb,2023,4607.0,36,active
9509,mid,2021,27183.0,60,active
9510,smb,2022,3837.0,48,active
9511,mid,2019,14762.0,84,active
9512,smb,2021,2961.0,60,active
9513,smb,2022,5110.0,48,active
9514,mid,2020,17610.0,10,churned
9515,smb,2019,4521.0,76,churned
9516,enterprise,2022,121380.0,48,active
9517,enterprise,2025,71080.0,12,active
9518,smb,2021,8189.0,9,churned
9519,smb,2025,4900.0,12,active
9520,smb,2024,4296.0,24,active
9521,enterprise,2023,159135.0,10,churned
9522,mid,2025,8987.0,7,churned
9523,smb,2021,2845.0,22,churned
9524,smb,2024,1697.0,24,active
9525,smb,2019,3875.0,6,churned
9526,mid,2020,25925.0,6,churned
9527,smb,2022,3908.0,48,active
9528,smb,2018,6564.0,84,churned
9529,mid,2024,10418.0,2,churned
9530,smb,2025,2442.0,4,churned
9531,smb,2018,4479.0,96,active
9532,mid,2025,25134.0,8,churned
9533,enterprise,2018,62460.0,40,churned
9534,smb,2019,6623.0,78,churned
9535,enterprise,2024,260827.0,24,active
9536,smb,2023,4504.0,4,churned
9537,enterprise,2025,56696.0,12,active
9538,smb,2021,3944.0,45,churned
9539,mid,2022,26113.0,16,churned
9540,smb,2019,3178.0,84,active
9541,enterprise,2023,236481.0,1,churned
9542,enterprise,2025,113781.0,12,active
9543,smb,2022,10428.0,2,churned
9544,smb,2025,5386.0,12,active
9545,mid,2021,25287.0,6,churned
9546,smb,2025,5769.0,8,churned
9547,mid,2022,47356.0,48,active
9548,mid,2019,34528.0,84,active
9549,smb,2020,3505.0,31,churned
9550,smb,2021,2618.0,38,churned
9551,enterprise,2018,68799.0,62,churned
9552,smb,2025,1075.0,12,active
9553,mid,2019,24031.0,84,active
9554,smb,2023,2999.0,36,active
9555,smb,2025,3081.0,12,active
9556,smb,2021,6090.0,53,churned
9557,smb,2022,3443.0,48,active
9558,mid,2022,56815.0,1,churned
9559,smb,2024,2734.0,24,active
9560,mid,2018,13555.0,96,active
9561,mid,2020,11745.0,72,churned
9562,smb,2022,5226.0,48,active
9563,smb,2018,6475.0,42,churned
9564,mid,2024,16363.0,19,churned
9565,mid,2023,12939.0,36,active
9566,mid,2018,47341.0,3,churned
9567,smb,2018,1763.0,96,active
9568,mid,2019,36502.0,84,active
9569,smb,2023,2737.0,36,active
9570,mid,2022,26864.0,48,active
9571,smb,2021,6238.0,60,active
9572,mid,2022,27949.0,48,active
9573,smb,2021,3141.0,60,active
9574,mid,2020,44269.0,72,active
9575,smb,2018,4207.0,90,churned
9576,mid,2018,138865.0,11,churned
9577,smb,2023,1552.0,36,active
9578,mid,2023,9321.0,12,churned
9579,smb,2019,5986.0,84,active
9580,smb,2019,3584.0,32,churned
9581,mid,2021,32738.0,60,churned
9582,smb,2023,2102.0,36,active
9583,smb,2022,3741.0,18,churned
9584,mid,2022,27685.0,48,active
9585,mid,2018,16783.0,28,churned
9586,enterprise,2021,135390.0,60,active
9587,smb,2024,1843.0,24,active
9588,smb,2022,4436.0,6,churned
9589,mid,2024,45375.0,24,active
9590,smb,2023,1961.0,36,active
9591,mid,2025,11511.0,12,active
9592,smb,2022,6601.0,47,churned
9593,enterprise,2022,62454.0,6,churned
9594,mid,2022,33534.0,48,active
9595,smb,2020,3743.0,11,churned
9596,smb,2021,2955.0,6,churned
9597,smb,2019,7580.0,5,churned
9598,smb,2021,5791.0,60,active
9599,mid,2019,25333.0,21,churned
9600,smb,2021,1241.0,4,churned
9601,smb,2025,5199.0,12,active
9602,smb,2021,2131.0,54,churned
9603,mid,2023,19718.0,6,churned
9604,smb,2021,3654.0,3,churned
9605,smb,2025,9402.0,9,churned
9606,enterprise,2019,106232.0,1,churned
9607,smb,2024,1788.0,11,churned
9608,smb,2023,7592.0,36,active
9609,enterprise,2025,173315.0,12,active
9610,smb,2019,5332.0,59,churned
9611,enterprise,2025,253776.0,12,active
9612,mid,2025,52136.0,12,active
9613,mid,2020,14103.0,2,churned
9614,smb,2022,1816.0,9,churned
9615,smb,2022,5548.0,38,churned
9616,smb,2018,3193.0,7,churned
9617,smb,2022,3341.0,48,active
9618,smb,2023,2078.0,36,active
9619,mid,2019,29494.0,84,active
9620,mid,2020,26932.0,39,churned
9621,smb,2022,3369.0,48,active
9622,mid,2025,11002.0,12,active
9623,enterprise,2018,220703.0,2,churned
9624,mid,2025,25031.0,12,active
9625,mid,2024,38520.0,1,churned
9626,mid,2024,7696.0,24,active
9627,smb,2018,3746.0,96,active
9628,smb,2022,2544.0,48,active
9629,enterprise,2020,122771.0,72,active
9630,mid,2025,35299.0,12,active
9631,mid,2023,26502.0,7,churned
9632,enterprise,2023,121669.0,36,active
9633,smb,2018,3664.0,80,churned
9634,smb,2025,1669.0,12,active
9635,mid,2021,13999.0,12,churned
9636,smb,2019,6378.0,26,churned
9637,mid,2024,17107.0,11,churned
9638,mid,2025,38957.0,8,churned
9639,mid,2021,33296.0,60,active
9640,smb,2023,5651.0,36,active
9641,mid,2022,26016.0,48,active
9642,smb,2020,2928.0,72,active
9643,enterprise,2023,111795.0,36,active
9644,smb,2025,5015.0,12,active
9645,enterprise,2025,41656.0,12,active
9646,smb,2023,6781.0,20,churned
9647,smb,2020,2835.0,53,churned
9648,smb,2025,3487.0,8,churned
9649,smb,2025,3502.0,7,churned
9650,smb,2018,3569.0,73,churned
9651,mid,2020,11421.0,4,churned
9652,mid,2022,23762.0,5,churned
9653,smb,2022,4901.0,48,active
9654,mid,2023,7925.0,36,active
9655,enterprise,2022,62919.0,3,churned
9656,mid,2018,34473.0,71,churned
9657,smb,2019,5192.0,39,churned
9658,smb,2024,4228.0,4,churned
9659,enterprise,2023,85727.0,11,churned
9660,smb,2023,5207.0,36,active
9661,smb,2021,1995.0,8,churned
9662,mid,2020,20565.0,72,active
9663,smb,2020,1895.0,12,churned
9664,mid,2023,20313.0,36,active
9665,smb,2022,2175.0,48,active
9666,mid,2019,32142.0,15,churned
9667,enterprise,2021,149730.0,12,churned
9668,enterprise,2024,90646.0,9,churned
9669,enterprise,2022,207970.0,48,active
9670,enterprise,2024,74745.0,5,churned
9671,smb,2022,3577.0,48,active
9672,enterprise,2021,88662.0,60,active
9673,enterprise,2025,174763.0,9,churned
9674,smb,2022,5023.0,37,churned
9675,smb,2019,6981.0,84,active
9676,smb,2021,3795.0,53,churned
9677,mid,2023,5015.0,36,active
9678,mid,2020,17758.0,41,churned
9679,smb,2021,7964.0,60,active
9680,smb,2024,3095.0,24,active
9681,mid,2021,8444.0,22,churned
9682,smb,2020,4558.0,41,churned
9683,enterprise,2018,156691.0,96,active
9684,smb,2021,2531.0,34,churned
9685,smb,2024,3218.0,7,churned
9686,smb,2020,2384.0,72,active
9687,enterprise,2021,156574.0,60,active
9688,enterprise,2023,124033.0,36,active
9689,smb,2025,2033.0,12,active
9690,smb,2024,3624.0,6,churned
9691,smb,2020,2524.0,72,active
9692,smb,2019,7559.0,84,active
9693,mid,2023,34436.0,36,active
9694,smb,2020,3425.0,69,churned
9695,smb,2021,3792.0,37,churned
9696,smb,2018,6044.0,1,churned
9697,smb,2024,3338.0,24,active
9698,smb,2019,5320.0,45,churned
9699,smb,2021,7621.0,60,active
9700,smb,2021,2849.0,51,churned
9701,smb,2018,8292.0,13,churned
9702,smb,2024,7169.0,24,active
9703,enterprise,2022,136527.0,48,active
9704,smb,2022,2916.0,48,active
9705,smb,2019,4097.0,84,active
9706,smb,2018,3222.0,96,active
9707,mid,2018,14818.0,39,churned
9708,enterprise,2023,157336.0,36,active
9709,mid,2023,13204.0,12,churned
9710,mid,2024,18596.0,24,active
9711,mid,2024,18719.0,24,active
9712,smb,2021,1840.0,60,active
9713,enterprise,2018,167583.0,96,active
9714,mid,2019,19650.0,7,churned
9715,smb,2024,6970.0,1,churned
9716,smb,2024,3222.0,24,active
9717,smb,2022,2971.0,48,active
9718,smb,2018,2316.0,61,churned
9719,mid,2024,22461.0,15,churned
9720,smb,2024,3723.0,24,active
9721,mid,2019,31917.0,1,churned
9722,enterprise,2024,124680.0,24,active
9723,smb,2023,10373.0,36,active
9724,smb,2025,4574.0,12,active
9725,mid,2023,13448.0,36,active
9726,mid,2018,12891.0,96,active
9727,smb,2023,4757.0,24,churned
9728,smb,2018,2188.0,30,churned
9729,mid,2020,29656.0,23,churned
9730,enterprise,2024,188682.0,5,churned
9731,smb,2025,5767.0,12,churned
9732,smb,2021,2358.0,37,churned
9733,enterprise,2020,191135.0,72,active
9734,smb,2021,4278.0,53,churned
9735,smb,2019,2687.0,60,churned
9736,mid,2022,20339.0,48,active
9737,smb,2021,4608.0,46,churned
9738,smb,2018,2601.0,6,churned
9739,mid,2022,25615.0,20,churned
9740,mid,2023,45379.0,36,active
9741,smb,2023,5896.0,15,churned
9742,smb,2025,3793.0,12,active
9743,mid,2023,24762.0,36,active
9744,mid,2023,16831.0,36,active
9745,mid,2019,17070.0,20,churned
9746,mid,2021,10213.0,60,active
9747,mid,2021,24973.0,60,active
9748,enterprise,2025,169609.0,12,active
9749,mid,2021,21260.0,60,active
9750,smb,2023,2348.0,36,active
9751,enterprise,2022,124625.0,48,active
9752,enterprise,2018,235834.0,5,churned
9753,smb,2025,5704.0,12,active
9754,smb,2023,3588.0,9,churned
9755,mid,2019,61311.0,84,active
9756,smb,2018,14036.0,82,churned
9757,mid,2025,17325.0,12,active
9758,smb,2020,3220.0,72,active
9759,smb,2018,5150.0,96,active
9760,smb,2022,2307.0,10,churned
9761,enterprise,2018,184346.0,5,churned
9762,smb,2019,3830.0,9,churned
9763,mid,2025,26524.0,12,active
9764,smb,2018,2731.0,96,active
9765,smb,2024,2456.0,24,active
9766,smb,2022,1349.0,48,active
9767,smb,2020,7649.0,11,churned
9768,mid,2020,35268.0,72,active
9769,mid,2021,30843.0,60,active
9770,smb,2022,4334.0,36,churned
9771,smb,2025,1150.0,2,churned
9772,mid,2020,15130.0,72,active
9773,mid,2022,19379.0,16,churned
9774,smb,2023,2120.0,15,churned
9775,mid,2018,9445.0,8,churned
9776,smb,2025,2233.0,12,active
9777,smb,2025,3732.0,12,active
9778,mid,2018,22577.0,81,churned
9779,mid,2020,34675.0,72,active
9780,mid,2024,61796.0,5,churned
9781,smb,2024,5130.0,4,churned
9782,smb,2019,3335.0,84,active
9783,mid,2025,54185.0,8,churned
9784,smb,2020,1651.0,72,active
9785,smb,2020,1288.0,72,active
9786,mid,2020,14138.0,72,active
9787,smb,2023,5465.0,36,active
9788,smb,2019,3961.0,44,churned
9789,smb,2022,2071.0,48,active
9790,enterprise,2018,83822.0,94,churned
9791,smb,2019,1957.0,60,churned
9792,smb,2024,1957.0,24,active
9793,smb,2021,7907.0,6,churned
9794,smb,2024,3389.0,24,active
9795,smb,2023,8820.0,17,churned
9796,mid,2025,14115.0,12,active
9797,smb,2019,4654.0,84,active
9798,smb,2025,4079.0,12,active
9799,smb,2025,5652.0,12,active
9800,smb,2021,4135.0,60,active
9801,smb,2019,5958.0,84,churned
9802,mid,2019,29059.0,84,active
9803,mid,2022,12764.0,48,active
9804,mid,2018,31773.0,4,churned
9805,smb,2018,3458.0,24,churned
9806,enterprise,2022,81768.0,8,churned
9807,mid,2022,31163.0,48,active
9808,smb,2024,5772.0,24,active
9809,smb,2025,2859.0,12,active
9810,mid,2020,18485.0,72,active
9811,smb,2020,1820.0,72,active
9812,smb,2019,1477.0,3,churned
9813,mid,2019,19513.0,23,churned
9814,smb,2021,5410.0,22,churned
9815,enterprise,2025,90524.0,7,churned
9816,smb,2025,7435.0,12,active
9817,smb,2025,3286.0,12,active
9818,smb,2021,3293.0,60,active
9819,smb,2023,3151.0,36,active
9820,enterprise,2023,196968.0,36,active
9821,mid,2019,13637.0,58,churned
9822,enterprise,2021,113043.0,60,active
9823,smb,2022,2769.0,22,churned
9824,smb,2020,2750.0,72,active
9825,smb,2021,3706.0,60,active
9826,smb,2021,3440.0,9,churned
9827,enterprise,2018,203992.0,96,active
9828,smb,2024,3621.0,24,active
9829,smb,2025,4805.0,12,active
9830,smb,2024,3969.0,24,active
9831,mid,2025,44439.0,12,active
9832,smb,2021,3130.0,30,churned
9833,mid,2018,18962.0,96,active
9834,mid,2020,31969.0,72,active
9835,mid,2024,18807.0,24,active
9836,smb,2019,4671.0,66,churned
9837,smb,2022,11719.0,14,churned
9838,smb,2018,2232.0,63,churned
9839,enterprise,2020,259324.0,66,churned
9840,enterprise,2018,94268.0,96,active
9841,mid,2018,42995.0,96,active
9842,smb,2019,5131.0,84,active
9843,smb,2022,4916.0,48,active
9844,mid,2023,20425.0,36,active
9845,smb,2020,3212.0,72,active
9846,mid,2024,15352.0,24,active
9847,mid,2021,22096.0,60,active
9848,smb,2023,3321.0,3,churned
9849,smb,2022,4006.0,48,active
9850,smb,2023,1798.0,36,active
9851,smb,2025,3682.0,12,active
9852,mid,2025,41412.0,5,churned
9853,smb,2022,5837.0,48,active
9854,smb,2025,3683.0,12,active
9855,smb,2023,13111.0,25,churned
9856,smb,2020,2728.0,25,churned
9857,mid,2025,21092.0,12,active
9858,mid,2019,10665.0,49,churned
9859,smb,2021,2976.0,60,active
9860,smb,2019,8901.0,27,churned
9861,smb,2024,3033.0,24,active
9862,smb,2025,1696.0,12,active
9863,smb,2024,5631.0,24,active
9864,enterprise,2018,146474.0,18,churned
9865,smb,2020,5516.0,4,churned
9866,smb,2020,3138.0,3,churned
9867,smb,2018,2200.0,22,churned
9868,mid,2022,20094.0,23,churned
9869,smb,2018,4805.0,75,churned
9870,enterprise,2022,116289.0,48,active
9871,smb,2022,4420.0,9,churned
9872,mid,2022,16841.0,48,active
9873,mid,2025,27243.0,12,active
9874,smb,2024,3635.0,24,active
9875,smb,2020,2558.0,6,churned
9876,smb,2022,3905.0,48,active
9877,mid,2024,18154.0,24,active
9878,enterprise,2024,164158.0,24,active
9879,smb,2023,5634.0,36,active
9880,smb,2018,4679.0,7,churned
9881,smb,2021,1608.0,31,churned
9882,smb,2024,2248.0,24,active
9883,mid,2018,16022.0,96,active
9884,smb,2022,2445.0,11,churned
9885,smb,2022,2775.0,23,churned
9886,enterprise,2019,191496.0,84,active
9887,mid,2020,31236.0,72,active
9888,mid,2025,17820.0,12,active
9889,smb,2022,4895.0,48,active
9890,enterprise,2025,142119.0,12,active
9891,mid,2021,21668.0,60,active
9892,smb,2024,6465.0,24,active
9893,smb,2022,2616.0,48,active
9894,enterprise,2025,123795.0,12,active
9895,smb,2020,2153.0,57,churned
9896,mid,2021,13340.0,60,active
9897,mid,2018,11155.0,7,churned
9898,mid,2019,13455.0,84,active
9899,mid,2019,22961.0,84,active
9900,enterprise,2019,103648.0,84,active
9901,smb,2020,3181.0,72,active
9902,smb,2024,3135.0,24,active
9903,mid,2021,53443.0,8,churned
9904,smb,2024,2062.0,24,active
9905,mid,2024,11825.0,24,active
9906,mid,2025,14433.0,12,active
9907,smb,2022,3512.0,1,churned
9908,mid,2024,28492.0,24,active
9909,smb,2021,4961.0,54,churned
9910,enterprise,2023,193362.0,36,active
9911,smb,2024,3449.0,24,active
9912,mid,2019,18067.0,55,churned
9913,enterprise,2018,272864.0,19,churned
9914,smb,2019,905.0,56,churned
9915,smb,2023,3757.0,36,active
9916,smb,2021,4514.0,60,active
9917,mid,2020,56210.0,4,churned
9918,smb,2024,1587.0,8,churned
9919,smb,2018,2951.0,96,active
9920,enterprise,2019,61157.0,84,active
9921,smb,2021,1482.0,60,active
9922,smb,2025,3287.0,12,active
9923,mid,2023,33408.0,33,churned
9924,smb,2023,6654.0,36,active
9925,smb,2023,2791.0,36,active
9926,enterprise,2020,168260.0,72,active
9927,mid,2021,19953.0,18,churned
9928,smb,2025,4809.0,12,active
9929,mid,2023,39232.0,4,churned
9930,smb,2022,3304.0,48,active
9931,smb,2018,6238.0,77,churned
9932,mid,2023,12010.0,36,active
9933,smb,2020,5056.0,72,active
9934,smb,2021,6105.0,60,active
9935,enterprise,2023,191972.0,36,active
9936,smb,2021,2013.0,59,churned
9937,smb,2022,3285.0,48,active
9938,smb,2018,4235.0,22,churned
9939,mid,2019,27489.0,1,churned
9940,mid,2022,23340.0,29,churned
9941,enterprise,2025,246371.0,12,active
9942,smb,2024,1905.0,24,active
9943,mid,2021,19533.0,5,churned
9944,mid,2025,9472.0,8,churned
9945,smb,2020,4967.0,72,active
9946,smb,2025,4805.0,12,active
9947,mid,2021,117513.0,60,active
9948,smb,2018,6083.0,96,active
9949,mid,2018,25996.0,96,active
9950,smb,2025,4136.0,12,active
9951,smb,2023,3108.0,36,active
9952,enterprise,2019,128701.0,4,churned
9953,mid,2025,25289.0,11,churned
9954,smb,2018,1363.0,5,churned
9955,mid,2020,24305.0,23,churned
9956,smb,2023,3830.0,36,active
9957,mid,2018,52945.0,87,churned
9958,smb,2025,3409.0,12,active
9959,smb,2023,2483.0,27,churned
9960,smb,2025,4164.0,12,active
9961,smb,2024,3779.0,21,churned
9962,smb,2024,3411.0,24,active
9963,smb,2019,1921.0,3,churned
9964,enterprise,2019,111523.0,84,active
9965,smb,2019,2725.0,59,churned
9966,smb,2019,3267.0,84,active
9967,smb,2023,5250.0,36,active
9968,mid,2018,15721.0,96,active
9969,smb,2021,3260.0,60,active
9970,smb,2022,4772.0,48,active
9971,mid,2022,19251.0,48,active
9972,smb,2021,13421.0,60,active
9973,enterprise,2019,136548.0,18,churned
9974,smb,2018,1957.0,20,churned
9975,mid,2025,14477.0,4,churned
9976,smb,2021,2276.0,60,active
9977,mid,2022,14581.0,48,active
9978,mid,2022,28810.0,11,churned
9979,smb,2020,2094.0,72,active
9980,smb,2023,3085.0,29,churned
9981,smb,2021,6447.0,7,churned
9982,smb,2021,2808.0,37,churned
9983,enterprise,2024,168677.0,24,active
9984,mid,2020,9495.0,72,active
9985,mid,2023,18301.0,36,active
9986,enterprise,2023,77422.0,10,churned
9987,mid,2018,25588.0,11,churned
9988,mid,2023,13129.0,36,active
9989,smb,2024,10248.0,24,active
9990,smb,2020,1604.0,63,churned
9991,smb,2025,6425.0,12,active
9992,smb,2018,5648.0,8,churned
9993,smb,2019,4251.0,24,churned
9994,smb,2025,3741.0,12,active
9995,smb,2024,9205.0,24,active
9996,smb,2024,12525.0,24,active
9997,smb,2022,3283.0,25,churned
9998,smb,2019,3940.0,84,active
9999,smb,2021,2762.0,54,churned
10000,smb,2022,2029.0,48,active
10001,mid,2018,27766.0,84,churned
10002,mid,2022,24955.0,44,churned
10003,smb,2018,1628.0,1,churned
10004,smb,2019,4573.0,18,churned
10005,smb,2019,4195.0,50,churned
10006,smb,2019,2696.0,84,active
10007,smb,2018,2609.0,89,churned
10008,enterprise,2025,149028.0,12,active
10009,smb,2024,8139.0,24,active
10010,smb,2022,4444.0,23,churned
10011,mid,2020,32541.0,17,churned
10012,smb,2019,2402.0,53,churned
10013,smb,2025,2960.0,12,active
10014,smb,2024,4935.0,24,active
10015,enterprise,2024,61134.0,24,active
10016,smb,2021,4038.0,3,churned
10017,mid,2018,28190.0,96,active
10018,mid,2023,21606.0,5,churned
10019,smb,2021,4271.0,29,churned
10020,mid,2020,22673.0,72,active
10021,smb,2020,2668.0,72,active
10022,smb,2018,2020.0,34,churned
10023,smb,2024,3480.0,24,active
10024,enterprise,2019,231481.0,48,churned
10025,smb,2024,6077.0,15,churned
10026,smb,2025,3064.0,12,active
10027,enterprise,2018,100403.0,48,churned
10028,smb,2022,2922.0,48,active
10029,enterprise,2018,96781.0,96,active
10030,mid,2024,25435.0,24,active
10031,mid,2022,37374.0,48,active
10032,mid,2018,68282.0,37,churned
10033,mid,2024,14546.0,24,active
10034,smb,2024,5042.0,24,active
10035,enterprise,2025,158129.0,12,active
10036,enterprise,2021,102245.0,26,churned
10037,enterprise,2025,72186.0,12,active
10038,mid,2023,25278.0,36,active
10039,smb,2022,10509.0,48,active
10040,smb,2020,4165.0,36,churned
10041,smb,2020,2456.0,72,active
10042,smb,2022,3366.0,48,active
10043,mid,2023,12455.0,2,churned
10044,mid,2018,22231.0,5,churned
10045,smb,2021,5124.0,60,active
10046,smb,2018,2575.0,26,churned
10047,mid,2021,4325.0,60,active
10048,smb,2024,4182.0,24,active
10049,enterprise,2023,93828.0,36,active
10050,mid,2018,15133.0,96,active
10051,smb,2023,2491.0,36,active
10052,smb,2018,4448.0,96,active
10053,mid,2018,17963.0,96,active
10054,smb,2025,5798.0,12,active
10055,mid,2018,35462.0,96,active
10056,smb,2020,3180.0,72,active
10057,smb,2019,2806.0,84,active
10058,smb,2022,3881.0,17,churned
10059,mid,2022,20482.0,35,churned
10060,enterprise,2024,50199.0,15,churned
10061,enterprise,2025,313970.0,12,active
10062,smb,2023,5204.0,36,active
10063,mid,2021,17470.0,36,churned
10064,smb,2018,1397.0,29,churned
10065,mid,2025,20126.0,12,active
10066,enterprise,2022,89860.0,2,churned
10067,smb,2019,3532.0,48,churned
10068,enterprise,2022,40866.0,48,active
10069,smb,2021,2875.0,60,active
10070,smb,2020,2964.0,72,active
10071,smb,2021,3307.0,20,churned
10072,enterprise,2024,107140.0,24,active
10073,smb,2019,3737.0,84,active
10074,mid,2025,47126.0,12,active
10075,smb,2018,2814.0,96,active
10076,mid,2019,13967.0,62,churned
10077,mid,2023,9287.0,36,active
10078,smb,2019,2820.0,84,active
10079,mid,2024,10931.0,24,active
10080,mid,2023,35598.0,36,active
10081,smb,2021,3470.0,34,churned
10082,smb,2021,5824.0,60,active
10083,smb,2025,7577.0,12,active
10084,enterprise,2024,78235.0,24,churned
10085,mid,2023,18515.0,18,churned
10086,mid,2019,42866.0,84,active
10087,mid,2022,24212.0,8,churned
10088,mid,2018,28588.0,96,active
10089,smb,2020,6103.0,37,churned
10090,smb,2023,5700.0,36,active
10091,mid,2021,27043.0,3,churned
10092,smb,2025,7319.0,12,active
10093,smb,2025,3519.0,12,active
10094,mid,2018,28558.0,24,churned
10095,enterprise,2025,110373.0,12,active
10096,mid,2024,36691.0,3,churned
10097,smb,2018,2565.0,81,churned
10098,enterprise,2021,51978.0,60,active
10099,smb,2025,5052.0,12,active
10100,smb,2018,2186.0,96,active
10101,enterprise,2018,68898.0,9,churned
10102,mid,2022,41459.0,31,churned
10103,enterprise,2025,195466.0,12,active
10104,mid,2020,18560.0,72,active
10105,mid,2024,4804.0,14,churned
10106,smb,2023,4753.0,21,churned
10107,smb,2019,5071.0,69,churned
10108,enterprise,2020,156124.0,8,churned
10109,enterprise,2022,152577.0,48,active
10110,smb,2021,3325.0,60,active
10111,smb,2019,2965.0,38,churned
10112,smb,2019,2094.0,46,churned
10113,smb,2022,2569.0,48,active
10114,enterprise,2024,141597.0,24,active
10115,smb,2021,4311.0,11,churned
10116,smb,2025,5404.0,12,active
10117,enterprise,2023,59682.0,36,active
10118,smb,2021,1588.0,55,churned
10119,smb,2023,3011.0,36,active
10120,smb,2021,2186.0,60,active
10121,smb,2024,3996.0,24,active
10122,smb,2025,1891.0,12,active
10123,smb,2024,6569.0,24,active
10124,smb,2019,2414.0,16,churned
10125,smb,2018,8073.0,83,churned
10126,smb,2024,4732.0,24,active
10127,smb,2024,2148.0,24,active
10128,enterprise,2022,343648.0,8,churned
10129,smb,2019,4158.0,84,active
10130,smb,2025,3956.0,12,active
10131,enterprise,2021,116704.0,53,churned
10132,smb,2020,4598.0,8,churned
10133,smb,2020,4735.0,72,active
10134,mid,2020,14293.0,72,active
10135,mid,2020,19796.0,11,churned
10136,smb,2020,3858.0,72,active
10137,mid,2023,29477.0,36,active
10138,mid,2018,29728.0,39,churned
10139,smb,2020,3953.0,49,churned
10140,smb,2019,2765.0,84,active
10141,smb,2023,2695.0,36,active
10142,mid,2025,12140.0,12,active
10143,smb,2024,4897.0,9,churned
10144,smb,2019,2676.0,82,churned
10145,smb,2022,3308.0,40,churned
10146,enterprise,2018,135791.0,1,churned
10147,smb,2021,3648.0,32,churned
10148,smb,2020,3631.0,72,active
10149,smb,2022,2316.0,48,active
10150,mid,2021,25196.0,60,active
10151,smb,2023,3114.0,36,active
10152,enterprise,2022,115474.0,6,churned
10153,smb,2025,6496.0,12,active
10154,smb,2018,4688.0,67,churned
10155,smb,2025,2737.0,3,churned
10156,smb,2024,3380.0,24,active
10157,smb,2023,8101.0,36,active
10158,mid,2024,18889.0,6,churned
10159,smb,2018,3714.0,96,active
10160,mid,2019,30702.0,84,active
10161,smb,2018,4055.0,96,active
10162,mid,2024,18281.0,24,active
10163,smb,2020,2511.0,72,active
10164,smb,2020,3623.0,72,active
10165,smb,2022,5059.0,48,active
10166,enterprise,2021,233386.0,60,active
10167,enterprise,2023,57949.0,11,churned
10168,mid,2025,53178.0,12,active
10169,enterprise,2020,104380.0,21,churned
10170,smb,2025,5781.0,12,active
10171,smb,2022,2518.0,48,active
10172,smb,2021,1627.0,20,churned
10173,enterprise,2025,62538.0,12,active
10174,smb,2021,3086.0,5,churned
10175,smb,2019,4732.0,20,churned
10176,mid,2020,22373.0,25,churned
10177,smb,2024,3213.0,2,churned
10178,mid,2022,38523.0,48,active
10179,smb,2022,3645.0,48,active
10180,mid,2023,25334.0,36,active
10181,enterprise,2019,571211.0,84,active
10182,mid,2018,21938.0,96,active
10183,smb,2021,2571.0,60,active
10184,smb,2025,4631.0,12,active
10185,smb,2019,5256.0,49,churned
10186,smb,2023,4232.0,36,active
10187,mid,2025,23824.0,12,active
10188,smb,2018,7640.0,96,active
10189,smb,2019,7177.0,37,churned
10190,smb,2024,3434.0,24,active
10191,enterprise,2018,87400.0,96,active
10192,smb,2023,4512.0,36,active
10193,smb,2024,2632.0,24,active
10194,smb,2020,5668.0,72,active
10195,smb,2020,4501.0,3,churned
10196,enterprise,2022,458179.0,5,churned
10197,smb,2022,7606.0,35,churned
