store_id,region,footprint_sqft,rating_before,remodeled,rating_after
8594,Northeast,3878,75.9,0,76.2
8595,South,3200,66.4,0,78.6
8596,Midwest,7719,68.5,0,81.8
8597,South,7958,73.0,0,63.4
8598,South,2910,71.8,0,68.4
8599,Midwest,1652,55.8,1,77.8
8600,Northeast,7512,73.5,0,82.2
8601,Northeast,7778,92.1,0,79.8
8602,West,8769,79.7,1,62.2
8603,Northeast,1364,61.8,0,72.6
8604,Midwest,3190,67.5,0,62.9
8605,Northeast,7625,73.4,0,61.0
8606,West,1330,68.5,0,65.4
8607,Midwest,4298,61.0,1,59.9
8608,Northeast,3852,71.1,0,75.7
8609,South,8221,62.8,0,72.0
8610,Northeast,6970,40.8,1,43.1
8611,Northeast,2413,76.1,0,73.4
8612,South,7614,62.6,1,54.4
8613,Northeast,7016,75.0,0,73.0
8614,South,8840,79.4,0,85.5
8615,West,5698,76.2,0,69.4
8616,Midwest,2817,66.5,1,63.4
8617,West,5673,64.4,1,77.6
8618,South,5681,65.0,1,93.9
8619,Midwest,1447,79.7,0,81.9
8620,Northeast,7863,88.6,0,79.6
8621,West,8603,70.8,1,53.3
8622,Midwest,5823,71.8,0,43.9
8623,West,5292,72.7,0,73.2
8624,Northeast,3317,76.6,0,73.9
8625,West,6665,40.8,1,65.1
8626,West,5673,71.8,0,82.2
8627,West,3683,60.3,1,80.7
8628,Northeast,1382,62.9,0,70.8
8629,Northeast,8060,79.6,0,66.1
8630,West,6428,78.4,0,70.5
8631,West,8898,81.1,0,70.2
8632,South,1638,62.5,1,55.1
8633,Midwest,7604,78.8,0,59.7
8634,West,3766,57.3,1,55.9
8635,South,8201,82.6,0,72.4
8636,Midwest,1348,82.2,0,72.2
8637,South,2352,80.2,0,81.7
8638,South,2665,76.7,0,66.1
8639,Northeast,8262,74.7,0,70.0
8640,South,2138,75.2,0,78.5
8641,South,1346,96.9,0,97.6
8642,Northeast,8405,52.3,1,40.4
8643,South,4715,46.2,1,67.8
8644,Midwest,6984,84.1,0,75.4
8645,West,2248,81.2,0,84.8
8646,West,2503,88.3,0,95.4
8647,Northeast,7198,69.1,1,69.4
8648,Northeast,6926,71.8,1,77.3
8649,West,5120,74.3,0,76.3
8650,South,1778,88.7,0,69.0
8651,South,8523,68.4,0,77.7
8652,South,5226,75.5,0,70.7
8653,Midwest,1643,72.6,0,74.6
8654,Midwest,7909,80.8,0,79.6
8655,Midwest,3205,68.7,0,65.1
8656,Northeast,6988,76.0,0,72.5
8657,Northeast,7780,75.3,0,64.9
8658,Northeast,7105,74.2,0,78.1
8659,South,3729,98.5,0,93.3
8660,Midwest,4993,84.0,0,78.9
8661,Midwest,8391,85.8,0,73.5
8662,Northeast,2543,62.3,1,74.8
8663,Midwest,2940,61.0,1,66.5
8664,South,3909,76.5,0,85.1
8665,South,6895,78.4,0,79.8
8666,West,6327,67.9,0,55.0
8667,Midwest,8485,64.2,1,66.5
8668,South,2467,74.3,0,79.5
8669,Midwest,7592,74.9,0,82.7
8670,Midwest,1844,90.8,0,74.4
8671,West,8114,70.8,0,74.4
8672,South,4645,66.8,0,64.3
8673,Northeast,6878,60.1,0,57.0
8674,South,3380,89.1,0,77.6
8675,South,6655,73.2,1,73.7
8676,Northeast,1754,64.0,0,62.7
8677,Midwest,7002,55.2,0,70.3
8678,South,8420,80.5,0,77.1
8679,Midwest,1571,65.6,0,72.3
8680,Midwest,5228,67.3,1,61.0
8681,West,5350,52.2,1,56.3
8682,Midwest,3648,70.4,0,77.5
8683,South,6897,92.1,0,73.7
8684,Northeast,4410,80.6,0,87.0
8685,West,3972,66.1,1,53.9
8686,Midwest,2946,78.4,0,73.6
8687,West,7500,57.1,1,68.3
8688,South,2312,69.0,0,58.7
8689,Midwest,8500,60.3,0,88.7
8690,Midwest,2944,83.0,0,68.9
8691,Northeast,1807,66.6,0,86.6
8692,Northeast,8890,81.6,0,78.3
8693,Midwest,3254,64.1,0,70.4
8694,West,2273,96.5,0,73.1
8695,Northeast,6090,56.8,1,57.0
8696,Northeast,2095,61.1,0,66.5
8697,Midwest,8135,58.7,1,70.6
8698,South,3572,76.3,0,68.9
8699,Midwest,8997,85.7,0,86.9
8700,Northeast,4640,58.6,1,63.2
8701,Northeast,3247,83.9,0,82.7
8702,West,7260,81.9,0,100.0
8703,Northeast,2772,61.9,0,82.3
8704,West,5287,63.7,0,58.8
8705,West,3900,78.4,0,67.0
8706,Northeast,4042,56.9,1,68.4
8707,Northeast,5722,86.0,0,75.1
8708,Midwest,5893,62.4,1,51.3
8709,Midwest,2675,74.8,1,78.4
8710,Northeast,5298,71.1,0,81.8
8711,South,5155,75.3,0,72.5
8712,Northeast,4992,68.3,0,74.3
8713,Midwest,1431,86.3,0,56.5
8714,Midwest,7636,77.9,0,70.7
8715,South,8738,47.0,1,59.2
8716,Midwest,2326,58.1,1,58.0
8717,West,4231,76.2,0,75.3
8718,Northeast,6820,76.8,0,87.6
8719,West,5706,70.9,0,82.6
8720,South,7290,56.1,1,75.5
8721,West,7276,76.6,0,86.5
8722,South,2755,54.4,1,92.1
8723,South,2656,45.4,1,56.3
8724,Midwest,2259,48.8,1,55.0
8725,Northeast,5002,77.8,0,74.6
8726,Midwest,2675,67.3,0,75.1
8727,West,7688,67.4,0,78.6
8728,West,1223,58.0,0,82.5
8729,South,7223,55.3,1,62.7
8730,South,5555,94.4,0,90.2
8731,Midwest,3037,73.7,1,78.3
8732,West,1621,62.2,0,59.4
8733,Midwest,2785,69.0,0,74.4
8734,West,4823,55.8,1,60.1
8735,Northeast,2588,60.8,1,67.1
8736,Midwest,5314,68.6,1,62.5
8737,Northeast,7030,67.6,0,60.1
8738,West,6263,79.8,0,84.7
8739,South,6790,90.0,0,92.5
8740,South,4867,71.9,0,74.1
8741,West,1738,72.1,0,75.0
8742,Midwest,3438,74.5,0,60.3
8743,Northeast,6092,59.4,1,72.3
8744,West,8673,82.4,0,78.3
8745,Northeast,6935,41.3,1,44.4
8746,South,6541,80.4,0,76.4
8747,South,4805,74.7,0,76.0
8748,West,7388,63.9,0,68.1
8749,South,7533,52.3,1,39.4
8750,South,5615,45.2,1,52.4
8751,Northeast,4376,69.1,0,77.2
8752,Midwest,5377,63.8,0,64.8
8753,South,5451,81.3,0,85.1
8754,Midwest,3678,70.1,0,95.9
8755,Midwest,1532,58.6,0,63.9
8756,South,1841,74.9,0,79.0
8757,South,5482,67.2,0,57.7
8758,West,2282,74.5,1,73.0
8759,West,6410,55.3,1,57.0
8760,Midwest,8902,62.2,0,73.9
8761,West,4389,48.5,1,76.0
8762,Northeast,5988,51.9,1,51.1
8763,Midwest,8578,74.6,0,83.8
8764,West,3476,92.2,0,89.8
8765,Midwest,4366,66.1,0,72.6
8766,Northeast,2175,76.8,0,57.0
8767,West,7069,79.5,0,69.0
8768,South,8002,79.9,0,89.7
8769,Northeast,4628,73.2,0,81.8
8770,Northeast,4775,78.9,1,72.6
8771,West,8949,66.7,0,57.7
8772,Northeast,2877,90.5,0,70.7
8773,West,8055,78.5,0,72.4
8774,Midwest,7335,76.5,0,71.4
8775,West,5211,77.1,0,80.6
8776,Northeast,6003,65.4,1,66.1
8777,South,1851,90.1,0,72.0
8778,Midwest,8951,59.1,0,65.0
8779,Northeast,3422,81.8,0,85.1
8780,South,4836,94.5,0,78.1
8781,Northeast,8300,92.0,0,81.4
8782,Midwest,4351,78.7,0,89.0
8783,Midwest,1977,67.0,0,86.2
8784,West,8539,54.1,1,58.8
8785,Northeast,4182,79.4,0,77.9
8786,Midwest,3738,83.6,0,84.1
8787,Midwest,5184,63.4,1,62.8
8788,Northeast,8976,63.1,0,57.9
8789,Northeast,8667,75.1,0,73.4
8790,West,4178,82.7,0,77.9
8791,South,3402,61.0,0,71.6
8792,South,3753,100.0,0,89.9
8793,South,2323,73.3,0,57.9
8794,South,2534,69.0,0,61.5
8795,Midwest,3266,77.9,0,61.0
8796,Northeast,5154,72.5,0,78.6
8797,Northeast,6524,87.0,0,65.0
8798,Midwest,4423,78.4,0,79.8
8799,Midwest,6291,61.5,0,61.2
8800,South,2932,66.5,0,50.6
8801,South,3352,69.5,0,68.6
8802,West,4279,87.0,0,66.6
8803,Northeast,1543,70.4,0,84.4
8804,Midwest,7772,72.5,1,88.5
8805,West,1497,68.4,1,81.0
8806,Northeast,8311,65.3,1,74.9
8807,Midwest,2597,75.1,0,73.1
8808,Northeast,1219,60.1,1,58.5
8809,Midwest,7977,65.7,0,64.7
8810,West,7428,79.9,0,53.7
8811,South,5830,60.0,0,64.2
8812,West,5858,63.5,1,81.6
8813,West,3559,62.5,1,64.1
8814,Northeast,8860,61.9,1,81.8
8815,Northeast,7540,67.7,1,76.6
8816,Midwest,8622,55.6,1,50.2
8817,South,7797,88.1,0,68.4
8818,Midwest,5115,68.3,0,73.4
8819,Northeast,4520,71.0,0,77.0
8820,West,1904,58.4,0,70.4
8821,Midwest,5540,71.6,0,78.2
8822,South,2576,66.3,0,66.1
8823,Northeast,8248,64.8,0,65.3
8824,Midwest,6680,64.4,0,61.1
8825,Northeast,1866,61.4,0,73.3
8826,South,1419,82.1,0,88.6
8827,West,2732,71.7,0,79.5
8828,West,7365,91.5,0,80.2
8829,South,1531,72.3,0,64.9
8830,Midwest,6392,73.3,1,54.2
8831,Midwest,4522,80.2,0,66.5
8832,South,3092,69.8,0,68.1
8833,Midwest,6836,52.1,1,80.2
8834,Midwest,8835,69.3,0,66.1
8835,South,2507,72.2,0,57.5
8836,Midwest,2695,82.9,0,74.4
8837,West,1837,67.9,0,80.1
8838,Midwest,6202,46.0,1,57.9
8839,South,3145,87.9,0,85.7
8840,Northeast,8617,64.8,1,51.9
8841,Northeast,6580,75.2,0,77.9
8842,West,7476,74.8,0,67.4
8843,Midwest,3936,77.0,0,84.0
8844,South,2500,86.4,0,63.9
8845,Midwest,8969,58.7,1,51.2
8846,Northeast,8623,91.0,0,86.0
8847,Midwest,4185,82.9,0,74.8
8848,Northeast,6811,67.0,0,84.7
8849,Midwest,8196,71.9,0,71.1
8850,West,7138,78.7,0,68.1
8851,Midwest,7166,71.1,0,71.5
8852,Midwest,1301,64.2,1,59.7
8853,West,4690,85.1,0,80.6
8854,Northeast,8853,86.1,0,89.5
8855,West,7393,79.6,1,79.8
8856,Midwest,2418,68.6,1,65.4
8857,West,2333,66.2,0,58.1
8858,South,8605,80.0,0,85.3
8859,West,5458,79.3,0,68.4
8860,Midwest,2409,57.8,0,77.7
8861,Midwest,4811,71.9,1,70.2
8862,South,4092,74.3,0,70.3
8863,West,8283,82.1,0,83.2
8864,South,3969,83.7,0,67.0
8865,Northeast,1430,72.0,0,66.5
8866,South,4031,65.3,1,51.4
8867,Northeast,3836,78.8,0,90.5
8868,Northeast,8509,70.7,0,83.0
8869,Northeast,4318,69.1,0,63.3
8870,West,6815,78.0,0,82.2
8871,West,3035,72.4,0,70.7
8872,Northeast,5022,89.8,0,86.2
8873,Midwest,5774,84.6,0,66.2
8874,South,7291,59.4,1,72.4
8875,South,2749,58.0,0,68.2
8876,Midwest,3017,80.1,0,81.7
8877,Midwest,8164,83.8,0,74.3
8878,Northeast,8539,70.5,0,74.0
8879,West,7163,74.2,0,86.8
8880,Midwest,1765,69.7,0,50.6
8881,South,2246,82.3,0,100.0
8882,Northeast,1799,79.8,0,77.0
8883,West,8003,90.8,0,100.0
8884,Northeast,1549,92.4,0,87.4
8885,South,5253,66.0,0,66.4
8886,Northeast,4801,74.7,0,72.4
8887,South,8509,79.5,0,64.5
8888,South,2771,74.1,0,70.3
8889,Midwest,2778,79.0,0,79.0
8890,South,1284,71.5,0,57.2
8891,Midwest,6926,62.7,0,67.3
8892,Northeast,4569,66.9,0,61.5
8893,South,5439,71.0,0,67.7
8894,Midwest,4751,83.2,0,73.5
8895,West,6196,84.6,0,79.8
8896,West,2165,77.0,0,59.1
8897,West,7748,81.8,0,75.7
8898,South,1774,55.6,1,64.6
8899,Northeast,7850,63.0,0,65.9
8900,Northeast,5031,63.3,0,72.3
8901,Northeast,6368,68.6,0,69.3
8902,West,3123,65.7,1,71.2
8903,Midwest,2693,79.3,0,98.4
8904,Northeast,5366,47.9,1,63.9
8905,Northeast,4854,75.5,0,68.4
8906,Northeast,8317,73.2,0,79.4
8907,South,6115,75.4,0,73.0
8908,South,4851,54.6,1,50.9
8909,Midwest,2724,73.1,0,77.5
8910,West,6616,75.4,0,73.4
8911,Northeast,6350,65.2,1,62.4
8912,Midwest,8917,69.4,0,69.9
8913,West,2472,73.1,0,65.3
8914,West,4107,80.6,0,72.6
8915,Northeast,8877,86.1,0,67.7
8916,South,1545,61.3,1,72.2
8917,Midwest,6778,78.2,0,74.0
8918,Northeast,6135,80.1,0,59.2
8919,West,7305,56.1,1,55.5
8920,West,4399,67.4,0,61.4
8921,West,8238,66.9,1,68.1
8922,Midwest,7506,82.3,0,90.4
8923,Northeast,2383,80.3,0,86.1
8924,Northeast,7238,90.9,0,86.9
8925,West,5721,60.2,0,66.9
8926,South,4266,72.6,0,61.4
8927,Midwest,6334,66.6,0,72.3
8928,South,5844,86.3,0,77.8
8929,Northeast,5186,80.9,0,64.4
8930,South,3719,78.4,0,88.7
8931,Midwest,5324,74.6,0,86.0
8932,Midwest,5224,80.1,0,100.0
8933,South,2734,99.5,0,84.0
8934,West,8650,82.4,0,94.7
8935,South,2861,57.5,0,61.3
8936,Midwest,6656,65.1,0,73.8
8937,Northeast,5221,60.6,0,75.6
8938,West,7925,64.5,0,52.1
8939,South,5248,77.8,0,62.1
8940,Northeast,2207,60.9,0,58.7
8941,Northeast,6936,55.1,1,52.8
8942,South,5707,82.0,0,54.4
8943,West,3192,47.7,1,58.9
8944,Midwest,7557,92.9,0,86.4
8945,Northeast,2847,87.9,0,74.5
8946,Northeast,6288,83.2,0,89.5
8947,Midwest,4160,70.4,1,69.7
8948,Northeast,8017,58.5,1,64.9
8949,Midwest,5795,58.7,1,57.2
8950,West,6895,71.7,0,65.2
8951,Northeast,7780,68.7,0,64.3
8952,Midwest,5902,66.1,1,72.0
8953,Northeast,7700,95.0,0,76.2
8954,South,8184,71.5,0,63.7
8955,South,4007,63.2,0,86.1
8956,Midwest,6098,91.0,0,100.0
8957,Northeast,7401,66.1,0,45.9
8958,Midwest,4053,85.6,0,93.0
8959,Northeast,1472,77.2,0,58.6
8960,South,6227,69.6,0,63.7
8961,South,3595,78.0,0,70.9
8962,Midwest,3623,83.0,0,86.2
8963,Midwest,4573,80.8,0,82.3
8964,Northeast,8474,72.9,0,77.9
8965,South,8548,71.5,0,67.3
8966,Northeast,7267,81.4,0,84.8
8967,West,1775,74.3,0,48.3
8968,Northeast,8168,69.8,0,72.9
8969,Northeast,6449,86.2,0,72.4
8970,Northeast,3873,69.0,1,86.9
8971,Northeast,3520,53.2,1,57.0
8972,Northeast,7125,75.3,0,98.3
8973,Northeast,1400,76.9,0,94.7
8974,South,6655,80.0,0,73.7
8975,West,2778,41.8,1,58.3
8976,South,6343,57.8,1,54.1
8977,West,3482,81.8,0,63.3
8978,South,1992,99.4,0,99.7
8979,West,7167,63.6,0,62.1
8980,South,7720,90.0,0,79.6
8981,Northeast,7148,83.9,0,78.0
8982,South,2904,55.9,0,61.7
8983,West,2786,78.6,0,88.0
8984,Midwest,6907,61.9,1,76.8
8985,Midwest,1801,77.5,0,77.1
8986,Northeast,6094,82.2,0,73.1
8987,South,1405,86.6,0,85.0
8988,Midwest,5721,73.6,0,78.8
8989,West,2554,67.3,0,67.6
8990,Midwest,6262,55.2,0,64.0
8991,Midwest,7551,87.5,0,90.6
8992,Northeast,5024,90.7,0,77.8
8993,Midwest,8291,75.9,0,59.3
8994,Midwest,3784,74.1,1,68.8
8995,West,8507,62.6,1,70.2
8996,Northeast,7716,56.6,1,37.2
8997,Midwest,7518,33.5,1,47.1
8998,South,7675,81.2,0,65.4
8999,South,7730,66.7,1,78.1
9000,Midwest,1531,77.9,0,68.1
9001,Midwest,5952,54.3,1,60.4
9002,Northeast,2239,79.4,0,51.2
9003,Northeast,5606,63.3,1,64.9
9004,Midwest,6728,82.8,0,63.3
9005,South,2804,53.2,1,60.8
9006,Midwest,1732,73.8,1,70.4
9007,Northeast,6804,76.0,1,60.5
9008,Northeast,1450,73.3,0,75.5
9009,Midwest,1464,76.5,0,80.1
9010,South,4133,74.3,0,83.0
9011,West,3178,77.0,1,52.7
9012,South,2653,79.2,0,51.3
9013,West,8607,65.8,0,57.4
9014,West,7660,81.3,0,62.0
9015,West,2911,84.6,0,67.5
9016,South,8845,79.7,0,79.9
9017,Northeast,5707,81.8,0,62.2
9018,Midwest,2389,64.2,0,55.2
9019,South,7696,80.0,0,68.2
9020,Northeast,1453,83.9,0,100.0
9021,Northeast,5675,57.7,0,69.0
9022,West,5853,68.9,0,68.9
9023,Northeast,5802,76.2,0,73.1
9024,Northeast,3309,58.9,1,53.5
9025,South,7570,78.5,0,76.2
9026,Northeast,7149,54.0,1,47.6
9027,West,7534,53.9,1,76.5
9028,South,6663,69.2,0,53.3
9029,West,3800,61.4,1,71.3
9030,West,3432,63.6,1,44.2
9031,West,5342,78.2,0,76.6
9032,West,7389,85.7,0,87.5
9033,West,3725,78.3,0,68.9
9034,West,8962,75.3,0,52.3
9035,South,4451,99.4,0,81.4
9036,Midwest,6725,71.0,0,64.6
9037,West,2528,100.0,0,79.0
9038,South,5503,74.3,0,65.6
9039,Northeast,3909,79.4,0,75.4
9040,Midwest,7422,68.6,1,71.0
9041,Northeast,3596,55.4,1,52.7
9042,West,2896,81.0,0,70.4
9043,Midwest,7224,60.1,0,63.4
9044,Midwest,3277,61.4,0,76.3
9045,West,1712,66.6,0,63.4
9046,South,5165,88.4,1,77.7
9047,West,6346,69.7,0,57.1
9048,Midwest,3641,66.9,1,67.0
9049,South,8019,52.4,1,62.5
9050,South,3631,76.0,0,80.9
9051,Midwest,7833,44.3,1,51.4
9052,Midwest,8454,68.9,1,84.6
9053,Northeast,2445,58.4,1,59.1
9054,Midwest,7599,61.9,1,59.3
9055,West,6475,81.7,0,71.3
9056,West,4247,72.0,0,70.6
9057,South,1455,83.5,0,92.6
9058,Northeast,3944,59.6,0,66.5
9059,Midwest,1349,83.0,0,81.7
9060,Midwest,3332,84.4,0,79.3
9061,Midwest,7330,81.3,0,86.6
9062,West,5091,86.6,0,83.9
9063,Midwest,7083,65.1,0,69.3
9064,Midwest,3769,67.9,0,74.4
9065,Northeast,8993,68.6,0,63.0
9066,Northeast,8058,79.7,1,100.0
9067,South,7785,83.8,0,93.9
9068,West,8155,66.5,0,67.5
9069,Midwest,6286,72.3,0,91.2
9070,Midwest,3809,72.1,0,74.7
9071,Midwest,2096,88.1,0,91.4
9072,Midwest,2693,55.4,1,48.6
9073,Northeast,8130,66.4,0,53.5
9074,West,1762,67.6,0,73.4
9075,Midwest,3473,83.8,0,74.4
9076,Northeast,8562,68.2,1,60.4
9077,Midwest,3258,82.0,0,73.0
9078,Midwest,5061,71.3,0,68.0
9079,West,3207,80.9,0,77.5
9080,Northeast,3801,47.4,0,50.8
9081,West,7026,66.0,0,69.8
9082,Northeast,7937,74.1,1,98.9
9083,West,7397,78.1,0,89.4
9084,South,2120,78.5,0,78.2
9085,Midwest,8750,89.4,0,83.4
9086,South,2342,54.6,1,65.1
9087,South,4801,78.4,0,74.2
9088,Midwest,4176,58.4,1,68.9
9089,Midwest,3924,64.0,1,75.4
9090,Midwest,3005,64.7,1,64.3
9091,Northeast,8745,88.9,0,74.4
9092,Northeast,1507,66.5,0,82.1
9093,Midwest,8450,65.0,0,38.1
9094,Northeast,8071,56.8,0,63.6
9095,South,6481,71.6,0,80.4
9096,Northeast,1264,70.5,0,63.3
9097,Northeast,7618,67.7,0,51.2
9098,South,8873,69.0,0,95.6
9099,Midwest,6048,66.6,0,79.5
9100,Northeast,4270,66.8,0,70.5
9101,South,5889,72.3,0,76.8
9102,Northeast,6300,86.0,0,89.7
9103,West,2604,66.6,0,54.2
9104,Northeast,8527,67.4,0,63.8
9105,West,5195,67.7,0,56.8
9106,West,3364,75.7,0,72.9
9107,Northeast,6347,57.2,1,56.2
9108,South,8637,50.9,0,54.1
9109,South,4443,70.0,0,62.6
9110,Midwest,2296,73.0,0,55.4
9111,South,6712,80.0,0,85.6
9112,Midwest,5564,77.9,0,72.3
9113,West,8768,77.9,0,70.3
9114,South,7034,57.4,1,65.1
9115,West,3059,86.5,0,92.5
9116,South,2330,62.4,0,67.0
9117,Midwest,7561,84.6,0,78.9
9118,Northeast,8557,71.3,0,67.2
9119,Midwest,4283,75.6,0,70.8
9120,South,8837,97.4,0,83.8
9121,Northeast,8629,77.1,0,75.0
9122,Midwest,8327,100.0,0,85.1
9123,South,5094,84.1,0,90.3
9124,Northeast,8024,91.4,0,91.6
9125,Midwest,1625,55.3,1,65.9
9126,Midwest,8460,52.1,1,72.2
9127,South,7833,52.3,1,60.7
9128,Midwest,5279,84.0,0,83.2
9129,South,8410,59.4,1,69.1
9130,Northeast,5321,71.2,0,83.0
9131,Midwest,5429,69.9,0,74.8
9132,West,1383,77.8,0,92.9
9133,South,4950,84.5,0,72.9
9134,West,3944,71.5,0,74.6
9135,Northeast,6190,79.9,0,82.3
9136,South,1658,70.7,0,73.3
9137,Northeast,1320,68.2,0,65.1
9138,Northeast,5077,97.4,0,99.1
9139,South,2648,74.4,0,80.2
9140,Northeast,4596,80.8,0,77.6
9141,Northeast,8293,77.4,0,69.7
9142,Northeast,8387,78.8,0,77.5
9143,South,1328,45.8,1,55.4
9144,Northeast,8097,83.8,0,73.9
9145,South,5085,75.3,0,66.1
9146,Northeast,8751,94.3,0,77.5
9147,South,7973,73.9,0,70.3
9148,Northeast,5176,82.3,0,95.8
9149,West,3237,68.4,1,68.9
9150,Northeast,5338,69.6,0,80.2
9151,Midwest,2999,81.8,0,78.3
9152,Northeast,5319,93.3,0,87.1
9153,West,4167,59.3,1,53.6
9154,South,4501,73.5,0,79.7
9155,Northeast,8959,53.9,1,55.6
9156,South,4076,72.5,0,71.8
9157,Northeast,4549,83.6,0,78.5
9158,Midwest,7073,87.8,0,83.7
9159,South,8877,64.0,0,68.9
9160,West,3960,52.1,1,56.4
9161,West,8977,89.5,0,50.9
9162,Midwest,7952,55.7,1,56.5
9163,South,4995,78.0,0,91.0
9164,West,5200,63.8,1,78.9
9165,West,6480,71.5,0,75.3
9166,Midwest,7112,94.0,0,88.2
9167,Midwest,8856,80.7,0,85.1
9168,Northeast,3286,60.1,1,62.5
9169,West,1453,76.0,0,74.4
9170,South,3251,71.0,0,72.9
9171,South,2486,72.8,0,51.2
9172,South,2498,62.2,0,45.6
9173,West,1263,88.3,0,55.6
9174,West,2749,74.4,0,49.8
9175,South,8009,68.5,0,79.2
9176,Northeast,1963,75.9,1,71.1
9177,Midwest,4473,64.9,1,74.2
9178,Northeast,1647,77.1,1,71.9
9179,South,5394,70.6,0,54.0
9180,West,2517,68.0,1,69.7
9181,South,8004,83.5,0,64.0
9182,West,5048,57.9,1,60.3
9183,West,1267,60.3,1,67.9
9184,South,7917,89.3,0,79.1
9185,Midwest,5276,74.9,0,75.9
9186,Midwest,2615,80.6,0,88.1
9187,Midwest,4486,90.4,0,67.8
9188,Midwest,5065,71.6,0,67.8
9189,West,8340,73.0,0,67.6
9190,West,2720,93.9,0,75.6
9191,Midwest,5343,76.0,0,82.0
9192,West,2543,76.6,0,93.4
9193,Northeast,5967,51.4,1,66.4
9194,West,6823,71.4,0,82.6
9195,Northeast,6104,54.9,1,59.9
9196,South,7241,77.6,0,93.3
9197,Midwest,1560,64.0,0,71.8
9198,Northeast,5182,63.1,0,67.0
9199,South,8743,76.3,0,70.3
9200,South,2288,97.8,0,100.0
9201,West,3285,79.8,0,72.5
9202,South,4855,66.5,0,62.1
9203,Northeast,3530,68.8,1,59.1
9204,Northeast,2503,97.3,0,78.5
9205,Midwest,7589,62.4,0,59.2
9206,Midwest,6236,69.9,0,61.5
9207,South,4289,54.1,1,82.3
9208,Northeast,7241,94.0,0,92.8
9209,Midwest,8785,79.1,0,84.5
9210,Midwest,1855,80.9,0,89.1
9211,South,3928,74.8,0,78.3
9212,South,6548,66.3,1,56.8
9213,South,3288,77.9,0,81.2
9214,West,3107,77.7,0,65.1
9215,Midwest,5566,66.4,1,87.5
9216,South,7139,69.9,0,67.5
9217,Midwest,4929,66.9,0,75.9
9218,Midwest,3514,56.9,0,47.0
9219,West,3054,64.3,0,65.5
9220,Midwest,4117,53.8,1,73.5
9221,Northeast,5104,58.5,1,70.3
9222,West,8186,67.4,1,66.9
9223,South,6091,79.4,0,66.5
9224,West,5731,76.5,0,68.6
9225,Northeast,6072,90.4,0,89.4
9226,West,5483,62.1,1,48.2
9227,Northeast,4186,73.3,0,55.6
9228,South,7997,75.9,0,79.9
9229,South,7446,88.5,0,88.6
9230,Midwest,2470,71.1,0,81.5
9231,Northeast,8854,87.2,0,75.8
9232,Midwest,3800,61.7,1,69.0
9233,Midwest,5314,70.4,0,65.4
9234,West,6985,79.6,0,70.2
9235,West,6509,65.6,0,43.4
9236,West,7935,68.4,0,72.2
9237,Northeast,6495,56.3,1,64.5
9238,Midwest,3025,58.4,1,60.9
9239,South,4853,80.8,0,80.5
9240,Northeast,5035,81.4,0,76.4
9241,Northeast,4784,61.6,0,64.7
9242,South,4766,76.1,0,62.4
9243,West,7170,54.6,1,64.3
9244,Midwest,8014,77.7,0,76.9
9245,Northeast,5829,49.0,1,79.5
9246,West,7690,76.9,0,81.4
9247,Midwest,8524,42.0,1,72.0
9248,West,2783,60.6,1,61.7
9249,Northeast,5051,59.2,0,65.0
9250,West,4653,69.4,1,63.7
9251,Midwest,5165,72.6,0,66.9
9252,Midwest,2986,63.2,0,62.0
9253,South,6459,75.3,0,82.6
9254,Northeast,4423,59.9,0,69.5
9255,West,5593,65.8,0,79.1
9256,South,2704,57.6,1,53.7
9257,Northeast,2026,55.0,1,77.4
9258,Northeast,3321,76.9,0,72.4
9259,Northeast,2383,58.7,1,58.0
9260,West,2758,79.9,0,85.2
9261,West,7967,65.9,0,73.4
9262,Northeast,8900,59.0,0,59.1
9263,Northeast,1937,100.0,0,94.1
9264,Northeast,5370,69.3,0,83.2
9265,Northeast,8965,74.8,0,82.5
9266,Northeast,8678,63.8,1,88.7
9267,South,7587,83.5,0,67.3
9268,Northeast,3572,80.3,0,75.2
9269,Midwest,8099,66.6,0,48.3
9270,South,2040,76.5,0,88.2
9271,West,2463,65.0,1,58.5
9272,Northeast,8378,58.7,1,72.3
9273,West,5370,83.1,0,83.0
9274,Northeast,5509,72.8,0,69.9
9275,South,3049,73.7,0,68.7
9276,West,5077,77.1,0,64.7
9277,South,7556,62.0,1,74.2
9278,Midwest,5866,90.0,0,85.0
9279,Northeast,2853,62.7,1,61.0
9280,Midwest,3592,76.6,0,72.6
9281,South,2063,63.8,1,59.2
9282,Northeast,4907,72.0,0,87.4
9283,Northeast,8070,68.9,0,70.2
9284,Northeast,4602,79.5,0,70.3
9285,West,8584,63.7,1,76.4
9286,Midwest,3728,87.4,0,66.7
9287,Midwest,5647,68.7,1,58.1
9288,West,6453,42.3,1,58.8
9289,Midwest,4037,82.4,0,81.6
9290,West,2778,68.1,1,62.8
9291,Northeast,2356,60.8,1,62.8
9292,South,1781,95.6,0,75.7
9293,West,6915,79.7,0,82.8
9294,Northeast,8903,61.4,1,83.9
9295,West,1504,82.9,0,77.5
9296,Midwest,4458,69.9,1,68.8
9297,West,5895,76.2,0,91.1
9298,Midwest,4016,85.2,0,71.1
9299,Midwest,8532,64.2,1,60.5
9300,Midwest,6472,66.9,1,57.4
9301,West,3432,68.2,0,70.9
9302,West,6706,63.6,1,69.8
9303,West,4166,49.4,1,46.0
9304,Midwest,7764,77.9,0,88.0
9305,Northeast,2237,70.0,1,56.7
