user_id,signup_month,plan_tier,region,engagement_score,got_campaign,retained_90d
8761,2025-11,basic,EU,4.2,0,0
8762,2026-04,basic,NA,10.1,0,0
8763,2026-02,basic,EU,89.3,1,1
8764,2025-11,plus,NA,6.7,0,0
8765,2026-02,plus,NA,58.5,1,0
8766,2025-08,premium,EU,3.5,0,0
8767,2025-10,plus,NA,5.9,0,0
8768,2026-01,plus,NA,37.8,1,0
8769,2026-05,plus,NA,8.1,0,0
8770,2025-09,basic,NA,26.4,0,0
8771,2025-11,basic,EU,62.8,1,0
8772,2026-01,plus,EU,30.1,0,0
8773,2025-10,basic,APAC,46.7,0,0
8774,2026-01,premium,EU,23.2,0,0
8775,2026-03,plus,APAC,67.5,1,1
8776,2025-10,basic,NA,53.6,0,0
8777,2025-09,basic,EU,15.8,0,0
8778,2026-06,basic,APAC,35.8,0,0
8779,2026-03,premium,APAC,52.4,0,0
8780,2025-12,basic,APAC,16.4,0,0
8781,2025-10,plus,NA,18.5,0,0
8782,2026-01,basic,NA,18.4,1,0
8783,2026-05,premium,NA,85.5,1,1
8784,2026-03,basic,NA,26.7,0,1
8785,2026-01,premium,NA,23.1,0,0
8786,2026-02,plus,NA,16.4,0,0
8787,2025-08,basic,NA,22.6,0,0
8788,2025-07,plus,NA,32.4,0,0
8789,2026-03,basic,EU,14.0,0,0
8790,2025-12,basic,APAC,83.5,1,1
8791,2026-05,basic,NA,17.1,0,0
8792,2026-05,basic,APAC,37.9,0,1
8793,2026-06,basic,APAC,12.0,0,0
8794,2026-05,plus,NA,20.4,0,0
8795,2026-02,premium,APAC,21.9,0,0
8796,2025-08,basic,NA,92.8,1,1
8797,2026-02,plus,NA,36.0,0,0
8798,2025-10,basic,NA,18.6,0,0
8799,2026-05,basic,EU,54.3,1,0
8800,2025-10,basic,NA,66.4,1,0
8801,2026-05,premium,NA,50.7,0,0
8802,2026-05,basic,EU,20.5,0,0
8803,2025-12,basic,APAC,8.7,0,0
8804,2026-06,plus,EU,56.9,1,1
8805,2025-11,basic,NA,55.2,1,1
8806,2025-12,basic,APAC,9.2,0,0
8807,2026-06,basic,NA,7.9,1,0
8808,2026-03,basic,APAC,47.6,1,1
8809,2025-09,basic,NA,24.8,0,0
8810,2025-09,basic,APAC,45.5,1,1
8811,2026-01,premium,NA,49.7,1,1
8812,2026-02,plus,NA,62.0,1,1
8813,2026-01,basic,APAC,35.3,0,0
8814,2025-07,basic,EU,68.9,0,0
8815,2025-08,premium,EU,43.4,0,0
8816,2025-07,plus,EU,48.1,0,1
8817,2026-04,plus,EU,36.3,0,0
8818,2025-11,plus,NA,14.9,0,0
8819,2025-11,basic,NA,45.7,0,0
8820,2026-05,basic,EU,75.3,1,1
8821,2026-06,basic,NA,43.1,0,1
8822,2025-07,basic,NA,65.8,0,0
8823,2026-05,premium,NA,51.3,1,1
8824,2025-10,basic,EU,54.7,1,1
8825,2026-04,basic,NA,77.6,1,1
8826,2026-02,premium,NA,31.1,0,0
8827,2025-08,premium,NA,49.9,0,1
8828,2025-10,basic,EU,69.4,1,0
8829,2025-11,basic,NA,29.8,0,0
8830,2025-07,plus,NA,66.0,1,1
8831,2025-11,basic,EU,52.9,1,1
8832,2026-01,premium,NA,28.5,0,0
8833,2026-02,basic,APAC,28.5,1,1
8834,2025-08,basic,APAC,37.4,0,0
8835,2026-03,basic,NA,24.2,0,0
8836,2025-10,plus,NA,44.9,1,0
8837,2026-01,premium,NA,14.3,0,0
8838,2026-05,plus,EU,33.2,0,0
8839,2025-12,basic,NA,12.0,0,0
8840,2026-02,plus,NA,8.7,0,0
8841,2026-05,basic,EU,48.3,0,0
8842,2026-03,basic,EU,9.1,0,0
8843,2025-11,basic,NA,86.4,1,1
8844,2025-08,basic,NA,49.2,0,1
8845,2025-12,basic,EU,60.5,0,0
8846,2026-03,plus,EU,56.8,0,0
8847,2025-11,basic,NA,45.5,0,0
8848,2025-09,basic,APAC,13.2,0,0
8849,2025-07,basic,NA,35.4,0,1
8850,2026-05,plus,EU,55.0,1,0
8851,2025-09,basic,EU,49.8,0,0
8852,2026-03,basic,EU,72.4,1,1
8853,2026-05,premium,APAC,43.3,0,0
8854,2026-03,basic,NA,60.3,1,0
8855,2025-07,premium,APAC,32.1,1,0
8856,2025-09,premium,NA,38.9,0,1
8857,2025-08,basic,NA,48.6,0,0
8858,2025-12,premium,APAC,54.2,1,1
8859,2026-05,plus,NA,47.9,1,0
8860,2025-07,basic,EU,54.6,1,1
8861,2025-12,plus,EU,49.1,0,1
8862,2025-11,basic,EU,28.2,0,0
8863,2026-01,basic,NA,19.8,0,0
8864,2025-07,basic,NA,15.9,0,0
8865,2026-02,plus,APAC,52.5,0,0
8866,2025-07,premium,NA,54.5,0,0
8867,2025-11,basic,EU,9.8,0,0
8868,2025-09,plus,NA,65.1,1,0
8869,2025-11,basic,NA,62.9,1,1
8870,2026-03,premium,NA,48.2,1,1
8871,2026-05,basic,NA,44.7,0,0
8872,2025-09,basic,APAC,56.7,1,0
8873,2025-11,plus,NA,18.7,0,0
8874,2026-05,plus,EU,67.1,1,0
8875,2026-06,basic,EU,14.8,0,0
8876,2026-01,plus,APAC,19.2,0,0
8877,2026-01,plus,NA,37.7,0,0
8878,2025-12,basic,EU,9.0,0,0
8879,2026-06,basic,NA,17.7,0,0
8880,2025-12,basic,APAC,47.1,0,0
8881,2025-11,plus,APAC,19.0,0,0
8882,2025-12,plus,APAC,65.0,0,0
8883,2026-05,basic,NA,8.4,0,0
8884,2025-09,plus,NA,41.7,0,1
8885,2025-07,basic,APAC,46.6,0,1
8886,2025-12,basic,EU,55.5,1,1
8887,2025-12,plus,NA,57.3,1,0
8888,2025-07,basic,NA,45.0,0,0
8889,2026-01,premium,NA,63.0,1,1
8890,2025-11,premium,EU,49.9,1,1
8891,2026-02,basic,EU,69.5,1,1
8892,2025-11,basic,APAC,53.9,1,1
8893,2025-07,basic,EU,62.2,1,1
8894,2025-07,basic,APAC,42.1,0,0
8895,2026-01,premium,NA,46.9,0,1
8896,2026-02,basic,EU,32.9,1,0
8897,2025-09,basic,APAC,6.4,0,0
8898,2026-04,plus,EU,71.9,1,1
8899,2025-12,plus,EU,39.0,0,0
8900,2025-09,plus,NA,46.1,0,0
8901,2025-12,plus,NA,67.4,1,1
8902,2025-12,plus,EU,41.5,0,0
8903,2025-08,basic,NA,22.3,0,0
8904,2026-05,basic,APAC,32.9,0,0
8905,2025-11,plus,EU,23.7,0,0
8906,2026-05,plus,EU,17.2,0,0
8907,2025-10,basic,EU,70.5,1,1
8908,2025-10,premium,EU,56.8,0,1
8909,2025-09,plus,EU,73.0,0,1
8910,2025-09,basic,EU,66.4,0,0
8911,2026-03,premium,NA,54.4,0,1
8912,2025-09,plus,NA,33.6,1,0
8913,2025-07,premium,APAC,72.3,1,1
8914,2026-02,plus,NA,58.2,1,0
8915,2026-03,plus,NA,19.6,0,0
8916,2026-05,basic,APAC,23.7,0,0
8917,2026-01,basic,NA,24.2,0,1
8918,2025-09,plus,APAC,43.5,0,1
8919,2026-05,plus,NA,82.3,1,0
8920,2026-02,premium,NA,52.6,0,1
8921,2026-06,basic,EU,40.9,0,0
8922,2026-03,plus,EU,24.6,0,0
8923,2025-11,basic,APAC,26.1,1,1
8924,2025-08,plus,EU,43.4,0,0
8925,2026-02,basic,EU,63.7,0,1
8926,2025-08,plus,APAC,78.6,1,0
8927,2026-04,basic,EU,52.4,1,1
8928,2025-08,premium,NA,54.0,0,1
8929,2025-10,plus,NA,10.6,0,0
8930,2025-12,basic,NA,21.8,0,0
8931,2026-06,plus,EU,52.1,1,0
8932,2025-10,plus,APAC,73.7,1,1
8933,2025-11,basic,EU,90.6,1,1
8934,2025-11,basic,EU,63.5,0,1
8935,2025-08,premium,NA,11.2,0,0
8936,2026-06,basic,EU,17.9,0,0
8937,2025-12,basic,EU,33.6,0,1
8938,2025-10,plus,EU,76.6,1,1
8939,2026-03,basic,NA,36.9,0,0
8940,2025-10,basic,NA,52.7,0,0
8941,2026-06,basic,EU,85.8,1,1
8942,2026-03,basic,NA,73.3,1,1
8943,2025-08,basic,EU,57.0,1,1
8944,2026-06,plus,NA,46.9,1,0
8945,2025-09,basic,NA,33.6,0,0
8946,2026-02,basic,NA,51.1,0,0
8947,2025-07,plus,NA,28.0,0,0
8948,2026-04,plus,NA,50.2,0,1
8949,2026-05,basic,NA,78.4,1,0
8950,2025-09,basic,EU,10.1,0,0
8951,2025-09,basic,EU,9.3,1,0
8952,2025-09,basic,EU,51.1,1,0
8953,2025-08,basic,EU,22.6,0,0
8954,2026-06,plus,NA,34.9,0,0
8955,2026-01,premium,NA,81.1,1,1
8956,2026-06,basic,NA,38.6,0,0
8957,2025-08,basic,NA,63.5,1,1
8958,2025-11,premium,NA,33.7,0,0
8959,2026-04,basic,APAC,53.7,1,1
8960,2026-04,premium,NA,40.8,1,1
8961,2026-02,plus,NA,63.7,0,1
8962,2025-10,premium,APAC,18.3,1,0
8963,2025-09,plus,EU,59.9,0,1
8964,2025-07,basic,APAC,8.5,0,0
8965,2026-05,plus,NA,41.8,0,0
8966,2026-03,basic,EU,32.7,0,0
8967,2026-02,plus,APAC,92.6,1,1
8968,2026-01,basic,APAC,64.4,0,0
8969,2026-01,plus,NA,17.1,0,0
8970,2025-07,basic,EU,60.1,1,0
8971,2025-09,basic,NA,61.2,1,0
8972,2025-12,basic,EU,37.0,0,0
8973,2025-11,basic,NA,61.5,1,0
8974,2026-02,basic,NA,30.2,0,0
8975,2025-11,basic,NA,59.6,1,1
8976,2025-11,premium,NA,41.1,0,0
8977,2025-09,plus,APAC,92.2,1,1
8978,2025-07,plus,NA,37.3,0,0
8979,2026-04,plus,APAC,83.6,0,1
8980,2026-06,basic,NA,21.7,0,1
8981,2026-04,plus,EU,40.5,1,1
8982,2026-06,basic,NA,11.9,0,0
8983,2026-02,basic,NA,65.1,0,0
8984,2026-05,plus,APAC,69.9,1,1
8985,2025-12,premium,NA,56.0,0,1
8986,2026-03,basic,NA,34.0,0,0
8987,2025-10,basic,APAC,16.4,0,0
8988,2026-05,plus,NA,84.1,1,1
8989,2026-03,basic,APAC,19.4,0,0
8990,2026-05,basic,NA,39.5,0,0
8991,2025-07,basic,NA,66.7,1,0
8992,2026-01,basic,EU,33.9,0,0
8993,2026-02,plus,NA,22.7,1,1
8994,2026-01,premium,EU,46.6,0,0
8995,2025-12,plus,APAC,44.7,0,0
8996,2026-02,plus,NA,27.9,0,0
8997,2025-09,basic,EU,74.9,1,1
8998,2025-10,basic,NA,44.2,0,0
8999,2026-06,basic,EU,51.0,0,1
9000,2025-08,basic,EU,27.7,0,0
9001,2026-05,plus,EU,45.2,0,0
9002,2026-06,premium,NA,38.4,1,1
9003,2026-01,basic,EU,34.1,1,0
9004,2025-12,premium,EU,59.0,0,0
9005,2026-05,basic,NA,75.6,1,1
9006,2025-08,basic,NA,23.6,0,0
9007,2026-04,basic,NA,54.8,0,1
9008,2026-06,basic,NA,60.1,0,1
9009,2025-10,plus,NA,59.4,1,0
9010,2026-04,plus,NA,22.3,0,0
9011,2025-12,plus,NA,16.5,0,0
9012,2026-02,plus,NA,35.1,0,0
9013,2026-06,plus,EU,60.0,1,0
9014,2026-06,basic,NA,74.6,1,1
9015,2025-11,premium,NA,17.3,0,0
9016,2026-04,basic,EU,64.4,1,0
9017,2025-10,plus,EU,18.6,1,1
9018,2025-07,plus,NA,84.7,1,1
9019,2026-03,basic,APAC,35.7,0,0
9020,2026-03,basic,NA,65.3,1,1
9021,2025-12,basic,EU,31.6,0,0
9022,2025-08,basic,APAC,87.6,1,1
9023,2025-07,plus,NA,52.8,1,0
9024,2026-04,premium,APAC,39.7,0,1
9025,2025-08,basic,EU,3.8,0,0
9026,2025-10,plus,NA,37.5,0,0
9027,2025-10,basic,NA,70.8,1,1
9028,2025-11,plus,APAC,27.5,1,0
9029,2025-08,plus,APAC,60.5,1,1
9030,2026-04,plus,EU,34.1,0,1
9031,2025-12,basic,NA,25.2,0,0
9032,2025-08,plus,EU,14.7,0,0
9033,2026-03,plus,NA,33.9,0,1
9034,2026-06,premium,NA,37.0,0,1
9035,2025-09,basic,APAC,75.2,1,0
9036,2025-08,premium,NA,21.5,0,0
9037,2026-06,basic,EU,70.3,0,1
9038,2025-07,plus,NA,8.1,0,0
9039,2026-01,plus,EU,13.9,0,0
9040,2025-07,basic,NA,33.2,0,1
9041,2025-08,basic,NA,7.0,0,0
9042,2026-04,plus,EU,21.5,0,0
9043,2025-09,plus,APAC,54.7,1,1
9044,2025-12,plus,APAC,27.4,0,0
9045,2026-02,plus,NA,62.0,1,1
9046,2026-01,premium,EU,42.3,0,1
9047,2026-01,basic,NA,49.5,0,0
9048,2026-05,basic,NA,26.6,1,0
9049,2026-01,premium,EU,55.3,1,1
9050,2026-01,basic,NA,41.7,0,0
9051,2026-04,plus,NA,47.8,0,1
9052,2026-06,basic,NA,14.0,0,0
9053,2025-08,basic,EU,49.1,1,0
9054,2025-07,plus,APAC,21.2,0,0
9055,2025-08,plus,APAC,60.3,1,1
9056,2025-08,basic,APAC,49.2,0,0
9057,2025-07,basic,EU,50.9,0,1
9058,2026-04,plus,NA,31.3,0,0
9059,2025-12,plus,APAC,60.6,0,1
9060,2026-05,basic,NA,49.7,0,0
9061,2025-10,basic,EU,81.3,1,1
9062,2026-03,plus,APAC,71.6,1,0
9063,2025-12,plus,EU,49.5,0,0
9064,2025-10,plus,EU,45.4,0,1
9065,2026-04,premium,EU,62.6,0,0
9066,2026-05,plus,APAC,32.1,0,1
9067,2025-09,plus,NA,18.1,0,0
9068,2025-09,basic,NA,76.9,1,1
9069,2026-03,plus,APAC,49.9,0,0
9070,2025-12,premium,APAC,29.2,0,0
9071,2026-01,basic,EU,43.9,0,0
9072,2026-04,basic,NA,47.9,0,0
9073,2026-03,basic,APAC,39.9,1,0
9074,2025-11,plus,APAC,69.6,1,0
9075,2026-02,plus,NA,33.7,0,0
9076,2026-04,basic,EU,67.7,1,1
9077,2025-08,plus,APAC,6.6,0,0
9078,2026-02,plus,NA,18.8,0,0
9079,2025-12,premium,NA,80.1,1,1
9080,2026-05,plus,APAC,71.8,1,0
9081,2025-10,plus,EU,22.9,0,0
9082,2025-09,basic,EU,31.7,0,0
9083,2026-04,premium,EU,24.8,1,0
9084,2026-02,plus,NA,52.0,0,0
9085,2025-09,plus,APAC,29.2,0,1
9086,2026-02,plus,EU,21.1,0,0
9087,2025-10,premium,EU,42.9,0,0
9088,2025-11,plus,EU,29.6,0,0
9089,2026-06,basic,EU,32.2,0,1
9090,2025-12,basic,EU,55.6,1,1
9091,2026-06,basic,NA,22.3,0,0
9092,2026-06,basic,NA,53.4,0,1
9093,2026-02,basic,EU,76.3,0,0
9094,2025-09,plus,NA,34.2,0,0
9095,2026-02,plus,APAC,18.1,0,1
9096,2025-08,premium,EU,58.5,1,1
9097,2026-03,premium,EU,43.3,1,0
9098,2026-01,basic,NA,64.1,1,0
9099,2026-06,plus,NA,90.0,1,1
9100,2026-05,premium,APAC,25.3,1,0
9101,2025-08,plus,NA,75.9,1,0
9102,2026-06,basic,EU,29.0,0,1
9103,2026-02,premium,NA,43.9,0,1
9104,2026-05,basic,APAC,28.9,0,1
9105,2026-05,plus,EU,41.9,0,0
9106,2026-04,basic,APAC,76.8,1,0
9107,2026-03,plus,APAC,54.5,1,0
9108,2025-08,premium,NA,35.2,0,0
9109,2025-09,plus,EU,28.1,0,0
9110,2026-02,basic,NA,47.4,1,1
9111,2026-06,basic,EU,18.2,0,0
9112,2026-02,premium,NA,12.3,0,0
9113,2026-03,premium,NA,9.4,0,0
9114,2025-12,premium,EU,60.2,1,1
9115,2025-12,plus,NA,77.9,1,1
9116,2026-05,basic,NA,11.0,0,0
9117,2026-02,basic,EU,32.5,0,0
9118,2026-06,basic,NA,29.4,0,0
9119,2026-06,basic,APAC,67.4,0,1
9120,2026-06,basic,NA,55.0,0,0
9121,2025-10,basic,NA,45.3,0,1
9122,2025-07,plus,NA,67.9,1,1
9123,2026-05,plus,APAC,78.8,1,1
9124,2025-07,basic,EU,27.2,0,0
9125,2026-02,premium,NA,44.8,1,0
9126,2025-07,basic,NA,30.3,0,0
9127,2026-06,premium,EU,60.0,0,0
9128,2025-10,basic,APAC,43.2,0,0
9129,2026-06,basic,NA,11.6,0,0
9130,2026-03,plus,APAC,39.7,0,0
9131,2025-07,basic,EU,19.7,0,0
9132,2026-01,plus,EU,75.9,0,0
9133,2025-07,plus,NA,26.8,0,0
9134,2025-12,basic,NA,62.9,1,0
9135,2026-03,plus,NA,43.0,1,0
9136,2026-03,plus,EU,66.5,1,0
9137,2026-01,basic,NA,56.0,0,1
9138,2025-10,plus,NA,45.7,1,0
9139,2026-01,premium,NA,57.9,0,1
9140,2026-06,basic,APAC,32.9,0,0
9141,2026-01,basic,NA,23.6,0,0
9142,2025-09,basic,NA,24.8,0,0
9143,2026-04,plus,NA,13.6,0,0
9144,2025-11,premium,NA,36.7,0,0
9145,2026-05,plus,EU,55.2,1,0
9146,2026-05,plus,EU,70.4,0,1
9147,2025-07,basic,EU,75.6,1,1
9148,2026-04,plus,EU,60.2,0,1
9149,2026-04,basic,NA,37.0,0,0
9150,2025-08,basic,NA,71.4,0,0
9151,2025-08,basic,EU,17.2,0,0
9152,2025-07,basic,NA,31.8,0,0
9153,2025-11,plus,NA,23.9,0,0
9154,2026-02,plus,NA,34.7,1,0
9155,2026-06,basic,NA,59.3,1,0
9156,2026-03,basic,NA,21.4,0,0
9157,2026-02,plus,APAC,27.1,1,0
9158,2026-05,basic,NA,12.2,0,0
9159,2025-07,basic,APAC,41.7,0,1
9160,2025-07,premium,NA,30.1,0,0
9161,2025-07,plus,NA,56.4,1,1
9162,2026-05,premium,EU,25.0,0,0
9163,2025-10,premium,NA,80.7,1,1
9164,2025-11,plus,APAC,55.5,1,0
9165,2025-12,basic,EU,84.1,1,0
9166,2025-11,basic,APAC,72.0,0,1
9167,2026-06,basic,NA,26.0,0,0
9168,2026-02,basic,NA,64.0,1,1
9169,2026-03,plus,APAC,15.6,0,1
9170,2026-05,basic,NA,33.0,0,0
9171,2026-02,basic,NA,29.2,0,0
9172,2025-11,basic,EU,53.9,1,1
9173,2025-12,plus,NA,56.1,1,0
9174,2025-07,basic,EU,22.6,0,0
9175,2025-10,basic,APAC,21.9,0,0
9176,2026-02,plus,EU,68.6,1,1
9177,2025-10,basic,NA,58.2,1,0
9178,2026-01,basic,APAC,81.4,1,0
9179,2025-12,basic,APAC,33.1,0,0
9180,2026-06,plus,EU,35.3,1,0
9181,2026-06,basic,EU,34.0,0,0
9182,2026-01,basic,EU,23.4,0,0
9183,2025-10,basic,NA,39.5,0,1
9184,2026-02,plus,NA,28.7,0,0
9185,2026-06,basic,NA,23.9,0,0
9186,2026-05,plus,NA,46.2,1,0
9187,2025-11,basic,NA,15.0,0,0
9188,2025-10,plus,NA,39.6,0,0
9189,2026-02,basic,NA,51.6,0,0
9190,2025-07,basic,NA,89.6,1,1
9191,2025-11,basic,EU,30.9,0,0
9192,2026-03,plus,NA,13.4,0,0
9193,2026-01,basic,APAC,59.4,1,0
9194,2026-03,basic,EU,28.4,0,1
9195,2026-01,basic,APAC,63.4,1,1
9196,2026-05,premium,NA,71.9,1,0
9197,2026-02,plus,NA,19.5,0,0
9198,2025-09,premium,EU,35.2,0,0
9199,2026-05,basic,EU,78.3,1,0
9200,2025-12,plus,NA,31.6,0,1
9201,2025-07,plus,APAC,51.8,0,1
9202,2025-07,basic,EU,44.8,0,0
9203,2026-02,basic,APAC,0.4,0,0
9204,2026-03,basic,EU,54.8,1,0
9205,2025-09,premium,EU,48.4,0,0
9206,2025-09,plus,NA,58.2,0,1
9207,2025-11,basic,NA,37.3,0,1
9208,2026-01,plus,NA,42.2,1,0
9209,2025-07,plus,NA,81.5,1,1
9210,2026-01,basic,APAC,5.9,0,0
9211,2025-08,basic,NA,77.9,1,0
9212,2025-11,plus,APAC,25.9,0,0
9213,2025-11,basic,APAC,31.0,0,0
9214,2025-07,basic,NA,48.1,0,0
9215,2025-07,basic,NA,67.7,0,0
9216,2026-02,basic,APAC,37.2,0,0
9217,2025-11,plus,EU,10.2,0,0
9218,2026-01,basic,APAC,78.0,1,1
9219,2025-09,plus,EU,55.8,1,0
9220,2025-09,basic,NA,52.0,0,0
9221,2025-10,basic,EU,24.9,0,0
9222,2026-02,basic,NA,12.9,0,0
9223,2025-12,basic,EU,71.0,0,1
9224,2026-06,basic,NA,20.5,0,0
9225,2026-05,basic,EU,63.6,1,1
9226,2026-06,basic,APAC,41.8,0,1
9227,2025-08,basic,NA,40.1,0,0
9228,2026-05,plus,NA,30.1,1,0
9229,2025-07,plus,EU,50.2,0,1
9230,2026-04,basic,NA,29.9,0,0
9231,2026-01,basic,NA,42.3,1,1
9232,2026-04,premium,NA,43.4,0,0
9233,2025-12,basic,NA,72.6,1,0
9234,2026-03,basic,NA,55.0,1,0
9235,2025-10,basic,NA,19.1,0,0
9236,2025-11,basic,APAC,71.7,1,1
9237,2026-06,plus,NA,61.9,0,1
9238,2025-09,basic,NA,78.8,1,1
9239,2026-02,basic,NA,22.5,0,0
9240,2026-04,basic,NA,12.8,0,0
9241,2025-09,basic,EU,29.6,0,0
9242,2026-02,plus,EU,52.1,1,1
9243,2026-01,basic,NA,14.4,0,0
9244,2026-04,basic,EU,26.8,0,0
9245,2026-02,plus,NA,49.6,1,1
9246,2026-06,plus,EU,4.4,0,0
9247,2026-01,premium,NA,39.3,0,0
9248,2025-11,basic,APAC,54.5,0,0
9249,2026-01,plus,NA,50.3,0,0
9250,2026-05,basic,NA,25.8,1,0
9251,2025-07,basic,NA,52.5,0,0
9252,2025-07,plus,NA,7.7,0,0
9253,2025-08,basic,EU,82.3,1,1
9254,2025-10,basic,EU,25.0,0,0
9255,2026-02,basic,EU,12.6,0,0
9256,2025-12,basic,NA,47.7,0,0
9257,2026-01,plus,NA,72.7,1,1
9258,2026-06,basic,NA,60.2,0,0
9259,2025-07,basic,APAC,36.0,0,0
9260,2026-06,plus,NA,84.7,0,0
9261,2025-10,basic,APAC,38.4,0,0
9262,2026-01,basic,APAC,82.8,1,1
9263,2025-08,basic,NA,28.2,0,0
9264,2026-01,basic,APAC,82.4,1,1
9265,2025-09,premium,EU,51.0,1,1
9266,2025-12,premium,NA,90.8,1,1
9267,2025-09,basic,EU,37.1,0,1
9268,2026-05,basic,NA,47.9,1,1
9269,2026-02,plus,NA,29.7,0,1
9270,2026-05,plus,NA,42.0,0,1
9271,2026-06,plus,EU,6.7,0,0
9272,2025-10,plus,NA,18.6,0,1
9273,2025-12,basic,APAC,32.4,1,0
9274,2025-07,premium,APAC,33.0,1,0
9275,2026-06,basic,EU,51.7,1,0
9276,2025-07,basic,EU,43.7,1,0
9277,2025-08,basic,APAC,7.5,0,0
9278,2026-05,basic,NA,26.9,0,0
9279,2025-11,basic,APAC,14.3,1,0
9280,2026-03,premium,NA,38.9,0,1
9281,2026-02,plus,APAC,15.9,0,0
9282,2025-09,basic,NA,14.9,0,0
9283,2026-02,basic,EU,21.0,0,0
9284,2026-03,basic,APAC,54.8,0,0
9285,2025-08,plus,EU,64.9,0,1
9286,2025-11,premium,NA,40.1,0,0
9287,2025-08,basic,NA,80.0,1,1
9288,2026-02,basic,EU,17.8,0,0
9289,2025-08,basic,NA,79.3,1,1
9290,2026-02,basic,APAC,21.8,0,0
9291,2026-03,plus,EU,23.1,0,0
9292,2026-03,basic,NA,38.2,0,0
9293,2025-07,premium,NA,45.6,0,0
9294,2025-10,plus,NA,14.7,0,1
9295,2026-05,basic,APAC,41.1,1,0
9296,2026-06,basic,EU,54.0,1,0
9297,2025-08,plus,EU,82.2,1,0
9298,2026-05,plus,APAC,73.4,1,1
9299,2025-08,basic,NA,34.7,0,0
9300,2025-07,plus,NA,43.9,0,1
9301,2025-08,basic,NA,70.6,1,1
9302,2026-03,basic,NA,52.4,1,1
9303,2026-06,basic,NA,29.9,1,0
9304,2026-01,basic,NA,39.6,1,1
9305,2025-09,plus,EU,73.8,1,1
9306,2026-01,premium,NA,30.7,1,1
9307,2025-12,basic,EU,71.5,1,1
9308,2025-08,basic,NA,55.4,1,1
9309,2025-11,plus,EU,20.6,0,0
9310,2026-01,plus,EU,38.8,0,0
9311,2026-04,basic,NA,72.7,1,1
9312,2026-03,plus,EU,62.1,1,1
9313,2025-09,basic,EU,45.1,0,1
9314,2025-07,basic,NA,37.4,1,0
9315,2026-06,premium,NA,56.4,0,0
9316,2025-12,plus,NA,9.9,0,0
9317,2025-11,plus,APAC,71.7,1,1
9318,2026-02,plus,NA,76.8,0,1
9319,2025-09,plus,EU,39.9,1,1
9320,2025-08,basic,EU,58.1,1,0
9321,2026-01,basic,NA,23.4,0,0
9322,2026-06,plus,NA,65.1,1,1
9323,2025-11,basic,NA,18.6,0,0
9324,2026-03,premium,NA,51.5,0,0
9325,2025-12,basic,NA,21.6,1,0
9326,2026-03,plus,EU,64.7,1,1
9327,2026-03,basic,EU,71.6,1,0
9328,2025-12,plus,NA,28.3,0,1
9329,2025-12,plus,NA,64.4,0,1
9330,2025-08,basic,EU,27.1,0,1
9331,2026-04,basic,NA,21.2,0,0
9332,2026-05,basic,EU,57.8,0,1
9333,2025-07,basic,NA,55.7,1,1
9334,2025-07,basic,EU,35.7,1,0
9335,2026-02,basic,EU,26.3,0,0
9336,2026-04,plus,APAC,22.5,0,1
9337,2026-01,basic,NA,59.2,1,0
9338,2025-09,basic,NA,69.4,1,1
9339,2026-03,basic,EU,47.1,1,1
9340,2026-03,plus,NA,31.8,0,1
9341,2026-01,basic,NA,36.9,0,0
9342,2025-12,basic,APAC,27.2,0,0
9343,2026-01,basic,NA,39.4,1,0
9344,2025-12,basic,EU,60.6,1,0
9345,2026-04,plus,NA,35.3,0,0
9346,2026-06,premium,EU,39.0,0,0
9347,2026-03,plus,NA,32.3,0,0
9348,2026-06,basic,NA,6.9,0,0
9349,2026-05,basic,NA,31.5,0,0
9350,2025-07,basic,NA,83.8,1,1
9351,2025-12,plus,EU,21.5,0,0
9352,2026-05,plus,NA,45.3,1,0
9353,2025-12,premium,NA,32.1,0,0
9354,2025-07,premium,NA,42.5,1,0
9355,2025-07,plus,NA,14.9,1,1
9356,2026-02,basic,NA,45.8,0,1
9357,2026-05,premium,EU,69.0,1,1
9358,2026-04,basic,EU,23.8,0,0
9359,2026-05,basic,NA,37.1,0,0
9360,2025-10,plus,EU,44.8,0,1
9361,2026-06,basic,NA,19.1,0,0
9362,2026-03,basic,NA,20.3,0,0
9363,2025-09,basic,NA,23.5,0,0
9364,2026-02,plus,EU,42.5,0,0
9365,2025-07,basic,NA,16.3,0,0
9366,2025-12,basic,NA,74.3,1,1
9367,2025-09,basic,APAC,53.6,0,0
9368,2026-05,basic,NA,67.3,1,1
9369,2025-08,basic,EU,67.6,0,0
9370,2026-03,plus,NA,27.9,1,0
9371,2026-01,basic,NA,59.8,1,1
9372,2026-04,basic,EU,43.7,0,0
9373,2025-10,plus,NA,43.9,1,1
9374,2025-07,basic,APAC,44.1,0,0
9375,2026-02,plus,NA,55.9,1,1
9376,2025-09,basic,EU,81.8,1,1
9377,2026-03,basic,APAC,75.1,1,1
9378,2026-02,plus,NA,14.8,0,1
9379,2025-12,premium,EU,45.8,0,1
9380,2026-04,premium,NA,63.8,1,1
9381,2025-09,premium,APAC,50.8,0,0
9382,2026-04,basic,NA,25.2,0,0
9383,2026-02,basic,NA,61.8,1,1
9384,2025-12,plus,APAC,61.2,0,1
9385,2026-01,plus,EU,70.3,1,1
9386,2026-04,basic,EU,39.8,0,0
9387,2025-11,basic,NA,78.5,1,0
9388,2026-05,basic,NA,38.6,0,0
9389,2026-06,plus,APAC,25.5,0,0
