opportunity_id,team,deal_size_band,deal_value_k,won
9050,A,mid,79.4,0
9051,B,enterprise,746.2,0
9052,A,smb,9.0,0
9053,A,smb,12.4,0
9054,A,smb,6.7,0
9055,A,smb,8.1,1
9056,B,enterprise,434.7,0
9057,A,enterprise,269.7,0
9058,B,mid,57.5,0
9059,B,enterprise,785.6,1
9060,A,smb,19.9,1
9061,A,mid,84.1,0
9062,A,enterprise,524.1,0
9063,A,smb,2.5,1
9064,B,enterprise,481.0,0
9065,A,mid,36.2,1
9066,A,smb,19.2,0
9067,B,mid,49.6,0
9068,A,smb,19.7,0
9069,B,enterprise,429.9,0
9070,A,mid,76.8,0
9071,B,enterprise,353.7,0
9072,B,smb,5.1,0
9073,B,enterprise,123.0,0
9074,B,enterprise,592.2,1
9075,B,smb,15.7,1
9076,B,enterprise,268.9,0
9077,B,mid,20.6,1
9078,B,enterprise,343.9,0
9079,A,mid,29.5,0
9080,B,enterprise,661.0,1
9081,A,mid,95.3,0
9082,B,enterprise,310.8,0
9083,B,enterprise,283.5,1
9084,A,smb,15.2,0
9085,A,smb,17.3,0
9086,A,smb,13.1,0
9087,B,enterprise,564.0,0
9088,A,smb,19.2,1
9089,A,mid,34.4,1
9090,A,smb,14.5,0
9091,B,enterprise,701.8,0
9092,B,enterprise,326.1,1
9093,B,enterprise,767.1,0
9094,B,enterprise,516.0,0
9095,B,mid,26.2,1
9096,A,mid,47.8,1
9097,A,enterprise,594.6,0
9098,B,enterprise,760.1,0
9099,A,smb,16.9,0
9100,A,smb,12.9,1
9101,A,smb,15.7,1
9102,A,mid,48.2,1
9103,B,mid,36.7,1
9104,B,mid,84.5,1
9105,A,mid,23.7,1
9106,B,enterprise,637.1,1
9107,A,mid,48.7,0
9108,B,smb,6.9,1
9109,B,mid,93.2,0
9110,A,smb,13.6,0
9111,B,enterprise,300.2,0
9112,A,smb,12.5,0
9113,A,smb,6.7,0
9114,A,smb,14.1,0
9115,B,enterprise,751.8,0
9116,A,smb,5.0,0
9117,A,mid,61.0,0
9118,B,enterprise,234.5,0
9119,B,enterprise,331.4,0
9120,A,smb,10.9,0
9121,A,smb,18.9,0
9122,A,smb,12.9,0
9123,A,smb,15.7,0
9124,B,mid,22.6,0
9125,B,mid,82.8,0
9126,A,smb,18.6,1
9127,A,mid,25.2,1
9128,A,mid,79.0,0
9129,A,smb,2.2,1
9130,B,enterprise,499.0,1
9131,B,enterprise,176.3,0
9132,B,enterprise,568.2,0
9133,B,enterprise,755.3,0
9134,A,mid,68.4,0
9135,A,mid,31.1,1
9136,A,smb,19.6,0
9137,B,mid,45.6,0
9138,B,enterprise,169.7,0
9139,B,mid,40.1,0
9140,B,enterprise,249.2,0
9141,A,enterprise,111.2,0
9142,A,smb,10.1,0
9143,A,mid,57.4,0
9144,B,enterprise,588.9,0
9145,B,enterprise,625.4,0
9146,B,enterprise,648.3,0
9147,A,mid,96.2,0
9148,B,mid,78.4,0
9149,B,smb,4.7,1
9150,B,enterprise,347.3,0
9151,A,smb,8.5,0
9152,A,smb,6.7,1
9153,A,smb,12.0,1
9154,B,mid,45.7,0
9155,B,smb,7.2,1
9156,A,smb,18.9,0
9157,B,enterprise,368.6,0
9158,A,smb,7.8,0
9159,B,enterprise,666.9,0
9160,A,smb,10.4,0
9161,A,smb,10.1,0
9162,A,smb,12.7,0
9163,A,mid,63.1,0
9164,B,enterprise,498.5,0
9165,B,enterprise,693.6,0
9166,B,enterprise,685.7,1
9167,B,enterprise,301.9,0
9168,B,mid,79.4,0
9169,B,enterprise,509.6,0
9170,B,mid,81.4,0
9171,A,smb,11.3,1
9172,B,enterprise,121.6,0
9173,A,smb,18.0,0
9174,A,smb,19.9,0
9175,B,smb,3.0,0
9176,B,mid,66.7,1
9177,A,smb,13.1,0
9178,B,mid,69.0,1
9179,A,smb,16.1,0
9180,B,enterprise,529.0,0
9181,B,enterprise,417.9,0
9182,A,enterprise,188.9,0
9183,A,smb,8.7,0
9184,A,enterprise,599.7,1
9185,A,enterprise,229.1,1
9186,A,enterprise,469.8,0
9187,B,mid,44.2,1
9188,A,mid,42.1,1
9189,A,mid,95.9,0
9190,B,enterprise,462.0,0
9191,B,enterprise,415.1,0
9192,B,enterprise,746.3,0
9193,A,smb,11.5,1
9194,A,smb,8.1,0
9195,B,enterprise,256.0,0
9196,A,smb,3.7,1
9197,B,mid,70.7,1
9198,B,enterprise,284.1,0
9199,A,smb,4.2,0
9200,A,mid,70.8,0
9201,B,enterprise,645.0,0
9202,A,smb,6.9,0
9203,A,smb,16.6,0
9204,A,mid,97.6,1
9205,A,smb,18.4,1
9206,B,mid,43.7,0
9207,A,mid,78.8,0
9208,A,smb,12.3,0
9209,B,enterprise,650.5,1
9210,A,smb,2.3,0
9211,B,enterprise,563.1,0
9212,B,enterprise,642.8,0
9213,B,enterprise,291.1,0
9214,A,smb,15.4,0
9215,A,smb,6.7,1
9216,B,enterprise,784.6,1
9217,B,enterprise,626.9,0
9218,A,mid,91.4,0
9219,A,smb,4.3,0
9220,B,mid,91.2,0
9221,A,smb,5.7,0
9222,B,enterprise,657.0,0
9223,B,enterprise,633.7,0
9224,B,enterprise,583.5,1
9225,A,mid,62.9,0
9226,B,mid,51.3,0
9227,B,mid,23.1,1
9228,B,mid,26.2,0
9229,A,smb,7.3,1
9230,A,smb,3.5,0
9231,A,mid,43.4,0
9232,B,mid,29.4,0
9233,A,smb,17.9,1
9234,B,enterprise,467.6,0
9235,A,enterprise,327.4,1
9236,B,mid,49.8,0
9237,A,smb,4.2,1
9238,A,smb,19.5,0
9239,B,smb,19.1,0
9240,A,enterprise,128.5,0
9241,A,smb,9.3,1
9242,B,mid,64.5,1
9243,B,smb,15.2,0
9244,A,smb,4.0,1
9245,B,enterprise,693.1,0
9246,A,smb,8.6,0
9247,B,enterprise,485.1,1
9248,A,smb,18.6,0
9249,A,enterprise,403.9,0
9250,B,enterprise,102.8,0
9251,B,mid,98.3,0
9252,B,smb,7.5,0
9253,A,smb,17.0,0
9254,B,enterprise,627.0,0
9255,B,enterprise,611.0,0
9256,A,smb,18.6,1
9257,B,mid,74.1,1
9258,B,enterprise,405.7,1
9259,B,enterprise,700.2,0
9260,B,mid,85.8,1
9261,B,enterprise,252.8,0
9262,B,enterprise,207.3,1
9263,B,enterprise,384.0,0
9264,A,smb,4.8,1
9265,A,smb,6.3,0
9266,A,mid,89.4,1
9267,B,enterprise,236.6,0
9268,A,smb,18.2,0
9269,B,enterprise,752.8,1
9270,B,enterprise,314.2,0
9271,B,enterprise,227.7,0
9272,B,mid,34.1,0
9273,A,smb,2.5,1
9274,A,mid,81.8,0
9275,B,smb,2.1,0
9276,B,mid,60.4,0
9277,B,mid,90.8,0
9278,B,smb,11.9,1
9279,B,enterprise,511.7,0
9280,B,enterprise,452.6,0
9281,B,enterprise,584.7,0
9282,B,enterprise,138.1,0
9283,B,enterprise,549.1,0
9284,B,enterprise,775.1,0
9285,A,smb,6.7,0
9286,A,smb,19.6,0
9287,B,enterprise,274.0,0
9288,A,smb,8.0,0
9289,A,smb,13.6,0
9290,A,smb,11.2,1
9291,A,smb,7.6,1
9292,B,enterprise,756.3,0
9293,A,smb,10.2,1
9294,A,mid,44.3,0
9295,B,enterprise,728.8,0
9296,A,mid,37.6,0
9297,B,enterprise,318.1,0
9298,A,smb,16.9,1
9299,B,enterprise,674.1,0
9300,A,mid,70.7,0
9301,B,mid,33.2,1
9302,B,enterprise,101.3,0
9303,A,mid,62.8,1
9304,A,smb,13.6,1
9305,A,mid,68.8,0
9306,B,mid,92.3,1
9307,B,enterprise,594.0,1
9308,B,mid,91.9,1
9309,A,smb,19.0,1
9310,B,enterprise,319.2,0
9311,B,enterprise,543.2,1
9312,A,mid,97.2,0
9313,B,enterprise,176.5,1
9314,A,mid,94.8,0
9315,B,enterprise,494.7,0
9316,A,smb,3.0,1
9317,A,mid,23.5,0
9318,B,enterprise,700.1,1
9319,B,enterprise,215.3,1
9320,A,mid,56.8,0
9321,A,smb,4.0,1
9322,B,mid,81.3,0
9323,A,smb,6.5,1
9324,B,enterprise,228.4,1
9325,A,smb,13.3,0
9326,B,enterprise,489.0,0
9327,A,smb,15.1,1
9328,A,smb,4.0,0
9329,A,mid,80.5,1
9330,B,enterprise,576.3,0
9331,B,enterprise,483.4,0
9332,B,enterprise,532.3,0
9333,A,mid,57.3,0
9334,B,enterprise,680.8,0
9335,B,mid,80.0,0
9336,B,mid,38.1,0
9337,A,mid,35.2,1
9338,A,mid,78.5,0
9339,A,smb,12.5,1
9340,B,enterprise,353.8,0
9341,B,enterprise,770.1,1
9342,B,mid,45.2,0
9343,A,smb,18.6,0
9344,B,enterprise,539.0,0
9345,A,smb,6.2,0
9346,A,mid,95.1,1
9347,A,mid,50.8,0
9348,B,enterprise,368.5,1
9349,B,enterprise,688.1,0
9350,A,smb,18.3,1
9351,B,mid,24.0,0
9352,A,smb,13.9,1
9353,A,mid,58.5,1
9354,B,enterprise,660.6,0
9355,B,mid,61.0,1
9356,A,smb,4.8,1
9357,A,smb,10.4,1
9358,A,mid,42.3,0
9359,A,smb,12.3,1
9360,B,enterprise,143.9,1
9361,A,mid,41.5,0
9362,B,enterprise,302.2,0
9363,A,enterprise,257.8,1
9364,A,mid,34.6,0
9365,B,enterprise,337.4,0
9366,A,mid,46.4,0
9367,B,enterprise,249.7,1
9368,B,enterprise,289.3,1
9369,A,smb,10.5,1
9370,A,mid,50.6,0
9371,A,smb,19.8,1
9372,A,smb,4.4,1
9373,B,enterprise,701.5,0
9374,A,smb,19.6,0
9375,B,enterprise,395.0,1
9376,A,mid,42.2,0
9377,B,enterprise,286.6,1
9378,A,smb,4.3,0
9379,B,enterprise,114.8,1
9380,B,enterprise,257.9,0
9381,A,smb,15.5,0
9382,A,smb,13.5,0
9383,B,mid,24.2,1
9384,B,mid,38.0,0
9385,B,mid,49.7,0
9386,A,smb,19.5,1
9387,B,enterprise,319.9,0
9388,A,smb,2.8,1
9389,B,smb,19.7,1
9390,A,mid,83.4,0
9391,A,enterprise,426.5,0
9392,A,smb,10.8,0
9393,A,smb,6.6,1
9394,B,smb,2.8,1
9395,A,smb,9.1,1
9396,B,mid,50.6,1
9397,B,smb,18.5,1
9398,A,mid,91.0,0
9399,A,smb,14.2,0
9400,B,mid,75.9,0
9401,A,mid,89.3,1
9402,A,smb,18.7,0
9403,B,enterprise,788.8,0
9404,A,smb,18.5,1
9405,A,enterprise,208.9,0
9406,B,enterprise,262.0,1
9407,A,smb,18.8,1
9408,B,enterprise,408.0,0
9409,A,smb,10.7,0
9410,B,smb,5.8,1
9411,B,enterprise,477.0,1
9412,B,mid,30.7,1
9413,A,mid,59.2,1
9414,A,mid,78.6,1
9415,B,enterprise,291.7,0
9416,B,enterprise,351.7,0
9417,A,mid,47.9,0
9418,A,mid,38.5,1
9419,A,smb,9.5,1
9420,A,smb,12.4,1
9421,B,mid,77.7,0
9422,A,smb,7.0,0
9423,A,mid,76.6,0
9424,B,enterprise,236.2,0
9425,B,enterprise,428.6,0
9426,B,smb,3.1,1
9427,B,mid,75.1,0
9428,A,smb,18.3,0
9429,A,smb,6.8,0
9430,B,enterprise,377.4,0
9431,A,smb,3.0,1
9432,B,enterprise,608.5,1
9433,A,smb,15.0,0
9434,B,mid,79.3,1
9435,B,mid,42.3,1
9436,B,enterprise,284.0,0
9437,B,enterprise,490.1,0
9438,B,enterprise,185.2,0
9439,B,enterprise,135.1,0
9440,A,smb,8.3,0
9441,B,enterprise,635.5,0
9442,B,smb,18.4,1
9443,B,enterprise,268.2,0
9444,A,enterprise,678.2,0
9445,B,enterprise,797.4,0
9446,B,mid,72.1,0
9447,A,smb,15.8,0
9448,B,mid,77.6,0
9449,A,smb,18.2,0
9450,B,enterprise,330.2,0
9451,A,mid,67.6,0
9452,B,enterprise,186.5,0
9453,A,smb,10.5,0
9454,B,smb,19.2,1
9455,A,smb,5.7,0
9456,B,enterprise,297.9,0
9457,A,mid,75.1,0
9458,A,smb,11.7,1
9459,B,enterprise,605.2,0
9460,B,mid,88.8,0
9461,B,enterprise,560.8,0
9462,B,enterprise,422.5,0
9463,A,smb,16.6,0
9464,B,enterprise,295.0,0
9465,A,smb,19.5,0
9466,A,smb,4.4,0
9467,B,enterprise,365.1,1
9468,A,smb,8.2,0
9469,A,mid,83.2,1
9470,A,enterprise,100.7,0
9471,B,enterprise,112.9,0
9472,B,mid,78.9,1
9473,A,smb,6.8,0
9474,A,mid,97.0,0
9475,A,enterprise,543.5,0
9476,B,enterprise,597.7,1
9477,A,mid,58.0,0
9478,B,enterprise,642.4,0
9479,A,smb,3.4,0
9480,B,enterprise,372.7,1
9481,A,smb,6.3,0
9482,B,mid,54.9,0
9483,B,smb,16.5,1
9484,B,mid,47.4,0
9485,B,mid,31.8,1
9486,A,smb,10.0,1
9487,A,smb,7.5,0
9488,A,mid,40.7,1
9489,B,enterprise,716.9,0
9490,B,mid,81.8,1
9491,B,enterprise,170.4,0
9492,B,enterprise,574.1,1
9493,B,enterprise,424.3,0
9494,A,enterprise,463.7,0
9495,A,mid,79.1,0
9496,A,mid,35.3,0
9497,B,enterprise,457.8,0
9498,B,enterprise,732.6,0
9499,B,enterprise,151.6,1
9500,A,enterprise,273.9,0
9501,A,mid,20.3,1
9502,B,mid,40.3,0
9503,B,enterprise,335.9,1
9504,B,enterprise,746.3,1
9505,B,enterprise,446.7,0
9506,B,enterprise,607.9,0
9507,B,mid,57.5,1
9508,B,enterprise,324.0,1
9509,B,enterprise,796.5,1
9510,B,enterprise,781.6,0
9511,B,mid,33.4,0
9512,B,mid,67.5,0
9513,B,enterprise,325.7,0
9514,B,enterprise,735.6,0
9515,B,mid,76.9,0
9516,B,mid,91.0,1
9517,A,smb,8.9,0
9518,A,smb,6.5,0
9519,B,enterprise,494.8,1
9520,A,mid,47.6,1
9521,B,enterprise,368.2,0
9522,B,mid,97.2,0
9523,B,enterprise,699.8,0
9524,B,mid,37.9,1
9525,A,enterprise,471.2,0
9526,A,smb,13.7,1
9527,A,smb,10.3,0
9528,A,mid,83.1,0
9529,A,smb,10.8,0
9530,A,smb,5.4,0
9531,B,mid,74.5,0
9532,A,smb,12.6,0
9533,B,mid,57.4,1
9534,A,mid,21.8,0
9535,A,enterprise,408.6,1
9536,B,mid,89.5,1
9537,B,enterprise,750.7,1
9538,B,enterprise,341.1,0
9539,B,mid,77.4,1
9540,A,smb,14.6,0
9541,B,mid,42.5,0
9542,B,enterprise,436.8,1
9543,A,mid,69.2,0
9544,A,mid,71.4,0
9545,B,mid,39.0,1
9546,B,enterprise,383.2,0
9547,A,smb,15.9,0
9548,A,mid,35.6,0
9549,B,enterprise,526.4,0
9550,A,smb,4.0,1
9551,A,enterprise,727.0,0
9552,B,mid,33.4,1
9553,B,enterprise,375.2,0
9554,A,mid,34.8,1
9555,B,enterprise,167.9,0
9556,B,enterprise,636.1,1
9557,B,mid,66.9,0
9558,B,enterprise,374.7,0
9559,B,enterprise,381.1,0
9560,B,mid,30.2,0
9561,B,mid,62.9,0
9562,B,smb,6.7,0
9563,A,mid,53.2,0
9564,B,mid,58.3,0
9565,B,enterprise,690.1,0
9566,A,smb,5.4,0
9567,A,smb,8.1,0
9568,A,mid,37.4,0
9569,B,enterprise,670.2,0
9570,A,smb,19.5,1
9571,A,enterprise,362.8,0
9572,B,mid,56.5,0
9573,B,mid,49.8,1
9574,B,enterprise,768.2,0
9575,B,enterprise,156.0,0
9576,B,enterprise,798.3,0
9577,A,enterprise,703.4,0
9578,B,enterprise,607.5,0
9579,A,smb,6.8,0
9580,A,mid,23.8,0
9581,A,smb,15.4,1
9582,B,smb,18.8,0
9583,B,mid,52.7,0
9584,A,smb,16.4,1
9585,A,smb,11.5,0
9586,A,enterprise,127.7,0
9587,A,smb,13.5,0
9588,B,enterprise,316.0,1
9589,B,smb,8.6,1
9590,A,smb,19.9,1
9591,B,mid,89.3,0
9592,B,enterprise,356.5,0
9593,B,enterprise,145.6,0
9594,A,smb,4.6,0
9595,A,smb,12.3,0
9596,B,enterprise,294.7,0
9597,B,mid,70.8,0
9598,A,smb,4.9,1
9599,B,enterprise,380.0,0
9600,A,smb,19.1,0
9601,A,smb,11.0,0
9602,A,enterprise,477.9,0
9603,B,enterprise,417.2,1
9604,B,mid,26.4,0
9605,A,mid,39.6,0
9606,A,mid,23.2,0
9607,B,enterprise,634.4,1
9608,B,smb,8.7,1
9609,B,mid,62.6,0
9610,A,smb,11.8,0
9611,B,enterprise,505.3,0
9612,A,enterprise,288.0,0
9613,A,mid,70.7,0
9614,A,smb,7.4,0
9615,A,mid,21.7,1
9616,A,mid,49.4,1
9617,A,smb,12.3,0
9618,A,enterprise,312.9,0
9619,A,smb,11.7,1
9620,B,enterprise,759.2,0
9621,A,smb,16.8,1
9622,B,smb,8.2,1
9623,B,enterprise,161.4,1
9624,B,enterprise,195.6,0
9625,B,enterprise,650.8,0
9626,A,enterprise,658.1,1
9627,B,enterprise,201.6,1
9628,A,smb,9.0,0
9629,B,enterprise,105.2,0
9630,A,smb,16.4,0
9631,B,enterprise,761.6,0
9632,A,smb,10.2,0
9633,B,enterprise,634.9,0
9634,A,smb,19.3,1
9635,B,enterprise,486.8,0
9636,A,smb,8.9,0
9637,A,smb,2.2,0
9638,A,mid,45.8,1
9639,B,enterprise,205.9,0
9640,B,enterprise,575.4,0
9641,B,enterprise,233.2,0
9642,A,mid,41.3,0
9643,B,enterprise,209.2,0
9644,A,mid,55.5,0
9645,B,enterprise,364.8,1
9646,A,enterprise,573.1,0
9647,B,mid,33.3,1
9648,A,mid,77.7,0
9649,B,enterprise,482.6,0
9650,A,smb,17.2,1
9651,B,smb,17.6,0
9652,A,smb,5.3,0
9653,A,smb,14.1,0
9654,A,mid,69.3,0
9655,A,smb,4.3,1
9656,A,mid,27.3,0
9657,B,mid,63.9,1
9658,B,mid,41.4,0
9659,B,enterprise,244.7,0
9660,B,enterprise,486.5,0
9661,A,smb,11.3,0
9662,B,enterprise,230.6,0
9663,A,smb,13.1,0
9664,A,smb,8.2,0
9665,A,smb,11.5,0
9666,A,smb,12.3,0
9667,B,mid,39.9,0
9668,B,enterprise,642.7,0
9669,B,mid,42.8,0
9670,A,smb,18.5,0
9671,A,mid,27.1,1
9672,B,mid,72.0,0
9673,A,mid,70.7,0
9674,B,enterprise,539.6,0
9675,B,mid,80.4,1
9676,B,mid,53.8,1
9677,B,enterprise,116.7,0
9678,B,enterprise,363.5,0
9679,A,mid,67.3,1
9680,A,mid,35.6,0
9681,B,mid,69.1,0
9682,B,mid,99.3,1
9683,A,smb,4.2,0
9684,B,enterprise,536.7,0
9685,A,enterprise,525.3,0
9686,B,mid,46.7,1
9687,A,mid,34.9,1
9688,A,enterprise,462.6,0
9689,B,smb,15.1,0
9690,A,mid,92.5,1
9691,A,smb,17.9,1
9692,A,smb,18.1,0
9693,B,enterprise,216.5,0
9694,A,smb,7.9,0
9695,A,smb,5.1,0
9696,B,mid,74.9,0
9697,B,mid,77.9,0
9698,A,mid,79.7,1
9699,B,enterprise,440.5,0
9700,A,smb,7.0,0
9701,A,mid,29.6,1
9702,A,smb,5.1,0
9703,A,enterprise,281.0,0
9704,B,mid,96.7,0
9705,B,enterprise,218.0,0
9706,A,smb,6.0,1
9707,A,enterprise,614.7,0
9708,A,smb,3.0,1
9709,B,enterprise,128.3,0
9710,B,enterprise,346.1,0
9711,B,mid,64.8,0
9712,A,smb,4.9,1
9713,A,smb,6.3,0
9714,B,enterprise,402.2,0
9715,B,mid,74.6,1
9716,B,enterprise,669.4,0
9717,B,enterprise,284.3,0
9718,B,mid,47.5,0
9719,B,enterprise,250.7,0
9720,B,mid,25.4,0
9721,A,enterprise,103.2,0
9722,A,smb,4.5,1
9723,A,mid,54.5,0
9724,B,enterprise,777.4,0
9725,A,smb,9.8,1
9726,A,mid,61.0,0
9727,B,enterprise,248.2,0
9728,B,enterprise,620.5,0
9729,A,smb,18.9,0
9730,B,mid,89.6,0
9731,A,smb,14.5,1
9732,B,smb,5.6,0
9733,A,smb,5.9,1
9734,B,enterprise,380.6,0
9735,A,smb,11.0,1
9736,A,smb,8.9,1
9737,A,smb,10.7,0
9738,A,mid,71.3,0
9739,A,smb,3.7,1
9740,B,enterprise,344.4,0
9741,B,enterprise,710.6,0
9742,B,mid,60.0,1
9743,A,mid,69.9,0
9744,A,smb,15.0,1
9745,A,smb,5.6,1
9746,B,enterprise,747.2,0
9747,A,mid,81.4,1
9748,A,smb,6.2,0
9749,B,mid,40.0,1
9750,A,smb,14.9,1
9751,B,mid,38.9,1
9752,A,smb,18.0,0
9753,A,smb,11.9,1
9754,B,mid,74.6,0
9755,B,enterprise,259.1,0
9756,A,smb,18.3,0
9757,B,mid,42.1,0
9758,A,smb,15.3,1
9759,A,enterprise,743.3,0
9760,B,enterprise,494.3,1
9761,A,enterprise,396.7,0
9762,A,smb,6.2,1
9763,B,mid,23.3,1
9764,B,enterprise,530.7,0
9765,B,enterprise,396.7,1
9766,A,smb,8.8,1
9767,B,mid,71.0,1
9768,A,enterprise,320.3,0
9769,B,mid,86.5,1
9770,B,smb,11.2,1
9771,B,enterprise,558.4,1
9772,B,enterprise,773.8,0
9773,A,smb,5.1,1
9774,B,enterprise,517.5,0
9775,B,mid,75.3,0
9776,A,smb,16.2,1
9777,B,enterprise,183.8,0
9778,A,enterprise,718.4,0
9779,A,smb,16.0,1
9780,B,smb,12.0,0
9781,B,enterprise,594.5,0
9782,A,smb,4.7,1
9783,B,mid,34.0,0
9784,B,enterprise,448.8,0
9785,A,mid,69.7,0
9786,A,mid,85.8,0
9787,A,smb,12.9,0
9788,A,smb,15.7,0
9789,B,enterprise,520.5,1
9790,A,smb,11.7,1
9791,A,enterprise,794.3,0
9792,A,smb,19.4,0
9793,B,enterprise,429.1,1
9794,B,enterprise,508.2,0
9795,A,smb,7.7,1
9796,A,smb,12.1,0
9797,A,smb,15.0,0
9798,A,mid,74.2,1
9799,A,smb,16.1,0
9800,B,enterprise,194.6,0
9801,B,smb,2.1,0
9802,A,enterprise,258.5,0
9803,A,smb,18.2,1
9804,B,enterprise,673.2,0
9805,A,mid,20.3,1
9806,B,mid,27.0,0
9807,B,mid,42.7,1
9808,A,smb,17.5,0
9809,A,enterprise,255.8,0
9810,A,smb,2.1,1
9811,B,enterprise,268.1,0
9812,A,smb,2.0,0
9813,A,smb,9.2,1
9814,B,enterprise,423.9,0
9815,A,smb,4.2,1
9816,A,smb,16.3,1
9817,A,enterprise,468.3,0
9818,A,enterprise,124.3,0
9819,B,mid,61.5,0
9820,B,smb,17.8,0
9821,B,enterprise,751.4,0
9822,A,smb,2.4,1
9823,B,mid,85.5,1
9824,B,enterprise,201.1,0
9825,B,mid,81.3,0
9826,A,smb,4.9,1
9827,A,mid,29.4,1
9828,B,mid,82.7,1
9829,A,smb,13.2,1
9830,A,mid,25.5,1
9831,A,smb,12.6,0
9832,B,enterprise,463.7,1
9833,B,mid,24.3,0
9834,A,smb,13.0,0
9835,A,smb,15.7,1
9836,A,mid,91.5,0
9837,A,mid,75.2,0
9838,B,mid,72.2,0
9839,A,smb,6.4,0
9840,A,enterprise,367.6,0
9841,A,mid,88.8,0
9842,B,smb,10.5,0
9843,A,smb,6.4,0
9844,A,mid,88.8,0
9845,A,smb,16.4,1
9846,A,smb,16.4,0
9847,A,smb,7.8,1
9848,A,mid,58.4,0
9849,A,smb,3.4,1
9850,A,smb,19.0,0
9851,B,enterprise,580.4,0
9852,A,enterprise,245.9,0
9853,A,smb,7.0,0
9854,A,smb,11.1,1
9855,B,enterprise,216.8,1
9856,A,enterprise,382.1,0
9857,B,mid,21.1,0
9858,A,enterprise,295.7,0
9859,B,enterprise,409.1,0
9860,B,enterprise,740.9,0
9861,B,mid,70.5,1
9862,B,enterprise,431.7,0
9863,B,enterprise,281.7,1
9864,B,enterprise,796.0,0
9865,B,enterprise,479.2,0
9866,A,mid,57.9,0
9867,B,enterprise,234.2,0
9868,B,enterprise,691.5,0
9869,B,enterprise,670.9,1
9870,B,smb,19.4,0
9871,B,smb,5.9,0
9872,B,smb,2.9,1
9873,B,enterprise,330.7,0
9874,B,enterprise,226.1,0
9875,A,smb,3.5,0
9876,B,enterprise,747.5,0
9877,B,mid,77.6,0
9878,A,smb,5.6,0
9879,A,smb,13.1,1
9880,B,enterprise,430.5,1
9881,B,enterprise,453.2,0
9882,B,mid,35.0,1
9883,B,mid,34.2,1
9884,A,enterprise,391.2,0
9885,B,enterprise,516.2,0
9886,B,enterprise,792.2,0
9887,B,mid,80.3,0
9888,A,smb,4.7,0
9889,A,smb,7.9,1
9890,A,mid,43.6,0
9891,A,smb,6.7,1
9892,A,enterprise,481.4,0
9893,A,smb,8.1,0
9894,B,enterprise,299.9,0
9895,A,mid,89.7,0
9896,B,mid,30.6,0
9897,B,mid,95.4,0
9898,B,mid,34.9,0
9899,A,mid,43.7,1
9900,A,smb,6.3,1
9901,A,mid,98.2,0
9902,A,smb,14.9,0
9903,A,smb,6.7,1
9904,B,enterprise,702.1,1
9905,B,enterprise,467.4,0
9906,B,mid,26.7,0
9907,A,smb,18.9,1
9908,A,smb,2.4,0
9909,B,enterprise,526.1,1
9910,B,mid,97.5,0
9911,A,mid,26.1,0
9912,A,smb,12.8,0
9913,B,smb,3.3,0
9914,A,smb,18.5,1
9915,A,mid,90.5,0
9916,A,smb,9.1,1
9917,B,mid,85.4,0
9918,B,mid,79.8,1
9919,B,mid,75.3,0
9920,A,smb,2.0,0
9921,B,enterprise,737.9,1
9922,B,mid,35.4,0
9923,A,enterprise,742.4,0
9924,A,mid,58.9,0
9925,A,smb,2.6,0
9926,A,smb,4.9,0
9927,B,smb,17.2,0
9928,A,enterprise,725.2,0
9929,B,mid,45.0,0
9930,B,mid,37.8,0
9931,A,mid,72.9,1
9932,B,enterprise,223.3,0
9933,B,mid,59.3,0
9934,B,enterprise,140.3,0
9935,A,smb,8.0,1
9936,A,smb,10.9,0
9937,B,enterprise,706.7,0
9938,A,mid,27.3,0
9939,A,smb,13.3,0
9940,A,enterprise,193.9,0
9941,B,mid,55.8,0
9942,B,enterprise,244.5,0
9943,B,enterprise,206.2,0
9944,B,enterprise,270.8,0
9945,B,enterprise,467.2,0
9946,A,mid,65.9,0
9947,A,smb,12.6,1
9948,A,smb,6.0,0
9949,B,enterprise,514.4,0
9950,B,enterprise,432.2,0
9951,A,smb,9.6,1
9952,B,enterprise,726.6,1
9953,B,enterprise,389.5,0
9954,A,smb,19.2,1
9955,A,mid,78.5,0
9956,B,enterprise,359.9,0
9957,A,mid,97.1,0
9958,B,mid,52.8,1
9959,B,mid,69.1,0
9960,B,enterprise,788.5,0
9961,A,enterprise,578.9,0
9962,A,smb,4.8,0
9963,B,enterprise,401.3,1
9964,A,smb,14.8,1
9965,B,enterprise,115.2,0
9966,B,mid,74.9,1
9967,B,enterprise,754.5,0
9968,B,enterprise,582.4,0
9969,A,smb,7.1,0
9970,B,smb,16.3,1
9971,B,enterprise,203.7,0
9972,A,smb,8.5,1
9973,A,smb,7.6,0
9974,B,mid,62.9,1
9975,B,enterprise,551.3,0
9976,B,enterprise,316.1,0
9977,A,mid,49.5,0
9978,A,smb,16.5,0
9979,A,mid,27.3,0
9980,A,smb,10.9,1
9981,B,enterprise,568.2,0
9982,A,smb,17.0,1
9983,A,mid,74.2,1
9984,A,mid,88.0,0
9985,B,enterprise,411.5,0
9986,A,mid,53.4,0
9987,A,smb,14.7,0
9988,A,enterprise,320.0,0
9989,B,mid,56.4,0
9990,A,smb,7.9,1
9991,B,enterprise,249.8,0
9992,B,enterprise,721.0,0
9993,A,mid,86.2,0
9994,B,mid,92.9,1
9995,A,smb,8.3,0
9996,A,mid,45.1,0
9997,B,mid,97.5,0
