impression_id,arm,clicked,purchased
9069,ctr_bandit,0,0
9070,legacy_rule,0,0
9071,legacy_rule,0,0
9072,legacy_rule,1,0
9073,ctr_bandit,0,0
9074,legacy_rule,0,0
9075,ctr_bandit,0,0
9076,ctr_bandit,0,0
9077,legacy_rule,1,0
9078,ctr_bandit,0,0
9079,legacy_rule,1,1
9080,legacy_rule,1,0
9081,ctr_bandit,0,0
9082,legacy_rule,0,0
9083,ctr_bandit,1,0
9084,ctr_bandit,1,0
9085,legacy_rule,0,0
9086,legacy_rule,0,0
9087,legacy_rule,0,0
9088,ctr_bandit,1,0
9089,ctr_bandit,0,0
9090,ctr_bandit,1,0
9091,ctr_bandit,0,0
9092,legacy_rule,0,0
9093,legacy_rule,0,0
9094,ctr_bandit,0,0
9095,ctr_bandit,0,0
9096,legacy_rule,0,0
9097,ctr_bandit,0,0
9098,legacy_rule,0,0
9099,legacy_rule,0,0
9100,ctr_bandit,1,0
9101,ctr_bandit,0,0
9102,ctr_bandit,1,0
9103,legacy_rule,0,0
9104,ctr_bandit,0,0
9105,legacy_rule,0,0
9106,legacy_rule,0,0
9107,legacy_rule,0,0
9108,ctr_bandit,0,0
9109,ctr_bandit,1,0
9110,legacy_rule,0,0
9111,legacy_rule,0,0
9112,ctr_bandit,0,0
9113,ctr_bandit,1,0
9114,legacy_rule,0,0
9115,ctr_bandit,0,0
9116,legacy_rule,0,0
9117,ctr_bandit,0,0
9118,legacy_rule,0,0
9119,ctr_bandit,0,0
9120,ctr_bandit,0,0
9121,legacy_rule,1,0
9122,legacy_rule,0,0
9123,legacy_rule,0,0
9124,ctr_bandit,0,0
9125,ctr_bandit,0,0
9126,ctr_bandit,0,0
9127,legacy_rule,0,0
9128,legacy_rule,0,0
9129,legacy_rule,0,0
9130,legacy_rule,0,0
9131,legacy_rule,0,0
9132,legacy_rule,0,0
9133,legacy_rule,0,0
9134,legacy_rule,0,0
9135,legacy_rule,0,0
9136,legacy_rule,0,0
9137,legacy_rule,1,0
9138,ctr_bandit,0,0
9139,legacy_rule,1,0
9140,legacy_rule,0,0
9141,ctr_bandit,0,0
9142,legacy_rule,1,0
9143,legacy_rule,0,0
9144,ctr_bandit,1,0
9145,legacy_rule,1,0
9146,legacy_rule,0,0
9147,ctr_bandit,1,0
9148,legacy_rule,0,0
9149,legacy_rule,0,0
9150,legacy_rule,1,0
9151,ctr_bandit,0,0
9152,ctr_bandit,1,0
9153,ctr_bandit,0,0
9154,legacy_rule,0,0
9155,ctr_bandit,0,0
9156,ctr_bandit,0,0
9157,ctr_bandit,1,0
9158,legacy_rule,0,0
9159,ctr_bandit,0,0
9160,ctr_bandit,1,0
9161,ctr_bandit,0,0
9162,legacy_rule,1,0
9163,ctr_bandit,1,0
9164,ctr_bandit,1,0
9165,ctr_bandit,1,0
9166,legacy_rule,0,0
9167,ctr_bandit,0,0
9168,ctr_bandit,0,0
9169,ctr_bandit,1,0
9170,legacy_rule,0,0
9171,legacy_rule,0,0
9172,legacy_rule,0,0
9173,ctr_bandit,0,0
9174,legacy_rule,0,0
9175,legacy_rule,0,0
9176,legacy_rule,0,0
9177,legacy_rule,0,0
9178,ctr_bandit,1,0
9179,ctr_bandit,0,0
9180,ctr_bandit,0,0
9181,legacy_rule,1,0
9182,legacy_rule,0,0
9183,legacy_rule,1,0
9184,legacy_rule,0,0
9185,ctr_bandit,0,0
9186,legacy_rule,1,0
9187,legacy_rule,0,0
9188,ctr_bandit,0,0
9189,ctr_bandit,0,0
9190,legacy_rule,0,0
9191,ctr_bandit,0,0
9192,ctr_bandit,1,0
9193,legacy_rule,1,0
9194,ctr_bandit,0,0
9195,legacy_rule,0,0
9196,ctr_bandit,0,0
9197,legacy_rule,0,0
9198,legacy_rule,0,0
9199,legacy_rule,0,0
9200,legacy_rule,0,0
9201,legacy_rule,0,0
9202,ctr_bandit,1,0
9203,ctr_bandit,0,0
9204,ctr_bandit,0,0
9205,ctr_bandit,0,0
9206,ctr_bandit,1,0
9207,legacy_rule,0,0
9208,legacy_rule,0,0
9209,ctr_bandit,0,0
9210,ctr_bandit,1,0
9211,legacy_rule,1,0
9212,ctr_bandit,1,0
9213,legacy_rule,0,0
9214,legacy_rule,1,0
9215,legacy_rule,0,0
9216,ctr_bandit,1,1
9217,ctr_bandit,0,0
9218,legacy_rule,0,0
9219,legacy_rule,0,0
9220,ctr_bandit,0,0
9221,legacy_rule,0,0
9222,legacy_rule,0,0
9223,legacy_rule,1,0
9224,ctr_bandit,1,0
9225,ctr_bandit,0,0
9226,ctr_bandit,0,0
9227,ctr_bandit,1,0
9228,legacy_rule,0,0
9229,ctr_bandit,0,0
9230,legacy_rule,0,0
9231,ctr_bandit,0,0
9232,ctr_bandit,0,0
9233,legacy_rule,0,0
9234,ctr_bandit,0,0
9235,legacy_rule,0,0
9236,ctr_bandit,0,0
9237,legacy_rule,0,0
9238,ctr_bandit,0,0
9239,legacy_rule,0,0
9240,ctr_bandit,0,0
9241,ctr_bandit,0,0
9242,ctr_bandit,0,0
9243,legacy_rule,0,0
9244,legacy_rule,0,0
9245,legacy_rule,0,0
9246,ctr_bandit,0,0
9247,legacy_rule,0,0
9248,ctr_bandit,0,0
9249,ctr_bandit,0,0
9250,ctr_bandit,1,0
9251,legacy_rule,1,0
9252,legacy_rule,0,0
9253,legacy_rule,0,0
9254,ctr_bandit,1,0
9255,ctr_bandit,0,0
9256,legacy_rule,0,0
9257,legacy_rule,0,0
9258,legacy_rule,1,0
9259,ctr_bandit,0,0
9260,ctr_bandit,1,0
9261,legacy_rule,1,0
9262,legacy_rule,0,0
9263,ctr_bandit,0,0
9264,legacy_rule,1,0
9265,legacy_rule,0,0
9266,legacy_rule,0,0
9267,legacy_rule,0,0
9268,legacy_rule,1,0
9269,ctr_bandit,0,0
9270,legacy_rule,0,0
9271,legacy_rule,0,0
9272,ctr_bandit,1,1
9273,legacy_rule,1,1
9274,legacy_rule,1,0
9275,ctr_bandit,1,0
9276,legacy_rule,0,0
9277,legacy_rule,0,0
9278,ctr_bandit,0,0
9279,legacy_rule,0,0
9280,ctr_bandit,0,0
9281,ctr_bandit,1,1
9282,legacy_rule,0,0
9283,ctr_bandit,1,0
9284,ctr_bandit,0,0
9285,ctr_bandit,1,1
9286,legacy_rule,0,0
9287,legacy_rule,0,0
9288,legacy_rule,0,0
9289,legacy_rule,0,0
9290,legacy_rule,1,0
9291,ctr_bandit,1,0
9292,legacy_rule,0,0
9293,ctr_bandit,0,0
9294,legacy_rule,0,0
9295,legacy_rule,1,1
9296,ctr_bandit,0,0
9297,legacy_rule,0,0
9298,legacy_rule,0,0
9299,ctr_bandit,0,0
9300,legacy_rule,0,0
9301,legacy_rule,1,0
9302,ctr_bandit,0,0
9303,legacy_rule,1,0
9304,legacy_rule,0,0
9305,legacy_rule,0,0
9306,ctr_bandit,0,0
9307,ctr_bandit,1,0
9308,ctr_bandit,0,0
9309,legacy_rule,0,0
9310,ctr_bandit,1,0
9311,ctr_bandit,0,0
9312,ctr_bandit,0,0
9313,ctr_bandit,1,0
9314,legacy_rule,0,0
9315,ctr_bandit,1,1
9316,ctr_bandit,1,0
9317,ctr_bandit,1,0
9318,ctr_bandit,1,0
9319,ctr_bandit,0,0
9320,legacy_rule,0,0
9321,legacy_rule,1,1
9322,ctr_bandit,0,0
9323,ctr_bandit,0,0
9324,legacy_rule,0,0
9325,ctr_bandit,0,0
9326,ctr_bandit,1,0
9327,legacy_rule,0,0
9328,ctr_bandit,0,0
9329,legacy_rule,0,0
9330,legacy_rule,0,0
9331,legacy_rule,1,0
9332,legacy_rule,0,0
9333,legacy_rule,1,0
9334,legacy_rule,0,0
9335,ctr_bandit,0,0
9336,legacy_rule,0,0
9337,legacy_rule,0,0
9338,ctr_bandit,0,0
9339,ctr_bandit,0,0
9340,legacy_rule,0,0
9341,ctr_bandit,0,0
9342,ctr_bandit,1,1
9343,ctr_bandit,0,0
9344,legacy_rule,0,0
9345,legacy_rule,1,0
9346,ctr_bandit,0,0
9347,ctr_bandit,0,0
9348,legacy_rule,0,0
9349,ctr_bandit,1,0
9350,ctr_bandit,0,0
9351,ctr_bandit,1,0
9352,ctr_bandit,1,0
9353,legacy_rule,0,0
9354,legacy_rule,0,0
9355,legacy_rule,0,0
9356,legacy_rule,0,0
9357,legacy_rule,1,0
9358,ctr_bandit,1,0
9359,ctr_bandit,0,0
9360,ctr_bandit,1,0
9361,ctr_bandit,1,0
9362,legacy_rule,1,1
9363,ctr_bandit,0,0
9364,legacy_rule,0,0
9365,ctr_bandit,0,0
9366,legacy_rule,0,0
9367,ctr_bandit,0,0
9368,legacy_rule,0,0
9369,legacy_rule,0,0
9370,legacy_rule,0,0
9371,legacy_rule,1,0
9372,legacy_rule,0,0
9373,ctr_bandit,0,0
9374,ctr_bandit,1,0
9375,legacy_rule,0,0
9376,legacy_rule,0,0
9377,legacy_rule,0,0
9378,ctr_bandit,0,0
9379,ctr_bandit,0,0
9380,ctr_bandit,1,0
9381,ctr_bandit,0,0
9382,ctr_bandit,0,0
9383,ctr_bandit,1,0
9384,ctr_bandit,1,0
9385,legacy_rule,0,0
9386,legacy_rule,0,0
9387,ctr_bandit,1,1
9388,legacy_rule,0,0
9389,legacy_rule,1,0
9390,ctr_bandit,0,0
9391,legacy_rule,1,0
9392,ctr_bandit,1,0
9393,legacy_rule,0,0
9394,legacy_rule,1,1
9395,legacy_rule,0,0
9396,ctr_bandit,1,0
9397,legacy_rule,0,0
9398,legacy_rule,0,0
9399,ctr_bandit,0,0
9400,legacy_rule,0,0
9401,ctr_bandit,1,1
9402,ctr_bandit,1,0
9403,legacy_rule,0,0
9404,ctr_bandit,0,0
9405,ctr_bandit,1,0
9406,ctr_bandit,0,0
9407,legacy_rule,0,0
9408,ctr_bandit,1,0
9409,legacy_rule,1,0
9410,legacy_rule,1,0
9411,ctr_bandit,1,0
9412,legacy_rule,0,0
9413,legacy_rule,0,0
9414,legacy_rule,0,0
9415,ctr_bandit,0,0
9416,ctr_bandit,0,0
9417,legacy_rule,1,0
9418,ctr_bandit,0,0
9419,legacy_rule,0,0
9420,legacy_rule,1,1
9421,ctr_bandit,1,0
9422,legacy_rule,1,0
9423,legacy_rule,0,0
9424,ctr_bandit,1,0
9425,legacy_rule,0,0
9426,ctr_bandit,0,0
9427,legacy_rule,0,0
9428,ctr_bandit,1,0
9429,legacy_rule,0,0
9430,ctr_bandit,0,0
9431,ctr_bandit,0,0
9432,ctr_bandit,0,0
9433,ctr_bandit,0,0
9434,legacy_rule,0,0
9435,legacy_rule,1,0
9436,legacy_rule,0,0
9437,legacy_rule,0,0
9438,ctr_bandit,0,0
9439,ctr_bandit,0,0
9440,ctr_bandit,0,0
9441,legacy_rule,0,0
9442,ctr_bandit,0,0
9443,legacy_rule,0,0
9444,legacy_rule,0,0
9445,ctr_bandit,1,0
9446,ctr_bandit,0,0
9447,legacy_rule,1,0
9448,ctr_bandit,1,0
9449,legacy_rule,0,0
9450,ctr_bandit,0,0
9451,ctr_bandit,0,0
9452,legacy_rule,0,0
9453,legacy_rule,0,0
9454,legacy_rule,0,0
9455,ctr_bandit,1,0
9456,ctr_bandit,0,0
9457,ctr_bandit,0,0
9458,ctr_bandit,0,0
9459,legacy_rule,0,0
9460,legacy_rule,0,0
9461,legacy_rule,0,0
9462,legacy_rule,0,0
9463,ctr_bandit,0,0
9464,legacy_rule,0,0
9465,legacy_rule,0,0
9466,ctr_bandit,0,0
9467,ctr_bandit,0,0
9468,legacy_rule,0,0
9469,ctr_bandit,1,0
9470,legacy_rule,0,0
9471,ctr_bandit,0,0
9472,ctr_bandit,0,0
9473,legacy_rule,0,0
9474,legacy_rule,0,0
9475,ctr_bandit,0,0
9476,ctr_bandit,0,0
9477,ctr_bandit,0,0
9478,ctr_bandit,0,0
9479,ctr_bandit,1,0
9480,legacy_rule,0,0
9481,legacy_rule,0,0
9482,legacy_rule,1,0
9483,ctr_bandit,1,0
9484,legacy_rule,0,0
9485,legacy_rule,1,0
9486,ctr_bandit,1,0
9487,legacy_rule,0,0
9488,ctr_bandit,0,0
9489,ctr_bandit,0,0
9490,ctr_bandit,0,0
9491,legacy_rule,0,0
9492,ctr_bandit,1,0
9493,ctr_bandit,0,0
9494,ctr_bandit,1,0
9495,ctr_bandit,0,0
9496,ctr_bandit,0,0
9497,legacy_rule,0,0
9498,legacy_rule,0,0
9499,ctr_bandit,1,0
9500,ctr_bandit,0,0
9501,ctr_bandit,0,0
9502,ctr_bandit,0,0
9503,ctr_bandit,1,0
9504,ctr_bandit,0,0
9505,ctr_bandit,0,0
9506,legacy_rule,0,0
9507,ctr_bandit,0,0
9508,legacy_rule,0,0
9509,ctr_bandit,0,0
9510,ctr_bandit,0,0
9511,ctr_bandit,0,0
9512,ctr_bandit,1,0
9513,legacy_rule,0,0
9514,legacy_rule,0,0
9515,legacy_rule,0,0
9516,ctr_bandit,0,0
9517,legacy_rule,0,0
9518,ctr_bandit,0,0
9519,legacy_rule,0,0
9520,legacy_rule,0,0
9521,legacy_rule,0,0
9522,ctr_bandit,0,0
9523,ctr_bandit,0,0
9524,legacy_rule,0,0
9525,ctr_bandit,1,0
9526,legacy_rule,1,1
9527,legacy_rule,0,0
9528,legacy_rule,0,0
9529,legacy_rule,0,0
9530,legacy_rule,0,0
9531,ctr_bandit,0,0
9532,legacy_rule,0,0
9533,legacy_rule,0,0
9534,legacy_rule,0,0
9535,legacy_rule,0,0
9536,legacy_rule,0,0
9537,ctr_bandit,0,0
9538,legacy_rule,0,0
9539,legacy_rule,0,0
9540,legacy_rule,0,0
9541,legacy_rule,1,0
9542,legacy_rule,0,0
9543,legacy_rule,1,0
9544,legacy_rule,1,0
9545,ctr_bandit,0,0
9546,ctr_bandit,0,0
9547,ctr_bandit,0,0
9548,legacy_rule,1,0
9549,ctr_bandit,0,0
9550,ctr_bandit,0,0
9551,ctr_bandit,1,0
9552,ctr_bandit,1,0
9553,legacy_rule,1,1
9554,legacy_rule,0,0
9555,ctr_bandit,0,0
9556,ctr_bandit,1,0
9557,ctr_bandit,0,0
9558,ctr_bandit,1,0
9559,legacy_rule,0,0
9560,legacy_rule,0,0
9561,ctr_bandit,0,0
9562,legacy_rule,0,0
9563,ctr_bandit,1,0
9564,ctr_bandit,1,0
9565,legacy_rule,1,1
9566,ctr_bandit,1,0
9567,legacy_rule,1,1
9568,legacy_rule,0,0
9569,legacy_rule,0,0
9570,legacy_rule,0,0
9571,ctr_bandit,0,0
9572,ctr_bandit,0,0
9573,legacy_rule,1,0
9574,ctr_bandit,1,0
9575,ctr_bandit,1,0
9576,ctr_bandit,1,0
9577,ctr_bandit,1,0
9578,legacy_rule,0,0
9579,ctr_bandit,0,0
9580,ctr_bandit,0,0
9581,ctr_bandit,0,0
9582,ctr_bandit,0,0
9583,ctr_bandit,1,0
9584,legacy_rule,0,0
9585,legacy_rule,1,0
9586,ctr_bandit,0,0
9587,ctr_bandit,1,1
9588,ctr_bandit,1,0
9589,legacy_rule,0,0
9590,ctr_bandit,0,0
9591,legacy_rule,0,0
9592,ctr_bandit,1,0
9593,ctr_bandit,0,0
9594,ctr_bandit,1,0
9595,ctr_bandit,0,0
9596,legacy_rule,1,0
9597,legacy_rule,0,0
9598,legacy_rule,1,0
9599,legacy_rule,0,0
9600,ctr_bandit,1,0
9601,ctr_bandit,0,0
9602,legacy_rule,0,0
9603,legacy_rule,1,0
9604,ctr_bandit,1,0
9605,ctr_bandit,1,0
9606,ctr_bandit,1,0
9607,legacy_rule,0,0
9608,legacy_rule,0,0
9609,legacy_rule,0,0
9610,legacy_rule,0,0
9611,legacy_rule,0,0
9612,legacy_rule,1,0
9613,ctr_bandit,0,0
9614,ctr_bandit,0,0
9615,legacy_rule,1,0
9616,legacy_rule,1,0
9617,legacy_rule,0,0
9618,ctr_bandit,0,0
9619,ctr_bandit,1,0
9620,legacy_rule,0,0
9621,ctr_bandit,0,0
9622,ctr_bandit,0,0
9623,legacy_rule,0,0
9624,ctr_bandit,1,0
9625,ctr_bandit,0,0
9626,legacy_rule,0,0
9627,ctr_bandit,0,0
9628,legacy_rule,0,0
9629,legacy_rule,1,0
9630,ctr_bandit,0,0
9631,ctr_bandit,1,0
9632,legacy_rule,0,0
9633,legacy_rule,0,0
9634,ctr_bandit,0,0
9635,ctr_bandit,1,0
9636,ctr_bandit,0,0
9637,ctr_bandit,1,0
9638,legacy_rule,0,0
9639,ctr_bandit,1,0
9640,legacy_rule,0,0
9641,ctr_bandit,1,0
9642,ctr_bandit,1,0
9643,ctr_bandit,0,0
9644,ctr_bandit,0,0
9645,ctr_bandit,0,0
9646,legacy_rule,0,0
9647,ctr_bandit,1,0
9648,legacy_rule,0,0
9649,ctr_bandit,0,0
9650,ctr_bandit,0,0
9651,ctr_bandit,1,0
9652,ctr_bandit,0,0
9653,ctr_bandit,0,0
9654,ctr_bandit,0,0
9655,ctr_bandit,1,0
9656,ctr_bandit,1,0
9657,legacy_rule,0,0
9658,legacy_rule,0,0
9659,ctr_bandit,0,0
9660,legacy_rule,0,0
9661,legacy_rule,0,0
9662,legacy_rule,1,1
9663,ctr_bandit,1,0
9664,ctr_bandit,1,1
9665,ctr_bandit,0,0
9666,legacy_rule,0,0
9667,ctr_bandit,0,0
9668,legacy_rule,0,0
9669,legacy_rule,0,0
9670,legacy_rule,1,0
9671,legacy_rule,1,0
9672,legacy_rule,0,0
9673,legacy_rule,1,1
9674,legacy_rule,0,0
9675,legacy_rule,0,0
9676,legacy_rule,1,0
9677,legacy_rule,0,0
9678,legacy_rule,0,0
9679,legacy_rule,0,0
9680,ctr_bandit,1,0
9681,ctr_bandit,0,0
9682,ctr_bandit,0,0
9683,ctr_bandit,1,0
9684,legacy_rule,0,0
9685,ctr_bandit,0,0
9686,ctr_bandit,1,0
9687,ctr_bandit,0,0
9688,legacy_rule,0,0
9689,legacy_rule,0,0
9690,ctr_bandit,1,0
9691,legacy_rule,0,0
9692,ctr_bandit,0,0
9693,ctr_bandit,0,0
9694,legacy_rule,1,0
9695,ctr_bandit,0,0
9696,legacy_rule,0,0
9697,ctr_bandit,1,1
9698,ctr_bandit,0,0
9699,legacy_rule,0,0
9700,legacy_rule,1,0
9701,ctr_bandit,1,0
9702,ctr_bandit,0,0
9703,legacy_rule,0,0
9704,legacy_rule,0,0
9705,legacy_rule,0,0
9706,legacy_rule,1,0
9707,ctr_bandit,1,1
9708,legacy_rule,0,0
9709,ctr_bandit,0,0
9710,ctr_bandit,0,0
9711,ctr_bandit,0,0
9712,legacy_rule,0,0
9713,legacy_rule,0,0
9714,legacy_rule,0,0
9715,legacy_rule,0,0
9716,legacy_rule,0,0
9717,legacy_rule,1,0
9718,ctr_bandit,0,0
9719,legacy_rule,1,0
9720,legacy_rule,0,0
9721,legacy_rule,0,0
9722,ctr_bandit,0,0
9723,ctr_bandit,0,0
9724,legacy_rule,0,0
9725,legacy_rule,0,0
9726,legacy_rule,0,0
9727,ctr_bandit,0,0
9728,legacy_rule,1,0
9729,legacy_rule,0,0
9730,ctr_bandit,0,0
9731,legacy_rule,0,0
9732,legacy_rule,0,0
9733,legacy_rule,0,0
9734,ctr_bandit,0,0
9735,legacy_rule,0,0
9736,ctr_bandit,0,0
9737,legacy_rule,0,0
9738,legacy_rule,0,0
9739,ctr_bandit,1,0
9740,ctr_bandit,1,0
9741,ctr_bandit,0,0
9742,ctr_bandit,0,0
9743,legacy_rule,0,0
9744,ctr_bandit,1,0
9745,legacy_rule,0,0
9746,legacy_rule,0,0
9747,legacy_rule,0,0
9748,ctr_bandit,1,0
9749,legacy_rule,0,0
9750,ctr_bandit,1,0
9751,legacy_rule,0,0
9752,legacy_rule,0,0
9753,legacy_rule,0,0
9754,legacy_rule,0,0
9755,ctr_bandit,0,0
9756,ctr_bandit,0,0
9757,legacy_rule,0,0
9758,ctr_bandit,1,0
9759,ctr_bandit,0,0
9760,ctr_bandit,0,0
9761,ctr_bandit,0,0
9762,ctr_bandit,0,0
9763,legacy_rule,0,0
9764,legacy_rule,0,0
9765,ctr_bandit,0,0
9766,ctr_bandit,1,0
9767,ctr_bandit,0,0
9768,legacy_rule,0,0
9769,legacy_rule,0,0
9770,legacy_rule,0,0
9771,legacy_rule,0,0
9772,legacy_rule,0,0
9773,ctr_bandit,0,0
9774,legacy_rule,0,0
9775,legacy_rule,0,0
9776,legacy_rule,0,0
9777,legacy_rule,1,1
9778,ctr_bandit,0,0
9779,legacy_rule,1,0
9780,ctr_bandit,0,0
9781,ctr_bandit,1,0
9782,legacy_rule,0,0
9783,legacy_rule,0,0
9784,legacy_rule,0,0
9785,legacy_rule,1,1
9786,legacy_rule,0,0
9787,legacy_rule,1,1
9788,legacy_rule,0,0
9789,legacy_rule,0,0
9790,legacy_rule,0,0
9791,ctr_bandit,0,0
9792,legacy_rule,0,0
9793,legacy_rule,0,0
9794,ctr_bandit,0,0
9795,legacy_rule,0,0
9796,legacy_rule,0,0
9797,ctr_bandit,0,0
9798,ctr_bandit,0,0
9799,ctr_bandit,0,0
9800,ctr_bandit,1,0
9801,ctr_bandit,1,0
9802,legacy_rule,0,0
9803,ctr_bandit,1,0
9804,legacy_rule,1,0
9805,legacy_rule,1,0
9806,ctr_bandit,1,0
9807,legacy_rule,0,0
9808,legacy_rule,0,0
9809,ctr_bandit,0,0
9810,legacy_rule,0,0
9811,ctr_bandit,0,0
9812,ctr_bandit,1,0
9813,ctr_bandit,1,0
9814,legacy_rule,0,0
9815,ctr_bandit,1,0
9816,legacy_rule,0,0
9817,ctr_bandit,0,0
9818,legacy_rule,0,0
9819,ctr_bandit,0,0
9820,legacy_rule,0,0
9821,legacy_rule,0,0
9822,ctr_bandit,1,0
9823,legacy_rule,0,0
9824,ctr_bandit,0,0
9825,ctr_bandit,0,0
9826,ctr_bandit,0,0
9827,legacy_rule,1,1
9828,ctr_bandit,1,0
9829,legacy_rule,0,0
9830,ctr_bandit,0,0
9831,legacy_rule,0,0
9832,legacy_rule,1,0
9833,legacy_rule,0,0
9834,legacy_rule,0,0
9835,ctr_bandit,1,0
9836,legacy_rule,1,0
9837,legacy_rule,0,0
9838,ctr_bandit,0,0
9839,ctr_bandit,0,0
9840,legacy_rule,0,0
9841,legacy_rule,0,0
9842,legacy_rule,0,0
9843,ctr_bandit,1,0
9844,ctr_bandit,0,0
9845,legacy_rule,0,0
9846,ctr_bandit,0,0
9847,ctr_bandit,0,0
9848,legacy_rule,0,0
9849,ctr_bandit,0,0
9850,legacy_rule,1,0
9851,ctr_bandit,1,0
9852,ctr_bandit,0,0
9853,ctr_bandit,0,0
9854,ctr_bandit,0,0
9855,legacy_rule,0,0
9856,legacy_rule,0,0
9857,legacy_rule,1,0
9858,ctr_bandit,1,1
9859,legacy_rule,1,0
9860,ctr_bandit,0,0
9861,ctr_bandit,1,0
9862,ctr_bandit,0,0
9863,legacy_rule,0,0
9864,ctr_bandit,0,0
9865,legacy_rule,1,0
9866,legacy_rule,0,0
9867,ctr_bandit,0,0
9868,legacy_rule,1,1
9869,ctr_bandit,1,1
9870,ctr_bandit,1,0
9871,ctr_bandit,1,0
9872,legacy_rule,0,0
9873,ctr_bandit,0,0
9874,ctr_bandit,1,0
9875,ctr_bandit,0,0
9876,legacy_rule,0,0
9877,ctr_bandit,0,0
9878,legacy_rule,0,0
9879,ctr_bandit,0,0
9880,legacy_rule,0,0
9881,legacy_rule,0,0
9882,ctr_bandit,1,0
9883,ctr_bandit,0,0
9884,legacy_rule,0,0
9885,ctr_bandit,0,0
9886,legacy_rule,1,0
9887,legacy_rule,0,0
9888,ctr_bandit,1,0
9889,ctr_bandit,1,0
9890,legacy_rule,1,0
9891,legacy_rule,0,0
9892,legacy_rule,0,0
9893,ctr_bandit,0,0
9894,ctr_bandit,1,0
9895,ctr_bandit,1,0
9896,legacy_rule,1,0
9897,legacy_rule,0,0
9898,ctr_bandit,0,0
9899,ctr_bandit,1,0
9900,ctr_bandit,1,0
9901,legacy_rule,0,0
9902,ctr_bandit,0,0
9903,ctr_bandit,1,0
9904,legacy_rule,1,0
9905,ctr_bandit,1,0
9906,ctr_bandit,1,1
9907,ctr_bandit,0,0
9908,legacy_rule,0,0
9909,legacy_rule,0,0
9910,ctr_bandit,0,0
9911,legacy_rule,0,0
9912,legacy_rule,0,0
9913,legacy_rule,0,0
9914,legacy_rule,0,0
9915,legacy_rule,1,1
9916,ctr_bandit,1,1
9917,legacy_rule,0,0
9918,ctr_bandit,1,0
9919,legacy_rule,0,0
9920,ctr_bandit,1,0
9921,legacy_rule,1,0
9922,legacy_rule,0,0
9923,legacy_rule,0,0
9924,ctr_bandit,0,0
9925,ctr_bandit,1,0
9926,legacy_rule,0,0
9927,legacy_rule,0,0
9928,legacy_rule,1,0
9929,legacy_rule,1,0
9930,ctr_bandit,1,0
9931,ctr_bandit,1,0
9932,legacy_rule,0,0
9933,ctr_bandit,0,0
9934,legacy_rule,0,0
9935,legacy_rule,1,0
9936,legacy_rule,1,0
9937,legacy_rule,1,0
9938,ctr_bandit,0,0
9939,ctr_bandit,0,0
9940,ctr_bandit,1,0
9941,legacy_rule,1,1
9942,legacy_rule,0,0
9943,legacy_rule,0,0
9944,ctr_bandit,0,0
9945,legacy_rule,0,0
9946,ctr_bandit,1,0
9947,ctr_bandit,1,0
9948,legacy_rule,1,0
9949,legacy_rule,0,0
9950,ctr_bandit,0,0
9951,legacy_rule,0,0
9952,legacy_rule,0,0
9953,ctr_bandit,0,0
9954,ctr_bandit,0,0
9955,ctr_bandit,1,0
9956,legacy_rule,0,0
9957,legacy_rule,1,0
9958,legacy_rule,0,0
9959,legacy_rule,0,0
9960,ctr_bandit,0,0
9961,ctr_bandit,1,0
9962,legacy_rule,0,0
9963,ctr_bandit,0,0
9964,ctr_bandit,0,0
9965,ctr_bandit,0,0
9966,legacy_rule,1,0
9967,legacy_rule,1,1
9968,ctr_bandit,0,0
9969,legacy_rule,0,0
9970,ctr_bandit,0,0
9971,ctr_bandit,0,0
9972,ctr_bandit,0,0
9973,ctr_bandit,0,0
9974,legacy_rule,0,0
9975,ctr_bandit,0,0
9976,legacy_rule,0,0
9977,legacy_rule,0,0
9978,legacy_rule,1,0
9979,legacy_rule,0,0
9980,ctr_bandit,0,0
9981,ctr_bandit,1,0
9982,ctr_bandit,1,0
9983,legacy_rule,0,0
9984,ctr_bandit,1,0
9985,legacy_rule,1,0
9986,legacy_rule,0,0
9987,ctr_bandit,1,0
9988,legacy_rule,0,0
9989,ctr_bandit,1,0
9990,ctr_bandit,0,0
9991,ctr_bandit,0,0
9992,legacy_rule,0,0
9993,ctr_bandit,0,0
9994,legacy_rule,0,0
9995,legacy_rule,0,0
9996,ctr_bandit,0,0
9997,ctr_bandit,0,0
9998,legacy_rule,0,0
9999,ctr_bandit,0,0
10000,legacy_rule,0,0
10001,legacy_rule,0,0
10002,ctr_bandit,1,0
10003,legacy_rule,0,0
10004,ctr_bandit,1,0
10005,legacy_rule,0,0
10006,ctr_bandit,0,0
10007,ctr_bandit,1,0
10008,legacy_rule,0,0
10009,ctr_bandit,0,0
10010,legacy_rule,0,0
10011,ctr_bandit,1,0
10012,ctr_bandit,0,0
10013,ctr_bandit,0,0
10014,ctr_bandit,1,0
10015,ctr_bandit,0,0
10016,legacy_rule,0,0
10017,ctr_bandit,0,0
10018,ctr_bandit,0,0
10019,ctr_bandit,0,0
10020,legacy_rule,0,0
10021,legacy_rule,0,0
10022,ctr_bandit,0,0
10023,legacy_rule,0,0
10024,legacy_rule,0,0
10025,ctr_bandit,0,0
10026,ctr_bandit,1,1
10027,legacy_rule,0,0
10028,ctr_bandit,0,0
10029,ctr_bandit,1,0
10030,legacy_rule,0,0
10031,legacy_rule,0,0
10032,ctr_bandit,0,0
10033,legacy_rule,0,0
