customer_id,channel,visit_frequency,session_depth,total_spend,naive_cluster,honest_cluster
9589,paid,5.4,8.7,61.39,0,2
9590,referral,16.0,2.2,187.36,0,0
9591,organic,7.0,10.4,378.49,2,2
9592,paid,13.7,3.8,64.07,0,0
9593,organic,10.2,9.2,218.44,2,2
9594,paid,7.8,10.8,97.4,0,2
9595,referral,13.0,1.0,114.73,0,0
9596,paid,13.1,1.9,159.21,0,0
9597,organic,16.0,2.1,44.54,0,0
9598,organic,14.5,3.5,44.74,0,0
9599,organic,3.2,10.0,293.11,2,2
9600,organic,8.2,9.0,72.99,0,2
9601,organic,9.1,6.6,424.84,2,2
9602,organic,17.0,3.7,22.25,0,0
9603,paid,9.9,9.2,311.63,2,2
9604,organic,19.2,1.0,110.77,0,0
9605,paid,18.3,2.5,101.07,0,0
9606,referral,6.9,9.7,153.34,0,2
9607,organic,5.5,12.0,36.55,0,2
9608,organic,1.4,7.0,368.66,2,2
9609,paid,6.0,10.4,91.17,0,2
9610,referral,15.3,1.1,51.89,0,0
9611,organic,6.1,6.7,942.08,1,1
9612,referral,1.3,6.8,98.1,0,2
9613,paid,5.3,10.1,61.73,0,2
9614,organic,15.6,3.2,228.52,2,0
9615,organic,11.4,2.4,139.37,0,0
9616,referral,14.4,3.8,272.85,2,0
9617,organic,15.1,3.1,118.52,0,0
9618,paid,16.8,3.2,259.72,2,0
9619,referral,10.3,8.5,851.68,1,1
9620,paid,5.1,7.2,67.89,0,2
9621,organic,14.5,6.0,72.75,0,0
9622,paid,6.5,11.5,31.74,0,2
9623,referral,7.6,11.9,189.05,0,2
9624,organic,7.3,8.0,150.3,0,2
9625,paid,9.6,7.8,418.42,2,2
9626,referral,1.0,8.3,130.88,0,2
9627,paid,15.0,4.9,101.92,0,0
9628,paid,15.2,3.0,131.13,0,0
9629,referral,5.4,8.0,108.77,0,2
9630,paid,1.0,9.7,187.02,0,2
9631,paid,5.8,7.7,164.65,0,2
9632,organic,4.2,6.6,218.12,2,2
9633,paid,18.2,3.2,89.56,0,0
9634,referral,14.9,2.1,180.38,0,0
9635,referral,4.0,9.0,234.02,2,2
9636,referral,8.9,1.0,81.96,0,0
9637,referral,7.5,7.4,124.77,0,2
9638,referral,7.7,8.9,114.63,0,2
9639,paid,5.5,6.3,44.51,0,2
9640,organic,15.5,1.0,71.01,0,0
9641,referral,5.1,9.1,266.29,2,2
9642,organic,16.7,4.3,235.46,2,0
9643,referral,8.5,7.4,182.13,0,2
9644,referral,9.9,2.5,44.17,0,0
9645,paid,2.5,8.6,324.04,2,2
9646,organic,19.1,1.0,582.19,1,0
9647,paid,16.3,5.1,187.55,0,0
9648,referral,2.8,8.7,133.95,0,2
9649,referral,10.1,2.7,50.52,0,0
9650,organic,14.5,3.7,108.58,0,0
9651,paid,3.1,6.2,86.02,0,2
9652,paid,5.2,10.7,112.26,0,2
9653,paid,13.9,4.9,350.82,2,0
9654,organic,5.8,9.3,297.32,2,2
9655,referral,8.8,9.8,98.63,0,2
9656,paid,10.6,8.4,145.34,0,2
9657,organic,12.8,4.6,109.47,0,0
9658,referral,11.2,1.5,74.44,0,0
9659,referral,7.0,8.9,40.08,0,2
9660,paid,18.1,3.0,231.65,2,0
9661,paid,13.0,2.9,318.53,2,0
9662,paid,8.1,10.9,77.74,0,2
9663,paid,11.9,6.9,61.08,0,0
9664,paid,6.1,8.8,303.99,2,2
9665,organic,11.1,3.8,60.38,0,0
9666,organic,6.0,7.6,38.55,0,2
9667,paid,5.7,10.9,90.05,0,2
9668,organic,7.5,8.1,455.05,2,2
9669,organic,10.4,14.7,83.84,0,2
9670,paid,5.0,6.0,74.93,0,2
9671,paid,9.0,6.9,71.96,0,2
9672,paid,5.5,10.8,47.67,0,2
9673,organic,6.7,7.0,41.03,0,2
9674,organic,6.5,13.2,106.05,0,2
9675,paid,13.6,1.3,31.11,0,0
9676,paid,17.7,2.4,76.82,0,0
9677,paid,6.3,6.7,170.23,0,2
9678,paid,5.7,8.7,188.5,0,2
9679,organic,12.1,2.9,96.87,0,0
9680,organic,9.6,4.5,37.39,0,0
9681,organic,6.8,13.4,92.74,0,2
9682,organic,14.6,2.1,150.01,0,0
9683,paid,3.4,4.0,234.77,2,2
9684,paid,13.9,4.2,86.0,0,0
9685,organic,13.6,2.0,58.35,0,0
9686,organic,12.4,6.3,118.48,0,0
9687,referral,4.0,8.9,97.68,0,2
9688,organic,7.0,7.6,53.7,0,2
9689,organic,13.4,1.2,144.93,0,0
9690,referral,12.5,4.1,111.79,0,0
9691,organic,11.8,2.5,40.58,0,0
9692,referral,13.7,5.6,62.3,0,0
9693,paid,8.3,8.6,113.21,0,2
9694,paid,14.5,5.5,27.89,0,0
9695,organic,5.4,6.5,69.81,0,2
9696,organic,14.8,1.0,194.15,0,0
9697,paid,17.4,4.5,70.75,0,0
9698,organic,15.2,2.2,53.59,0,0
9699,organic,14.7,2.5,291.33,2,0
9700,organic,15.6,1.2,150.59,0,0
9701,paid,13.6,1.0,205.58,2,0
9702,organic,14.5,4.1,54.23,0,0
9703,organic,4.8,9.0,103.96,0,2
9704,paid,10.1,1.1,108.88,0,0
9705,paid,14.9,4.4,134.85,0,0
9706,organic,14.9,5.1,860.22,1,1
9707,referral,5.3,8.8,144.85,0,2
9708,paid,8.6,10.8,356.18,2,2
9709,paid,4.2,7.2,1053.08,1,1
9710,paid,1.6,10.0,629.23,1,1
9711,paid,4.3,9.3,154.73,0,2
9712,organic,10.1,1.6,308.85,2,0
9713,paid,6.8,12.7,150.63,0,2
9714,paid,4.1,9.4,129.66,0,2
9715,referral,16.5,1.9,234.38,2,0
9716,paid,16.4,3.0,243.53,2,0
9717,organic,11.7,1.4,173.54,0,0
9718,referral,12.0,1.0,94.56,0,0
9719,organic,7.3,8.2,86.95,0,2
9720,paid,16.4,2.3,37.11,0,0
9721,paid,1.0,7.6,155.41,0,2
9722,referral,6.7,11.3,166.15,0,2
9723,referral,8.5,1.6,232.15,2,0
9724,paid,12.6,1.3,29.57,0,0
9725,organic,8.7,6.9,147.48,0,2
9726,paid,13.5,6.7,111.92,0,0
9727,paid,13.4,4.8,104.4,0,0
9728,referral,10.9,3.5,337.21,2,0
9729,organic,4.7,10.2,425.59,2,2
9730,paid,6.2,10.8,334.99,2,2
9731,organic,12.3,2.4,119.63,0,0
9732,referral,11.7,5.7,92.72,0,0
9733,referral,4.9,7.9,396.87,2,2
9734,organic,15.0,1.0,512.46,2,0
9735,referral,13.6,3.7,463.56,2,0
9736,organic,3.8,9.3,208.57,2,2
9737,referral,12.3,3.3,113.97,0,0
9738,organic,13.0,4.8,204.9,0,0
9739,organic,3.5,9.2,264.98,2,2
9740,referral,4.2,9.6,93.68,0,2
9741,paid,7.6,11.4,112.95,0,2
9742,organic,13.4,3.5,1707.29,3,1
9743,referral,1.6,9.9,93.66,0,2
9744,referral,8.6,6.4,289.09,2,2
9745,organic,7.0,15.7,84.52,0,2
9746,organic,2.5,6.1,120.07,0,2
9747,referral,5.1,8.0,58.57,0,2
9748,organic,4.0,8.0,58.7,0,2
9749,organic,7.7,12.8,234.08,2,2
9750,paid,13.1,1.9,172.17,0,0
9751,paid,5.8,9.8,703.7,1,1
9752,paid,5.5,8.0,137.47,0,2
9753,organic,10.3,1.1,126.46,0,0
9754,organic,17.5,4.0,105.78,0,0
9755,paid,7.7,7.7,55.96,0,2
9756,paid,12.1,3.4,186.87,0,0
9757,organic,6.5,10.1,115.32,0,2
9758,paid,8.4,12.4,36.89,0,2
9759,referral,14.1,1.0,297.85,2,0
9760,paid,17.9,2.7,65.56,0,0
9761,referral,13.3,8.8,180.83,0,2
9762,paid,13.7,3.0,152.86,0,0
9763,referral,4.5,13.6,162.26,0,2
9764,organic,11.5,2.7,44.53,0,0
9765,referral,8.5,1.0,386.28,2,0
9766,organic,9.1,8.6,69.7,0,2
9767,organic,13.1,2.8,15.0,0,0
9768,paid,8.2,8.6,288.21,2,2
9769,organic,8.7,7.7,279.84,2,2
9770,paid,11.3,1.0,37.51,0,0
9771,organic,11.7,6.9,109.39,0,0
9772,organic,10.4,9.6,354.97,2,2
9773,organic,5.8,8.7,478.54,2,2
9774,paid,4.3,12.8,233.05,2,2
9775,paid,3.4,7.4,282.65,2,2
9776,organic,13.6,4.1,209.6,2,0
9777,organic,17.8,1.0,97.18,0,0
9778,organic,7.7,10.4,50.4,0,2
9779,referral,6.5,7.0,106.16,0,2
9780,paid,10.0,9.8,369.38,2,2
9781,organic,17.5,6.5,299.86,2,0
9782,paid,6.8,9.2,161.27,0,2
9783,organic,12.9,5.1,99.48,0,0
9784,organic,13.4,3.1,523.86,2,0
9785,organic,8.7,9.9,150.15,0,2
9786,organic,5.0,10.6,238.33,2,2
9787,paid,16.3,5.7,37.12,0,0
9788,paid,13.4,5.7,104.54,0,0
9789,paid,15.2,2.8,292.24,2,0
9790,organic,12.0,7.8,39.15,0,2
9791,paid,16.4,1.0,106.18,0,0
9792,organic,15.2,2.0,158.86,0,0
9793,organic,12.1,3.9,397.68,2,0
9794,organic,14.5,1.0,264.65,2,0
9795,paid,11.5,1.3,504.64,2,0
9796,referral,8.2,10.0,283.91,2,2
9797,referral,16.2,1.8,244.85,2,0
9798,paid,13.6,3.7,46.53,0,0
9799,referral,18.2,1.5,45.34,0,0
9800,organic,17.8,3.5,498.97,2,0
9801,paid,14.4,1.6,73.1,0,0
9802,organic,7.4,5.6,82.46,0,2
9803,paid,4.5,10.7,16.83,0,2
9804,referral,5.3,7.7,348.7,2,2
9805,referral,11.3,2.6,40.16,0,0
9806,organic,4.8,7.8,64.18,0,2
9807,organic,5.7,10.0,359.56,2,2
9808,organic,9.8,3.6,15.06,0,0
9809,organic,15.4,4.0,373.48,2,0
9810,organic,8.6,8.0,63.67,0,2
9811,organic,14.0,2.9,96.33,0,0
9812,referral,7.3,3.8,54.69,0,0
9813,organic,5.4,11.8,40.57,0,2
9814,paid,10.5,3.6,55.53,0,0
9815,paid,4.5,7.2,63.78,0,2
9816,organic,17.6,3.5,36.31,0,0
9817,organic,7.9,2.7,440.65,2,0
9818,paid,12.0,1.0,45.94,0,0
9819,paid,16.1,1.0,20.12,0,0
9820,referral,4.2,8.9,20.95,0,2
9821,referral,4.1,9.0,198.76,0,2
9822,organic,11.1,8.5,28.2,0,2
9823,organic,6.9,10.6,114.39,0,2
9824,organic,16.3,1.3,647.17,1,0
9825,organic,15.2,1.0,129.51,0,0
9826,paid,14.4,1.5,147.18,0,0
9827,organic,9.2,7.9,83.37,0,2
9828,organic,18.8,2.9,108.63,0,0
9829,organic,9.8,1.6,90.54,0,0
9830,organic,5.9,5.1,177.3,0,2
9831,paid,5.9,4.4,596.71,1,1
9832,paid,12.9,3.2,74.86,0,0
9833,referral,8.5,7.0,66.08,0,2
9834,paid,6.6,5.4,125.46,0,2
9835,paid,10.8,10.1,318.66,2,2
9836,organic,16.8,5.8,81.08,0,0
9837,paid,17.4,2.8,139.75,0,0
9838,organic,11.0,3.5,174.2,0,0
9839,paid,4.0,9.5,932.01,1,1
9840,referral,4.2,4.8,308.05,2,2
9841,paid,9.3,10.6,61.22,0,2
9842,paid,11.6,5.2,15.3,0,0
9843,organic,11.7,6.3,125.88,0,0
9844,paid,3.2,8.2,71.19,0,2
9845,paid,20.9,1.0,71.01,0,0
9846,paid,5.6,11.4,54.8,0,2
9847,paid,7.3,9.9,85.22,0,2
9848,organic,11.1,4.6,68.53,0,0
9849,referral,16.4,1.8,99.07,0,0
9850,organic,9.6,3.5,60.01,0,0
9851,organic,11.6,1.1,57.66,0,0
9852,organic,4.2,9.0,216.38,2,2
9853,paid,14.5,2.4,109.7,0,0
9854,organic,12.0,7.2,110.39,0,0
9855,referral,17.8,4.0,105.17,0,0
9856,paid,15.3,1.0,49.13,0,0
9857,paid,4.3,9.0,489.37,2,2
9858,paid,8.5,9.7,836.38,1,1
9859,organic,5.0,8.1,409.39,2,2
9860,referral,4.5,7.0,27.45,0,2
9861,paid,16.2,4.2,60.61,0,0
9862,paid,1.0,7.3,253.97,2,2
9863,paid,15.8,4.0,55.97,0,0
9864,referral,4.2,7.1,71.45,0,2
9865,organic,12.2,2.0,32.0,0,0
9866,paid,18.9,4.7,79.35,0,0
9867,paid,12.7,3.9,52.49,0,0
9868,paid,8.4,9.1,15.61,0,2
9869,referral,14.7,2.9,309.92,2,0
9870,organic,7.0,9.2,195.4,0,2
9871,paid,13.4,1.6,33.05,0,0
9872,referral,5.2,6.3,293.28,2,2
9873,referral,9.8,10.0,150.54,0,2
9874,paid,16.3,5.8,312.1,2,0
9875,paid,12.8,4.1,212.9,2,0
9876,referral,11.4,3.5,54.72,0,0
9877,paid,4.5,6.8,245.18,2,2
9878,paid,8.5,10.6,254.7,2,2
9879,organic,16.9,3.9,284.29,2,0
9880,organic,15.4,4.4,269.8,2,0
9881,paid,10.0,4.9,713.7,1,1
9882,paid,15.9,5.9,259.13,2,0
9883,organic,9.3,7.0,66.28,0,2
9884,referral,14.4,1.0,128.97,0,0
9885,paid,18.9,3.3,42.77,0,0
9886,paid,2.7,7.3,398.8,2,2
9887,organic,7.7,7.0,62.14,0,2
9888,paid,3.4,11.2,1000.28,1,1
9889,organic,16.6,1.2,84.51,0,0
9890,paid,7.5,9.0,129.08,0,2
9891,referral,10.5,6.1,88.39,0,0
9892,paid,7.2,9.1,70.44,0,2
9893,paid,13.0,5.1,68.22,0,0
9894,paid,4.8,11.2,165.42,0,2
9895,paid,5.4,10.9,136.44,0,2
9896,organic,4.7,8.9,91.44,0,2
9897,organic,9.4,11.0,176.95,0,2
9898,referral,9.2,9.8,82.39,0,2
9899,organic,2.3,8.2,133.69,0,2
9900,organic,6.1,9.7,658.02,1,1
9901,referral,14.2,4.6,65.64,0,0
9902,paid,12.0,1.0,83.68,0,0
9903,organic,7.1,7.1,47.5,0,2
9904,organic,9.7,8.7,99.04,0,2
9905,paid,8.2,6.8,188.13,0,2
9906,organic,9.4,6.8,83.45,0,2
9907,referral,4.2,8.2,48.39,0,2
9908,paid,6.1,10.8,185.92,0,2
9909,organic,12.1,4.8,167.43,0,0
9910,organic,6.6,9.6,233.36,2,2
9911,paid,14.8,3.3,36.05,0,0
9912,paid,8.4,12.8,461.04,2,2
9913,paid,9.3,8.0,86.57,0,2
9914,paid,15.7,3.4,44.39,0,0
9915,organic,11.8,1.9,276.47,2,0
9916,paid,10.6,1.0,365.68,2,0
9917,organic,7.3,11.1,101.11,0,2
9918,paid,17.8,2.5,51.96,0,0
9919,paid,13.9,4.3,163.71,0,0
9920,organic,2.2,8.6,40.48,0,2
9921,organic,19.2,5.2,1092.71,1,1
9922,organic,7.2,7.2,53.04,0,2
9923,organic,6.4,11.1,185.03,0,2
9924,organic,11.1,4.6,95.14,0,0
9925,paid,14.0,1.0,48.05,0,0
9926,paid,7.7,8.1,57.85,0,2
9927,paid,7.3,10.8,370.54,2,2
9928,organic,12.3,5.9,153.01,0,0
9929,paid,5.9,10.3,71.77,0,2
9930,organic,4.5,8.3,81.13,0,2
9931,paid,18.2,1.3,52.86,0,0
9932,organic,8.2,10.0,296.76,2,2
9933,paid,12.7,2.2,252.17,2,0
9934,referral,11.1,2.3,176.73,0,0
9935,referral,6.7,8.6,168.74,0,2
9936,referral,12.8,4.6,193.25,0,0
9937,organic,13.0,6.3,24.93,0,0
9938,referral,11.2,4.8,140.84,0,0
9939,paid,3.5,9.0,351.29,2,2
9940,organic,6.4,7.4,165.32,0,2
9941,organic,5.3,10.2,140.85,0,2
9942,organic,20.2,6.0,62.03,0,0
9943,paid,7.5,10.8,80.44,0,2
9944,organic,3.1,9.4,83.85,0,2
9945,referral,10.2,2.1,134.39,0,0
9946,organic,15.0,3.6,71.05,0,0
9947,paid,5.0,11.1,26.02,0,2
9948,paid,17.3,3.4,225.42,2,0
9949,paid,6.7,8.8,214.86,2,2
9950,organic,1.0,7.8,184.89,0,2
9951,organic,11.5,7.7,47.32,0,2
9952,paid,4.3,7.4,86.22,0,2
9953,referral,7.1,7.2,214.24,2,2
9954,organic,11.4,3.3,112.59,0,0
9955,organic,6.4,8.6,71.65,0,2
9956,referral,10.7,4.8,354.13,2,0
9957,organic,6.0,10.9,62.65,0,2
9958,referral,14.9,1.0,15.0,0,0
9959,referral,17.7,1.6,118.94,0,0
9960,paid,14.6,1.4,123.58,0,0
9961,paid,12.0,4.4,115.84,0,0
9962,referral,17.7,3.8,157.85,0,0
9963,organic,13.5,2.3,66.6,0,0
9964,organic,7.9,9.4,338.15,2,2
9965,referral,12.5,1.0,32.15,0,0
9966,organic,14.2,1.7,107.85,0,0
9967,paid,12.0,1.0,62.6,0,0
9968,paid,6.8,9.3,332.31,2,2
9969,referral,16.0,3.3,53.78,0,0
9970,referral,4.8,7.2,143.14,0,2
9971,referral,4.6,9.8,144.98,0,2
9972,organic,14.9,4.9,131.14,0,0
9973,paid,3.9,7.1,69.62,0,2
9974,paid,10.2,2.4,152.8,0,0
9975,paid,6.9,9.9,137.79,0,2
9976,paid,13.7,3.0,149.76,0,0
9977,organic,5.7,6.5,553.89,1,1
9978,paid,7.3,8.2,149.07,0,2
9979,organic,15.7,2.1,44.9,0,0
9980,referral,13.6,2.7,642.22,1,1
9981,organic,11.2,2.8,265.39,2,0
9982,paid,12.4,5.8,198.07,0,0
9983,paid,7.5,8.6,113.93,0,2
9984,organic,6.3,5.9,261.32,2,2
9985,organic,4.6,9.2,21.08,0,2
9986,referral,4.0,12.1,540.03,2,2
9987,organic,7.5,8.7,300.88,2,2
9988,paid,5.4,8.2,114.51,0,2
9989,organic,15.9,2.5,240.77,2,0
9990,organic,16.2,4.1,191.9,0,0
9991,referral,13.2,2.4,44.33,0,0
9992,paid,16.4,1.0,129.16,0,0
9993,organic,14.3,1.8,154.09,0,0
9994,organic,14.7,2.9,97.47,0,0
9995,organic,8.5,4.0,90.26,0,0
9996,paid,11.6,2.0,247.43,2,0
9997,organic,11.7,2.5,128.82,0,0
9998,organic,13.2,3.1,595.88,1,1
9999,paid,14.3,1.6,61.08,0,0
10000,paid,14.4,2.8,158.94,0,0
10001,paid,6.7,9.8,58.65,0,2
10002,paid,4.3,6.9,247.09,2,2
10003,organic,15.7,3.6,40.33,0,0
10004,paid,18.5,1.0,142.51,0,0
10005,paid,13.1,1.1,318.16,2,0
10006,referral,12.3,1.8,115.21,0,0
10007,organic,12.3,5.5,45.08,0,0
10008,referral,6.2,5.9,314.37,2,2
10009,organic,12.7,2.2,152.05,0,0
10010,paid,9.7,3.0,101.83,0,0
10011,organic,2.4,11.1,56.21,0,2
10012,organic,8.6,12.5,31.52,0,2
10013,paid,17.2,2.2,834.17,1,1
10014,paid,18.0,4.0,65.64,0,0
10015,paid,6.6,8.8,54.95,0,2
10016,paid,11.5,2.8,145.94,0,0
10017,paid,4.9,9.5,53.72,0,2
10018,paid,2.3,6.1,210.26,2,2
10019,organic,10.2,2.9,370.91,2,0
10020,paid,6.6,9.8,51.83,0,2
10021,organic,15.3,1.5,84.03,0,0
10022,paid,18.9,3.8,162.03,0,0
10023,organic,13.8,1.0,36.73,0,0
10024,organic,2.6,9.2,59.16,0,2
10025,organic,13.7,5.4,98.98,0,0
10026,paid,13.3,2.6,642.05,1,1
10027,paid,4.8,7.2,62.33,0,2
10028,paid,14.9,1.0,85.24,0,0
10029,paid,3.0,9.7,1250.9,1,1
10030,organic,6.3,10.7,274.69,2,2
10031,organic,7.6,8.9,29.23,0,2
10032,paid,9.5,8.2,108.83,0,2
10033,referral,6.8,5.5,227.35,2,2
10034,referral,16.6,3.2,404.24,2,0
10035,paid,4.9,7.8,470.4,2,2
10036,organic,5.2,7.9,222.31,2,2
10037,paid,9.4,11.9,256.01,2,2
10038,organic,2.6,5.8,41.72,0,2
10039,organic,5.0,6.0,72.0,0,2
10040,paid,8.8,9.4,41.78,0,2
10041,paid,13.5,2.3,277.95,2,0
10042,organic,13.3,2.1,154.31,0,0
10043,paid,5.3,9.5,147.77,0,2
10044,organic,6.3,9.5,538.71,2,1
10045,referral,16.7,1.2,178.46,0,0
10046,organic,16.3,1.9,306.22,2,0
10047,paid,6.0,9.1,265.26,2,2
10048,organic,16.7,3.3,237.1,2,0
10049,organic,6.9,9.9,52.54,0,2
10050,organic,8.1,8.0,322.73,2,2
10051,paid,11.4,3.6,168.31,0,0
10052,organic,18.3,4.7,76.1,0,0
10053,paid,6.6,9.1,248.65,2,2
10054,organic,7.1,2.8,349.76,2,0
10055,organic,10.1,8.6,122.93,0,2
10056,referral,14.0,1.9,56.0,0,0
10057,referral,13.0,1.3,58.38,0,0
10058,organic,12.5,2.5,31.32,0,0
10059,referral,7.1,9.8,115.38,0,2
10060,paid,3.8,7.4,228.42,2,2
10061,organic,4.6,8.9,639.28,1,1
10062,organic,12.6,2.7,53.24,0,0
10063,organic,5.3,12.2,185.55,0,2
10064,organic,12.7,4.3,112.21,0,0
10065,paid,8.1,10.3,133.25,0,2
10066,paid,6.7,10.7,33.89,0,2
10067,organic,15.0,2.0,44.27,0,0
10068,paid,7.5,11.5,687.58,1,1
10069,paid,13.8,3.3,272.69,2,0
10070,referral,11.4,2.9,141.82,0,0
10071,referral,10.5,6.8,203.5,0,2
10072,paid,8.3,8.3,262.2,2,2
10073,paid,18.0,1.0,73.45,0,0
10074,paid,8.6,8.6,93.09,0,2
10075,paid,12.8,2.0,63.16,0,0
10076,paid,1.0,8.3,156.34,0,2
10077,paid,2.9,6.5,47.68,0,2
10078,referral,15.6,4.3,60.48,0,0
10079,paid,5.7,10.1,211.76,2,2
10080,paid,5.0,12.0,97.74,0,2
10081,organic,1.0,12.0,27.78,0,2
10082,paid,14.0,3.3,78.16,0,0
10083,referral,11.3,4.8,179.64,0,0
10084,paid,4.2,9.5,149.07,0,2
10085,paid,8.1,8.2,29.35,0,2
10086,paid,3.4,8.5,340.04,2,2
10087,paid,3.7,10.2,107.57,0,2
10088,paid,6.5,16.4,182.21,0,2
10089,referral,16.2,5.1,281.53,2,0
10090,referral,13.0,3.4,98.36,0,0
10091,referral,9.7,9.9,24.09,0,2
10092,organic,10.8,3.9,533.77,2,1
10093,paid,10.4,2.8,15.08,0,0
10094,referral,2.2,10.4,99.55,0,2
10095,organic,1.9,8.7,431.0,2,2
10096,organic,6.8,7.2,71.7,0,2
10097,organic,11.6,3.9,61.91,0,0
10098,organic,2.5,10.1,110.49,0,2
10099,organic,14.9,2.7,93.45,0,0
10100,referral,16.1,3.6,50.69,0,0
10101,referral,8.6,10.7,75.77,0,2
10102,organic,8.2,8.9,353.28,2,2
10103,referral,3.7,8.2,83.26,0,2
10104,organic,6.7,7.7,211.08,2,2
10105,paid,7.2,8.5,59.05,0,2
10106,organic,12.8,5.8,382.22,2,0
10107,organic,14.4,2.6,255.67,2,0
10108,paid,2.9,9.6,123.88,0,2
10109,organic,4.4,8.4,239.18,2,2
10110,organic,14.9,2.3,432.55,2,0
10111,paid,17.8,1.4,44.63,0,0
10112,organic,16.9,3.2,42.51,0,0
10113,referral,15.7,2.1,153.94,0,0
10114,paid,6.2,11.3,41.95,0,2
10115,organic,13.8,2.8,27.19,0,0
10116,paid,10.4,2.9,25.97,0,0
10117,organic,3.9,8.7,153.49,0,2
10118,referral,4.0,9.7,21.5,0,2
10119,referral,15.4,5.7,76.47,0,0
10120,paid,16.4,1.1,15.0,0,0
10121,referral,15.8,3.5,163.05,0,0
10122,referral,17.0,1.0,173.19,0,0
10123,paid,14.2,5.2,90.81,0,0
10124,paid,11.5,2.8,318.45,2,0
10125,organic,13.9,1.0,224.97,2,0
10126,paid,12.2,1.0,53.93,0,0
10127,organic,15.6,4.5,49.91,0,0
10128,organic,5.1,6.0,297.46,2,2
10129,organic,13.8,3.5,203.63,0,0
10130,organic,15.7,2.2,86.3,0,0
10131,paid,4.1,8.6,27.56,0,2
10132,paid,16.4,1.8,253.75,2,0
10133,referral,10.6,1.3,116.76,0,0
10134,organic,6.8,8.1,127.47,0,2
10135,organic,5.8,10.0,15.0,0,2
10136,organic,16.1,2.5,177.6,0,0
10137,paid,2.6,9.8,127.11,0,2
10138,paid,2.2,8.6,82.59,0,2
10139,organic,15.9,4.1,51.79,0,0
10140,paid,13.0,3.7,121.48,0,0
10141,paid,13.8,2.0,167.53,0,0
10142,organic,4.4,7.3,95.21,0,2
10143,referral,16.3,4.7,181.89,0,0
10144,paid,14.7,1.5,38.98,0,0
10145,paid,6.6,9.9,74.66,0,2
10146,organic,3.1,9.1,249.05,2,2
10147,referral,15.3,2.2,76.4,0,0
10148,paid,11.5,3.8,515.49,2,0
10149,referral,12.4,5.5,141.07,0,0
10150,referral,2.6,10.1,46.94,0,2
10151,paid,13.6,3.2,26.79,0,0
10152,paid,8.7,11.9,272.04,2,2
10153,organic,14.6,1.0,63.66,0,0
10154,paid,12.9,1.0,250.91,2,0
10155,paid,14.3,2.2,67.61,0,0
10156,referral,14.3,5.6,136.7,0,0
10157,organic,14.2,4.7,81.3,0,0
10158,organic,6.4,5.9,169.01,0,2
10159,organic,11.4,2.2,211.96,2,0
10160,organic,6.3,6.6,136.62,0,2
10161,organic,9.6,2.9,199.32,0,0
10162,referral,7.4,10.6,29.11,0,2
10163,organic,11.2,4.8,159.82,0,0
10164,organic,8.9,9.5,137.1,0,2
10165,organic,7.9,2.2,86.84,0,0
10166,organic,10.2,8.8,15.61,0,2
10167,organic,1.9,10.2,29.91,0,2
10168,paid,3.0,13.2,164.78,0,2
10169,organic,6.7,6.9,184.59,0,2
10170,organic,15.5,5.9,158.92,0,0
10171,paid,5.3,9.4,133.42,0,2
10172,paid,16.2,4.5,37.39,0,0
10173,paid,4.0,9.3,53.24,0,2
10174,paid,13.0,5.5,16.47,0,0
10175,organic,13.2,3.6,123.0,0,0
10176,organic,4.7,7.8,746.29,1,1
10177,organic,9.2,3.8,101.22,0,0
10178,organic,5.9,11.0,67.75,0,2
10179,organic,13.7,3.0,112.51,0,0
10180,organic,8.7,5.3,118.85,0,2
10181,organic,2.8,8.8,28.14,0,2
10182,organic,4.4,9.2,168.81,0,2
10183,organic,17.0,2.9,99.71,0,0
10184,paid,14.7,2.1,94.3,0,0
10185,organic,15.4,5.4,658.17,1,1
10186,organic,15.1,1.0,100.37,0,0
10187,paid,7.1,9.2,692.52,1,1
10188,paid,18.6,3.2,52.23,0,0
10189,organic,14.2,6.8,28.24,0,0
10190,organic,11.5,3.0,53.05,0,0
10191,referral,7.6,9.8,386.04,2,2
10192,organic,12.6,3.2,55.55,0,0
10193,paid,13.7,3.2,30.46,0,0
10194,organic,14.9,6.2,149.34,0,0
10195,organic,11.9,1.0,77.86,0,0
10196,organic,4.7,7.8,225.21,2,2
10197,organic,15.2,4.4,60.07,0,0
10198,paid,4.6,9.5,58.5,0,2
10199,referral,8.4,8.5,597.91,1,1
10200,organic,3.5,8.9,63.47,0,2
10201,paid,3.5,10.6,63.31,0,2
10202,paid,10.8,9.9,203.47,0,2
10203,organic,10.2,1.7,15.0,0,0
10204,organic,13.9,3.4,212.62,2,0
10205,paid,10.6,8.9,671.57,1,1
10206,organic,5.9,9.8,292.58,2,2
10207,referral,9.4,8.4,52.62,0,2
10208,organic,15.6,1.0,57.34,0,0
10209,paid,14.0,4.2,116.5,0,0
10210,paid,13.7,4.0,152.73,0,0
10211,paid,8.7,5.5,469.92,2,2
10212,referral,13.2,1.0,451.25,2,0
10213,paid,14.6,2.9,90.58,0,0
10214,paid,6.6,8.6,83.25,0,2
10215,paid,12.2,8.3,66.46,0,2
10216,paid,6.7,6.2,239.85,2,2
10217,organic,7.6,7.1,354.93,2,2
10218,referral,16.9,3.5,116.92,0,0
10219,paid,15.4,2.1,109.83,0,0
10220,paid,5.8,7.5,899.43,1,1
10221,organic,5.8,11.6,247.64,2,2
10222,referral,5.1,13.3,21.17,0,2
