session_id,device,traffic_source,variant,converted
9441,desktop,email,new,1
9442,desktop,organic,old,0
9443,desktop,email,old,0
9444,desktop,email,old,0
9445,mobile,paid,old,0
9446,desktop,organic,old,0
9447,desktop,paid,new,0
9448,desktop,referral,new,1
9449,mobile,organic,new,0
9450,mobile,organic,old,0
9451,desktop,email,old,0
9452,desktop,email,old,0
9453,desktop,email,new,0
9454,desktop,referral,new,0
9455,desktop,referral,old,0
9456,mobile,paid,new,0
9457,desktop,referral,new,0
9458,mobile,paid,new,0
9459,mobile,referral,new,0
9460,desktop,email,old,0
9461,mobile,referral,old,1
9462,mobile,organic,old,1
9463,mobile,paid,old,0
9464,mobile,organic,new,0
9465,desktop,paid,old,0
9466,desktop,organic,old,0
9467,desktop,email,old,0
9468,mobile,paid,old,0
9469,mobile,email,old,0
9470,desktop,paid,old,0
9471,mobile,referral,new,0
9472,desktop,email,old,0
9473,desktop,organic,old,0
9474,mobile,referral,new,0
9475,desktop,referral,old,1
9476,desktop,email,new,1
9477,mobile,email,old,0
9478,desktop,paid,new,0
9479,desktop,email,old,0
9480,mobile,referral,new,0
9481,desktop,organic,new,0
9482,desktop,paid,old,0
9483,desktop,paid,old,0
9484,desktop,paid,old,0
9485,mobile,organic,new,0
9486,desktop,referral,new,0
9487,mobile,organic,old,0
9488,mobile,paid,new,0
9489,mobile,paid,new,0
9490,mobile,email,new,1
9491,mobile,paid,old,1
9492,desktop,email,old,0
9493,mobile,organic,new,0
9494,mobile,paid,new,0
9495,desktop,email,old,0
9496,desktop,organic,new,0
9497,desktop,referral,new,0
9498,mobile,referral,new,0
9499,mobile,referral,new,0
9500,desktop,paid,new,0
9501,mobile,referral,old,0
9502,desktop,email,new,0
9503,mobile,paid,old,0
9504,desktop,referral,new,0
9505,mobile,referral,new,0
9506,desktop,referral,old,0
9507,mobile,email,old,1
9508,desktop,email,old,0
9509,desktop,organic,new,0
9510,desktop,email,old,0
9511,mobile,email,new,0
9512,desktop,organic,new,0
9513,mobile,paid,new,0
9514,desktop,organic,new,1
9515,desktop,email,old,1
9516,desktop,email,old,1
9517,desktop,email,old,0
9518,mobile,referral,new,0
9519,mobile,email,new,1
9520,desktop,organic,new,1
9521,desktop,paid,old,0
9522,mobile,referral,new,0
9523,mobile,referral,new,0
9524,desktop,organic,new,0
9525,mobile,organic,new,1
9526,desktop,referral,old,0
9527,desktop,organic,old,0
9528,desktop,email,new,1
9529,desktop,paid,new,0
9530,mobile,referral,new,0
9531,mobile,referral,new,0
9532,desktop,paid,old,0
9533,mobile,email,old,1
9534,mobile,email,new,0
9535,mobile,organic,new,0
9536,desktop,paid,old,0
9537,mobile,referral,old,0
9538,desktop,organic,new,0
9539,mobile,referral,new,0
9540,mobile,referral,old,0
9541,desktop,email,old,0
9542,desktop,email,old,0
9543,desktop,referral,new,0
9544,desktop,paid,old,0
9545,desktop,organic,old,0
9546,mobile,referral,new,0
9547,desktop,organic,old,0
9548,desktop,organic,old,0
9549,mobile,email,new,1
9550,desktop,organic,old,1
9551,mobile,organic,new,1
9552,mobile,referral,new,0
9553,desktop,email,old,0
9554,mobile,email,old,0
9555,mobile,paid,new,0
9556,desktop,email,old,0
9557,mobile,referral,new,0
9558,mobile,paid,new,0
9559,mobile,organic,new,0
9560,desktop,referral,old,0
9561,mobile,referral,new,0
9562,mobile,email,new,0
9563,mobile,organic,old,0
9564,mobile,paid,old,0
9565,mobile,paid,new,0
9566,mobile,organic,new,1
9567,desktop,email,old,0
9568,desktop,email,new,0
9569,desktop,paid,old,1
9570,desktop,referral,old,0
9571,desktop,referral,old,0
9572,desktop,email,old,0
9573,mobile,email,new,0
9574,mobile,organic,new,1
9575,desktop,referral,old,0
9576,desktop,referral,old,0
9577,mobile,email,old,0
9578,desktop,email,new,0
9579,desktop,referral,old,1
9580,mobile,email,new,0
9581,desktop,referral,old,0
9582,desktop,organic,new,0
9583,mobile,referral,old,0
9584,desktop,paid,new,0
9585,mobile,paid,old,0
9586,mobile,paid,new,0
9587,mobile,organic,new,0
9588,mobile,organic,new,0
9589,desktop,paid,new,0
9590,desktop,paid,new,1
9591,mobile,referral,old,0
9592,desktop,referral,old,0
9593,mobile,referral,new,1
9594,desktop,paid,old,0
9595,mobile,referral,old,0
9596,desktop,referral,old,0
9597,mobile,email,new,0
9598,desktop,organic,old,0
9599,mobile,email,new,0
9600,mobile,referral,old,0
9601,desktop,organic,old,0
9602,desktop,email,new,0
9603,desktop,email,new,0
9604,mobile,referral,old,0
9605,desktop,referral,new,0
9606,desktop,referral,old,1
9607,desktop,organic,old,1
9608,desktop,paid,old,0
9609,mobile,referral,new,0
9610,mobile,email,new,0
9611,mobile,paid,new,1
9612,desktop,email,old,0
9613,desktop,organic,old,0
9614,desktop,organic,old,1
9615,desktop,email,old,0
9616,mobile,organic,new,0
9617,desktop,organic,old,1
9618,mobile,organic,old,0
9619,mobile,paid,new,0
9620,mobile,email,new,0
9621,desktop,paid,old,0
9622,mobile,organic,old,0
9623,desktop,referral,old,0
9624,desktop,paid,old,0
9625,desktop,email,old,1
9626,mobile,email,new,1
9627,mobile,paid,new,0
9628,mobile,referral,new,1
9629,mobile,paid,new,0
9630,desktop,organic,old,0
9631,desktop,paid,new,0
9632,desktop,paid,old,0
9633,mobile,referral,new,0
9634,mobile,referral,old,0
9635,desktop,email,new,0
9636,desktop,paid,new,0
9637,mobile,email,new,0
9638,mobile,email,old,0
9639,desktop,organic,old,0
9640,desktop,paid,new,0
9641,desktop,email,new,0
9642,mobile,email,new,0
9643,desktop,organic,old,1
9644,desktop,email,old,0
9645,mobile,referral,new,0
9646,desktop,referral,new,0
9647,desktop,email,old,0
9648,mobile,referral,old,0
9649,desktop,email,old,1
9650,mobile,referral,new,1
9651,mobile,referral,old,0
9652,mobile,email,new,0
9653,desktop,referral,old,0
9654,desktop,email,old,1
9655,desktop,referral,new,0
9656,mobile,referral,old,0
9657,desktop,paid,new,1
9658,desktop,paid,new,0
9659,mobile,paid,old,0
9660,desktop,paid,new,0
9661,desktop,email,old,0
9662,mobile,organic,old,0
9663,mobile,email,old,0
9664,mobile,referral,new,0
9665,desktop,email,old,0
9666,mobile,referral,new,0
9667,desktop,referral,new,0
9668,mobile,paid,old,0
9669,mobile,referral,new,0
9670,desktop,paid,old,0
9671,desktop,organic,old,1
9672,desktop,email,old,0
9673,mobile,email,old,0
9674,desktop,organic,old,0
9675,desktop,paid,old,0
9676,mobile,paid,old,0
9677,mobile,email,new,0
9678,desktop,referral,old,0
9679,desktop,organic,new,0
9680,mobile,referral,new,0
9681,desktop,paid,old,0
9682,mobile,referral,new,0
9683,desktop,email,old,0
9684,desktop,referral,old,1
9685,mobile,referral,new,0
9686,desktop,paid,old,0
9687,mobile,paid,new,0
9688,mobile,paid,old,0
9689,desktop,referral,old,1
9690,desktop,organic,old,0
9691,mobile,referral,new,0
9692,mobile,organic,old,0
9693,desktop,paid,old,0
9694,desktop,referral,old,0
9695,desktop,email,old,0
9696,mobile,referral,old,0
9697,desktop,organic,old,0
9698,desktop,referral,old,0
9699,mobile,paid,old,0
9700,mobile,organic,new,0
9701,mobile,referral,old,0
9702,desktop,email,old,0
9703,desktop,paid,old,0
9704,mobile,referral,new,1
9705,mobile,paid,new,1
9706,mobile,email,new,0
9707,desktop,email,old,0
9708,mobile,email,new,0
9709,desktop,email,old,0
9710,desktop,email,new,0
9711,desktop,organic,old,1
9712,desktop,paid,old,1
9713,mobile,organic,new,0
9714,desktop,organic,new,0
9715,mobile,referral,new,0
9716,desktop,referral,new,1
9717,desktop,email,new,0
9718,mobile,referral,new,0
9719,desktop,paid,new,1
9720,desktop,organic,new,0
9721,mobile,email,new,0
9722,desktop,email,new,0
9723,desktop,organic,old,1
9724,mobile,referral,old,0
9725,mobile,referral,new,0
9726,desktop,referral,old,0
9727,desktop,email,old,1
9728,desktop,organic,old,0
9729,desktop,paid,old,0
9730,desktop,email,old,1
9731,mobile,paid,new,0
9732,mobile,referral,old,0
9733,mobile,organic,new,0
9734,desktop,referral,old,0
9735,desktop,organic,new,0
9736,mobile,email,new,0
9737,mobile,referral,new,1
9738,mobile,email,new,1
9739,desktop,referral,new,0
9740,mobile,referral,new,0
9741,desktop,organic,new,1
9742,desktop,email,old,0
9743,mobile,paid,new,0
9744,mobile,paid,new,0
9745,mobile,email,new,0
9746,mobile,referral,old,0
9747,mobile,paid,new,1
9748,mobile,paid,new,0
9749,mobile,paid,new,0
9750,mobile,organic,new,0
9751,mobile,referral,new,0
9752,desktop,email,old,0
9753,mobile,referral,new,0
9754,desktop,referral,old,0
9755,mobile,referral,new,0
9756,desktop,email,old,0
9757,desktop,organic,old,0
9758,desktop,email,old,0
9759,desktop,paid,old,0
9760,mobile,organic,new,0
9761,mobile,organic,new,0
9762,mobile,organic,old,0
9763,desktop,email,new,0
9764,mobile,organic,new,0
9765,mobile,organic,new,0
9766,mobile,referral,new,0
9767,mobile,organic,new,0
9768,mobile,referral,new,1
9769,mobile,organic,new,0
9770,mobile,organic,old,0
9771,mobile,referral,new,0
9772,mobile,referral,new,0
9773,desktop,paid,old,0
9774,mobile,referral,new,0
9775,mobile,paid,new,0
9776,desktop,organic,new,0
9777,desktop,email,old,0
9778,desktop,organic,old,0
9779,desktop,referral,old,0
9780,desktop,organic,old,0
9781,mobile,referral,old,0
9782,desktop,paid,old,0
9783,desktop,email,old,0
9784,mobile,referral,old,1
9785,mobile,paid,old,0
9786,desktop,email,old,0
9787,mobile,organic,new,1
9788,mobile,referral,old,0
9789,mobile,paid,new,0
9790,desktop,organic,old,0
9791,desktop,email,old,0
9792,desktop,organic,old,0
9793,desktop,referral,new,0
9794,desktop,paid,old,0
9795,mobile,referral,new,0
9796,desktop,paid,new,0
9797,desktop,paid,new,0
9798,mobile,email,old,0
9799,desktop,organic,old,0
9800,mobile,email,new,0
9801,desktop,referral,old,0
9802,mobile,email,new,0
9803,mobile,organic,new,0
9804,desktop,referral,old,0
9805,mobile,organic,old,0
9806,desktop,referral,new,0
9807,mobile,email,new,0
9808,desktop,email,old,0
9809,desktop,email,old,0
9810,desktop,email,old,1
9811,desktop,referral,old,0
9812,desktop,organic,old,1
9813,desktop,referral,old,0
9814,mobile,organic,old,0
9815,mobile,email,new,0
9816,desktop,organic,old,0
9817,desktop,email,old,0
9818,desktop,email,old,0
9819,desktop,email,new,0
9820,mobile,referral,old,0
9821,desktop,referral,new,0
9822,mobile,email,old,0
9823,mobile,email,new,0
9824,desktop,paid,new,1
9825,desktop,referral,old,0
9826,mobile,email,new,1
9827,desktop,organic,old,0
9828,mobile,email,old,0
9829,desktop,referral,new,1
9830,desktop,paid,new,0
9831,desktop,organic,old,0
9832,desktop,paid,old,1
9833,desktop,referral,old,0
9834,mobile,organic,new,0
9835,mobile,paid,new,0
9836,mobile,referral,new,0
9837,mobile,organic,new,0
9838,mobile,paid,new,0
9839,mobile,email,new,0
9840,desktop,organic,new,0
9841,desktop,email,old,0
9842,mobile,paid,old,0
9843,mobile,referral,old,1
9844,mobile,referral,new,0
9845,desktop,referral,old,0
9846,desktop,referral,old,0
9847,desktop,paid,new,0
9848,desktop,paid,new,0
9849,desktop,organic,new,0
9850,desktop,referral,old,0
9851,desktop,organic,new,0
9852,desktop,referral,old,0
9853,desktop,paid,old,0
9854,desktop,referral,old,0
9855,mobile,referral,new,1
9856,desktop,organic,old,0
9857,desktop,paid,old,1
9858,mobile,referral,new,0
9859,desktop,paid,old,0
9860,mobile,paid,old,1
9861,mobile,email,new,0
9862,mobile,email,old,0
9863,mobile,email,new,0
9864,mobile,referral,new,1
9865,desktop,referral,new,1
9866,mobile,email,new,0
9867,mobile,referral,old,0
9868,mobile,organic,new,0
9869,desktop,organic,new,0
9870,mobile,email,new,1
9871,mobile,organic,new,0
9872,desktop,organic,old,0
9873,desktop,organic,old,0
9874,mobile,referral,old,0
9875,mobile,paid,new,0
9876,desktop,email,new,0
9877,desktop,referral,new,0
9878,desktop,organic,old,1
9879,desktop,email,old,1
9880,mobile,referral,new,0
9881,mobile,email,old,0
9882,mobile,email,new,0
9883,desktop,organic,old,1
9884,desktop,paid,new,0
9885,desktop,organic,old,0
9886,mobile,referral,new,0
9887,desktop,email,old,0
9888,desktop,organic,old,0
9889,desktop,referral,old,0
9890,mobile,organic,new,0
9891,mobile,paid,new,0
9892,desktop,organic,old,0
9893,desktop,organic,old,0
9894,desktop,referral,old,0
9895,desktop,email,old,1
9896,mobile,paid,new,0
9897,mobile,organic,new,0
9898,desktop,organic,new,0
9899,desktop,email,old,0
9900,desktop,referral,old,0
9901,desktop,organic,old,1
9902,mobile,paid,new,0
9903,desktop,organic,new,0
9904,desktop,paid,old,0
9905,desktop,paid,old,0
9906,desktop,organic,new,0
9907,desktop,organic,old,0
9908,mobile,referral,new,0
9909,desktop,organic,old,0
9910,mobile,referral,new,0
9911,mobile,referral,old,0
9912,mobile,paid,new,0
9913,mobile,paid,new,0
9914,desktop,email,old,0
9915,mobile,paid,new,0
9916,mobile,paid,old,0
9917,mobile,organic,old,0
9918,mobile,paid,old,0
9919,desktop,paid,old,0
9920,desktop,paid,new,0
9921,desktop,email,old,0
9922,desktop,referral,old,1
9923,desktop,paid,old,0
9924,desktop,paid,old,0
9925,mobile,organic,new,1
9926,mobile,paid,old,1
9927,mobile,email,new,0
9928,mobile,referral,new,0
9929,desktop,organic,new,0
9930,desktop,paid,old,0
9931,desktop,email,old,0
9932,desktop,organic,old,0
9933,mobile,paid,new,0
9934,desktop,email,new,0
9935,mobile,email,new,0
9936,desktop,email,old,0
9937,mobile,referral,new,0
9938,desktop,paid,old,1
9939,mobile,organic,new,0
9940,desktop,email,new,1
9941,mobile,referral,old,0
9942,desktop,organic,new,0
9943,desktop,referral,new,1
9944,desktop,organic,old,0
9945,desktop,referral,old,0
9946,mobile,paid,old,0
9947,mobile,paid,new,1
9948,desktop,email,new,0
9949,mobile,referral,old,0
9950,mobile,organic,new,0
9951,desktop,referral,old,0
9952,mobile,organic,new,0
9953,desktop,email,old,1
9954,mobile,organic,new,0
9955,desktop,referral,old,1
9956,mobile,organic,new,0
9957,desktop,email,old,1
9958,desktop,email,new,0
9959,desktop,organic,old,0
9960,desktop,referral,old,1
9961,mobile,referral,new,0
9962,desktop,organic,old,0
9963,mobile,organic,new,0
9964,mobile,referral,old,0
9965,desktop,referral,old,0
9966,desktop,paid,old,1
9967,desktop,paid,old,0
9968,desktop,organic,old,0
9969,mobile,paid,new,0
9970,mobile,email,new,0
9971,mobile,email,new,0
9972,mobile,referral,new,0
9973,desktop,paid,old,0
9974,mobile,email,new,0
9975,desktop,referral,old,0
9976,mobile,email,new,0
9977,desktop,email,old,0
9978,desktop,referral,old,0
9979,desktop,referral,old,0
9980,mobile,paid,old,0
9981,desktop,paid,old,0
9982,mobile,email,new,0
9983,mobile,organic,new,0
9984,mobile,organic,new,0
9985,mobile,referral,old,0
9986,desktop,organic,old,1
9987,mobile,organic,old,0
9988,desktop,paid,old,0
9989,desktop,organic,old,0
9990,mobile,email,old,1
9991,mobile,paid,old,0
9992,desktop,organic,old,0
9993,desktop,organic,old,0
9994,desktop,referral,old,0
9995,mobile,organic,new,0
9996,desktop,referral,old,1
9997,mobile,paid,old,0
9998,mobile,organic,new,0
9999,desktop,referral,old,0
10000,mobile,paid,old,0
10001,mobile,referral,new,0
10002,mobile,organic,old,0
10003,mobile,paid,new,0
10004,desktop,referral,old,0
10005,mobile,email,new,0
10006,desktop,email,old,0
10007,mobile,referral,new,0
10008,mobile,email,new,0
10009,desktop,referral,old,0
10010,desktop,referral,old,1
10011,mobile,organic,new,0
10012,desktop,organic,new,1
10013,mobile,email,new,0
10014,mobile,paid,new,0
10015,mobile,paid,old,0
10016,mobile,referral,new,0
10017,desktop,email,old,0
10018,mobile,email,new,0
10019,mobile,email,new,0
10020,desktop,referral,new,0
10021,mobile,organic,new,0
10022,desktop,email,old,0
10023,desktop,organic,old,0
10024,mobile,paid,old,0
10025,desktop,organic,old,0
10026,mobile,organic,new,0
10027,mobile,paid,new,0
10028,desktop,paid,old,0
10029,desktop,email,new,0
10030,mobile,referral,new,0
10031,mobile,email,new,1
10032,mobile,paid,new,0
10033,desktop,organic,old,0
10034,mobile,paid,new,0
10035,mobile,email,new,0
10036,desktop,email,old,0
10037,mobile,referral,old,0
10038,desktop,email,old,1
10039,desktop,email,new,1
10040,mobile,paid,new,0
10041,desktop,email,old,0
10042,mobile,email,new,1
10043,desktop,organic,old,0
10044,desktop,email,new,0
10045,mobile,organic,new,0
10046,mobile,organic,old,0
10047,desktop,paid,new,0
10048,desktop,email,old,0
10049,mobile,referral,old,1
10050,desktop,email,old,0
10051,desktop,email,old,0
10052,mobile,referral,new,0
10053,mobile,referral,new,0
10054,mobile,organic,old,0
10055,desktop,organic,old,0
10056,desktop,referral,old,1
10057,desktop,paid,old,0
10058,mobile,paid,old,0
10059,desktop,referral,old,1
10060,desktop,organic,new,1
10061,mobile,referral,new,0
10062,desktop,email,old,1
10063,desktop,email,old,1
10064,mobile,referral,new,0
10065,desktop,organic,old,1
10066,mobile,email,new,0
10067,mobile,email,new,0
10068,mobile,organic,new,0
10069,desktop,email,old,1
10070,desktop,paid,new,1
10071,mobile,referral,new,0
10072,desktop,organic,old,0
10073,mobile,paid,new,0
10074,desktop,organic,old,0
10075,desktop,paid,old,0
10076,mobile,organic,old,0
10077,mobile,paid,new,1
10078,desktop,organic,old,0
10079,mobile,organic,new,0
10080,mobile,paid,old,0
10081,desktop,organic,old,0
10082,mobile,referral,old,0
10083,desktop,email,old,1
10084,desktop,organic,old,1
10085,mobile,organic,new,0
10086,mobile,paid,new,1
10087,mobile,email,new,1
10088,desktop,organic,old,1
10089,desktop,email,old,1
10090,desktop,paid,old,0
10091,desktop,organic,new,0
10092,mobile,organic,new,0
10093,mobile,referral,old,0
10094,desktop,organic,old,0
10095,desktop,referral,old,0
10096,desktop,paid,old,0
10097,desktop,email,old,0
10098,desktop,email,old,0
10099,desktop,paid,old,0
10100,mobile,referral,old,0
10101,mobile,email,old,0
10102,mobile,email,new,1
10103,mobile,referral,new,0
10104,desktop,paid,old,0
10105,desktop,email,new,0
10106,mobile,email,new,0
10107,mobile,email,new,0
10108,mobile,paid,new,0
10109,desktop,email,old,0
10110,mobile,organic,new,0
10111,desktop,email,new,0
10112,mobile,paid,new,0
10113,desktop,referral,old,0
10114,mobile,paid,new,1
10115,mobile,organic,new,0
10116,mobile,referral,new,1
10117,mobile,paid,old,0
10118,mobile,paid,new,0
10119,desktop,organic,old,0
10120,desktop,email,old,0
10121,desktop,email,new,0
10122,desktop,paid,old,0
10123,mobile,referral,old,0
10124,mobile,referral,old,0
10125,mobile,email,new,0
10126,mobile,paid,old,0
10127,desktop,organic,old,1
10128,desktop,organic,old,0
10129,mobile,email,old,0
10130,desktop,email,old,0
10131,desktop,paid,old,0
10132,desktop,paid,old,0
10133,desktop,email,old,0
10134,desktop,organic,old,0
10135,mobile,paid,new,0
10136,mobile,organic,old,0
10137,desktop,organic,old,1
10138,desktop,organic,new,1
10139,desktop,referral,old,0
10140,mobile,email,new,1
10141,desktop,referral,old,0
10142,mobile,email,new,0
10143,mobile,paid,old,1
10144,desktop,email,new,1
10145,desktop,organic,old,0
10146,mobile,paid,old,0
10147,desktop,organic,new,0
10148,mobile,referral,new,0
10149,desktop,referral,new,0
10150,mobile,paid,new,0
10151,desktop,paid,old,1
10152,desktop,email,new,0
10153,desktop,organic,new,0
10154,desktop,organic,old,0
10155,desktop,organic,new,0
10156,mobile,email,new,0
10157,mobile,organic,new,0
10158,desktop,email,old,0
10159,desktop,referral,old,1
10160,desktop,referral,new,0
10161,mobile,email,old,1
10162,mobile,referral,new,0
10163,mobile,organic,new,1
10164,desktop,referral,new,0
10165,mobile,referral,new,0
10166,desktop,paid,old,0
10167,mobile,email,new,0
10168,desktop,email,new,1
10169,desktop,organic,new,0
10170,desktop,referral,old,1
10171,mobile,organic,new,0
10172,desktop,paid,old,0
10173,desktop,referral,old,0
10174,mobile,organic,new,0
10175,mobile,email,new,0
10176,desktop,email,new,0
10177,mobile,email,new,1
10178,desktop,email,old,0
10179,desktop,organic,old,1
10180,mobile,organic,new,0
10181,mobile,organic,new,0
10182,desktop,referral,old,0
10183,mobile,referral,old,0
10184,mobile,email,old,1
10185,mobile,email,new,0
10186,desktop,email,old,0
10187,mobile,referral,old,0
10188,mobile,organic,new,0
10189,desktop,email,old,0
10190,desktop,paid,old,0
10191,mobile,referral,new,0
10192,mobile,referral,new,0
10193,mobile,email,new,0
10194,mobile,organic,new,0
10195,desktop,paid,new,0
10196,desktop,organic,new,0
10197,mobile,paid,new,0
10198,desktop,email,old,0
10199,mobile,email,new,1
10200,desktop,organic,old,0
10201,desktop,organic,old,1
10202,mobile,paid,new,0
10203,mobile,referral,new,0
10204,desktop,paid,old,0
10205,mobile,paid,old,0
10206,mobile,organic,new,0
10207,desktop,email,old,0
10208,mobile,paid,old,0
10209,desktop,paid,old,0
10210,desktop,organic,old,0
10211,mobile,paid,old,0
10212,mobile,email,new,0
10213,desktop,referral,old,0
10214,mobile,paid,old,0
10215,mobile,organic,old,0
10216,mobile,organic,new,0
10217,mobile,referral,old,0
10218,mobile,email,new,0
10219,mobile,organic,new,0
10220,mobile,organic,new,0
10221,mobile,email,new,0
10222,mobile,email,new,0
10223,desktop,referral,new,1
10224,mobile,referral,new,0
10225,mobile,referral,new,0
10226,mobile,organic,new,0
10227,desktop,email,old,0
10228,desktop,organic,old,0
10229,desktop,organic,old,0
10230,mobile,email,new,0
10231,mobile,organic,old,0
10232,desktop,referral,old,1
10233,mobile,organic,old,0
10234,mobile,referral,new,0
10235,desktop,referral,old,0
10236,desktop,organic,new,1
10237,desktop,email,old,0
10238,mobile,organic,new,0
10239,mobile,organic,new,0
10240,mobile,referral,new,1
10241,mobile,referral,new,0
10242,mobile,referral,new,0
10243,desktop,email,old,0
10244,desktop,organic,old,0
10245,desktop,email,old,0
10246,mobile,email,old,0
10247,mobile,referral,old,0
10248,mobile,email,new,0
10249,desktop,referral,old,1
10250,mobile,paid,new,0
10251,mobile,paid,old,0
10252,desktop,organic,old,0
10253,mobile,email,old,0
10254,desktop,organic,new,0
10255,mobile,email,old,0
10256,desktop,organic,old,0
10257,desktop,referral,old,0
10258,desktop,referral,old,0
10259,desktop,referral,old,0
10260,desktop,referral,old,0
10261,desktop,email,new,0
10262,desktop,organic,new,0
10263,desktop,organic,new,0
10264,mobile,organic,new,0
10265,mobile,paid,new,1
10266,desktop,paid,new,0
10267,desktop,referral,new,0
10268,desktop,organic,old,1
10269,desktop,organic,old,0
10270,mobile,paid,new,0
10271,mobile,organic,old,0
10272,desktop,email,old,1
10273,mobile,email,old,0
10274,mobile,referral,old,0
10275,mobile,referral,new,0
10276,mobile,paid,new,1
10277,mobile,paid,old,0
10278,mobile,organic,new,0
10279,mobile,paid,new,0
10280,mobile,paid,new,0
10281,desktop,paid,new,0
10282,mobile,referral,old,0
10283,desktop,email,old,1
10284,desktop,email,old,0
10285,desktop,referral,old,0
10286,mobile,organic,old,0
10287,desktop,email,new,0
10288,desktop,referral,new,0
10289,desktop,referral,old,0
10290,desktop,paid,old,0
10291,desktop,organic,new,0
10292,desktop,organic,new,0
10293,desktop,paid,old,0
10294,mobile,organic,new,0
10295,desktop,referral,new,0
10296,mobile,referral,new,1
10297,desktop,referral,old,0
10298,desktop,paid,old,1
10299,desktop,email,old,0
10300,mobile,organic,new,0
10301,mobile,email,old,0
10302,desktop,referral,old,0
10303,desktop,paid,old,0
10304,desktop,referral,old,1
10305,desktop,organic,old,0
10306,desktop,paid,old,0
10307,mobile,email,new,0
10308,desktop,organic,new,1
10309,desktop,paid,new,1
10310,desktop,paid,old,0
10311,desktop,paid,old,0
10312,desktop,email,old,1
10313,desktop,paid,new,1
10314,mobile,referral,new,0
10315,mobile,email,new,0
10316,mobile,referral,old,0
10317,mobile,organic,old,0
10318,mobile,organic,old,0
10319,desktop,email,old,0
10320,desktop,referral,old,0
10321,desktop,referral,new,0
10322,desktop,referral,old,0
10323,desktop,paid,new,0
10324,desktop,email,old,0
10325,desktop,organic,new,0
10326,mobile,referral,new,1
10327,desktop,referral,old,0
10328,desktop,referral,old,0
10329,desktop,email,old,0
10330,desktop,organic,new,1
10331,desktop,organic,new,0
10332,mobile,email,new,0
10333,mobile,referral,new,0
10334,desktop,organic,old,0
10335,mobile,email,old,0
10336,mobile,email,new,0
10337,desktop,referral,old,0
10338,desktop,organic,old,0
10339,desktop,paid,old,0
10340,desktop,paid,old,0
10341,desktop,email,old,0
10342,desktop,email,new,0
10343,desktop,paid,new,0
10344,mobile,referral,new,0
10345,mobile,organic,new,0
10346,desktop,email,old,1
10347,desktop,organic,old,0
10348,mobile,organic,new,0
10349,desktop,paid,old,0
10350,mobile,email,old,0
10351,mobile,paid,new,0
10352,desktop,paid,old,0
10353,desktop,organic,old,0
10354,desktop,email,old,0
10355,desktop,organic,old,0
10356,mobile,email,new,0
10357,mobile,organic,new,0
10358,desktop,paid,new,1
10359,mobile,referral,new,0
10360,desktop,email,old,0
10361,desktop,referral,old,0
10362,desktop,referral,new,0
10363,desktop,email,old,1
10364,mobile,paid,new,0
10365,desktop,email,new,0
10366,desktop,email,old,0
10367,mobile,email,new,1
10368,mobile,organic,new,1
10369,desktop,referral,old,0
10370,mobile,email,old,0
10371,mobile,referral,new,1
10372,mobile,paid,old,0
10373,mobile,referral,old,0
10374,desktop,referral,old,0
10375,desktop,organic,old,0
10376,mobile,referral,new,0
10377,mobile,email,new,1
10378,desktop,referral,old,0
10379,desktop,referral,old,0
10380,mobile,referral,old,0
10381,desktop,email,new,0
10382,mobile,paid,new,0
10383,mobile,organic,new,0
10384,desktop,organic,new,0
10385,desktop,organic,old,1
10386,mobile,organic,new,0
10387,desktop,paid,old,1
10388,desktop,referral,new,0
10389,desktop,email,old,1
10390,desktop,organic,old,0
10391,desktop,referral,old,1
10392,desktop,email,old,0
10393,desktop,email,old,1
10394,desktop,referral,new,0
10395,mobile,paid,new,0
10396,desktop,referral,old,0
10397,mobile,email,new,0
10398,desktop,paid,new,0
10399,desktop,email,old,0
10400,mobile,email,new,0
10401,mobile,referral,old,0
10402,desktop,referral,new,0
10403,desktop,email,old,0
10404,desktop,email,old,0
10405,mobile,email,new,0
10406,desktop,organic,new,0
10407,mobile,paid,new,0
10408,desktop,email,old,0
10409,desktop,paid,old,0
10410,mobile,paid,old,0
10411,mobile,referral,old,0
10412,mobile,referral,old,0
10413,desktop,organic,old,0
10414,desktop,organic,old,0
10415,desktop,referral,old,0
10416,mobile,email,new,0
10417,desktop,email,old,0
10418,desktop,paid,old,1
10419,mobile,paid,new,1
10420,mobile,organic,new,0
10421,desktop,paid,old,0
10422,desktop,paid,old,0
10423,desktop,organic,old,1
10424,mobile,organic,old,0
10425,desktop,organic,old,0
10426,desktop,paid,old,0
10427,mobile,email,old,0
10428,desktop,referral,old,1
10429,mobile,referral,old,0
10430,desktop,email,new,0
10431,mobile,referral,new,0
10432,mobile,email,new,0
10433,mobile,referral,new,0
10434,desktop,email,new,0
10435,desktop,organic,old,0
10436,mobile,organic,old,0
10437,mobile,email,new,0
10438,desktop,organic,new,0
10439,mobile,email,new,0
10440,mobile,email,old,1
10441,mobile,email,new,0
10442,desktop,referral,new,0
10443,mobile,referral,new,0
10444,mobile,referral,new,1
10445,desktop,organic,old,0
10446,mobile,email,new,0
10447,mobile,organic,old,0
10448,desktop,organic,old,0
10449,desktop,organic,old,0
10450,mobile,organic,new,0
10451,desktop,paid,old,0
10452,desktop,organic,old,0
10453,desktop,email,new,0
10454,desktop,organic,new,1
10455,mobile,email,old,0
10456,desktop,email,new,0
10457,desktop,organic,old,0
10458,mobile,referral,old,1
