account_id,tenure_months,session_count,feature_adoption_count,support_tickets,churned,pc1_score
9563,44,346.0,5,2,0,-291.06
9564,36,2282.0,3,2,0,1644.94
9565,60,420.0,4,3,0,-217.06
9566,46,682.0,3,1,0,44.94
9567,44,1539.0,4,2,0,901.94
9568,28,149.0,2,3,1,-488.06
9569,7,793.0,0,0,1,155.93
9570,3,479.0,2,1,0,-158.07
9571,56,906.0,9,3,0,268.94
9572,60,549.0,6,1,0,-88.06
9573,27,2232.0,1,4,1,1594.94
9574,30,70.0,3,1,1,-567.06
9575,33,280.0,4,1,1,-357.06
9576,53,169.0,2,2,0,-468.06
9577,10,165.0,1,4,0,-472.07
9578,25,149.0,5,1,0,-488.06
9579,53,364.0,5,1,1,-273.06
9580,49,1123.0,3,5,1,485.94
9581,37,346.0,4,0,0,-291.06
9582,60,142.0,3,2,1,-495.06
9583,49,2780.0,4,2,0,2142.94
9584,41,290.0,4,1,1,-347.06
9585,7,2187.0,4,1,1,1549.93
9586,26,955.0,4,1,0,317.94
9587,47,92.0,7,4,0,-545.06
9588,44,530.0,4,2,0,-107.06
9589,5,1026.0,1,3,1,388.93
9590,3,399.0,6,2,0,-238.07
9591,40,147.0,10,1,0,-490.06
9592,16,174.0,2,0,0,-463.07
9593,1,72.0,1,2,1,-565.07
9594,35,336.0,6,2,0,-301.06
9595,22,901.0,4,0,0,263.94
9596,15,3000.0,7,1,0,2362.93
9597,47,701.0,4,2,0,63.94
9598,17,466.0,3,2,1,-171.07
9599,23,547.0,3,1,0,-90.06
9600,30,1172.0,6,1,0,534.94
9601,23,50.0,7,3,0,-587.06
9602,23,786.0,6,0,1,148.94
9603,57,236.0,1,0,1,-401.06
9604,24,486.0,5,1,0,-151.06
9605,35,1377.0,2,1,0,739.94
9606,18,1201.0,6,2,1,563.93
9607,1,1627.0,1,3,1,989.93
9608,27,525.0,4,1,0,-112.06
9609,6,1555.0,3,0,1,917.93
9610,28,1077.0,3,4,1,439.94
9611,23,988.0,3,0,0,350.94
9612,55,59.0,7,0,0,-578.06
9613,55,1636.0,4,2,0,998.94
9614,17,170.0,3,0,1,-467.07
9615,16,495.0,5,3,0,-142.07
9616,20,345.0,8,1,0,-292.07
9617,47,1658.0,6,1,0,1020.94
9618,46,532.0,5,3,0,-105.06
9619,56,362.0,5,1,0,-275.06
9620,25,1101.0,1,1,1,463.94
9621,23,768.0,10,2,0,130.94
9622,39,448.0,6,0,0,-189.06
9623,9,182.0,4,0,0,-455.07
9624,58,259.0,3,0,0,-378.06
9625,51,1484.0,3,0,1,846.94
9626,59,310.0,3,1,0,-327.06
9627,18,906.0,3,1,0,268.93
9628,59,655.0,4,3,0,17.94
9629,28,634.0,4,1,0,-3.06
9630,25,178.0,5,2,0,-459.06
9631,60,356.0,3,2,1,-281.06
9632,7,542.0,5,0,1,-95.07
9633,23,289.0,6,2,0,-348.06
9634,60,674.0,2,3,0,36.94
9635,13,100.0,2,1,0,-537.07
9636,17,629.0,6,5,0,-8.07
9637,39,1705.0,4,1,0,1067.94
9638,32,80.0,3,0,0,-557.06
9639,46,103.0,3,1,1,-534.06
9640,21,868.0,6,4,0,230.94
9641,10,953.0,3,2,1,315.93
9642,39,1260.0,3,1,0,622.94
9643,53,356.0,6,3,0,-281.06
9644,21,210.0,2,1,1,-427.06
9645,15,209.0,5,2,0,-428.07
9646,51,182.0,3,2,1,-455.06
9647,2,706.0,3,3,1,68.93
9648,51,224.0,1,1,1,-413.06
9649,31,1261.0,5,1,0,623.94
9650,13,485.0,5,2,0,-152.07
9651,14,193.0,4,3,1,-444.07
9652,51,255.0,4,0,1,-382.06
9653,6,283.0,2,1,1,-354.07
9654,35,242.0,5,4,0,-395.06
9655,54,252.0,3,5,1,-385.06
9656,54,396.0,4,3,0,-241.06
9657,45,582.0,2,5,1,-55.06
9658,4,115.0,1,1,1,-522.07
9659,12,449.0,3,5,0,-188.07
9660,11,1398.0,6,2,0,760.93
9661,56,38.0,3,2,0,-599.06
9662,47,277.0,2,0,0,-360.06
9663,31,1203.0,4,3,0,565.94
9664,29,293.0,3,2,0,-344.06
9665,28,332.0,4,2,1,-305.06
9666,46,130.0,5,1,0,-507.06
9667,28,412.0,5,2,1,-225.06
9668,57,363.0,3,2,1,-274.06
9669,34,963.0,0,0,0,325.94
9670,46,200.0,6,1,0,-437.06
9671,55,82.0,6,1,0,-555.06
9672,26,235.0,4,1,0,-402.06
9673,9,550.0,6,7,0,-87.07
9674,29,1436.0,1,1,0,798.94
9675,22,60.0,8,1,0,-577.06
9676,23,446.0,4,1,0,-191.06
9677,8,104.0,4,3,0,-533.07
9678,25,69.0,4,3,0,-568.06
9679,50,2346.0,6,3,0,1708.94
9680,5,1203.0,5,1,0,565.93
9681,38,1899.0,1,2,0,1261.94
9682,19,552.0,5,3,1,-85.07
9683,53,420.0,3,3,0,-217.06
9684,46,1075.0,5,0,0,437.94
9685,50,212.0,3,4,0,-425.06
9686,42,184.0,3,5,1,-453.06
9687,47,808.0,2,1,0,170.94
9688,33,728.0,9,3,0,90.94
9689,25,184.0,3,0,0,-453.06
9690,56,489.0,8,2,0,-148.06
9691,2,441.0,2,1,1,-196.07
9692,19,117.0,8,0,0,-520.07
9693,24,313.0,5,1,0,-324.06
9694,30,547.0,4,1,0,-90.06
9695,31,449.0,4,1,0,-188.06
9696,2,75.0,6,0,0,-562.07
9697,30,860.0,5,2,0,222.94
9698,25,468.0,4,1,0,-169.06
9699,57,1298.0,4,2,0,660.94
9700,19,239.0,1,1,0,-398.07
9701,38,832.0,4,4,0,194.94
9702,38,244.0,8,4,0,-393.06
9703,1,1350.0,2,1,0,712.93
9704,56,88.0,0,2,0,-549.06
9705,14,193.0,5,1,0,-444.07
9706,9,231.0,4,1,1,-406.07
9707,33,183.0,2,1,0,-454.06
9708,16,87.0,1,2,1,-550.07
9709,28,1458.0,5,3,0,820.94
9710,26,3000.0,2,1,0,2362.94
9711,41,333.0,1,1,1,-304.06
9712,19,1071.0,5,2,0,433.93
9713,39,211.0,4,1,0,-426.06
9714,17,1288.0,4,3,1,650.93
9715,42,867.0,3,2,0,229.94
9716,56,1089.0,2,2,0,451.94
9717,30,407.0,5,4,0,-230.06
9718,49,1760.0,7,3,0,1122.94
9719,35,486.0,4,1,1,-151.06
9720,45,373.0,0,3,1,-264.06
9721,10,416.0,3,3,0,-221.07
9722,44,748.0,7,1,0,110.94
9723,41,186.0,6,1,0,-451.06
9724,16,97.0,3,1,0,-540.07
9725,41,52.0,0,7,1,-585.06
9726,53,158.0,6,5,0,-479.06
9727,13,198.0,3,1,0,-439.07
9728,43,498.0,4,6,1,-139.06
9729,52,666.0,2,5,0,28.94
9730,57,553.0,3,3,1,-84.06
9731,7,856.0,3,2,0,218.93
9732,17,227.0,3,2,0,-410.07
9733,10,234.0,5,3,1,-403.07
9734,50,247.0,2,4,0,-390.06
9735,33,299.0,6,3,1,-338.06
9736,6,1842.0,2,1,1,1204.93
9737,8,54.0,5,2,0,-583.07
9738,14,598.0,3,4,1,-39.07
9739,19,137.0,7,4,0,-500.07
9740,22,357.0,6,3,0,-280.06
9741,55,167.0,6,0,0,-470.06
9742,53,2395.0,4,2,0,1757.94
9743,46,174.0,4,1,1,-463.06
9744,29,589.0,2,0,1,-48.06
9745,57,326.0,2,1,0,-311.06
9746,15,565.0,6,2,0,-72.07
9747,9,1115.0,2,2,1,477.93
9748,2,265.0,1,0,0,-372.07
9749,44,529.0,1,0,0,-108.06
9750,29,470.0,3,3,0,-167.06
9751,52,185.0,3,2,0,-452.06
9752,42,344.0,4,3,0,-293.06
9753,22,271.0,4,1,0,-366.06
9754,48,825.0,3,0,0,187.94
9755,40,1803.0,4,2,0,1165.94
9756,40,207.0,4,2,0,-430.06
9757,22,378.0,3,1,0,-259.06
9758,22,161.0,5,1,0,-476.06
9759,50,340.0,2,3,0,-297.06
9760,18,240.0,6,1,0,-397.07
9761,37,411.0,1,0,0,-226.06
9762,54,299.0,8,2,0,-338.06
9763,27,207.0,3,1,0,-430.06
9764,51,1270.0,1,1,1,632.94
9765,20,295.0,1,2,1,-342.07
9766,20,251.0,7,1,0,-386.07
9767,42,1495.0,3,2,0,857.94
9768,34,174.0,6,2,0,-463.06
9769,39,171.0,3,2,0,-466.06
9770,53,153.0,1,2,1,-484.06
9771,50,1205.0,4,3,0,567.94
9772,23,232.0,4,3,0,-405.06
9773,48,283.0,3,3,0,-354.06
9774,10,1044.0,4,3,1,406.93
9775,44,349.0,9,2,0,-288.06
9776,43,888.0,7,3,0,250.94
9777,39,1334.0,3,3,0,696.94
9778,24,147.0,1,3,1,-490.06
9779,32,125.0,6,1,0,-512.06
9780,25,971.0,6,4,1,333.94
9781,25,665.0,1,3,1,27.94
9782,37,551.0,2,2,0,-86.06
9783,36,608.0,5,3,0,-29.06
9784,42,1684.0,4,1,0,1046.94
9785,47,711.0,7,0,0,73.94
9786,30,519.0,3,2,0,-118.06
9787,9,1089.0,3,1,0,451.93
9788,26,284.0,3,1,0,-353.06
9789,2,133.0,2,0,0,-504.07
9790,7,133.0,2,5,1,-504.07
9791,19,434.0,5,4,1,-203.07
9792,42,177.0,7,2,0,-460.06
9793,48,629.0,5,3,0,-8.06
9794,51,326.0,8,3,0,-311.06
9795,39,165.0,6,3,0,-472.06
9796,19,585.0,2,0,0,-52.07
9797,30,300.0,2,1,1,-337.06
9798,31,772.0,3,3,1,134.94
9799,47,202.0,5,1,0,-435.06
9800,31,204.0,5,1,0,-433.06
9801,57,856.0,3,2,0,218.94
9802,45,509.0,2,1,1,-128.06
9803,33,306.0,5,2,0,-331.06
9804,59,664.0,3,1,0,26.94
9805,33,286.0,7,4,0,-351.06
9806,35,428.0,2,3,1,-209.06
9807,45,231.0,5,2,0,-406.06
9808,25,1058.0,1,2,1,420.94
9809,32,122.0,6,0,1,-515.06
9810,19,219.0,5,0,0,-418.07
9811,17,600.0,6,1,0,-37.07
9812,7,615.0,1,0,0,-22.07
9813,32,321.0,6,3,0,-316.06
9814,48,1432.0,6,4,1,794.94
9815,39,3000.0,6,0,0,2362.94
9816,7,138.0,6,1,0,-499.07
9817,49,66.0,2,1,0,-571.06
9818,47,205.0,1,0,1,-432.06
9819,49,116.0,3,1,0,-521.06
9820,26,1268.0,7,2,0,630.94
9821,58,65.0,3,0,1,-572.06
9822,59,573.0,8,3,1,-64.06
9823,22,315.0,3,4,0,-322.06
9824,3,1665.0,10,1,0,1027.93
9825,20,2230.0,4,2,1,1592.93
9826,40,309.0,5,0,0,-328.06
9827,21,348.0,6,4,0,-289.06
9828,7,862.0,3,3,0,224.93
9829,56,1063.0,1,2,1,425.94
9830,4,2244.0,5,0,0,1606.93
9831,31,215.0,5,3,1,-422.06
9832,5,297.0,0,4,1,-340.07
9833,15,174.0,4,2,0,-463.07
9834,20,1639.0,2,1,0,1001.93
9835,27,626.0,3,3,0,-11.06
9836,23,1433.0,4,2,1,795.94
9837,18,380.0,4,4,1,-257.07
9838,3,451.0,1,4,0,-186.07
9839,58,748.0,4,4,0,110.94
9840,26,349.0,5,4,0,-288.06
9841,27,345.0,1,2,1,-292.06
9842,20,674.0,3,1,0,36.93
9843,56,132.0,1,2,0,-505.06
9844,57,260.0,4,0,0,-377.06
9845,30,3000.0,7,2,0,2362.94
9846,36,111.0,2,2,0,-526.06
9847,46,300.0,3,2,0,-337.06
9848,27,522.0,3,1,0,-115.06
9849,51,128.0,1,3,1,-509.06
9850,32,1635.0,2,3,1,997.94
9851,50,290.0,5,1,0,-347.06
9852,26,238.0,8,3,0,-399.06
9853,53,346.0,2,2,1,-291.06
9854,38,37.0,4,2,0,-600.06
9855,10,371.0,4,3,1,-266.07
9856,38,219.0,4,3,0,-418.06
9857,17,1073.0,1,2,1,435.93
9858,33,471.0,8,3,0,-166.06
9859,2,97.0,2,2,0,-540.07
9860,22,43.0,5,4,1,-594.06
9861,54,118.0,4,0,0,-519.06
9862,46,508.0,5,5,0,-129.06
9863,18,310.0,5,3,1,-327.07
9864,21,278.0,5,5,1,-359.06
9865,18,1656.0,5,1,0,1018.93
9866,11,382.0,3,1,0,-255.07
9867,50,614.0,5,0,0,-23.06
9868,35,428.0,3,2,1,-209.06
9869,45,550.0,5,4,0,-87.06
9870,55,525.0,3,2,0,-112.06
9871,21,323.0,3,3,0,-314.06
9872,25,2709.0,2,4,1,2071.94
9873,59,222.0,3,0,0,-415.06
9874,30,312.0,2,6,1,-325.06
9875,58,902.0,8,2,0,264.94
9876,15,500.0,6,1,0,-137.07
9877,15,433.0,4,1,0,-204.07
9878,36,2233.0,8,2,0,1595.94
9879,56,435.0,4,1,0,-202.06
9880,29,395.0,6,3,0,-242.06
9881,53,177.0,4,3,0,-460.06
9882,59,627.0,3,3,0,-10.06
9883,47,567.0,0,0,1,-70.06
9884,22,980.0,4,2,0,342.94
9885,45,501.0,1,0,1,-136.06
9886,46,90.0,10,2,0,-547.06
9887,38,1714.0,5,2,0,1076.94
9888,24,3000.0,5,0,0,2362.94
9889,22,120.0,9,2,0,-517.06
9890,41,1028.0,6,2,0,390.94
9891,36,152.0,2,2,1,-485.06
9892,11,231.0,6,1,0,-406.07
9893,11,91.0,4,2,0,-546.07
9894,3,1221.0,3,3,0,583.93
9895,46,1011.0,4,2,0,373.94
9896,21,159.0,6,1,0,-478.06
9897,48,102.0,1,0,0,-535.06
9898,16,3000.0,5,1,0,2362.93
9899,4,218.0,7,3,0,-419.07
9900,35,1033.0,5,3,0,395.94
9901,23,118.0,5,6,1,-519.06
9902,52,1478.0,2,1,0,840.94
9903,52,528.0,1,1,0,-109.06
9904,49,335.0,3,1,0,-302.06
9905,14,2900.0,3,2,0,2262.93
9906,30,233.0,3,1,0,-404.06
9907,32,65.0,3,1,1,-572.06
9908,35,705.0,1,1,1,67.94
9909,48,545.0,5,1,0,-92.06
9910,28,542.0,3,1,0,-95.06
9911,48,696.0,3,3,0,58.94
9912,51,1912.0,3,3,0,1274.94
9913,41,385.0,1,1,1,-252.06
9914,59,1392.0,3,1,1,754.94
9915,35,434.0,3,3,0,-203.06
9916,31,194.0,2,2,1,-443.06
9917,16,141.0,5,0,0,-496.07
9918,59,611.0,6,2,1,-26.06
9919,2,130.0,3,2,0,-507.07
9920,26,330.0,6,4,0,-307.06
9921,41,326.0,4,2,0,-311.06
9922,45,192.0,4,0,0,-445.06
9923,10,1703.0,2,2,0,1065.93
9924,6,957.0,5,1,0,319.93
9925,35,131.0,0,0,1,-506.06
9926,9,2155.0,4,3,1,1517.93
9927,46,1095.0,6,1,0,457.94
9928,20,1958.0,6,1,0,1320.93
9929,12,267.0,4,2,0,-370.07
9930,6,219.0,7,4,0,-418.07
9931,57,500.0,6,2,0,-137.06
9932,55,485.0,5,0,0,-152.06
9933,48,277.0,5,3,0,-360.06
9934,7,444.0,7,1,0,-193.07
9935,10,3000.0,1,1,0,2362.93
9936,30,162.0,6,1,0,-475.06
9937,25,836.0,1,1,1,198.94
9938,48,487.0,1,1,1,-150.06
9939,41,1658.0,1,4,0,1020.94
9940,46,381.0,8,2,0,-256.06
9941,50,270.0,1,0,0,-367.06
9942,27,232.0,3,4,1,-405.06
9943,17,149.0,1,1,0,-488.07
9944,54,379.0,4,2,1,-258.06
9945,4,643.0,7,3,0,5.93
9946,37,315.0,3,0,0,-322.06
9947,35,311.0,2,2,1,-326.06
9948,19,120.0,3,0,0,-517.07
9949,47,166.0,4,0,0,-471.06
9950,29,176.0,1,0,0,-461.06
9951,16,273.0,5,5,0,-364.07
9952,2,443.0,7,0,0,-194.07
9953,18,433.0,3,6,1,-204.07
9954,25,544.0,3,2,1,-93.06
9955,26,664.0,4,3,0,26.94
9956,16,683.0,2,3,0,45.93
9957,28,129.0,5,3,0,-508.06
9958,32,134.0,2,1,1,-503.06
9959,17,120.0,2,0,1,-517.07
9960,46,452.0,2,2,1,-185.06
9961,44,186.0,4,1,1,-451.06
9962,41,64.0,0,2,1,-573.06
9963,28,156.0,3,4,1,-481.06
9964,31,511.0,2,1,1,-126.06
9965,43,415.0,2,1,1,-222.06
9966,8,837.0,4,2,0,199.93
9967,37,212.0,3,2,0,-425.06
9968,42,277.0,6,1,0,-360.06
9969,17,210.0,1,1,1,-427.07
9970,32,1732.0,5,3,1,1094.94
9971,2,70.0,2,0,0,-567.07
9972,24,398.0,3,4,1,-239.06
9973,40,1201.0,3,2,1,563.94
9974,1,91.0,6,1,0,-546.07
9975,6,217.0,2,3,1,-420.07
9976,22,606.0,7,2,0,-31.06
9977,56,471.0,3,0,0,-166.06
9978,51,303.0,5,2,0,-334.06
9979,38,1155.0,4,1,0,517.94
9980,13,974.0,7,3,0,336.93
9981,20,771.0,2,1,1,133.93
9982,12,93.0,2,2,1,-544.07
9983,12,464.0,7,2,0,-173.07
9984,23,137.0,3,1,1,-500.06
9985,44,442.0,2,0,1,-195.06
9986,34,374.0,3,2,0,-263.06
9987,10,2467.0,6,2,0,1829.93
9988,58,316.0,1,1,0,-321.06
9989,26,686.0,6,3,0,48.94
9990,45,223.0,4,2,0,-414.06
9991,5,301.0,5,4,0,-336.07
9992,13,251.0,2,3,1,-386.07
9993,15,336.0,5,2,0,-301.07
9994,32,103.0,7,2,0,-534.06
9995,57,438.0,2,1,0,-199.06
9996,21,442.0,4,2,0,-195.06
9997,38,288.0,4,4,1,-349.06
9998,58,341.0,2,2,1,-296.06
9999,48,934.0,6,2,0,296.94
10000,18,849.0,6,3,0,211.93
10001,53,117.0,6,2,0,-520.06
10002,6,3000.0,2,0,0,2362.93
10003,8,219.0,6,2,0,-418.07
10004,43,162.0,5,2,0,-475.06
10005,38,302.0,8,0,0,-335.06
10006,2,326.0,3,3,1,-311.07
10007,10,172.0,2,5,1,-465.07
10008,50,273.0,3,3,0,-364.06
10009,12,272.0,5,2,0,-365.07
10010,41,135.0,4,1,0,-502.06
10011,48,389.0,5,0,0,-248.06
10012,1,776.0,5,0,0,138.93
10013,56,2661.0,4,2,0,2023.94
10014,34,158.0,1,3,1,-479.06
10015,34,118.0,4,4,0,-519.06
10016,49,377.0,4,3,0,-260.06
10017,29,358.0,5,5,1,-279.06
10018,17,343.0,6,1,0,-294.07
10019,25,177.0,3,2,0,-460.06
10020,15,118.0,6,1,0,-519.07
10021,18,3000.0,4,2,0,2362.93
10022,15,934.0,1,3,0,296.93
10023,40,360.0,4,3,1,-277.06
10024,54,822.0,6,1,0,184.94
10025,1,425.0,3,1,1,-212.07
10026,13,214.0,3,2,1,-423.07
10027,38,990.0,5,3,0,352.94
10028,24,1448.0,4,1,1,810.94
10029,50,170.0,5,3,1,-467.06
10030,7,1490.0,5,2,0,852.93
10031,54,2341.0,4,4,1,1703.94
10032,45,2148.0,8,4,0,1510.94
10033,50,236.0,7,0,1,-401.06
10034,57,383.0,6,3,0,-254.06
10035,38,336.0,4,3,0,-301.06
10036,21,439.0,2,3,0,-198.06
10037,4,440.0,6,2,0,-197.07
10038,45,305.0,5,3,0,-332.06
10039,19,920.0,3,2,1,282.93
10040,56,120.0,3,2,0,-517.06
10041,48,1275.0,2,0,1,637.94
10042,21,236.0,1,1,1,-401.06
10043,23,640.0,7,1,0,2.94
10044,45,1486.0,2,2,1,848.94
10045,15,785.0,4,2,0,147.93
10046,45,299.0,3,3,1,-338.06
10047,7,3000.0,0,2,1,2362.93
10048,53,3000.0,6,2,0,2362.94
10049,58,400.0,5,3,1,-237.06
10050,11,507.0,2,0,0,-130.07
10051,40,823.0,5,2,0,185.94
10052,48,754.0,5,1,0,116.94
10053,24,1132.0,4,2,0,494.94
10054,36,681.0,4,2,1,43.94
10055,27,574.0,5,1,1,-63.06
10056,20,694.0,4,1,0,56.93
10057,30,418.0,4,2,0,-219.06
10058,38,1567.0,2,5,1,929.94
10059,11,448.0,4,0,0,-189.07
10060,17,771.0,3,1,0,133.93
10061,45,258.0,8,1,0,-379.06
10062,42,360.0,6,2,0,-277.06
10063,52,749.0,4,2,0,111.94
10064,23,1708.0,4,4,1,1070.94
10065,58,630.0,4,1,0,-7.06
10066,44,127.0,4,3,1,-510.06
10067,38,842.0,5,2,0,204.94
10068,22,415.0,3,1,1,-222.06
10069,6,703.0,4,1,0,65.93
10070,59,114.0,6,1,0,-523.06
10071,40,341.0,8,5,0,-296.06
10072,58,369.0,3,2,0,-268.06
10073,50,526.0,3,1,0,-111.06
10074,14,422.0,6,3,1,-215.07
10075,38,1220.0,4,1,0,582.94
10076,33,1545.0,0,3,1,907.94
10077,46,1174.0,4,3,0,536.94
10078,31,734.0,1,8,1,96.94
10079,21,341.0,6,2,0,-296.06
10080,5,301.0,6,0,0,-336.07
10081,28,217.0,3,1,1,-420.06
10082,21,208.0,5,1,0,-429.06
10083,25,156.0,4,4,0,-481.06
10084,15,130.0,3,1,0,-507.07
10085,2,185.0,4,2,0,-452.07
10086,12,618.0,4,0,1,-19.07
10087,48,357.0,4,2,0,-280.06
10088,16,1864.0,7,1,0,1226.93
10089,14,584.0,4,3,0,-53.07
10090,15,424.0,4,2,0,-213.07
10091,11,187.0,4,4,1,-450.07
10092,56,1861.0,1,1,1,1223.94
10093,58,313.0,2,3,1,-324.06
10094,38,756.0,6,2,1,118.94
10095,34,224.0,6,1,0,-413.06
10096,28,174.0,4,0,0,-463.06
10097,39,156.0,3,1,0,-481.06
10098,6,68.0,5,0,0,-569.07
10099,31,447.0,4,4,0,-190.06
10100,14,705.0,6,1,0,67.93
10101,35,1351.0,6,2,0,713.94
10102,6,56.0,7,1,0,-581.07
10103,32,253.0,4,3,0,-384.06
10104,51,3000.0,3,4,1,2362.94
10105,15,70.0,6,3,0,-567.07
10106,45,379.0,0,3,0,-258.06
10107,40,285.0,6,1,0,-352.06
10108,57,719.0,3,1,1,81.94
10109,19,344.0,7,0,0,-293.07
10110,17,416.0,0,2,1,-221.07
10111,50,1719.0,6,1,0,1081.94
10112,11,94.0,6,1,0,-543.07
10113,8,1436.0,5,4,0,798.93
10114,23,3000.0,9,2,0,2362.94
10115,23,235.0,3,0,0,-402.06
10116,10,1699.0,5,0,1,1061.93
10117,57,545.0,4,1,0,-92.06
10118,25,725.0,1,2,1,87.94
10119,32,466.0,6,2,0,-171.06
10120,2,520.0,2,6,1,-117.07
10121,58,3000.0,4,2,0,2362.94
10122,60,1126.0,4,2,1,488.94
10123,19,61.0,2,6,1,-576.07
10124,56,539.0,3,2,0,-98.06
10125,38,1777.0,1,1,1,1139.94
10126,27,39.0,3,3,0,-598.06
10127,41,546.0,2,1,1,-91.06
10128,38,48.0,6,0,0,-589.06
10129,52,1035.0,3,5,1,397.94
10130,56,268.0,1,1,1,-369.06
10131,1,2267.0,6,2,0,1629.93
10132,29,1246.0,3,1,0,608.94
10133,13,1102.0,7,2,0,464.93
10134,38,291.0,1,1,1,-346.06
10135,57,1554.0,4,4,1,916.94
10136,10,695.0,1,2,1,57.93
10137,35,752.0,7,5,0,114.94
10138,3,3000.0,3,0,0,2362.93
10139,23,352.0,4,1,1,-285.06
10140,2,571.0,6,0,0,-66.07
10141,17,1625.0,4,2,0,987.93
10142,12,339.0,8,2,0,-298.07
10143,6,290.0,2,1,0,-347.07
10144,35,73.0,5,3,0,-564.06
10145,20,306.0,2,0,0,-331.07
10146,4,338.0,4,5,1,-299.07
10147,33,446.0,5,0,0,-191.06
10148,51,175.0,3,0,0,-462.06
10149,3,1211.0,5,0,0,573.93
10150,32,317.0,1,3,1,-320.06
10151,6,367.0,3,4,0,-270.07
10152,2,108.0,7,1,0,-529.07
10153,15,358.0,7,3,0,-279.07
10154,49,118.0,5,1,0,-519.06
10155,41,1407.0,2,1,0,769.94
10156,15,96.0,2,2,0,-541.07
10157,49,793.0,0,3,1,155.94
10158,13,213.0,5,1,0,-424.07
10159,29,192.0,3,0,0,-445.06
10160,58,188.0,4,1,0,-449.06
10161,24,188.0,3,2,1,-449.06
10162,11,3000.0,4,1,0,2362.93
10163,19,385.0,9,2,0,-252.07
10164,31,61.0,4,2,0,-576.06
10165,39,94.0,3,0,0,-543.06
10166,45,2697.0,4,4,0,2059.94
10167,18,207.0,4,2,0,-430.07
10168,16,419.0,5,2,0,-218.07
10169,37,347.0,5,6,0,-290.06
10170,55,171.0,4,3,1,-466.06
10171,3,3000.0,3,1,1,2362.93
10172,9,587.0,5,2,0,-50.07
10173,35,2215.0,3,4,1,1577.94
10174,48,227.0,6,3,0,-410.06
10175,20,777.0,2,2,0,139.93
10176,54,265.0,4,1,0,-372.06
10177,39,639.0,3,2,0,1.94
10178,35,349.0,6,1,0,-288.06
10179,34,89.0,1,1,0,-548.06
10180,51,1478.0,2,2,1,840.94
10181,49,1195.0,2,3,1,557.94
10182,54,267.0,3,1,0,-370.06
10183,4,1359.0,3,2,1,721.93
10184,48,295.0,3,1,0,-342.06
10185,5,583.0,4,5,0,-54.07
10186,41,372.0,5,1,1,-265.06
10187,39,729.0,4,3,0,91.94
10188,31,563.0,5,1,0,-74.06
10189,2,323.0,5,0,0,-314.07
10190,10,1027.0,3,1,0,389.93
10191,8,152.0,3,0,0,-485.07
10192,13,105.0,8,1,0,-532.07
10193,52,462.0,9,1,0,-175.06
10194,40,343.0,2,3,1,-294.06
10195,12,730.0,5,2,0,92.93
10196,20,1251.0,4,3,1,613.93
10197,48,204.0,2,1,0,-433.06
10198,49,799.0,2,1,0,161.94
10199,4,340.0,4,3,0,-297.07
10200,8,143.0,2,0,1,-494.07
10201,50,585.0,5,1,0,-52.06
10202,13,649.0,2,1,0,11.93
10203,40,150.0,6,2,0,-487.06
10204,40,1217.0,3,0,0,579.94
10205,36,173.0,9,2,0,-464.06
10206,35,415.0,2,1,0,-222.06
10207,40,187.0,0,0,1,-450.06
10208,18,564.0,3,1,0,-73.07
10209,47,127.0,7,2,0,-510.06
10210,45,1272.0,1,0,0,634.94
10211,38,91.0,7,4,0,-546.06
10212,23,671.0,1,2,0,33.94
10213,54,442.0,7,0,0,-195.06
10214,10,794.0,2,2,0,156.93
10215,48,525.0,7,4,0,-112.06
10216,28,148.0,1,1,1,-489.06
10217,23,645.0,4,3,0,7.94
10218,12,232.0,4,3,1,-405.07
10219,38,969.0,5,1,0,331.94
10220,1,261.0,2,5,1,-376.07
10221,20,123.0,3,3,1,-514.07
10222,45,367.0,3,2,0,-270.06
10223,21,432.0,3,1,1,-205.06
10224,36,2519.0,4,1,0,1881.94
10225,44,711.0,5,1,0,73.94
10226,3,1073.0,5,1,1,435.93
10227,4,354.0,6,0,0,-283.07
10228,40,91.0,7,2,1,-546.06
10229,26,528.0,6,6,0,-109.06
10230,47,64.0,5,1,0,-573.06
10231,3,80.0,3,4,1,-557.07
10232,25,1927.0,3,2,0,1289.94
10233,40,182.0,6,0,0,-455.06
10234,48,352.0,8,3,0,-285.06
10235,16,738.0,6,1,0,100.93
10236,38,173.0,7,1,0,-464.06
10237,2,282.0,2,3,1,-355.07
10238,43,694.0,3,4,0,56.94
10239,32,1100.0,4,1,1,462.94
10240,55,625.0,4,0,1,-12.06
10241,52,185.0,2,5,1,-452.06
10242,35,189.0,1,3,0,-448.06
10243,24,1581.0,4,1,0,943.94
10244,24,281.0,6,2,0,-356.06
10245,40,1000.0,4,2,0,362.94
10246,22,375.0,4,2,1,-262.06
10247,55,169.0,5,3,0,-468.06
10248,25,638.0,4,1,0,0.94
10249,39,351.0,7,1,0,-286.06
10250,38,171.0,7,4,0,-466.06
10251,34,144.0,3,3,1,-493.06
10252,35,2371.0,2,3,0,1733.94
10253,52,656.0,6,2,0,18.94
10254,52,652.0,5,2,0,14.94
10255,52,2860.0,4,0,0,2222.94
10256,6,618.0,3,1,1,-19.07
10257,25,1372.0,5,2,0,734.94
10258,38,1651.0,4,3,1,1013.94
10259,22,535.0,4,1,0,-102.06
10260,38,274.0,2,1,1,-363.06
10261,33,150.0,1,0,0,-487.06
