user_id,days_since_signup,page_views,purchase_count,email_opens,retained_90d,pc1_score
9374,117,1264.0,3,9,0,390.37
9375,89,192.0,2,4,0,-681.66
9376,275,85.0,3,9,0,-788.48
9377,189,326.0,0,4,0,-547.56
9378,51,706.0,1,2,0,-167.69
9379,333,222.0,0,9,0,-651.42
9380,185,4945.0,4,2,0,4071.43
9381,342,191.0,3,2,1,-682.41
9382,141,127.0,0,7,0,-746.61
9383,295,375.0,2,7,0,-498.46
9384,43,98.0,1,7,0,-775.7
9385,77,579.0,5,4,1,-294.67
9386,114,523.0,3,6,1,-350.63
9387,35,1267.0,4,8,0,393.29
9388,104,429.0,3,3,0,-444.64
9389,37,2769.0,2,7,1,1895.29
9390,31,3530.0,1,5,0,2656.28
9391,170,603.0,3,1,0,-270.58
9392,79,1058.0,2,10,0,184.33
9393,108,28.0,1,10,1,-845.64
9394,297,424.0,3,5,0,-449.46
9395,182,3262.0,4,5,0,2388.43
9396,212,554.0,1,5,0,-319.54
9397,10,68.0,2,14,1,-805.73
9398,80,68.0,3,4,1,-805.67
9399,254,1929.0,3,4,0,1055.5
9400,46,455.0,1,4,0,-418.7
9401,338,99.0,3,7,0,-774.42
9402,121,332.0,4,3,1,-541.63
9403,333,766.0,1,3,0,-107.42
9404,246,2608.0,2,3,0,1734.49
9405,189,288.0,1,5,1,-585.56
9406,316,4882.0,3,7,0,4008.56
9407,207,844.0,3,7,0,-29.54
9408,205,194.0,1,13,0,-679.55
9409,140,3230.0,1,3,0,2356.39
9410,305,1759.0,1,3,0,885.55
9411,267,264.0,2,10,1,-609.49
9412,231,423.0,1,5,0,-450.52
9413,216,73.0,2,8,0,-800.54
9414,12,155.0,2,7,0,-718.73
9415,21,205.0,3,6,0,-668.72
9416,48,1089.0,3,6,1,215.3
9417,309,699.0,2,7,0,-174.45
9418,16,344.0,2,4,1,-529.73
9419,15,616.0,3,8,1,-257.73
9420,84,796.0,2,5,1,-77.66
9421,33,433.0,1,4,0,-440.71
9422,115,2141.0,2,6,0,1267.37
9423,154,1555.0,5,4,0,681.4
9424,183,330.0,4,5,1,-543.57
9425,40,905.0,0,4,0,31.29
9426,157,212.0,4,7,0,-661.59
9427,179,978.0,0,4,0,104.43
9428,219,690.0,5,6,1,-183.53
9429,244,360.0,4,11,0,-513.51
9430,107,592.0,1,4,0,-281.64
9431,357,380.0,4,4,0,-493.4
9432,338,791.0,1,8,1,-82.42
9433,279,376.0,1,11,0,-497.47
9434,106,732.0,4,5,0,-141.64
9435,10,4136.0,0,11,0,3262.26
9436,89,5794.0,3,6,0,4920.34
9437,205,586.0,0,1,0,-287.55
9438,136,433.0,1,7,0,-440.61
9439,137,798.0,3,6,0,-75.61
9440,344,370.0,0,9,0,-503.41
9441,86,869.0,0,5,0,-4.66
9442,348,872.0,4,3,0,-1.41
9443,105,141.0,1,5,0,-732.64
9444,242,474.0,1,4,0,-399.51
9445,267,222.0,2,5,0,-651.49
9446,28,914.0,1,5,0,40.28
9447,241,513.0,2,4,1,-360.51
9448,145,89.0,3,8,1,-784.6
9449,72,142.0,1,4,0,-731.67
9450,224,267.0,2,4,0,-606.53
9451,175,254.0,1,2,1,-619.57
9452,72,1457.0,1,3,0,583.33
9453,167,102.0,2,8,0,-771.58
9454,329,888.0,3,9,0,14.57
9455,249,1914.0,2,6,0,1040.5
9456,146,514.0,1,9,0,-359.6
9457,304,933.0,1,4,1,59.55
9458,172,2946.0,2,8,0,2072.42
9459,352,602.0,2,7,0,-271.4
9460,292,308.0,2,6,0,-565.46
9461,188,357.0,4,1,1,-516.56
9462,240,390.0,2,4,0,-483.51
9463,172,970.0,0,8,0,96.42
9464,246,399.0,1,4,0,-474.51
9465,247,3553.0,1,3,0,2679.49
9466,72,132.0,5,3,1,-741.67
9467,30,723.0,3,10,1,-150.71
9468,58,589.0,1,6,1,-284.69
9469,196,2587.0,1,9,0,1713.44
9470,69,215.0,2,5,0,-658.68
9471,76,1563.0,4,4,0,689.33
9472,145,257.0,4,9,0,-616.6
9473,287,103.0,0,5,0,-770.47
9474,270,965.0,3,9,0,91.52
9475,276,147.0,0,8,0,-726.48
9476,15,2015.0,1,4,0,1141.27
9477,361,169.0,4,7,1,-704.4
9478,289,2585.0,2,11,0,1711.53
9479,229,696.0,3,7,0,-177.52
9480,199,129.0,0,10,0,-744.55
9481,344,505.0,0,9,0,-368.41
9482,134,525.0,1,8,0,-348.61
9483,179,3826.0,3,10,0,2952.43
9484,130,86.0,3,7,0,-787.62
9485,52,293.0,1,7,0,-580.69
9486,322,58.0,2,7,0,-815.43
9487,340,561.0,1,8,0,-312.42
9488,93,2056.0,3,10,0,1182.35
9489,311,3203.0,0,8,0,2329.55
9490,135,3614.0,4,6,1,2740.39
9491,362,470.0,1,4,0,-403.39
9492,293,51.0,2,9,0,-822.46
9493,274,1443.0,1,7,0,569.52
9494,329,528.0,2,5,0,-345.43
9495,325,200.0,2,5,1,-673.43
9496,285,562.0,4,5,1,-311.47
9497,356,685.0,1,7,0,-188.4
9498,250,141.0,1,5,1,-732.5
9499,191,403.0,3,6,0,-470.56
9500,325,296.0,3,4,0,-577.43
9501,194,622.0,1,8,0,-251.56
9502,62,120.0,2,10,1,-753.68
9503,13,45.0,2,7,0,-828.73
9504,156,1141.0,2,9,1,267.41
9505,359,841.0,0,7,0,-32.4
9506,321,54.0,1,4,0,-819.43
9507,355,2255.0,2,3,0,1381.6
9508,352,216.0,0,7,0,-657.4
9509,62,1095.0,1,5,0,221.32
9510,128,600.0,1,8,0,-273.62
9511,310,173.0,1,12,0,-700.45
9512,162,119.0,0,10,1,-754.59
9513,171,187.0,2,7,0,-686.58
9514,34,186.0,1,6,0,-687.71
9515,46,236.0,2,0,0,-637.7
9516,34,1179.0,5,10,1,305.29
9517,307,44.0,3,12,1,-829.45
9518,194,99.0,0,7,0,-774.56
9519,38,258.0,3,7,0,-615.71
9520,128,403.0,1,13,0,-470.62
9521,128,840.0,2,5,0,-33.62
9522,172,296.0,0,6,0,-577.58
9523,47,1014.0,2,4,0,140.3
9524,80,2674.0,1,6,0,1800.33
9525,299,36.0,2,9,0,-837.46
9526,252,713.0,0,3,0,-160.5
9527,246,1026.0,3,4,0,152.49
9528,222,93.0,1,5,1,-780.53
9529,143,640.0,1,12,1,-233.61
9530,318,718.0,3,5,1,-155.44
9531,69,3014.0,1,9,0,2140.32
9532,319,443.0,0,3,0,-430.44
9533,295,61.0,3,9,1,-812.46
9534,326,280.0,2,3,0,-593.43
9535,93,1583.0,2,6,0,709.35
9536,5,1082.0,2,5,0,208.26
9537,324,1114.0,3,5,1,240.57
9538,81,552.0,1,6,0,-321.67
9539,284,484.0,1,8,1,-389.47
9540,152,630.0,3,3,1,-243.6
9541,101,407.0,2,4,0,-466.65
9542,177,281.0,3,1,1,-592.57
9543,138,1997.0,1,4,0,1123.39
9544,98,1362.0,3,6,1,488.35
9545,66,419.0,1,2,0,-454.68
9546,137,326.0,1,10,0,-547.61
9547,253,1617.0,0,8,0,743.5
9548,125,724.0,0,7,0,-149.62
9549,75,501.0,3,5,1,-372.67
9550,248,917.0,3,4,0,43.5
9551,31,1767.0,2,4,0,893.29
9552,84,357.0,0,2,0,-516.66
9553,152,97.0,2,2,0,-776.6
9554,264,2387.0,4,4,1,1513.51
9555,278,124.0,3,4,0,-749.48
9556,4,56.0,2,11,1,-817.74
9557,268,291.0,0,5,0,-582.49
9558,338,434.0,4,3,0,-439.42
9559,30,568.0,2,5,0,-305.71
9560,266,752.0,1,4,0,-121.49
9561,84,341.0,2,8,1,-532.66
9562,266,448.0,6,3,1,-425.49
9563,295,1170.0,4,3,0,296.54
9564,277,2020.0,1,5,0,1146.52
9565,185,1344.0,0,5,0,470.43
9566,149,174.0,1,5,0,-699.6
9567,4,156.0,2,8,0,-717.74
9568,105,591.0,3,6,1,-282.64
9569,148,101.0,3,6,0,-772.6
9570,230,461.0,4,5,1,-412.52
9571,233,1935.0,1,7,0,1061.48
9572,281,64.0,2,10,0,-809.47
9573,85,228.0,4,6,0,-645.66
9574,235,361.0,3,4,0,-512.52
9575,155,754.0,1,7,1,-119.59
9576,124,676.0,3,3,1,-197.62
9577,252,856.0,2,7,1,-17.5
9578,72,186.0,0,5,0,-687.67
9579,244,104.0,2,3,0,-769.51
9580,361,1971.0,0,8,0,1097.6
9581,151,458.0,5,8,0,-415.6
9582,116,102.0,0,9,0,-771.63
9583,176,673.0,2,5,0,-200.57
9584,64,120.0,2,1,0,-753.68
9585,294,175.0,0,8,0,-698.46
9586,360,314.0,4,3,1,-559.4
9587,349,3132.0,1,7,0,2258.59
9588,348,1963.0,1,8,0,1089.59
9589,109,1372.0,0,5,0,498.36
9590,209,708.0,4,7,0,-165.54
9591,2,1301.0,2,9,1,427.26
9592,19,266.0,8,4,1,-607.73
9593,351,558.0,4,8,1,-315.41
9594,288,324.0,5,5,1,-549.47
9595,17,1788.0,2,6,0,914.27
9596,200,137.0,2,4,0,-736.55
9597,126,240.0,3,6,0,-633.62
9598,345,502.0,3,2,0,-371.41
9599,327,66.0,1,2,0,-807.43
9600,137,1836.0,2,9,0,962.39
9601,91,523.0,4,9,0,-350.66
9602,90,339.0,3,6,1,-534.66
9603,54,5303.0,3,7,1,4429.31
9604,358,804.0,1,6,0,-69.4
9605,232,329.0,2,8,0,-544.52
9606,330,390.0,4,9,0,-483.43
9607,152,688.0,1,7,0,-185.6
9608,240,1988.0,4,5,0,1114.49
9609,223,2197.0,0,5,0,1323.47
9610,330,156.0,1,9,0,-717.43
9611,194,337.0,0,7,0,-536.56
9612,10,568.0,2,6,1,-305.73
9613,60,4627.0,1,6,0,3753.31
9614,39,714.0,5,8,1,-159.71
9615,19,2353.0,0,5,0,1479.27
9616,181,1603.0,2,5,1,729.43
9617,112,1300.0,3,1,0,426.36
9618,159,143.0,1,5,1,-730.59
9619,39,592.0,1,4,1,-281.71
9620,113,450.0,4,9,1,-423.63
9621,126,171.0,1,6,0,-702.62
9622,185,556.0,1,9,0,-317.57
9623,144,270.0,1,8,1,-603.6
9624,91,112.0,0,5,0,-761.66
9625,118,266.0,1,6,0,-607.63
9626,37,4314.0,2,5,1,3440.29
9627,185,1726.0,1,4,0,852.43
9628,68,37.0,2,7,0,-836.68
9629,189,2057.0,2,9,0,1183.44
9630,231,98.0,3,7,0,-775.52
9631,15,3017.0,1,8,1,2143.27
9632,84,829.0,4,6,1,-44.66
9633,302,1414.0,2,8,1,540.55
9634,222,1121.0,1,7,0,247.47
9635,66,90.0,2,4,0,-783.68
9636,42,2209.0,4,6,0,1335.3
9637,12,284.0,0,13,0,-589.73
9638,199,296.0,5,11,0,-577.55
9639,4,375.0,3,8,1,-498.74
9640,70,3303.0,3,6,0,2429.32
9641,246,236.0,2,7,0,-637.51
9642,26,281.0,1,8,0,-592.72
9643,349,283.0,2,5,0,-590.41
9644,347,195.0,3,13,1,-678.41
9645,108,681.0,1,1,0,-192.64
9646,310,711.0,0,4,0,-162.44
9647,260,910.0,2,6,0,36.51
9648,273,447.0,3,5,1,-426.48
9649,97,183.0,1,7,0,-690.65
9650,244,624.0,0,4,0,-249.51
9651,229,171.0,1,4,0,-702.52
9652,75,646.0,4,4,1,-227.67
9653,356,1218.0,4,2,0,344.6
9654,294,6000.0,6,5,0,5126.54
9655,97,518.0,2,7,1,-355.65
9656,75,118.0,4,11,1,-755.67
9657,266,56.0,5,4,1,-817.49
9658,178,126.0,5,6,1,-747.57
9659,142,366.0,4,8,1,-507.61
9660,30,292.0,3,5,0,-581.71
9661,175,764.0,2,6,0,-109.58
9662,16,1087.0,0,6,0,213.27
9663,257,571.0,2,3,0,-302.5
9664,179,700.0,1,9,1,-173.57
9665,261,1140.0,3,2,1,266.51
9666,347,703.0,4,7,0,-170.41
9667,171,389.0,2,5,1,-484.58
9668,73,458.0,0,4,0,-415.67
9669,24,1455.0,1,6,0,581.28
9670,225,76.0,2,8,0,-797.53
9671,324,1630.0,1,11,0,756.57
9672,305,2231.0,4,4,1,1357.55
9673,352,295.0,3,6,1,-578.4
9674,150,310.0,5,5,1,-563.6
9675,181,172.0,0,10,1,-701.57
9676,10,558.0,4,7,1,-315.73
9677,187,293.0,0,8,0,-580.56
9678,352,356.0,2,4,0,-517.4
9679,16,566.0,2,9,0,-307.73
9680,66,301.0,2,10,0,-572.68
9681,294,5197.0,2,8,0,4323.54
9682,233,534.0,0,8,0,-339.52
9683,45,4889.0,1,6,0,4015.3
9684,172,243.0,2,7,0,-630.58
9685,355,370.0,1,11,0,-503.4
9686,357,158.0,2,4,0,-715.4
9687,26,631.0,1,5,0,-242.72
9688,265,88.0,1,6,0,-785.49
9689,314,805.0,2,8,0,-68.44
9690,41,414.0,3,8,1,-459.7
9691,39,485.0,2,6,0,-388.71
9692,118,443.0,1,8,0,-430.63
9693,305,882.0,5,2,1,8.55
9694,232,206.0,1,4,0,-667.52
9695,251,123.0,0,4,1,-750.5
9696,108,693.0,3,14,1,-180.64
9697,319,984.0,1,6,0,110.56
9698,5,84.0,1,3,0,-789.74
9699,167,455.0,1,9,0,-418.58
9700,334,664.0,0,12,0,-209.42
9701,162,259.0,2,7,0,-614.59
9702,251,6000.0,1,6,0,5126.5
9703,109,386.0,4,7,0,-487.64
9704,125,418.0,2,9,1,-455.62
9705,303,86.0,1,7,0,-787.45
9706,280,358.0,1,6,1,-515.47
9707,270,492.0,1,2,1,-381.48
9708,35,936.0,2,7,0,62.29
9709,112,629.0,4,8,1,-244.64
9710,144,110.0,3,5,1,-763.6
9711,99,1054.0,7,0,1,180.35
9712,179,6000.0,1,3,0,5126.43
9713,311,63.0,1,8,0,-810.44
9714,288,461.0,2,6,0,-412.47
9715,342,645.0,2,9,1,-228.41
9716,340,932.0,4,7,1,58.58
9717,232,552.0,1,6,0,-321.52
9718,228,439.0,0,4,0,-434.52
9719,234,270.0,2,8,0,-603.52
9720,215,206.0,3,5,0,-667.54
9721,93,186.0,0,7,0,-687.65
9722,202,1438.0,2,8,1,564.45
9723,166,2598.0,1,6,0,1724.42
9724,55,226.0,1,7,0,-647.69
9725,62,211.0,2,8,0,-662.68
9726,303,2859.0,4,11,0,1985.55
9727,153,341.0,1,4,0,-532.6
9728,24,1499.0,2,9,0,625.28
9729,135,231.0,3,8,0,-642.61
9730,233,6000.0,2,8,0,5126.48
9731,317,4191.0,0,6,1,3317.56
9732,120,4306.0,1,7,0,3432.37
9733,130,577.0,1,2,1,-296.62
9734,144,265.0,3,8,0,-608.6
9735,314,1234.0,0,3,0,360.56
9736,158,1155.0,2,3,0,281.41
9737,329,781.0,1,9,0,-92.43
9738,329,565.0,2,7,0,-308.43
9739,176,1089.0,1,9,0,215.43
9740,167,90.0,2,5,0,-783.58
9741,85,457.0,1,6,0,-416.66
9742,15,372.0,0,8,0,-501.73
9743,111,137.0,2,4,0,-736.64
9744,286,246.0,4,4,0,-627.47
9745,211,1151.0,1,3,0,277.46
9746,244,302.0,3,5,1,-571.51
9747,80,2817.0,1,8,0,1943.33
9748,131,71.0,3,5,0,-802.62
9749,140,130.0,2,7,1,-743.61
9750,62,3418.0,1,7,0,2544.31
9751,361,546.0,4,8,1,-327.4
9752,342,666.0,2,7,0,-207.41
9753,87,716.0,2,7,0,-157.66
9754,352,391.0,1,7,0,-482.4
9755,220,522.0,4,3,0,-351.53
9756,55,94.0,3,2,0,-779.69
9757,294,637.0,2,9,0,-236.46
9758,266,520.0,1,9,0,-353.49
9759,332,674.0,2,3,0,-199.42
9760,280,25.0,4,5,1,-848.47
9761,173,230.0,1,8,0,-643.58
9762,324,364.0,3,2,1,-509.43
9763,77,784.0,0,3,0,-89.67
9764,52,315.0,0,5,0,-558.69
9765,175,351.0,2,5,0,-522.57
9766,107,209.0,1,8,0,-664.64
9767,311,396.0,4,11,0,-477.44
9768,327,503.0,3,5,0,-370.43
9769,119,989.0,3,5,0,115.37
9770,317,105.0,2,4,0,-768.44
9771,145,200.0,5,7,1,-673.6
9772,263,74.0,1,3,0,-799.49
9773,38,470.0,1,1,0,-403.71
9774,233,546.0,4,6,1,-327.52
9775,267,459.0,7,6,1,-414.49
9776,205,220.0,2,8,0,-653.55
9777,141,5032.0,1,7,0,4158.39
9778,148,146.0,3,2,0,-727.6
9779,55,558.0,1,5,0,-315.69
9780,246,268.0,1,6,0,-605.51
9781,98,307.0,4,8,1,-566.65
9782,317,929.0,2,7,0,55.56
9783,195,87.0,2,10,0,-786.56
9784,113,36.0,2,5,0,-837.63
9785,352,2703.0,1,11,0,1829.59
9786,82,493.0,3,2,0,-380.66
9787,13,636.0,2,4,1,-237.73
9788,94,477.0,1,6,1,-396.65
9789,274,531.0,2,5,0,-342.48
9790,102,1050.0,6,10,1,176.35
9791,124,59.0,1,5,0,-814.62
9792,137,1212.0,4,7,1,338.39
9793,44,1266.0,2,6,0,392.3
9794,356,528.0,5,2,1,-345.4
9795,98,1697.0,4,8,0,823.35
9796,114,377.0,2,9,1,-496.63
9797,183,1211.0,2,10,0,337.43
9798,178,1682.0,2,6,0,808.43
9799,160,330.0,3,11,1,-543.59
9800,132,217.0,3,7,0,-656.62
9801,238,5296.0,1,3,0,4422.48
9802,301,388.0,2,2,1,-485.45
9803,17,2472.0,0,6,0,1598.27
9804,44,356.0,1,9,0,-517.7
9805,202,819.0,0,6,0,-54.55
9806,33,189.0,2,7,0,-684.71
9807,267,1348.0,2,4,0,474.51
9808,6,1155.0,1,6,0,281.26
9809,68,435.0,1,5,0,-438.68
9810,262,1252.0,1,7,0,378.51
9811,107,467.0,0,6,0,-406.64
9812,237,870.0,1,11,0,-3.52
9813,209,2743.0,0,4,0,1869.46
9814,66,265.0,0,8,0,-608.68
9815,191,76.0,1,9,0,-797.56
9816,38,798.0,1,2,0,-75.71
9817,299,249.0,3,5,1,-624.46
9818,185,790.0,1,3,0,-83.57
9819,14,879.0,2,2,0,5.27
9820,365,350.0,2,6,0,-523.39
9821,283,248.0,3,5,1,-625.47
9822,257,153.0,1,4,0,-720.5
9823,208,224.0,0,4,0,-649.54
9824,198,289.0,1,6,0,-584.55
9825,246,721.0,2,3,0,-152.51
9826,153,1574.0,4,2,0,700.4
9827,47,6000.0,1,8,0,5126.3
9828,184,6000.0,1,8,0,5126.43
9829,224,226.0,1,5,0,-647.53
9830,359,116.0,3,3,0,-757.4
9831,133,282.0,3,1,1,-591.62
9832,79,139.0,2,2,0,-734.67
9833,226,2679.0,2,6,0,1805.47
9834,75,228.0,3,5,1,-645.67
9835,350,137.0,2,6,0,-736.41
9836,175,291.0,0,8,0,-582.57
9837,160,381.0,6,4,1,-492.59
9838,352,1523.0,4,4,0,649.6
9839,288,1400.0,0,3,0,526.53
9840,351,466.0,0,6,0,-407.41
9841,323,1034.0,4,6,0,160.57
9842,176,1384.0,4,6,0,510.43
9843,203,143.0,4,8,1,-730.55
9844,315,563.0,3,8,0,-310.44
9845,327,1830.0,1,8,0,956.57
9846,355,1223.0,2,4,0,349.6
9847,234,286.0,3,3,0,-587.52
9848,358,174.0,4,2,0,-699.4
9849,285,608.0,3,7,1,-265.47
9850,202,1182.0,2,4,0,308.45
9851,247,554.0,5,10,1,-319.51
9852,167,347.0,1,8,0,-526.58
9853,279,713.0,2,6,0,-160.47
9854,161,325.0,5,4,0,-548.59
9855,58,1285.0,1,16,1,411.31
9856,184,291.0,1,7,0,-582.57
9857,264,204.0,1,6,0,-669.49
9858,147,77.0,1,10,0,-796.6
9859,135,381.0,4,9,0,-492.61
9860,351,2127.0,4,4,0,1253.59
9861,270,194.0,2,5,0,-679.48
9862,181,1308.0,2,12,1,434.43
9863,96,954.0,3,7,1,80.35
9864,209,335.0,0,5,0,-538.54
9865,158,204.0,0,13,0,-669.59
9866,147,221.0,2,3,0,-652.6
9867,54,296.0,1,10,0,-577.69
9868,169,470.0,2,5,1,-403.58
9869,243,97.0,0,4,0,-776.51
9870,246,132.0,2,5,0,-741.51
9871,222,4257.0,0,5,0,3383.47
9872,243,740.0,5,7,1,-133.51
9873,315,763.0,1,7,0,-110.44
9874,266,989.0,3,8,1,115.51
9875,100,156.0,3,4,0,-717.65
9876,74,50.0,2,8,1,-823.67
9877,193,580.0,0,4,0,-293.56
9878,55,2645.0,1,3,0,1771.31
9879,80,1009.0,4,9,1,135.33
9880,330,375.0,3,6,0,-498.43
9881,100,1181.0,2,8,0,307.35
9882,95,835.0,0,3,0,-38.65
9883,237,4638.0,0,6,0,3764.48
9884,344,1474.0,3,12,0,600.59
9885,7,327.0,0,0,0,-546.74
9886,182,1178.0,4,5,1,304.43
9887,313,78.0,0,11,0,-795.44
9888,95,176.0,2,2,0,-697.65
9889,331,836.0,1,3,0,-37.42
9890,291,127.0,4,6,1,-746.46
9891,277,355.0,4,9,1,-518.48
9892,321,1258.0,1,7,0,384.57
9893,23,784.0,2,4,0,-89.72
9894,261,54.0,1,5,0,-819.49
9895,204,1363.0,1,6,0,489.45
9896,9,208.0,0,6,0,-665.73
9897,164,1457.0,4,9,0,583.41
9898,75,236.0,1,13,0,-637.67
9899,226,654.0,2,6,0,-219.53
9900,219,864.0,1,2,0,-9.53
9901,30,1213.0,2,6,0,339.29
9902,13,720.0,4,4,1,-153.73
9903,229,130.0,0,8,0,-743.52
9904,53,533.0,3,6,1,-340.69
9905,93,343.0,1,6,0,-530.65
9906,145,131.0,1,13,0,-742.6
9907,1,502.0,5,5,1,-371.74
9908,16,544.0,1,4,1,-329.73
9909,146,6000.0,1,5,0,5126.39
9910,229,359.0,4,7,1,-514.52
9911,128,1106.0,3,7,0,232.38
9912,68,108.0,1,5,1,-765.68
9913,175,495.0,2,5,0,-378.57
9914,357,1910.0,3,8,1,1036.6
9915,261,1386.0,3,7,0,512.51
9916,132,390.0,3,6,0,-483.62
9917,126,120.0,3,5,0,-753.62
9918,308,170.0,3,4,0,-703.45
9919,95,1356.0,4,4,0,482.35
9920,333,110.0,2,3,0,-763.42
9921,122,277.0,2,8,0,-596.63
9922,109,244.0,4,4,0,-629.64
9923,151,751.0,1,4,0,-122.6
9924,29,1108.0,0,4,0,234.28
9925,119,438.0,2,5,0,-435.63
9926,53,13.0,1,9,0,-860.69
9927,138,6000.0,4,4,0,5126.39
9928,13,6000.0,2,6,0,5126.27
9929,209,575.0,3,6,0,-298.54
9930,156,128.0,1,3,0,-745.59
9931,244,2494.0,2,3,0,1620.49
9932,339,2786.0,4,5,0,1912.58
9933,321,594.0,2,8,0,-279.43
9934,345,220.0,2,3,1,-653.41
9935,237,1438.0,5,10,1,564.48
9936,271,590.0,2,3,0,-283.48
9937,226,2121.0,2,9,0,1247.47
9938,203,368.0,2,3,0,-505.55
9939,102,1453.0,2,3,1,579.35
9940,6,291.0,0,8,0,-582.74
9941,83,990.0,1,5,0,116.34
9942,337,364.0,2,3,0,-509.42
9943,110,749.0,2,4,1,-124.64
9944,42,444.0,1,3,0,-429.7
9945,106,215.0,0,1,0,-658.64
9946,238,330.0,1,6,0,-543.51
9947,357,484.0,2,5,1,-389.4
9948,89,50.0,0,6,0,-823.66
9949,264,51.0,0,10,0,-822.49
9950,310,293.0,1,3,0,-580.44
9951,170,333.0,0,5,0,-540.58
9952,48,2070.0,3,6,0,1196.3
9953,55,190.0,2,7,0,-683.69
9954,50,461.0,4,6,1,-412.7
9955,109,30.0,1,9,0,-843.64
9956,267,185.0,1,6,1,-688.49
9957,158,1136.0,4,4,0,262.41
9958,85,291.0,2,6,0,-582.66
9959,188,351.0,1,9,0,-522.56
9960,135,804.0,3,5,1,-69.61
9961,11,565.0,1,6,0,-308.73
9962,68,172.0,2,9,0,-701.68
9963,53,733.0,1,6,1,-140.69
9964,259,1397.0,0,4,0,523.51
9965,246,735.0,3,6,1,-138.51
9966,8,243.0,3,5,0,-630.74
9967,8,253.0,1,6,0,-620.74
9968,110,1206.0,0,7,0,332.36
9969,261,50.0,4,6,0,-823.49
9970,215,560.0,1,6,0,-313.54
9971,293,2215.0,4,8,0,1341.54
9972,132,673.0,2,4,1,-200.62
9973,178,1233.0,4,5,1,359.43
9974,310,883.0,0,7,0,9.55
9975,138,861.0,2,5,0,-12.61
9976,273,349.0,2,7,0,-524.48
9977,266,201.0,2,5,1,-672.49
9978,2,1196.0,0,6,0,322.26
9979,125,218.0,1,5,0,-655.62
9980,242,51.0,4,4,1,-822.51
9981,28,207.0,5,5,0,-666.72
9982,203,5198.0,2,7,1,4324.45
9983,273,521.0,1,9,0,-352.48
9984,190,283.0,1,4,0,-590.56
9985,61,1540.0,5,6,1,666.31
9986,20,425.0,1,5,0,-448.72
9987,278,881.0,1,7,0,7.52
9988,301,618.0,7,11,1,-255.45
9989,50,264.0,2,7,1,-609.7
9990,115,1368.0,0,9,0,494.37
9991,127,3727.0,4,3,0,2853.38
9992,41,187.0,4,5,1,-686.7
9993,228,506.0,0,4,0,-367.52
9994,251,181.0,2,8,1,-692.5
9995,146,351.0,4,6,0,-522.6
9996,212,1472.0,1,2,0,598.46
9997,253,853.0,4,4,0,-20.5
9998,337,932.0,2,3,0,58.58
9999,166,750.0,3,9,0,-123.58
10000,352,140.0,2,4,0,-733.4
10001,63,793.0,1,6,0,-80.68
10002,338,640.0,6,3,1,-233.42
10003,105,516.0,0,5,0,-357.64
10004,306,64.0,1,6,0,-809.45
10005,10,589.0,5,4,1,-284.73
10006,267,627.0,1,5,0,-246.49
10007,97,132.0,3,6,1,-741.65
10008,67,962.0,3,7,0,88.32
10009,4,173.0,2,7,0,-700.74
10010,145,632.0,0,4,0,-241.6
10011,48,140.0,2,7,0,-733.7
10012,184,2597.0,3,6,1,1723.43
10013,232,410.0,3,9,0,-463.52
10014,332,686.0,2,9,0,-187.42
10015,2,166.0,0,6,1,-707.74
10016,1,380.0,0,4,0,-493.74
10017,56,1147.0,1,5,0,273.31
10018,59,473.0,4,6,1,-400.69
10019,91,280.0,1,8,1,-593.66
10020,337,554.0,1,3,0,-319.42
10021,111,733.0,0,5,0,-140.64
10022,59,4464.0,3,9,0,3590.31
10023,11,474.0,1,9,1,-399.73
10024,102,379.0,1,4,0,-494.65
10025,15,589.0,2,9,0,-284.73
10026,7,3837.0,2,3,1,2963.26
10027,70,1090.0,1,7,0,216.32
10028,307,4361.0,1,7,0,3487.55
10029,79,496.0,3,6,1,-377.67
10030,353,123.0,1,5,1,-750.4
10031,194,1101.0,2,4,0,227.44
10032,307,265.0,2,13,0,-608.45
10033,154,564.0,1,2,0,-309.6
10034,258,1379.0,5,4,0,505.5
10035,331,117.0,2,4,1,-756.42
10036,193,3644.0,1,4,0,2770.44
10037,326,3312.0,0,7,0,2438.57
10038,189,46.0,5,3,1,-827.56
10039,84,237.0,2,5,0,-636.66
10040,243,346.0,2,10,0,-527.51
10041,286,443.0,3,4,0,-430.47
10042,124,1016.0,1,5,0,142.38
10043,326,73.0,1,10,1,-800.43
10044,230,361.0,1,6,1,-512.52
10045,302,1124.0,2,6,1,250.55
10046,134,1385.0,1,8,0,511.39
10047,236,427.0,0,11,0,-446.52
10048,49,390.0,2,6,0,-483.7
10049,235,246.0,2,10,0,-627.52
10050,130,1152.0,6,5,1,278.38
10051,342,372.0,3,8,0,-501.41
10052,214,704.0,2,5,0,-169.54
10053,334,334.0,1,12,0,-539.42
10054,337,1384.0,2,6,0,510.58
10055,155,209.0,1,10,0,-664.59
10056,183,244.0,2,3,0,-629.57
10057,118,300.0,0,5,0,-573.63
10058,212,429.0,2,6,1,-444.54
10059,61,503.0,1,12,0,-370.68
10060,228,243.0,0,6,0,-630.52
10061,159,637.0,1,4,0,-236.59
10062,191,1244.0,5,7,1,370.44
10063,101,15.0,4,4,1,-858.65
10064,205,171.0,4,3,1,-702.55
10065,290,71.0,1,2,0,-802.46
10066,174,6000.0,2,5,0,5126.42
10067,93,2609.0,4,9,0,1735.34
10068,136,1118.0,5,11,1,244.39
