customer_id,engagement_score,value_score,cluster_run1,cluster_run2
9138,48.6,738.98,3,3
9139,79.7,722.83,3,3
9140,93.4,427.34,1,1
9141,20.2,252.33,0,2
9142,45.7,156.59,0,0
9143,44.6,357.01,2,2
9144,100.0,511.41,1,1
9145,77.1,536.04,1,1
9146,63.6,829.98,3,3
9147,40.5,419.17,2,2
9148,45.7,398.09,2,2
9149,87.4,572.89,1,1
9150,90.1,625.46,3,3
9151,54.4,534.4,2,1
9152,78.8,317.33,1,1
9153,18.6,202.33,0,0
9154,76.3,616.52,3,3
9155,91.0,432.58,1,1
9156,25.5,251.24,0,2
9157,82.2,736.85,3,3
9158,51.6,390.27,2,2
9159,100.0,662.94,3,3
9160,40.6,351.47,2,2
9161,62.0,286.45,0,0
9162,48.3,325.72,2,0
9163,39.4,424.06,2,2
9164,80.4,801.05,3,3
9165,52.3,670.66,3,3
9166,100.0,629.33,3,3
9167,100.0,486.16,1,1
9168,100.0,464.94,1,1
9169,78.4,606.23,3,3
9170,100.0,738.83,3,3
9171,38.5,221.14,0,0
9172,87.3,662.16,3,3
9173,28.8,413.97,2,2
9174,43.3,445.34,2,2
9175,69.1,682.75,3,3
9176,100.0,687.72,3,3
9177,59.9,220.62,0,0
9178,86.2,516.43,1,1
9179,40.9,379.0,2,2
9180,83.6,458.72,1,1
9181,82.3,378.3,1,1
9182,39.1,248.27,0,0
9183,46.5,323.8,2,0
9184,45.9,216.23,0,0
9185,24.6,362.41,2,2
9186,43.8,387.87,2,2
9187,82.6,451.15,1,1
9188,55.6,501.29,2,1
9189,52.8,314.02,0,0
9190,58.8,526.71,2,1
9191,98.1,704.58,3,3
9192,80.7,639.46,3,3
9193,22.9,283.79,0,2
9194,30.6,299.78,0,2
9195,68.7,654.36,3,3
9196,60.0,457.51,2,1
9197,83.4,545.02,1,1
9198,75.9,461.08,1,1
9199,56.9,384.43,2,1
9200,22.3,270.98,0,2
9201,86.2,599.53,3,3
9202,21.6,381.99,2,2
9203,55.4,272.42,0,0
9204,47.8,319.08,0,0
9205,25.6,249.88,0,2
9206,92.8,702.46,3,3
9207,41.6,411.9,2,2
9208,67.2,342.46,1,1
9209,70.0,536.39,1,1
9210,45.1,363.05,2,2
9211,98.6,445.47,1,1
9212,61.6,546.77,1,1
9213,59.0,551.76,1,1
9214,30.7,339.14,2,2
9215,31.5,452.12,2,2
9216,68.2,558.81,1,1
9217,75.8,688.84,3,3
9218,43.6,294.62,0,0
9219,40.8,218.99,0,0
9220,56.7,618.45,3,3
9221,35.3,238.83,0,0
9222,88.9,705.56,3,3
9223,72.9,453.55,1,1
9224,86.9,516.85,1,1
9225,36.3,409.66,2,2
9226,99.7,742.43,3,3
9227,84.3,615.97,3,3
9228,84.2,528.74,1,1
9229,18.2,281.08,0,2
9230,79.6,338.92,1,1
9231,39.3,310.91,0,2
9232,100.0,506.84,1,1
9233,66.9,183.37,0,0
9234,100.0,876.91,3,3
9235,55.6,478.25,2,1
9236,69.3,618.17,3,3
9237,23.3,358.29,2,2
9238,77.4,346.0,1,1
9239,64.8,458.17,1,1
9240,59.0,269.17,0,0
9241,38.8,116.17,0,0
9242,100.0,830.11,3,3
9243,100.0,681.19,3,3
9244,18.2,391.65,2,2
9245,99.6,650.06,3,3
9246,37.7,548.31,2,2
9247,71.4,606.89,3,3
9248,44.6,213.05,0,0
9249,35.4,372.76,2,2
9250,87.2,715.78,3,3
9251,87.7,676.64,3,3
9252,86.9,561.63,1,1
9253,36.2,476.66,2,2
9254,69.0,649.48,3,3
9255,67.7,549.3,1,1
9256,44.3,330.52,2,2
9257,90.2,724.82,3,3
9258,66.9,604.98,3,3
9259,58.4,506.56,2,1
9260,100.0,629.39,3,3
9261,75.0,551.89,1,1
9262,69.6,507.15,1,1
9263,100.0,809.87,3,3
9264,55.0,276.95,0,0
9265,65.0,82.69,0,0
9266,43.1,199.3,0,0
9267,79.6,519.11,1,1
9268,58.7,296.76,0,0
9269,100.0,595.59,1,3
9270,83.2,607.24,3,3
9271,91.3,525.59,1,1
9272,80.0,668.45,3,3
9273,39.8,342.74,2,2
9274,49.1,144.82,0,0
9275,73.1,815.76,3,3
9276,54.3,454.4,2,1
9277,74.3,621.53,3,3
9278,79.4,428.06,1,1
9279,91.2,630.29,3,3
9280,71.3,473.25,1,1
9281,54.4,474.98,2,1
9282,70.2,736.33,3,3
9283,84.5,632.9,3,3
9284,75.5,695.85,3,3
9285,33.3,411.38,2,2
9286,73.1,321.88,1,1
9287,89.2,611.07,3,3
9288,50.5,430.03,2,2
9289,53.3,339.82,2,0
9290,46.6,341.7,2,2
9291,38.6,281.57,0,0
9292,52.4,590.07,2,1
9293,23.9,235.27,0,2
9294,39.3,407.7,2,2
9295,89.2,445.24,1,1
9296,30.4,344.98,2,2
9297,98.4,704.45,3,3
9298,39.8,230.48,0,0
9299,85.0,597.1,3,3
9300,32.8,443.02,2,2
9301,89.2,361.69,1,1
9302,95.7,681.4,3,3
9303,32.6,74.28,0,0
9304,14.3,76.26,0,0
9305,41.2,453.14,2,2
9306,84.9,669.39,3,3
9307,87.3,737.21,3,3
9308,75.5,590.87,3,1
9309,48.4,352.86,2,2
9310,71.0,624.42,3,3
9311,72.6,776.81,3,3
9312,37.8,382.94,2,2
9313,83.0,648.43,3,3
9314,12.4,529.07,2,2
9315,81.4,400.61,1,1
9316,29.8,160.64,0,0
9317,30.1,347.54,2,2
9318,77.3,649.52,3,3
9319,86.6,455.59,1,1
9320,44.8,256.83,0,0
9321,40.5,430.6,2,2
9322,94.6,661.26,3,3
9323,61.3,417.58,2,1
9324,100.0,712.23,3,3
9325,31.1,343.59,2,2
9326,88.0,548.06,1,1
9327,57.7,250.36,0,0
9328,47.7,313.35,0,0
9329,54.4,534.86,2,1
9330,49.9,371.3,2,2
9331,100.0,413.2,1,1
9332,51.0,527.12,2,1
9333,55.6,283.8,0,0
9334,100.0,734.17,3,3
9335,77.5,609.07,3,3
9336,82.1,424.85,1,1
9337,14.3,202.37,0,2
9338,41.9,413.04,2,2
9339,51.0,376.6,2,2
9340,72.2,594.44,3,1
9341,85.7,548.53,1,1
9342,100.0,735.5,3,3
9343,39.2,451.94,2,2
9344,77.8,687.09,3,3
9345,32.1,294.75,0,2
9346,69.8,406.34,1,1
9347,35.8,55.7,0,0
9348,61.0,781.55,3,3
9349,100.0,829.0,3,3
9350,46.5,205.65,0,0
9351,74.1,524.68,1,1
9352,39.1,262.23,0,0
9353,58.9,429.56,2,1
9354,58.2,587.83,3,1
9355,85.3,640.59,3,3
9356,44.6,213.22,0,0
9357,22.2,232.42,0,2
9358,33.9,494.67,2,2
9359,58.7,211.93,0,0
9360,97.3,620.75,3,3
9361,29.5,317.96,0,2
9362,93.7,861.18,3,3
9363,24.5,211.67,0,0
9364,46.9,449.36,2,2
9365,78.1,690.82,3,3
9366,37.6,357.28,2,2
9367,76.5,509.8,1,1
9368,74.8,629.96,3,3
9369,47.2,214.42,0,0
9370,48.4,324.89,2,0
9371,24.6,379.84,2,2
9372,36.9,81.21,0,0
9373,84.3,439.16,1,1
9374,27.8,419.87,2,2
9375,85.0,419.52,1,1
9376,34.6,250.79,0,0
9377,96.3,685.73,3,3
9378,29.2,144.03,0,0
9379,100.0,500.96,1,1
9380,78.9,499.56,1,1
9381,44.4,146.14,0,0
9382,56.7,237.8,0,0
9383,78.7,613.55,3,3
9384,86.3,568.13,1,1
9385,85.0,569.32,1,1
9386,39.3,222.81,0,0
9387,99.6,844.35,3,3
9388,68.5,497.16,1,1
9389,78.7,550.48,1,1
9390,1.6,333.72,2,2
9391,33.0,199.91,0,0
9392,59.6,387.03,2,1
9393,56.0,325.89,2,0
9394,83.7,514.97,1,1
9395,30.4,374.04,2,2
9396,83.5,696.48,3,3
9397,80.5,585.9,1,3
9398,45.1,197.44,0,0
9399,68.7,449.8,1,1
9400,66.3,635.9,3,3
9401,52.5,382.21,2,2
9402,50.9,285.49,0,0
9403,94.9,692.09,3,3
9404,47.1,499.5,2,2
9405,54.5,395.52,2,2
9406,81.5,564.49,1,1
9407,23.3,309.84,0,2
9408,68.6,500.6,1,1
9409,46.4,384.87,2,2
9410,69.6,539.47,1,1
9411,99.4,709.8,3,3
9412,91.7,423.1,1,1
9413,46.3,160.1,0,0
9414,76.5,288.72,1,1
9415,65.8,595.01,3,1
9416,100.0,533.29,1,1
9417,35.6,166.88,0,0
9418,0.0,353.71,2,2
9419,24.4,317.37,0,2
9420,21.9,312.78,0,2
9421,96.1,625.51,3,3
9422,34.4,396.58,2,2
9423,4.5,419.8,2,2
9424,68.8,688.63,3,3
9425,96.9,636.56,3,3
9426,89.8,398.08,1,1
9427,100.0,484.6,1,1
9428,64.9,308.75,1,0
9429,27.5,215.86,0,0
9430,55.8,530.4,2,1
9431,47.2,341.78,2,2
9432,75.9,683.49,3,3
9433,35.4,205.66,0,0
9434,100.0,552.39,1,1
9435,69.6,562.9,1,1
9436,74.8,602.53,3,3
9437,94.9,951.0,3,3
9438,74.4,520.5,1,1
9439,67.3,722.13,3,3
9440,42.9,267.71,0,0
9441,81.5,586.67,1,3
9442,88.0,717.39,3,3
9443,64.3,630.26,3,3
9444,20.6,10.0,0,0
9445,77.0,520.41,1,1
9446,77.6,686.64,3,3
9447,40.8,247.66,0,0
9448,89.9,700.92,3,3
9449,68.9,307.37,1,1
9450,88.1,563.87,1,1
9451,56.1,252.15,0,0
9452,100.0,751.0,3,3
9453,29.0,238.59,0,0
9454,100.0,505.3,1,1
9455,51.1,124.37,0,0
9456,98.9,467.67,1,1
9457,10.9,100.75,0,0
9458,0.0,190.11,0,2
9459,92.0,709.15,3,3
9460,88.2,392.79,1,1
9461,87.8,727.25,3,3
9462,81.1,489.92,1,1
9463,78.0,252.1,1,1
9464,85.0,838.56,3,3
9465,14.7,324.07,0,2
9466,27.5,311.21,0,2
9467,98.9,752.4,3,3
9468,31.3,309.83,0,2
9469,59.8,219.54,0,0
9470,35.0,34.21,0,0
9471,75.4,650.85,3,3
9472,58.5,554.11,2,1
9473,63.5,217.48,0,0
9474,38.5,401.39,2,2
9475,49.9,176.03,0,0
9476,71.2,603.48,3,3
9477,49.3,465.43,2,2
9478,100.0,549.55,1,1
9479,53.5,271.44,0,0
9480,93.1,396.62,1,1
9481,22.4,186.36,0,0
9482,94.2,545.06,1,1
9483,74.1,472.1,1,1
9484,100.0,493.02,1,1
9485,78.8,766.93,3,3
9486,59.3,214.28,0,0
9487,36.7,400.88,2,2
9488,30.8,162.65,0,0
9489,67.8,391.84,1,1
9490,85.9,722.34,3,3
9491,77.0,486.84,1,1
9492,74.0,513.23,1,1
9493,83.5,588.79,1,3
9494,43.8,214.35,0,0
9495,6.5,219.88,0,2
9496,59.6,199.24,0,0
9497,100.0,602.64,3,3
9498,88.0,600.38,3,3
9499,100.0,856.7,3,3
9500,22.3,187.83,0,0
9501,64.3,398.34,1,1
9502,72.0,670.86,3,3
9503,86.6,506.31,1,1
9504,91.2,545.33,1,1
9505,47.5,390.62,2,2
9506,58.6,516.0,2,1
9507,94.6,648.0,3,3
9508,55.9,732.41,3,3
9509,65.4,592.95,3,1
9510,75.7,745.49,3,3
9511,82.5,561.58,1,1
9512,50.0,533.79,2,2
9513,82.5,403.88,1,1
9514,82.6,547.78,1,1
9515,50.7,826.78,3,3
9516,92.1,717.96,3,3
9517,48.0,250.89,0,0
9518,62.7,421.74,1,1
9519,80.5,291.91,1,1
9520,41.8,525.49,2,2
9521,63.8,450.54,1,1
9522,100.0,582.73,1,3
9523,96.0,753.7,3,3
9524,62.1,822.39,3,3
9525,35.0,277.55,0,0
9526,34.6,406.39,2,2
9527,65.4,239.13,0,0
9528,38.3,531.05,2,2
9529,23.2,127.69,0,0
9530,36.8,227.54,0,0
9531,84.2,671.14,3,3
9532,54.8,220.28,0,0
9533,61.8,350.95,2,1
9534,14.5,292.29,0,2
9535,32.0,329.61,2,2
9536,100.0,690.35,3,3
9537,81.4,822.11,3,3
9538,100.0,439.72,1,1
9539,77.5,572.47,1,1
9540,19.7,550.12,2,2
9541,79.9,668.64,3,3
9542,90.4,549.62,1,1
9543,33.0,200.42,0,0
9544,33.5,324.15,2,2
9545,93.0,653.0,3,3
9546,73.2,864.99,3,3
9547,45.2,188.79,0,0
9548,15.0,470.93,2,2
9549,82.8,521.34,1,1
9550,29.3,121.88,0,0
9551,18.7,262.42,0,2
9552,59.4,643.0,3,3
9553,79.9,727.38,3,3
9554,56.0,153.89,0,0
9555,69.7,730.52,3,3
9556,83.4,468.97,1,1
9557,94.7,743.53,3,3
9558,71.0,559.6,1,1
9559,84.9,562.59,1,1
9560,89.2,650.43,3,3
9561,62.4,549.31,1,1
9562,79.6,729.98,3,3
9563,20.4,554.58,2,2
9564,85.0,590.77,3,3
9565,75.0,686.2,3,3
9566,34.9,506.29,2,2
9567,23.8,606.31,2,2
9568,55.5,139.93,0,0
9569,68.1,596.51,3,1
9570,23.0,388.39,2,2
9571,41.6,304.52,0,0
9572,74.2,798.56,3,3
9573,69.0,778.68,3,3
9574,69.8,447.56,1,1
9575,96.0,506.72,1,1
9576,90.9,859.87,3,3
9577,36.2,264.98,0,0
9578,70.5,493.37,1,1
9579,42.9,384.84,2,2
9580,31.6,381.93,2,2
9581,69.0,256.45,0,0
9582,96.7,804.74,3,3
9583,90.9,548.38,1,1
9584,37.7,426.95,2,2
9585,46.1,221.26,0,0
9586,42.5,336.7,2,2
9587,19.2,286.83,0,2
9588,87.3,579.83,1,3
9589,69.2,560.8,1,1
9590,30.4,256.93,0,0
9591,92.5,766.87,3,3
9592,89.6,479.41,1,1
9593,71.6,708.11,3,3
9594,40.7,285.33,0,0
9595,41.1,192.79,0,0
9596,100.0,699.16,3,3
9597,81.5,569.16,1,1
9598,20.7,144.12,0,0
9599,66.2,562.01,1,1
9600,39.8,476.99,2,2
9601,61.9,127.35,0,0
9602,40.8,229.62,0,0
9603,76.7,310.85,1,1
9604,67.6,551.01,1,1
9605,23.3,259.56,0,2
9606,41.9,308.09,0,0
9607,73.1,668.94,3,3
9608,88.1,535.58,1,1
9609,100.0,458.31,1,1
9610,44.2,504.08,2,2
9611,90.2,572.03,1,1
9612,53.8,388.13,2,2
9613,29.9,292.03,0,2
9614,40.7,121.05,0,0
9615,15.7,160.66,0,0
9616,6.9,276.23,0,2
9617,25.4,502.0,2,2
9618,74.4,102.93,0,0
9619,54.1,209.89,0,0
9620,57.5,574.81,2,1
9621,84.5,400.0,1,1
9622,78.3,669.47,3,3
9623,67.8,801.62,3,3
9624,86.2,504.03,1,1
9625,86.2,606.92,3,3
9626,25.3,222.44,0,0
9627,99.8,787.97,3,3
9628,38.0,155.12,0,0
9629,100.0,472.83,1,1
9630,54.0,231.58,0,0
9631,100.0,790.41,3,3
9632,18.6,310.94,0,2
9633,76.6,683.83,3,3
9634,32.8,195.76,0,0
9635,69.4,556.83,1,1
9636,35.1,154.92,0,0
9637,38.6,362.92,2,2
9638,35.0,251.0,0,0
9639,83.2,660.08,3,3
9640,100.0,492.05,1,1
9641,49.1,647.7,2,3
9642,22.3,158.1,0,0
9643,72.6,582.38,1,1
9644,32.6,202.06,0,0
9645,81.3,548.71,1,1
9646,66.3,95.69,0,0
9647,68.8,504.8,1,1
9648,43.0,333.33,2,2
9649,69.1,515.44,1,1
9650,38.3,207.4,0,0
9651,69.7,490.5,1,1
9652,38.8,315.04,0,2
9653,25.5,341.11,2,2
9654,56.8,215.5,0,0
9655,40.3,134.89,0,0
9656,26.3,419.09,2,2
9657,97.7,412.06,1,1
9658,63.2,700.88,3,3
9659,92.3,725.35,3,3
9660,72.4,620.54,3,3
9661,37.5,312.92,0,2
9662,91.1,559.2,1,1
9663,41.8,318.3,0,2
9664,50.1,255.76,0,0
9665,13.2,402.93,2,2
9666,64.7,235.17,0,0
9667,65.4,510.31,1,1
9668,81.1,480.97,1,1
9669,53.0,527.19,2,1
9670,15.8,179.77,0,0
9671,47.9,200.24,0,0
9672,50.3,544.93,2,1
9673,59.5,190.11,0,0
9674,83.7,672.52,3,3
9675,87.0,630.43,3,3
9676,52.6,660.16,3,3
9677,47.4,562.33,2,2
9678,78.9,673.37,3,3
9679,8.7,303.74,0,2
9680,29.6,228.05,0,0
9681,100.0,370.87,1,1
9682,44.9,861.97,3,3
9683,67.4,325.69,1,1
9684,59.6,876.98,3,3
9685,30.6,236.53,0,0
9686,71.8,485.06,1,1
9687,42.5,308.15,0,0
9688,64.1,406.38,1,1
9689,59.5,638.39,3,3
9690,28.1,336.31,2,2
9691,53.4,128.91,0,0
9692,34.0,385.63,2,2
9693,86.4,646.89,3,3
9694,39.4,541.84,2,2
9695,24.4,300.26,0,2
9696,50.9,416.18,2,2
9697,77.7,738.51,3,3
9698,40.8,354.38,2,2
9699,80.2,497.02,1,1
9700,47.6,350.73,2,2
9701,47.5,363.35,2,2
9702,53.7,182.75,0,0
9703,43.0,233.68,0,0
9704,82.9,795.3,3,3
9705,76.1,530.34,1,1
9706,24.4,611.96,2,2
9707,66.8,438.9,1,1
9708,52.6,525.04,2,1
9709,70.4,404.12,1,1
9710,71.8,556.79,1,1
9711,87.5,671.75,3,3
9712,59.2,264.98,0,0
9713,25.8,222.35,0,0
9714,83.8,861.36,3,3
9715,96.3,554.4,1,1
9716,50.5,739.86,3,3
9717,97.3,448.38,1,1
9718,79.1,604.64,3,3
9719,54.5,714.0,3,3
9720,63.6,488.97,1,1
9721,21.3,300.54,0,2
9722,43.8,257.68,0,0
9723,26.4,336.09,2,2
9724,78.3,725.58,3,3
9725,37.1,505.48,2,2
9726,20.6,224.48,0,2
9727,100.0,726.74,3,3
9728,95.4,768.87,3,3
9729,29.0,201.23,0,0
9730,68.2,759.27,3,3
9731,29.9,340.32,2,2
9732,64.1,435.77,1,1
9733,30.2,444.67,2,2
9734,72.9,696.02,3,3
9735,39.6,405.88,2,2
9736,34.5,243.83,0,0
9737,33.2,406.72,2,2
9738,23.9,314.26,0,2
9739,32.1,245.28,0,0
9740,75.4,492.82,1,1
9741,98.2,381.29,1,1
9742,55.0,829.44,3,3
9743,48.6,322.72,2,0
9744,28.2,471.24,2,2
9745,46.6,168.82,0,0
9746,89.6,487.03,1,1
9747,57.6,227.72,0,0
9748,69.7,365.73,1,1
9749,89.6,547.71,1,1
9750,37.3,278.55,0,0
9751,61.0,593.17,3,1
9752,29.1,548.18,2,2
9753,25.6,96.89,0,0
9754,73.5,610.89,3,3
9755,100.0,509.11,1,1
9756,41.9,265.78,0,0
9757,67.4,518.14,1,1
9758,69.8,339.21,1,1
9759,51.5,310.67,0,0
9760,83.4,498.03,1,1
9761,39.6,535.18,2,2
9762,27.9,308.53,0,2
9763,85.3,691.23,3,3
9764,64.2,691.34,3,3
9765,91.4,679.51,3,3
9766,31.6,191.25,0,0
9767,81.2,697.43,3,3
9768,45.7,156.15,0,0
9769,91.8,690.59,3,3
9770,81.0,596.04,3,3
9771,73.6,763.21,3,3
9772,63.3,912.68,3,3
9773,55.0,400.83,2,2
9774,53.8,630.49,3,3
9775,96.4,818.56,3,3
9776,57.1,178.58,0,0
9777,59.9,467.3,2,1
9778,11.8,402.05,2,2
9779,59.6,299.85,0,0
9780,100.0,515.84,1,1
9781,73.8,616.4,3,3
9782,23.7,311.74,0,2
9783,82.9,359.13,1,1
9784,60.2,570.35,1,1
9785,43.6,273.48,0,0
9786,61.6,248.93,0,0
9787,31.9,32.84,0,0
9788,37.3,320.87,0,2
9789,74.3,442.49,1,1
9790,44.3,199.3,0,0
9791,12.9,332.63,2,2
9792,52.1,416.08,2,2
9793,97.9,652.1,3,3
9794,65.5,530.59,1,1
9795,56.4,425.69,2,1
9796,50.1,84.0,0,0
9797,16.3,318.32,0,2
9798,38.4,436.74,2,2
9799,11.0,527.13,2,2
9800,100.0,591.62,1,3
9801,100.0,585.82,1,3
9802,18.3,508.14,2,2
9803,50.1,329.35,2,0
9804,72.3,607.31,3,3
9805,59.3,486.63,2,1
9806,82.1,746.96,3,3
9807,89.4,747.93,3,3
9808,19.9,317.77,0,2
9809,50.7,418.59,2,2
9810,45.7,390.07,2,2
9811,87.0,584.04,1,3
9812,62.2,743.1,3,3
9813,46.5,118.23,0,0
9814,56.5,577.25,2,1
9815,33.4,229.77,0,0
9816,49.6,124.82,0,0
9817,53.6,43.62,0,0
9818,57.7,298.95,0,0
9819,92.7,620.79,3,3
9820,84.8,532.6,1,1
9821,97.6,659.79,3,3
9822,63.8,211.06,0,0
9823,61.1,725.99,3,3
9824,56.2,578.36,2,1
9825,100.0,461.88,1,1
9826,78.2,327.7,1,1
9827,58.3,147.68,0,0
9828,66.5,877.76,3,3
9829,29.7,374.63,2,2
9830,32.0,403.7,2,2
9831,29.1,262.02,0,2
9832,77.4,465.05,1,1
9833,80.2,442.95,1,1
9834,71.5,198.46,0,0
9835,8.1,367.71,2,2
9836,39.4,249.22,0,0
9837,14.8,393.46,2,2
9838,73.5,515.62,1,1
9839,67.6,273.66,0,0
9840,56.3,218.0,0,0
9841,44.8,367.84,2,2
9842,67.1,642.36,3,3
9843,18.5,258.37,0,2
9844,39.7,323.7,2,2
9845,58.5,323.75,2,0
9846,49.1,340.38,2,0
9847,19.7,194.77,0,0
9848,63.6,296.93,0,0
9849,21.1,231.63,0,2
9850,47.1,315.7,0,0
9851,83.1,405.64,1,1
9852,48.2,181.52,0,0
9853,25.2,314.75,0,2
9854,48.3,187.95,0,0
9855,93.7,484.98,1,1
9856,44.7,255.04,0,0
9857,65.6,544.66,1,1
9858,42.0,295.47,0,0
9859,88.2,696.32,3,3
9860,47.9,642.41,2,3
9861,86.1,619.83,3,3
9862,72.7,699.08,3,3
9863,85.5,592.96,3,3
9864,55.8,539.2,2,1
9865,86.8,745.67,3,3
9866,61.5,283.96,0,0
9867,77.4,724.7,3,3
9868,100.0,538.75,1,1
9869,89.4,471.34,1,1
9870,74.5,598.94,3,3
9871,66.6,565.19,1,1
9872,67.2,371.96,1,1
9873,100.0,478.5,1,1
9874,92.1,514.98,1,1
9875,38.0,398.27,2,2
9876,56.6,394.07,2,1
9877,85.3,588.62,1,3
9878,48.1,226.14,0,0
9879,39.1,296.43,0,0
9880,57.7,630.24,3,3
9881,89.0,559.81,1,1
9882,71.6,866.57,3,3
9883,78.6,701.43,3,3
9884,57.8,351.25,2,0
9885,63.3,436.55,1,1
9886,58.3,614.61,3,3
9887,71.1,493.81,1,1
9888,32.7,354.31,2,2
9889,22.5,228.17,0,2
9890,20.1,459.51,2,2
9891,49.6,177.72,0,0
9892,60.8,258.35,0,0
9893,19.4,212.99,0,2
9894,71.6,492.37,1,1
9895,48.5,372.94,2,2
9896,83.2,508.34,1,1
9897,69.9,769.97,3,3
9898,79.2,839.38,3,3
9899,45.2,231.98,0,0
9900,32.3,227.97,0,0
9901,27.2,480.21,2,2
9902,32.5,187.77,0,0
9903,32.6,324.95,2,2
9904,100.0,614.88,3,3
9905,81.4,684.91,3,3
9906,100.0,599.23,1,3
9907,27.7,221.71,0,0
9908,16.6,450.64,2,2
9909,98.3,589.03,1,3
9910,71.8,730.77,3,3
9911,33.7,137.28,0,0
9912,41.7,554.64,2,2
9913,84.2,458.56,1,1
9914,56.1,226.46,0,0
9915,35.2,393.84,2,2
9916,16.0,637.89,2,2
9917,87.3,774.28,3,3
9918,69.6,672.63,3,3
9919,97.6,564.55,1,3
9920,48.9,519.67,2,2
9921,91.2,621.41,3,3
9922,87.3,674.23,3,3
9923,25.5,337.03,2,2
9924,58.1,116.32,0,0
9925,51.9,250.54,0,0
9926,47.3,104.52,0,0
9927,76.0,573.05,1,1
9928,41.4,432.98,2,2
9929,82.2,380.23,1,1
9930,65.8,605.69,3,3
9931,24.1,314.89,0,2
9932,82.5,676.95,3,3
9933,84.9,705.87,3,3
9934,74.3,503.97,1,1
9935,7.1,157.87,0,2
9936,27.0,137.57,0,0
9937,75.2,615.62,3,3
9938,39.1,399.44,2,2
9939,12.9,243.44,0,2
9940,47.2,255.1,0,0
9941,54.6,523.37,2,1
9942,81.9,625.89,3,3
9943,84.8,509.08,1,1
9944,78.7,478.08,1,1
9945,89.7,749.25,3,3
9946,35.5,127.1,0,0
9947,54.4,198.96,0,0
9948,20.8,100.7,0,0
9949,86.2,662.49,3,3
9950,91.5,570.83,1,1
9951,19.0,450.91,2,2
9952,81.0,579.44,1,1
9953,100.0,631.89,3,3
9954,29.9,483.6,2,2
9955,30.2,444.75,2,2
9956,100.0,568.2,1,3
9957,41.2,426.78,2,2
9958,87.5,393.78,1,1
9959,82.7,633.42,3,3
9960,84.4,704.74,3,3
9961,49.4,169.55,0,0
9962,46.7,427.07,2,2
9963,86.4,702.28,3,3
9964,33.1,340.63,2,2
9965,100.0,517.9,1,1
9966,55.9,740.42,3,3
9967,93.3,698.75,3,3
9968,81.8,732.41,3,3
9969,48.4,262.45,0,0
9970,64.7,571.27,1,1
9971,72.2,579.88,1,1
9972,36.6,145.33,0,0
9973,46.6,355.47,2,2
9974,100.0,421.41,1,1
9975,87.2,573.3,1,1
9976,44.2,718.16,3,3
9977,39.6,111.93,0,0
9978,27.4,327.68,2,2
9979,59.1,306.91,0,0
9980,20.7,325.45,0,2
9981,100.0,700.47,3,3
9982,70.7,124.03,0,0
9983,41.5,373.21,2,2
9984,12.1,363.11,2,2
9985,58.4,625.72,3,3
9986,18.5,142.42,0,0
9987,69.6,124.31,0,0
9988,25.5,309.76,0,2
9989,47.1,800.9,3,3
9990,38.4,385.58,2,2
9991,91.4,662.89,3,3
9992,88.3,444.08,1,1
9993,38.9,163.68,0,0
9994,100.0,724.07,3,3
9995,19.1,253.45,0,2
9996,61.3,178.02,0,0
9997,95.6,671.0,3,3
9998,45.3,260.25,0,0
9999,35.8,196.16,0,0
10000,100.0,820.36,3,3
10001,30.7,217.78,0,0
10002,7.3,313.67,0,2
10003,47.3,151.57,0,0
10004,55.0,587.49,2,1
10005,60.8,284.48,0,0
10006,79.3,553.07,1,1
10007,80.9,631.56,3,3
10008,37.5,255.3,0,0
10009,58.4,268.11,0,0
10010,42.3,596.58,2,2
10011,88.1,557.35,1,1
10012,70.4,212.47,0,0
10013,41.6,359.84,2,2
10014,61.4,252.4,0,0
10015,87.1,764.97,3,3
10016,79.6,525.3,1,1
10017,100.0,546.96,1,1
10018,43.2,272.77,0,0
10019,41.9,622.05,2,2
10020,26.6,217.13,0,0
10021,27.4,237.58,0,0
10022,78.7,555.9,1,1
10023,69.6,264.47,1,0
10024,78.3,477.2,1,1
10025,83.9,388.74,1,1
10026,99.7,546.07,1,1
10027,31.3,346.0,2,2
10028,72.9,350.54,1,1
10029,68.1,729.05,3,3
10030,68.8,762.89,3,3
10031,41.9,411.18,2,2
10032,69.2,609.22,3,3
10033,84.3,588.62,1,3
10034,78.0,796.15,3,3
10035,100.0,686.22,3,3
10036,86.2,473.03,1,1
10037,100.0,553.98,1,1
10038,63.0,539.47,1,1
10039,90.4,516.77,1,1
10040,100.0,746.99,3,3
10041,84.5,629.51,3,3
10042,33.6,361.43,2,2
10043,30.8,413.31,2,2
10044,64.8,656.18,3,3
10045,15.6,385.38,2,2
10046,53.6,233.43,0,0
10047,87.6,428.0,1,1
10048,71.0,627.73,3,3
10049,51.4,221.24,0,0
10050,39.8,602.21,2,2
10051,27.0,48.73,0,0
10052,51.5,719.51,3,3
10053,29.0,521.17,2,2
10054,45.1,196.63,0,0
10055,58.7,255.82,0,0
10056,26.9,447.66,2,2
10057,82.6,762.0,3,3
10058,87.6,486.19,1,1
10059,42.7,406.55,2,2
10060,18.3,215.88,0,2
10061,100.0,594.15,1,3
10062,56.5,412.21,2,1
10063,39.1,364.39,2,2
10064,40.9,346.71,2,2
10065,34.4,451.29,2,2
10066,24.2,621.5,2,2
10067,37.1,403.24,2,2
10068,60.8,575.87,1,1
