snapshot_id,host_type,cpu_spike_pct,outbound_connections,off_hours_activity,new_process_count,confirmed_compromised,flagged_anomalous
8719,normal,11.8,6,0,0,0,0
8720,normal,2.3,5,0,1,0,0
8721,normal,6.1,4,0,0,0,0
8722,normal,0.0,10,0,0,0,0
8723,normal,3.5,2,0,0,0,0
8724,normal,5.6,3,0,0,0,0
8725,normal,5.6,6,0,0,0,0
8726,normal,13.0,5,0,0,0,0
8727,normal,2.1,4,0,0,0,0
8728,normal,0.0,8,0,0,0,0
8729,batch_job_host,75.2,7,0,1,0,0
8730,batch_job_host,61.7,8,1,0,0,0
8731,normal,14.7,6,0,1,0,0
8732,normal,75.2,12,0,3,1,0
8733,normal,14.7,5,1,0,0,0
8734,normal,5.8,4,0,0,0,0
8735,normal,21.5,5,0,2,0,0
8736,batch_job_host,68.4,7,1,0,0,0
8737,batch_job_host,60.4,8,0,2,0,0
8738,backup_host,11.5,158,0,0,0,0
8739,normal,15.0,5,0,1,0,0
8740,normal,8.1,4,0,0,0,0
8741,batch_job_host,68.0,7,0,0,0,0
8742,batch_job_host,59.9,11,1,0,0,0
8743,batch_job_host,71.1,11,1,0,0,0
8744,normal,10.3,2,0,0,0,0
8745,backup_host,12.1,169,0,0,0,0
8746,normal,4.6,11,0,0,0,0
8747,normal,10.4,3,0,1,0,0
8748,batch_job_host,65.0,6,1,0,0,0
8749,normal,9.3,5,0,1,0,0
8750,normal,5.6,6,1,0,0,0
8751,normal,14.6,5,1,1,0,0
8752,normal,13.7,7,1,0,0,0
8753,normal,8.5,7,0,0,0,0
8754,normal,0.1,1,0,0,0,0
8755,normal,6.1,4,0,0,0,0
8756,normal,15.9,5,0,0,0,0
8757,normal,0.1,7,0,0,0,0
8758,normal,11.3,10,0,0,0,0
8759,normal,5.0,5,0,1,0,0
8760,normal,28.1,6,0,0,0,0
8761,normal,4.6,6,0,1,0,0
8762,normal,9.1,8,0,0,0,0
8763,normal,0.0,8,1,1,0,0
8764,normal,6.7,7,0,0,0,0
8765,normal,11.5,5,0,0,0,0
8766,normal,1.8,9,0,0,0,0
8767,normal,15.7,4,0,1,0,0
8768,normal,14.7,5,0,0,0,0
8769,normal,0.0,5,0,1,0,0
8770,normal,12.6,8,0,0,0,0
8771,normal,6.3,5,0,0,0,0
8772,normal,9.2,10,0,0,0,0
8773,normal,0.0,2,0,0,0,0
8774,normal,9.2,12,0,0,0,0
8775,batch_job_host,68.9,8,1,0,0,0
8776,normal,17.0,3,0,0,0,0
8777,batch_job_host,75.9,8,1,1,0,0
8778,normal,10.1,6,0,0,0,0
8779,backup_host,22.0,166,0,0,0,0
8780,normal,19.6,8,0,0,0,0
8781,normal,5.9,8,0,0,0,0
8782,normal,0.0,13,1,0,0,0
8783,normal,17.5,5,0,1,0,0
8784,normal,13.5,11,0,0,0,0
8785,normal,16.5,5,0,0,0,0
8786,backup_host,15.3,155,0,3,0,0
8787,normal,12.9,4,0,0,0,0
8788,normal,12.1,4,0,0,0,0
8789,batch_job_host,58.1,14,1,0,0,0
8790,normal,11.8,6,0,0,0,0
8791,normal,4.9,7,0,0,0,0
8792,normal,4.9,3,1,0,0,0
8793,normal,18.7,11,0,2,0,0
8794,normal,8.4,4,0,0,0,0
8795,normal,11.7,4,0,0,0,0
8796,normal,4.0,6,0,1,0,0
8797,normal,12.6,6,0,1,0,0
8798,normal,11.3,10,0,0,0,0
8799,normal,4.0,4,0,0,0,0
8800,normal,6.5,7,1,0,0,0
8801,normal,3.3,10,0,0,0,0
8802,normal,23.8,149,0,4,1,1
8803,normal,7.2,7,0,0,0,0
8804,normal,9.2,4,0,0,0,0
8805,normal,12.0,2,0,0,0,0
8806,normal,5.5,8,0,1,0,0
8807,normal,10.4,7,0,0,0,0
8808,normal,4.2,6,0,0,0,0
8809,normal,0.0,9,0,0,0,0
8810,normal,3.2,2,1,0,0,0
8811,normal,11.7,5,0,0,0,0
8812,normal,9.9,11,0,0,0,0
8813,normal,0.0,5,0,0,0,0
8814,normal,10.3,7,0,0,0,0
8815,backup_host,15.4,174,0,0,0,0
8816,normal,0.0,10,0,0,0,0
8817,normal,10.6,7,0,0,0,0
8818,normal,5.0,5,0,0,0,0
8819,normal,15.9,9,0,0,0,0
8820,normal,5.9,5,1,1,0,0
8821,normal,8.2,4,0,1,0,0
8822,normal,0.0,7,0,0,0,0
8823,normal,3.8,8,0,0,0,0
8824,normal,6.1,3,1,0,0,0
8825,normal,13.8,6,0,0,0,0
8826,normal,5.9,6,0,0,0,0
8827,normal,10.5,11,0,0,0,0
8828,normal,15.7,7,0,0,0,0
8829,normal,3.1,7,0,0,0,0
8830,normal,10.3,7,0,0,0,0
8831,normal,12.1,6,0,0,0,0
8832,normal,14.6,158,1,3,1,1
8833,normal,5.1,0,0,0,0,0
8834,batch_job_host,53.3,6,1,4,0,1
8835,normal,5.4,4,0,0,0,0
8836,normal,9.3,14,0,0,0,0
8837,batch_job_host,61.1,13,0,1,0,0
8838,normal,3.4,2,0,0,0,0
8839,normal,5.7,5,0,0,0,0
8840,batch_job_host,67.7,14,1,2,0,0
8841,backup_host,72.8,179,1,4,1,1
8842,normal,9.1,5,0,0,0,0
8843,normal,4.6,5,0,0,0,0
8844,normal,14.0,5,0,0,0,0
8845,normal,6.3,6,0,0,0,0
8846,backup_host,21.4,165,0,0,0,0
8847,normal,7.3,3,1,0,0,0
8848,normal,7.1,6,0,0,0,0
8849,normal,11.5,3,0,0,0,0
8850,normal,3.3,3,0,0,0,0
8851,normal,6.5,8,0,0,0,0
8852,batch_job_host,69.6,6,1,0,0,0
8853,normal,9.9,6,0,0,0,0
8854,normal,17.0,10,0,0,0,0
8855,normal,0.2,2,0,0,0,0
8856,normal,0.6,3,0,0,0,0
8857,normal,13.0,11,1,0,0,0
8858,normal,8.9,4,0,0,0,0
8859,normal,11.8,5,1,0,0,0
8860,normal,11.4,2,0,0,0,0
8861,normal,5.8,12,0,0,0,0
8862,normal,1.0,6,0,1,0,0
8863,normal,9.1,4,1,0,0,0
8864,batch_job_host,68.6,6,1,0,0,0
8865,normal,17.2,4,0,0,0,0
8866,normal,4.4,10,0,1,0,0
8867,normal,9.9,9,0,2,0,0
8868,normal,6.6,3,0,0,0,0
8869,backup_host,14.4,164,1,2,0,0
8870,backup_host,17.1,188,0,0,0,0
8871,normal,0.0,4,0,0,0,0
8872,normal,0.9,3,0,0,0,0
8873,normal,3.8,7,0,0,0,0
8874,normal,0.8,4,0,1,0,0
8875,normal,4.5,5,0,0,0,0
8876,normal,6.2,8,0,1,0,0
8877,normal,7.1,6,0,0,0,0
8878,normal,7.4,5,0,0,0,0
8879,batch_job_host,57.8,6,0,0,0,0
8880,normal,4.8,5,0,0,0,0
8881,normal,7.0,12,0,0,0,0
8882,normal,9.7,7,0,0,0,0
8883,normal,14.4,12,0,0,0,0
8884,normal,14.5,7,0,0,0,0
8885,normal,17.8,8,0,0,0,0
8886,normal,10.7,11,0,0,0,0
8887,batch_job_host,78.0,9,1,1,0,0
8888,normal,10.0,7,0,0,0,0
8889,batch_job_host,74.1,11,1,0,0,0
8890,normal,7.2,10,0,0,0,0
8891,normal,65.1,6,1,4,1,0
8892,normal,16.0,5,0,0,0,0
8893,normal,8.8,8,0,0,0,0
8894,normal,12.2,10,0,1,0,0
8895,normal,5.7,5,0,0,0,0
8896,batch_job_host,62.9,11,0,3,0,0
8897,normal,0.0,6,0,0,0,0
8898,normal,6.8,6,0,0,0,0
8899,normal,3.8,5,0,1,0,0
8900,normal,11.5,4,0,0,0,0
8901,normal,3.6,3,0,0,0,0
8902,normal,13.6,6,0,0,0,0
8903,normal,2.4,6,0,0,0,0
8904,normal,6.1,6,0,0,0,0
8905,batch_job_host,71.2,9,0,1,0,0
8906,normal,13.8,5,0,0,0,0
8907,batch_job_host,63.2,8,0,0,0,0
8908,batch_job_host,73.5,7,0,1,0,0
8909,normal,8.6,8,1,0,0,0
8910,normal,4.3,1,0,0,0,0
8911,normal,5.1,6,0,0,0,0
8912,normal,9.6,11,0,0,0,0
8913,normal,6.2,2,0,0,0,0
8914,normal,6.4,3,1,0,0,0
8915,normal,76.9,8,0,3,1,0
8916,normal,9.9,7,0,0,0,0
8917,backup_host,9.4,161,0,1,0,0
8918,normal,2.1,9,0,0,0,0
8919,normal,16.3,4,0,0,0,0
8920,normal,15.5,8,0,0,0,0
8921,normal,16.2,11,0,0,0,0
8922,normal,20.0,9,0,0,0,0
8923,normal,7.1,2,0,0,0,0
8924,normal,13.7,4,0,0,0,0
8925,normal,8.8,9,0,0,0,0
8926,normal,0.9,4,0,0,0,0
8927,normal,11.6,2,0,1,0,0
8928,normal,11.1,6,0,0,0,0
8929,normal,7.4,4,0,0,0,0
8930,normal,0.0,4,0,0,0,0
8931,backup_host,17.5,176,0,1,0,0
8932,normal,3.9,9,0,0,0,0
8933,normal,7.3,11,0,0,0,0
8934,normal,22.2,5,0,0,0,0
8935,normal,0.0,4,0,0,0,0
8936,backup_host,16.6,165,0,4,0,0
8937,backup_host,22.3,170,0,1,0,0
8938,normal,10.6,5,0,0,0,0
8939,normal,12.3,4,0,0,0,0
8940,normal,0.0,3,0,0,0,0
8941,normal,5.0,6,0,1,0,0
8942,normal,15.8,10,0,0,0,0
8943,normal,6.8,5,0,0,0,0
8944,normal,6.7,5,1,1,0,0
8945,normal,7.2,6,0,1,0,0
8946,normal,16.4,3,1,0,0,0
8947,normal,4.3,4,0,0,0,0
8948,backup_host,11.8,183,0,0,0,0
8949,normal,0.0,3,0,0,0,0
8950,normal,0.0,4,0,0,0,0
8951,normal,20.4,2,0,1,0,0
8952,normal,2.8,10,0,1,0,0
8953,normal,12.2,5,0,0,0,0
8954,backup_host,13.0,185,0,0,0,0
8955,normal,3.4,4,0,0,0,0
8956,normal,8.4,5,1,1,0,0
8957,normal,1.6,9,0,0,0,0
8958,normal,0.6,11,0,0,0,0
8959,normal,1.6,4,0,0,0,0
8960,normal,6.3,3,0,0,0,0
8961,batch_job_host,54.5,5,1,1,0,0
8962,normal,8.7,3,0,0,0,0
8963,normal,13.2,7,0,0,0,0
8964,normal,11.7,4,0,0,0,0
8965,normal,9.4,8,0,1,0,0
8966,normal,15.5,7,0,0,0,0
8967,normal,16.4,199,0,4,1,1
8968,normal,14.3,3,0,2,0,0
8969,backup_host,18.1,167,0,1,0,0
8970,batch_job_host,62.5,6,1,3,0,0
8971,normal,6.4,9,0,0,0,0
8972,normal,10.9,6,0,1,0,0
8973,normal,2.3,9,0,0,0,0
8974,normal,9.7,10,0,0,0,0
8975,normal,15.2,197,0,4,1,1
8976,normal,10.5,2,0,0,0,0
8977,normal,0.5,3,0,0,0,0
8978,normal,2.9,5,0,0,0,0
8979,normal,9.2,3,0,0,0,0
8980,normal,1.3,7,0,0,0,0
8981,backup_host,8.2,180,0,4,0,0
8982,normal,0.0,7,0,1,0,0
8983,normal,8.1,4,0,0,0,0
8984,normal,8.0,7,0,0,0,0
8985,normal,13.0,3,0,0,0,0
8986,normal,13.9,5,0,0,0,0
8987,normal,5.2,3,0,0,0,0
8988,normal,1.6,6,0,0,0,0
8989,normal,8.4,7,0,1,0,0
8990,normal,5.5,3,0,0,0,0
8991,normal,1.4,4,0,1,0,0
8992,normal,13.9,7,0,0,0,0
8993,backup_host,27.3,162,0,1,0,0
8994,normal,20.6,6,0,0,0,0
8995,normal,0.4,2,0,0,0,0
8996,normal,11.7,11,0,0,0,0
8997,backup_host,7.6,163,0,2,0,0
8998,normal,6.2,8,0,0,0,0
8999,normal,7.1,5,0,0,0,0
9000,backup_host,18.1,164,0,0,0,0
9001,normal,3.6,6,0,0,0,0
9002,normal,7.3,8,0,0,0,0
9003,normal,7.8,4,0,0,0,0
9004,normal,8.4,6,0,0,0,0
9005,normal,5.0,5,0,0,0,0
9006,normal,13.0,5,0,0,0,0
9007,batch_job_host,74.3,4,1,0,0,0
9008,normal,10.2,4,0,1,0,0
9009,normal,8.0,6,0,1,0,0
9010,normal,12.5,4,0,0,0,0
9011,normal,8.7,6,0,1,0,0
9012,normal,3.9,7,0,2,0,0
9013,backup_host,15.0,171,0,2,0,0
9014,normal,17.0,6,0,0,0,0
9015,normal,2.0,5,0,0,0,0
9016,normal,12.5,8,0,0,0,0
9017,normal,4.2,5,0,0,0,0
9018,backup_host,20.9,182,0,0,0,0
9019,normal,8.2,7,0,0,0,0
9020,backup_host,18.4,187,0,0,0,0
9021,batch_job_host,79.4,11,1,1,0,0
9022,normal,5.5,8,0,1,0,0
9023,normal,10.9,5,0,0,0,0
9024,normal,0.0,2,0,0,0,0
9025,normal,3.2,8,0,0,0,0
9026,normal,7.4,7,0,0,0,0
9027,normal,9.6,8,0,0,0,0
9028,normal,8.0,6,0,0,0,0
9029,normal,14.4,10,0,0,0,0
9030,normal,5.0,5,0,0,0,0
9031,backup_host,17.1,141,0,2,0,0
9032,normal,5.0,7,0,0,0,0
9033,normal,4.4,5,0,1,0,0
9034,normal,15.0,7,0,0,0,0
9035,batch_job_host,68.9,7,1,1,0,0
9036,normal,0.0,7,0,0,0,0
9037,normal,17.4,4,0,1,0,0
9038,normal,7.4,8,0,0,0,0
9039,normal,7.2,9,0,0,0,0
9040,normal,11.9,5,0,1,0,0
9041,normal,11.1,7,0,0,0,0
9042,normal,10.7,13,0,0,0,0
9043,normal,4.6,8,0,0,0,0
9044,normal,6.3,6,0,0,0,0
9045,normal,3.1,6,0,0,0,0
9046,normal,7.9,7,0,1,0,0
9047,normal,2.0,4,0,0,0,0
9048,normal,5.5,5,0,0,0,0
9049,normal,9.3,9,0,0,0,0
9050,normal,10.0,5,0,0,0,0
9051,normal,5.2,10,1,0,0,0
9052,backup_host,22.2,175,0,2,0,0
9053,normal,2.0,5,0,0,0,0
9054,backup_host,19.7,180,0,0,0,0
9055,normal,15.3,10,0,0,0,0
9056,backup_host,27.1,177,1,0,0,1
9057,normal,4.7,9,0,0,0,0
9058,normal,14.7,6,0,1,0,0
9059,normal,4.9,2,1,0,0,0
9060,normal,6.1,9,0,0,0,0
9061,batch_job_host,72.8,8,0,1,0,0
9062,normal,0.0,4,0,0,0,0
9063,normal,12.7,10,0,0,0,0
9064,normal,10.8,8,0,0,0,0
9065,batch_job_host,59.0,6,0,1,0,0
9066,batch_job_host,67.5,7,1,1,0,0
9067,normal,6.4,8,1,0,0,0
9068,normal,11.4,3,0,0,0,0
9069,normal,6.3,2,1,0,0,0
9070,normal,4.0,6,0,0,0,0
9071,backup_host,12.6,189,0,0,0,0
9072,batch_job_host,73.4,8,1,3,0,0
9073,normal,10.6,7,0,0,0,0
9074,normal,12.6,3,0,0,0,0
9075,normal,8.4,7,0,0,0,0
9076,normal,4.2,8,0,0,0,0
9077,normal,7.9,6,0,0,0,0
9078,batch_job_host,55.4,5,0,0,0,0
9079,normal,3.8,7,0,0,0,0
9080,normal,9.0,6,0,0,0,0
9081,normal,0.0,5,0,0,0,0
9082,normal,11.7,4,0,0,0,0
9083,normal,0.0,6,0,2,0,0
9084,normal,0.0,8,0,0,0,0
9085,normal,9.9,10,0,0,0,0
9086,normal,7.6,5,0,0,0,0
9087,normal,8.9,7,0,0,0,0
9088,batch_job_host,74.6,11,1,0,0,0
9089,normal,2.8,6,0,1,0,0
9090,normal,8.6,3,0,0,0,0
9091,backup_host,1.6,161,0,1,0,0
9092,normal,5.3,8,0,0,0,0
9093,normal,0.0,8,0,0,0,0
9094,normal,2.1,7,0,0,0,0
9095,normal,0.7,3,0,0,0,0
9096,normal,5.8,8,0,0,0,0
9097,normal,14.8,6,0,0,0,0
9098,normal,0.0,4,0,0,0,0
9099,batch_job_host,72.5,8,0,0,0,0
9100,normal,16.3,5,0,0,0,0
9101,normal,18.6,7,0,0,0,0
9102,normal,5.7,7,0,0,0,0
9103,batch_job_host,65.6,5,1,2,0,0
9104,backup_host,15.5,196,0,1,0,0
9105,normal,2.5,8,0,1,0,0
9106,normal,9.9,5,0,0,0,0
9107,normal,10.1,5,0,0,0,0
9108,normal,10.8,5,0,0,0,0
9109,normal,7.2,7,0,0,0,0
9110,normal,15.0,8,0,0,0,0
9111,normal,8.6,8,0,0,0,0
9112,normal,6.2,4,0,0,0,0
9113,normal,14.1,5,0,1,0,0
9114,normal,9.7,6,0,1,0,0
9115,normal,9.9,5,0,1,0,0
9116,backup_host,18.7,168,1,1,0,0
9117,normal,0.0,10,0,0,0,0
9118,normal,10.6,4,0,0,0,0
9119,normal,11.4,4,0,1,0,0
9120,normal,8.4,9,0,0,0,0
9121,normal,10.1,5,0,0,0,0
9122,normal,16.0,5,0,1,0,0
9123,normal,1.1,8,0,0,0,0
9124,normal,4.4,7,0,1,0,0
9125,normal,8.7,9,0,0,0,0
9126,batch_job_host,72.8,7,1,2,0,0
9127,normal,4.0,4,0,0,0,0
9128,backup_host,23.3,195,0,0,0,0
9129,batch_job_host,63.6,10,0,0,0,0
9130,normal,9.6,7,0,0,0,0
9131,normal,0.0,7,0,0,0,0
9132,normal,0.0,11,0,0,0,0
9133,backup_host,15.2,159,0,2,0,0
9134,batch_job_host,63.6,11,1,1,0,0
9135,normal,11.6,4,0,0,0,0
9136,normal,8.9,7,0,0,0,0
9137,backup_host,22.4,179,0,0,0,0
9138,backup_host,14.2,190,0,2,0,0
9139,normal,11.4,6,0,0,0,0
9140,normal,6.2,7,0,0,0,0
9141,normal,10.2,6,0,0,0,0
9142,normal,9.0,9,0,0,0,0
9143,normal,5.7,3,0,0,0,0
9144,normal,6.7,5,0,0,0,0
9145,normal,24.2,6,0,0,0,0
9146,normal,22.3,163,0,1,1,0
9147,normal,12.0,5,0,0,0,0
9148,normal,6.2,5,0,0,0,0
9149,normal,0.0,2,0,0,0,0
9150,normal,5.0,7,0,0,0,0
9151,normal,6.2,7,0,0,0,0
9152,normal,1.2,2,0,1,0,0
9153,normal,7.5,4,0,0,0,0
9154,normal,6.0,9,0,0,0,0
9155,backup_host,26.4,188,0,1,0,0
9156,batch_job_host,67.7,11,0,2,0,0
9157,batch_job_host,73.6,6,1,0,0,0
9158,normal,19.5,4,0,0,0,0
9159,normal,1.1,6,0,1,0,0
9160,normal,8.6,2,0,0,0,0
9161,normal,2.5,5,1,0,0,0
9162,normal,2.8,1,0,0,0,0
9163,normal,5.0,9,0,0,0,0
9164,normal,4.9,4,0,0,0,0
9165,batch_job_host,66.2,11,1,2,0,0
9166,normal,3.4,3,0,0,0,0
9167,normal,0.0,5,0,1,0,0
9168,backup_host,16.7,160,0,2,0,0
9169,normal,8.5,7,1,0,0,0
9170,normal,0.0,10,0,0,0,0
9171,normal,13.9,6,0,0,0,0
9172,normal,7.8,3,1,0,0,0
9173,normal,3.6,6,0,0,0,0
9174,normal,7.0,4,0,1,0,0
9175,normal,13.6,4,0,0,0,0
9176,normal,0.6,4,0,2,0,0
9177,normal,3.4,5,0,0,0,0
9178,normal,9.0,6,0,0,0,0
9179,normal,7.2,5,0,0,0,0
9180,normal,14.9,6,0,0,0,0
9181,normal,0.3,6,0,0,0,0
9182,normal,12.5,6,0,1,0,0
9183,normal,12.8,7,0,0,0,0
9184,normal,9.7,2,1,0,0,0
9185,normal,18.7,6,0,0,0,0
9186,normal,6.5,5,0,0,0,0
9187,normal,3.6,6,0,0,0,0
9188,normal,18.4,8,0,0,0,0
9189,normal,15.2,7,0,0,0,0
9190,backup_host,19.3,168,0,2,0,0
9191,normal,8.4,3,0,0,0,0
9192,batch_job_host,67.1,8,0,1,0,0
9193,normal,6.4,2,0,0,0,0
9194,normal,10.6,8,0,0,0,0
9195,normal,11.1,9,0,0,0,0
9196,normal,9.7,6,0,1,0,0
9197,batch_job_host,57.7,7,1,1,0,0
9198,normal,0.6,6,0,0,0,0
9199,normal,7.9,8,0,0,0,0
9200,normal,10.6,6,0,0,0,0
9201,normal,9.8,8,0,1,0,0
9202,batch_job_host,56.9,10,0,2,0,0
9203,backup_host,5.0,210,0,1,0,0
9204,normal,2.6,6,0,0,0,0
9205,normal,15.0,4,0,0,0,0
9206,normal,1.8,5,0,0,0,0
9207,normal,13.0,9,0,0,0,0
9208,normal,10.8,4,0,0,0,0
9209,batch_job_host,70.8,6,1,1,0,0
9210,normal,13.9,5,0,0,0,0
9211,normal,6.2,4,0,0,0,0
9212,normal,7.6,7,0,1,0,0
9213,normal,0.0,3,0,1,0,0
9214,normal,10.8,3,0,0,0,0
9215,normal,17.6,1,0,0,0,0
9216,normal,0.0,9,0,0,0,0
9217,normal,6.0,6,0,0,0,0
9218,normal,9.8,4,0,2,0,0
9219,normal,2.9,9,0,0,0,0
9220,normal,5.2,11,0,0,0,0
9221,normal,8.5,6,0,1,0,0
9222,batch_job_host,57.6,9,1,1,0,0
9223,normal,8.1,4,0,0,0,0
9224,normal,19.8,9,0,0,0,0
9225,backup_host,10.4,175,0,1,0,0
9226,normal,15.8,4,0,0,0,0
9227,normal,8.0,1,0,1,0,0
9228,normal,12.0,3,0,0,0,0
9229,normal,13.1,5,0,0,0,0
9230,normal,1.1,5,0,0,0,0
9231,backup_host,12.1,167,0,1,0,0
9232,normal,7.2,9,0,0,0,0
9233,normal,8.6,5,0,1,0,0
9234,normal,19.8,6,0,1,0,0
9235,normal,2.0,10,0,0,0,0
9236,normal,11.3,8,0,0,0,0
9237,normal,11.8,2,1,0,0,0
9238,normal,8.3,3,0,0,0,0
9239,normal,4.9,5,0,0,0,0
9240,normal,1.1,6,0,1,0,0
9241,batch_job_host,71.1,9,1,2,0,0
9242,normal,9.5,8,0,0,0,0
9243,normal,11.7,10,0,0,0,0
9244,normal,14.5,6,0,1,0,0
9245,normal,8.2,5,0,0,0,0
9246,normal,14.4,10,0,0,0,0
9247,normal,4.9,6,0,0,0,0
9248,normal,12.1,7,0,0,0,0
9249,normal,18.4,3,0,0,0,0
9250,normal,5.5,4,0,0,0,0
9251,normal,20.1,3,0,0,0,0
9252,normal,5.9,6,0,0,0,0
9253,normal,7.0,9,0,0,0,0
9254,normal,5.0,12,1,0,0,0
9255,backup_host,2.8,184,0,2,0,0
9256,normal,5.1,3,0,1,0,0
9257,normal,0.0,6,0,0,0,0
9258,normal,10.5,3,0,0,0,0
9259,normal,10.3,11,0,0,0,0
9260,normal,9.9,5,0,0,0,0
9261,normal,5.3,7,0,0,0,0
9262,normal,13.0,10,0,0,0,0
9263,batch_job_host,62.4,5,0,1,0,0
9264,normal,4.3,7,0,0,0,0
9265,normal,3.2,1,0,1,0,0
9266,normal,12.7,7,1,0,0,0
9267,normal,10.8,3,0,0,0,0
9268,backup_host,14.3,180,0,2,0,0
9269,normal,3.6,4,0,0,0,0
9270,normal,14.1,4,0,1,0,0
9271,normal,4.3,7,0,1,0,0
9272,normal,3.9,6,0,0,0,0
9273,normal,5.1,6,0,0,0,0
9274,normal,10.9,1,0,0,0,0
9275,normal,11.9,6,0,0,0,0
9276,normal,4.5,7,0,0,0,0
9277,backup_host,24.0,165,0,0,0,0
9278,normal,6.7,4,0,0,0,0
9279,normal,17.9,10,0,1,0,0
9280,normal,0.0,2,0,0,0,0
9281,normal,5.7,10,0,0,0,0
9282,backup_host,18.4,171,0,1,0,0
9283,batch_job_host,75.6,10,0,2,0,0
9284,normal,9.1,5,0,0,0,0
9285,normal,5.2,6,0,1,0,0
9286,normal,4.0,5,0,0,0,0
9287,normal,12.4,8,0,1,0,0
9288,batch_job_host,69.3,11,0,1,0,0
9289,normal,13.1,7,0,0,0,0
9290,normal,11.7,5,0,0,0,0
9291,normal,3.9,8,0,0,0,0
9292,batch_job_host,64.4,5,0,1,0,0
9293,normal,16.8,7,0,0,0,0
9294,backup_host,9.1,148,0,0,0,0
9295,backup_host,18.2,182,0,0,0,0
9296,batch_job_host,64.4,7,0,1,0,0
9297,normal,5.0,5,0,1,0,0
9298,normal,7.6,5,0,0,0,0
9299,normal,0.0,5,0,0,0,0
9300,normal,9.6,6,0,1,0,0
9301,normal,21.6,6,0,0,0,0
9302,normal,0.0,5,0,0,0,0
9303,backup_host,21.0,160,1,1,0,0
9304,normal,9.6,8,0,0,0,0
9305,normal,1.1,6,0,0,0,0
9306,normal,9.7,7,1,1,0,0
9307,batch_job_host,73.6,2,0,0,0,0
9308,normal,4.0,3,0,0,0,0
9309,normal,11.7,4,0,0,0,0
9310,normal,8.7,4,0,1,0,0
9311,normal,12.2,8,0,0,0,0
9312,normal,13.6,7,0,1,0,0
9313,normal,2.1,5,0,0,0,0
9314,normal,6.1,4,0,0,0,0
9315,normal,10.4,184,0,2,1,0
9316,normal,11.1,6,0,1,0,0
9317,batch_job_host,68.3,9,1,0,0,0
9318,normal,5.8,7,0,0,0,0
9319,normal,6.9,4,0,0,0,0
9320,batch_job_host,73.3,6,1,2,0,0
9321,normal,9.4,9,0,0,0,0
9322,normal,0.0,3,0,0,0,0
9323,normal,2.7,4,1,0,0,0
9324,normal,17.5,7,0,0,0,0
9325,normal,5.8,6,0,0,0,0
9326,normal,16.2,2,0,0,0,0
9327,normal,14.7,8,0,1,0,0
9328,normal,18.4,7,0,0,0,0
9329,normal,6.9,7,0,0,0,0
9330,batch_job_host,70.2,8,1,4,0,0
9331,normal,5.6,9,0,0,0,0
9332,normal,5.4,7,0,0,0,0
9333,normal,12.8,7,0,0,0,0
9334,normal,0.4,3,0,0,0,0
9335,normal,3.0,2,0,0,0,0
9336,normal,7.3,8,1,0,0,0
9337,backup_host,17.2,176,0,1,0,0
9338,normal,7.3,8,0,0,0,0
9339,normal,3.4,4,0,1,0,0
9340,normal,8.0,7,0,0,0,0
9341,normal,9.1,6,0,0,0,0
9342,normal,8.3,4,0,1,0,0
9343,backup_host,20.3,184,1,2,0,1
9344,normal,7.6,5,0,1,0,0
9345,normal,11.1,4,1,0,0,0
9346,normal,0.9,6,0,0,0,0
9347,normal,9.3,7,0,0,0,0
9348,normal,0.0,8,0,1,0,0
9349,normal,16.1,3,0,0,0,0
9350,batch_job_host,66.7,11,0,3,0,0
9351,normal,20.4,10,0,0,0,0
9352,normal,20.9,8,0,0,0,0
9353,batch_job_host,67.5,9,1,1,0,0
9354,normal,8.2,6,0,1,0,0
9355,batch_job_host,72.1,8,1,0,0,0
9356,normal,5.0,7,0,1,0,0
9357,batch_job_host,72.2,14,0,0,0,0
9358,normal,14.0,3,0,0,0,0
9359,backup_host,27.5,181,0,1,0,0
9360,normal,7.6,5,0,0,0,0
9361,normal,9.3,3,0,0,0,0
9362,normal,11.2,3,0,0,0,0
9363,normal,10.8,6,0,0,0,0
9364,normal,7.6,4,0,0,0,0
9365,batch_job_host,64.4,11,1,2,0,0
9366,normal,10.7,5,0,0,0,0
9367,normal,11.2,3,0,1,0,0
9368,normal,3.0,11,0,0,0,0
9369,backup_host,23.4,174,0,0,0,0
9370,normal,8.5,4,0,0,0,0
9371,normal,14.6,4,0,0,0,0
9372,batch_job_host,80.2,10,0,1,0,0
9373,normal,11.4,8,0,0,0,0
9374,normal,6.8,5,0,1,0,0
9375,normal,1.4,8,1,0,0,0
9376,normal,7.3,11,0,0,0,0
9377,normal,20.1,8,0,0,0,0
9378,normal,3.0,1,0,0,0,0
9379,normal,1.9,7,0,0,0,0
9380,normal,12.4,6,0,0,0,0
9381,normal,3.3,3,0,0,0,0
9382,backup_host,16.8,193,0,0,0,0
9383,normal,2.0,6,0,0,0,0
9384,normal,12.9,4,0,0,0,0
9385,normal,15.6,7,0,0,0,0
9386,normal,9.3,4,0,0,0,0
9387,normal,0.0,1,0,0,0,0
9388,normal,3.3,4,1,0,0,0
9389,normal,4.4,3,0,0,0,0
9390,normal,3.0,6,0,0,0,0
9391,normal,3.9,5,0,0,0,0
9392,normal,7.5,6,0,0,0,0
9393,normal,11.8,6,0,0,0,0
9394,normal,0.5,11,0,1,0,0
9395,normal,5.0,5,0,0,0,0
9396,normal,13.4,5,0,0,0,0
9397,normal,3.2,9,0,0,0,0
