customer_id,segment,signup_channel,engagement_score,tenure_months,referred_friend,ltv_usd
8563,prosumer,organic,32.9,13,1,573.88
8564,consumer,partner,32.7,8,0,332.45
8565,prosumer,partner,45.7,15,0,659.6
8566,smb,paid,55.6,17,0,892.58
8567,consumer,organic,66.7,22,1,1384.09
8568,prosumer,partner,56.0,15,0,749.78
8569,prosumer,organic,25.6,6,0,152.83
8570,consumer,partner,46.3,12,1,540.66
8571,consumer,paid,10.3,6,0,145.82
8572,consumer,paid,54.9,16,0,682.28
8573,consumer,paid,34.5,8,0,300.72
8574,consumer,organic,32.1,12,0,420.36
8575,smb,paid,59.7,19,1,938.92
8576,consumer,organic,45.4,15,0,597.04
8577,smb,organic,76.0,16,1,1184.98
8578,consumer,organic,65.9,17,0,1069.23
8579,prosumer,partner,16.1,6,0,38.84
8580,consumer,partner,61.5,19,0,1019.39
8581,consumer,paid,64.9,19,0,1110.38
8582,consumer,partner,50.8,12,0,632.49
8583,consumer,organic,34.5,2,0,96.01
8584,consumer,organic,30.7,12,0,403.75
8585,consumer,partner,63.5,22,1,1282.73
8586,consumer,paid,11.0,5,0,151.64
8587,consumer,paid,38.1,9,0,264.03
8588,consumer,partner,33.1,10,0,440.09
8589,consumer,organic,32.2,7,0,265.04
8590,consumer,partner,53.5,17,0,899.26
8591,smb,paid,30.2,5,0,185.55
8592,consumer,paid,40.1,9,0,308.35
8593,consumer,organic,22.9,3,0,30.78
8594,prosumer,organic,20.5,2,0,82.53
8595,consumer,partner,35.3,9,0,261.42
8596,smb,paid,79.2,30,0,2221.52
8597,consumer,paid,49.0,10,0,425.49
8598,consumer,partner,23.4,10,0,202.96
8599,consumer,partner,73.4,10,0,627.16
8600,consumer,organic,61.1,17,0,934.26
8601,smb,organic,43.5,19,1,829.79
8602,consumer,partner,16.4,9,0,122.43
8603,consumer,paid,20.5,5,0,104.34
8604,consumer,organic,38.2,11,0,531.58
8605,smb,partner,15.8,7,0,234.85
8606,consumer,partner,60.5,14,0,795.93
8607,consumer,paid,51.4,26,0,1212.55
8608,consumer,partner,61.1,12,0,896.3
8609,prosumer,organic,46.6,19,0,882.44
8610,consumer,paid,53.8,14,0,714.39
8611,smb,paid,85.9,32,0,2550.55
8612,consumer,paid,39.9,14,0,452.89
8613,consumer,organic,27.3,10,0,283.12
8614,smb,organic,53.8,12,0,603.52
8615,consumer,partner,44.0,16,0,704.54
8616,consumer,partner,34.1,10,0,379.69
8617,prosumer,partner,54.1,11,0,631.09
8618,consumer,paid,53.5,11,0,487.05
8619,prosumer,paid,72.4,23,0,1676.89
8620,consumer,organic,6.2,2,0,0.0
8621,consumer,paid,15.8,7,0,212.54
8622,consumer,partner,73.6,25,0,1722.82
8623,smb,organic,32.9,5,0,217.87
8624,consumer,organic,35.9,11,0,358.29
8625,prosumer,partner,68.8,15,0,937.88
8626,prosumer,paid,47.2,11,0,432.94
8627,consumer,partner,81.8,21,0,1579.88
8628,prosumer,partner,65.9,16,0,894.75
8629,smb,organic,37.1,11,0,365.47
8630,consumer,partner,1.5,2,0,0.0
8631,consumer,organic,29.0,10,0,248.84
8632,consumer,paid,71.0,18,1,1313.58
8633,consumer,paid,61.6,11,0,730.93
8634,prosumer,partner,42.2,21,0,811.51
8635,smb,partner,69.4,10,0,655.16
8636,prosumer,organic,36.7,18,0,660.27
8637,consumer,paid,38.2,14,0,532.21
8638,smb,organic,18.8,13,0,274.59
8639,prosumer,partner,33.8,13,0,475.52
8640,consumer,partner,88.6,29,0,2393.1
8641,consumer,paid,33.2,7,0,175.61
8642,consumer,organic,68.5,15,1,881.84
8643,consumer,partner,34.1,9,0,293.72
8644,smb,organic,16.7,5,0,62.22
8645,prosumer,organic,37.7,8,0,350.97
8646,consumer,paid,34.9,12,0,468.28
8647,consumer,organic,60.7,19,0,1057.26
8648,smb,organic,81.5,31,0,2477.27
8649,prosumer,partner,63.7,17,0,1002.44
8650,consumer,partner,38.6,8,0,299.11
8651,consumer,partner,60.7,14,1,837.73
8652,smb,organic,55.7,17,0,922.13
8653,prosumer,paid,87.2,29,0,2333.02
8654,consumer,paid,43.9,5,0,190.42
8655,smb,paid,59.9,15,0,858.4
8656,prosumer,partner,59.3,12,1,860.6
8657,consumer,organic,58.7,10,0,555.47
8658,consumer,paid,24.0,6,0,192.59
8659,consumer,partner,6.6,6,0,47.73
8660,consumer,paid,31.4,8,0,201.13
8661,consumer,organic,54.4,12,0,614.31
8662,consumer,organic,93.9,21,1,1777.65
8663,consumer,paid,85.4,20,0,1519.41
8664,consumer,partner,19.8,5,0,191.45
8665,smb,organic,28.4,11,0,371.62
8666,consumer,paid,52.3,12,0,548.88
8667,prosumer,organic,51.0,13,0,743.14
8668,consumer,paid,52.3,10,0,540.51
8669,consumer,partner,63.2,19,0,1170.4
8670,consumer,paid,36.8,9,0,290.73
8671,consumer,partner,37.3,17,0,638.62
8672,consumer,partner,37.4,14,0,475.76
8673,consumer,paid,37.7,13,0,402.2
8674,smb,organic,45.7,12,0,477.43
8675,smb,partner,13.2,9,0,227.06
8676,consumer,partner,25.2,11,0,354.84
8677,consumer,organic,54.9,10,0,530.83
8678,consumer,partner,44.9,11,0,468.33
8679,consumer,paid,78.7,20,0,1573.11
8680,consumer,organic,85.6,16,0,1218.48
8681,consumer,paid,71.9,24,0,1498.59
8682,prosumer,paid,81.4,28,0,2102.31
8683,consumer,paid,44.1,9,1,437.19
8684,smb,paid,49.7,9,0,362.02
8685,prosumer,paid,16.0,6,0,89.58
8686,consumer,paid,37.8,15,1,490.18
8687,consumer,partner,11.0,11,0,119.29
8688,consumer,paid,45.6,13,0,582.53
8689,prosumer,partner,62.9,24,0,1367.61
8690,consumer,organic,40.4,10,0,350.55
8691,consumer,partner,59.6,17,0,999.17
8692,consumer,organic,51.6,12,0,628.39
8693,prosumer,organic,6.6,1,0,149.42
8694,smb,partner,45.7,15,0,690.56
8695,consumer,partner,52.5,18,0,914.03
8696,smb,organic,8.1,8,0,125.83
8697,prosumer,paid,50.7,16,0,833.8
8698,prosumer,paid,27.8,13,0,264.43
8699,consumer,partner,82.6,23,0,1731.08
8700,smb,organic,55.9,17,0,899.72
8701,smb,paid,50.4,20,0,996.42
8702,consumer,paid,18.2,4,0,107.38
8703,consumer,paid,50.3,14,0,664.19
8704,consumer,partner,78.3,20,1,1515.41
8705,prosumer,partner,21.5,6,0,219.81
8706,smb,organic,66.3,10,1,681.19
8707,consumer,paid,59.5,14,0,785.53
8708,smb,organic,47.0,9,0,490.67
8709,consumer,paid,31.2,13,0,424.74
8710,consumer,partner,40.6,14,0,542.84
8711,prosumer,partner,32.5,16,0,578.55
8712,prosumer,organic,55.2,17,0,855.93
8713,prosumer,partner,48.1,10,0,574.64
8714,smb,organic,35.6,16,0,631.41
8715,prosumer,partner,26.6,6,0,238.53
8716,smb,paid,48.0,19,0,796.87
8717,prosumer,paid,67.7,16,1,1061.97
8718,prosumer,paid,54.6,18,0,858.82
8719,smb,partner,29.7,8,0,239.5
8720,smb,paid,31.7,14,0,339.06
8721,prosumer,partner,65.6,13,0,852.99
8722,prosumer,paid,34.5,9,0,294.92
8723,consumer,organic,49.4,15,0,676.78
8724,consumer,partner,80.0,28,0,2203.81
8725,prosumer,organic,61.2,17,0,1036.53
8726,consumer,paid,11.1,2,0,62.43
8727,consumer,organic,68.1,19,0,1230.76
8728,consumer,partner,35.0,6,1,234.25
8729,consumer,paid,31.0,10,0,226.97
8730,prosumer,partner,70.6,20,0,1296.22
8731,consumer,partner,36.6,14,0,459.17
8732,consumer,partner,47.5,15,0,717.66
8733,consumer,paid,20.8,5,0,116.62
8734,smb,partner,31.6,14,0,375.07
8735,consumer,organic,27.3,8,0,331.68
8736,consumer,partner,77.5,16,0,1083.88
8737,consumer,partner,15.7,7,0,148.27
8738,consumer,paid,47.6,5,0,234.71
8739,smb,organic,44.7,11,0,440.23
8740,prosumer,partner,56.1,16,1,799.46
8741,consumer,partner,20.7,5,0,26.97
8742,consumer,organic,61.6,20,0,1118.02
8743,smb,paid,59.9,7,0,444.89
8744,prosumer,paid,50.3,19,0,895.58
8745,consumer,organic,30.8,15,0,587.42
8746,consumer,paid,60.7,15,0,899.24
8747,consumer,partner,8.7,10,0,34.39
8748,consumer,organic,94.8,26,0,2245.47
8749,prosumer,paid,84.3,22,1,1659.25
8750,prosumer,organic,17.1,5,0,146.5
8751,consumer,paid,57.7,16,0,874.46
8752,smb,organic,81.7,22,0,1670.74
8753,smb,paid,65.0,21,0,1377.46
8754,consumer,partner,68.9,20,0,1323.61
8755,prosumer,partner,62.4,22,0,1199.73
8756,consumer,paid,74.3,16,0,1142.04
8757,consumer,paid,40.2,17,0,656.45
8758,consumer,partner,29.6,13,0,439.55
8759,prosumer,partner,28.9,10,0,253.95
8760,consumer,organic,38.9,19,0,752.18
8761,consumer,partner,69.9,11,1,820.13
8762,consumer,organic,31.8,15,0,361.42
8763,prosumer,organic,70.1,19,0,1163.59
8764,consumer,organic,55.8,13,0,711.06
8765,consumer,organic,70.2,15,0,924.12
8766,consumer,partner,65.5,21,1,1311.15
8767,consumer,paid,9.3,7,0,158.99
8768,consumer,partner,35.4,18,0,607.18
8769,smb,paid,48.9,14,0,689.92
8770,prosumer,partner,68.4,25,0,1617.97
8771,prosumer,paid,40.9,17,1,717.96
8772,consumer,partner,65.5,18,0,1118.69
8773,smb,paid,46.5,13,0,557.47
8774,consumer,organic,39.7,15,0,672.77
8775,consumer,paid,76.0,14,0,1021.28
8776,smb,partner,13.3,6,1,214.42
8777,consumer,organic,85.5,26,0,2079.62
8778,consumer,organic,36.9,12,0,432.21
8779,consumer,partner,33.3,7,0,129.57
8780,consumer,partner,31.2,9,0,279.56
8781,consumer,organic,36.9,10,0,411.55
8782,consumer,paid,3.3,3,0,81.02
8783,consumer,paid,35.8,6,0,275.96
8784,consumer,organic,32.3,8,0,242.46
8785,consumer,partner,16.6,8,0,147.62
8786,consumer,paid,46.4,5,0,312.06
8787,consumer,partner,45.7,18,0,799.33
8788,consumer,paid,21.9,9,0,269.08
8789,consumer,organic,71.8,19,0,1288.7
8790,prosumer,organic,52.6,19,0,834.18
8791,consumer,partner,40.9,10,0,452.36
8792,prosumer,paid,36.1,11,0,384.45
8793,consumer,paid,47.3,12,0,501.39
8794,consumer,organic,69.6,13,0,776.64
8795,smb,organic,45.5,22,0,901.11
8796,smb,organic,25.3,14,0,384.93
8797,consumer,organic,40.0,18,0,671.65
8798,consumer,partner,67.9,21,0,1285.64
8799,consumer,organic,45.5,16,0,696.52
8800,consumer,partner,55.5,6,0,313.67
8801,smb,partner,54.7,13,0,646.71
8802,consumer,organic,44.9,15,0,670.84
8803,prosumer,paid,58.2,16,0,951.72
8804,consumer,partner,14.3,5,0,19.94
8805,consumer,organic,62.1,16,0,887.74
8806,consumer,paid,40.1,10,0,435.4
8807,consumer,organic,71.4,27,0,1756.5
8808,consumer,partner,72.5,22,0,1469.63
8809,consumer,organic,56.8,9,0,446.09
8810,smb,organic,34.2,5,0,172.29
8811,consumer,organic,78.7,31,0,2231.12
8812,consumer,paid,68.4,25,0,1497.28
8813,prosumer,paid,53.3,14,0,658.52
8814,consumer,paid,32.0,13,0,516.18
8815,consumer,partner,27.6,14,0,426.93
8816,prosumer,organic,54.7,14,0,741.31
8817,consumer,paid,79.5,23,1,1664.03
8818,consumer,organic,39.9,13,1,523.87
8819,prosumer,organic,73.4,25,0,1694.16
8820,prosumer,paid,6.6,3,0,104.58
8821,consumer,organic,6.7,5,0,24.88
8822,consumer,paid,53.9,15,0,754.01
8823,prosumer,paid,18.6,4,0,159.55
8824,consumer,partner,65.8,18,0,1019.68
8825,smb,partner,36.1,11,0,378.22
8826,consumer,paid,25.8,1,0,43.12
8827,consumer,paid,39.1,5,0,319.92
8828,prosumer,paid,75.9,18,0,1287.96
8829,consumer,organic,14.8,6,0,62.28
8830,consumer,organic,34.7,9,0,388.61
8831,prosumer,organic,26.2,10,0,255.89
8832,consumer,organic,74.1,24,0,1581.44
8833,prosumer,partner,80.1,21,0,1497.89
8834,prosumer,organic,42.4,6,0,244.34
8835,consumer,partner,64.6,20,1,1192.74
8836,consumer,partner,32.5,8,0,253.37
8837,consumer,paid,84.6,19,0,1581.4
8838,consumer,organic,55.9,7,0,319.01
8839,consumer,partner,13.1,7,0,91.29
8840,smb,paid,71.9,24,1,1650.08
8841,prosumer,partner,41.5,13,0,602.36
8842,consumer,organic,40.9,12,1,519.81
8843,consumer,paid,44.2,7,0,318.12
8844,consumer,organic,72.8,29,0,1905.76
8845,prosumer,organic,35.1,6,0,211.79
8846,consumer,partner,25.0,10,0,274.18
8847,consumer,partner,38.5,9,0,376.25
8848,prosumer,organic,75.9,26,1,1736.3
8849,smb,paid,45.5,17,0,659.65
8850,consumer,partner,51.7,11,0,698.41
8851,smb,paid,8.0,4,0,94.35
8852,consumer,partner,30.0,16,0,434.07
8853,smb,paid,51.0,20,0,849.62
8854,consumer,partner,35.2,13,0,439.03
8855,consumer,partner,43.1,17,0,718.69
8856,smb,organic,77.8,30,0,2200.35
8857,consumer,paid,21.0,4,0,212.98
8858,smb,paid,45.6,14,0,545.36
8859,consumer,partner,72.1,17,0,1111.97
8860,prosumer,paid,52.1,20,0,874.53
8861,consumer,organic,56.3,13,0,613.55
8862,prosumer,paid,79.4,16,0,1235.14
8863,consumer,organic,39.3,14,0,566.61
8864,prosumer,organic,46.2,11,0,511.41
8865,prosumer,partner,58.8,11,0,710.43
8866,consumer,partner,38.6,9,0,380.04
8867,consumer,organic,62.7,15,1,892.4
8868,prosumer,partner,78.0,20,0,1421.54
8869,consumer,paid,11.3,5,0,0.0
8870,consumer,paid,61.2,25,0,1357.58
8871,consumer,organic,58.2,10,0,545.28
8872,consumer,paid,21.2,9,0,231.8
8873,smb,paid,27.8,12,0,259.8
8874,consumer,paid,34.0,10,0,330.71
8875,consumer,organic,57.9,20,0,1033.72
8876,smb,paid,52.7,13,0,641.37
8877,consumer,partner,30.6,11,0,219.19
8878,smb,partner,34.3,15,0,441.95
8879,prosumer,partner,45.5,15,0,735.54
8880,consumer,partner,10.8,9,0,130.83
8881,smb,partner,35.0,15,0,506.95
8882,prosumer,partner,27.5,12,0,353.88
8883,consumer,organic,53.0,14,0,645.17
8884,consumer,organic,21.4,10,0,358.18
8885,consumer,organic,55.4,21,0,1084.97
8886,prosumer,paid,35.3,8,0,409.6
8887,consumer,paid,58.7,16,1,1018.83
8888,consumer,paid,62.8,20,0,1113.47
8889,prosumer,paid,23.2,7,0,237.16
8890,consumer,paid,32.1,8,0,287.91
8891,consumer,organic,74.2,20,0,1401.25
8892,prosumer,paid,51.8,14,0,682.59
8893,consumer,organic,27.7,10,0,260.78
8894,consumer,partner,36.7,12,0,401.35
8895,consumer,partner,51.7,13,1,754.36
8896,consumer,paid,59.9,15,1,923.81
8897,prosumer,paid,41.3,13,0,559.41
8898,consumer,paid,40.8,11,0,529.54
8899,consumer,organic,48.3,15,0,683.87
8900,prosumer,organic,76.6,22,0,1567.9
8901,consumer,paid,51.7,17,0,809.49
8902,consumer,partner,58.2,14,0,682.25
8903,consumer,partner,28.9,7,0,135.96
8904,smb,organic,67.1,14,0,782.4
8905,prosumer,partner,34.9,13,0,472.58
8906,smb,organic,60.8,17,0,969.63
8907,consumer,organic,45.3,18,0,805.06
8908,smb,partner,36.4,6,0,247.33
8909,consumer,paid,29.3,4,0,72.74
8910,prosumer,paid,84.6,24,1,1836.43
8911,smb,partner,32.1,6,0,242.43
8912,prosumer,partner,30.8,12,0,307.57
8913,consumer,organic,90.8,23,0,1829.6
8914,prosumer,organic,49.2,16,0,700.28
8915,consumer,organic,46.8,6,0,305.11
8916,consumer,partner,66.2,18,0,1046.39
8917,consumer,partner,40.5,11,0,465.41
8918,prosumer,organic,34.0,10,0,324.17
8919,consumer,paid,53.5,13,0,649.76
8920,consumer,organic,56.3,14,0,686.27
8921,prosumer,organic,48.1,11,0,439.85
8922,prosumer,paid,6.1,7,0,61.73
8923,prosumer,organic,47.2,10,0,490.34
8924,consumer,organic,42.2,15,0,662.26
8925,consumer,paid,9.2,2,0,71.02
8926,consumer,organic,62.6,15,0,942.1
8927,consumer,paid,28.6,6,0,113.94
8928,consumer,organic,51.9,16,0,868.32
8929,consumer,paid,73.1,17,1,1157.43
8930,consumer,paid,91.7,18,0,1629.41
8931,smb,partner,38.1,13,0,509.28
8932,consumer,organic,66.8,22,0,1359.79
8933,prosumer,partner,72.0,9,0,713.8
8934,prosumer,organic,68.8,22,0,1486.2
8935,prosumer,organic,25.8,8,0,201.84
8936,consumer,partner,51.2,8,0,531.26
8937,prosumer,partner,55.1,23,0,1168.68
8938,consumer,paid,52.8,19,0,1001.95
8939,consumer,paid,60.5,14,0,785.58
8940,consumer,paid,27.1,5,0,106.03
8941,smb,partner,41.8,15,0,562.14
8942,consumer,paid,64.4,17,1,1176.07
8943,consumer,partner,46.6,10,0,525.15
8944,prosumer,organic,34.1,17,1,668.34
8945,consumer,partner,69.6,16,0,934.33
8946,consumer,partner,23.9,13,0,318.71
8947,prosumer,organic,28.2,12,0,428.05
8948,consumer,partner,92.4,27,1,2243.8
8949,consumer,paid,41.9,8,0,211.19
8950,prosumer,organic,34.0,16,0,419.11
8951,consumer,paid,24.5,10,0,172.29
8952,consumer,organic,31.1,9,0,306.55
8953,consumer,organic,31.3,11,0,300.86
8954,consumer,organic,54.4,14,0,790.73
8955,consumer,paid,8.4,1,0,39.05
8956,consumer,paid,28.4,12,0,355.38
8957,prosumer,organic,29.8,12,1,379.98
8958,consumer,organic,60.9,13,0,789.69
8959,consumer,paid,73.9,22,0,1575.51
8960,consumer,organic,70.5,15,0,967.29
8961,consumer,partner,44.4,16,0,721.21
8962,consumer,paid,14.8,3,0,10.09
8963,consumer,partner,20.4,8,0,124.93
8964,prosumer,paid,12.1,6,0,107.66
8965,consumer,partner,59.3,14,0,787.78
8966,prosumer,paid,60.6,12,0,667.6
8967,consumer,partner,77.4,16,0,1252.33
8968,smb,partner,40.1,11,0,387.56
8969,consumer,partner,62.7,25,0,1465.01
8970,consumer,organic,43.1,14,0,569.4
8971,consumer,partner,49.5,16,0,706.2
8972,consumer,paid,42.1,19,0,784.23
8973,smb,organic,72.8,15,0,960.32
8974,prosumer,partner,83.8,22,0,1698.39
8975,consumer,organic,24.6,6,0,187.04
8976,consumer,partner,20.5,10,0,192.73
8977,smb,partner,4.1,3,0,94.65
8978,consumer,organic,73.1,18,0,1192.02
8979,consumer,organic,51.0,20,0,915.75
8980,consumer,partner,74.4,19,0,1251.02
8981,consumer,partner,80.5,29,0,2131.04
8982,prosumer,organic,81.4,16,0,1251.13
8983,prosumer,paid,67.5,12,0,662.85
8984,smb,partner,59.8,14,0,732.84
8985,smb,partner,39.1,16,0,612.54
8986,prosumer,paid,57.5,15,0,804.09
8987,consumer,organic,17.1,5,0,56.5
8988,consumer,partner,32.4,7,0,147.23
8989,consumer,organic,56.5,22,1,1102.29
8990,prosumer,organic,30.5,12,0,330.33
8991,prosumer,organic,39.9,16,0,583.23
8992,prosumer,organic,71.9,15,1,962.33
8993,consumer,paid,23.2,8,0,259.8
8994,consumer,organic,39.2,15,0,635.84
8995,smb,paid,60.2,15,0,859.4
8996,prosumer,organic,86.9,24,1,1922.87
8997,smb,paid,62.3,17,0,923.72
8998,consumer,partner,81.0,23,0,1725.55
8999,prosumer,partner,51.5,15,0,599.04
9000,prosumer,paid,49.7,19,0,909.9
9001,prosumer,paid,63.3,21,0,1247.45
9002,smb,paid,39.3,8,1,335.58
9003,consumer,partner,43.4,5,0,88.93
9004,smb,partner,37.9,12,0,252.49
9005,consumer,paid,59.4,13,0,767.91
9006,smb,partner,26.2,10,0,264.71
9007,consumer,paid,28.0,8,0,338.53
9008,consumer,partner,53.9,15,0,842.99
9009,consumer,partner,48.8,12,0,447.71
9010,prosumer,paid,62.8,20,0,1104.54
9011,consumer,organic,53.5,22,0,1077.64
9012,prosumer,partner,60.9,20,0,1154.78
9013,consumer,paid,84.9,25,1,1930.38
9014,consumer,organic,41.8,14,0,521.58
9015,prosumer,paid,27.2,10,0,315.96
9016,consumer,paid,23.4,9,0,220.57
9017,smb,partner,43.9,18,0,745.26
9018,consumer,organic,71.3,23,0,1458.05
9019,consumer,paid,78.5,21,1,1494.21
9020,prosumer,organic,33.1,10,0,361.76
9021,consumer,partner,15.4,4,0,90.32
9022,smb,partner,51.6,11,0,518.23
9023,consumer,organic,25.3,8,0,130.55
9024,smb,organic,33.2,10,0,254.25
9025,consumer,partner,57.2,25,0,1243.03
9026,smb,paid,47.8,19,0,844.62
9027,prosumer,partner,38.4,9,0,358.73
9028,prosumer,paid,59.3,15,0,753.52
9029,smb,partner,50.4,21,0,952.39
9030,prosumer,paid,41.6,9,0,367.9
9031,consumer,partner,43.2,16,0,700.72
9032,consumer,organic,54.8,20,0,1063.75
9033,consumer,partner,15.5,3,0,70.52
9034,smb,paid,45.4,13,0,543.61
9035,prosumer,paid,35.1,9,0,317.64
9036,consumer,paid,33.5,9,0,422.54
9037,consumer,partner,45.0,12,0,533.24
9038,smb,partner,52.1,6,0,191.88
9039,consumer,organic,33.2,15,0,395.38
9040,consumer,organic,30.0,15,0,437.63
9041,consumer,partner,94.2,24,1,2131.33
9042,consumer,partner,41.9,14,0,583.75
9043,smb,organic,21.1,9,0,63.7
9044,consumer,organic,13.8,8,0,138.9
9045,consumer,organic,14.8,7,0,158.18
9046,consumer,organic,43.9,18,0,694.8
9047,smb,partner,43.0,11,0,314.33
9048,consumer,organic,50.9,17,0,781.19
9049,consumer,partner,33.0,9,0,336.63
9050,smb,partner,46.4,19,0,789.44
9051,prosumer,partner,60.6,12,0,584.97
9052,consumer,paid,78.9,18,0,1332.83
9053,smb,paid,38.5,12,0,475.66
9054,consumer,partner,14.4,5,0,140.12
9055,consumer,organic,43.9,13,0,573.34
9056,prosumer,paid,28.7,8,0,127.95
9057,consumer,paid,9.4,3,0,93.71
9058,prosumer,paid,14.0,9,0,185.5
9059,prosumer,partner,64.8,21,0,1360.38
9060,consumer,partner,54.2,12,0,656.17
9061,consumer,organic,67.8,16,0,971.69
9062,smb,organic,52.7,17,0,849.36
9063,consumer,organic,32.1,11,0,236.49
9064,consumer,paid,18.0,7,0,111.97
9065,consumer,paid,39.3,19,0,729.49
9066,prosumer,partner,47.5,14,0,641.81
9067,prosumer,paid,5.3,3,0,19.2
9068,prosumer,organic,48.8,18,0,750.47
9069,consumer,organic,75.7,32,0,2221.91
9070,consumer,organic,22.0,10,0,172.42
9071,consumer,paid,84.5,17,0,1408.5
9072,consumer,partner,62.4,20,0,1158.79
9073,prosumer,paid,62.4,21,0,1264.73
9074,consumer,organic,32.8,9,0,229.55
9075,consumer,paid,37.4,10,0,351.91
9076,consumer,organic,36.8,7,0,305.67
9077,smb,paid,56.0,13,0,785.16
9078,prosumer,paid,68.5,18,0,1075.33
9079,prosumer,organic,52.2,13,0,620.62
9080,consumer,partner,53.9,18,0,861.88
9081,consumer,organic,78.1,23,0,1629.35
9082,consumer,organic,53.6,10,1,605.21
9083,consumer,organic,70.6,17,0,1066.93
9084,prosumer,partner,84.4,31,0,2365.49
9085,prosumer,partner,86.8,15,0,1163.04
9086,prosumer,partner,21.9,12,0,349.11
9087,consumer,organic,39.8,12,0,506.94
9088,consumer,organic,61.6,14,0,807.5
9089,consumer,organic,33.8,14,0,391.2
9090,consumer,organic,50.4,13,0,656.41
9091,prosumer,organic,67.1,21,0,1327.94
9092,consumer,organic,41.4,5,0,296.55
9093,prosumer,partner,14.2,2,0,0.0
9094,consumer,organic,15.0,5,0,95.36
9095,consumer,organic,49.1,11,0,582.66
9096,consumer,paid,52.2,8,0,402.85
9097,smb,organic,51.1,14,0,700.03
9098,consumer,partner,63.0,18,0,951.42
9099,smb,partner,3.5,6,0,39.29
9100,smb,organic,58.6,22,0,1311.7
9101,prosumer,paid,60.2,12,0,697.89
9102,consumer,paid,76.9,24,0,1737.82
9103,consumer,partner,88.4,24,1,1866.39
9104,consumer,paid,70.4,17,0,1046.23
9105,consumer,paid,41.0,16,0,697.61
9106,consumer,organic,37.6,9,0,371.07
9107,prosumer,partner,45.5,6,0,279.94
9108,consumer,paid,19.4,8,0,205.63
9109,smb,paid,21.6,9,0,353.09
9110,consumer,organic,55.8,21,0,1033.94
9111,consumer,partner,87.3,34,0,2724.65
9112,prosumer,paid,87.8,28,0,2231.44
9113,consumer,paid,52.6,14,0,746.23
9114,smb,paid,71.2,21,0,1438.22
9115,consumer,paid,40.5,10,0,328.64
9116,consumer,paid,87.0,20,0,1585.02
9117,consumer,paid,8.1,6,0,99.51
9118,consumer,organic,14.6,7,0,26.21
9119,consumer,organic,5.1,5,0,89.18
9120,consumer,organic,13.6,6,0,173.79
9121,prosumer,partner,50.4,15,0,730.28
9122,consumer,partner,69.6,20,0,1173.73
9123,consumer,organic,11.6,4,0,0.0
9124,consumer,partner,53.9,14,0,733.81
9125,consumer,paid,82.4,18,0,1356.8
9126,consumer,organic,71.3,14,0,984.3
9127,consumer,organic,24.5,9,0,307.33
9128,consumer,organic,62.9,10,0,674.84
9129,prosumer,partner,64.9,17,0,1063.39
9130,prosumer,paid,40.1,14,0,631.57
9131,prosumer,organic,76.4,15,0,972.5
9132,prosumer,organic,75.0,21,1,1526.85
9133,consumer,partner,75.0,15,0,1060.62
9134,consumer,organic,29.2,11,0,278.08
9135,consumer,partner,21.9,9,0,203.48
9136,consumer,paid,71.6,16,0,1053.63
9137,prosumer,paid,29.6,13,0,383.69
9138,consumer,organic,84.9,25,0,1858.72
9139,smb,organic,12.3,7,0,141.95
9140,consumer,partner,46.0,13,0,570.06
9141,consumer,organic,61.7,22,0,1088.65
9142,prosumer,organic,42.5,12,0,475.34
9143,prosumer,partner,68.0,20,0,1368.25
9144,prosumer,paid,86.3,14,0,1104.35
9145,consumer,organic,48.6,9,0,525.78
9146,consumer,organic,41.5,10,0,430.89
9147,smb,paid,77.8,27,0,1888.3
9148,smb,partner,30.4,7,0,166.77
9149,consumer,organic,43.7,12,0,521.68
9150,consumer,paid,42.3,10,0,314.33
9151,consumer,partner,87.0,14,1,1133.22
9152,consumer,paid,54.8,15,0,771.28
9153,consumer,partner,16.8,7,0,85.48
9154,prosumer,partner,30.9,11,0,220.13
9155,consumer,partner,40.2,10,0,335.3
9156,consumer,organic,62.9,18,0,968.4
9157,consumer,paid,41.3,15,0,578.85
9158,consumer,organic,72.8,19,0,1275.69
9159,smb,partner,58.0,6,0,402.64
9160,consumer,partner,40.7,11,0,413.2
9161,consumer,partner,29.6,11,0,422.77
9162,prosumer,organic,90.5,24,1,2065.41
9163,consumer,partner,46.4,16,0,645.06
9164,consumer,organic,29.3,14,0,409.33
9165,consumer,paid,45.2,8,1,390.17
9166,consumer,partner,60.2,22,0,1241.67
9167,prosumer,partner,10.6,5,0,63.43
9168,prosumer,organic,7.5,4,0,42.61
9169,consumer,organic,42.6,19,0,759.49
9170,prosumer,paid,56.5,16,0,803.74
9171,prosumer,partner,36.9,10,0,297.86
9172,consumer,partner,43.6,19,0,813.12
9173,consumer,paid,30.5,9,0,340.3
9174,consumer,paid,55.0,16,1,790.3
9175,consumer,organic,54.1,14,0,600.09
9176,consumer,partner,68.5,15,0,919.43
9177,consumer,paid,21.0,10,0,209.47
9178,smb,paid,89.2,37,0,3031.03
9179,consumer,partner,78.9,21,0,1565.81
9180,prosumer,organic,35.5,12,0,458.41
9181,prosumer,partner,31.9,12,0,367.03
9182,smb,paid,52.4,11,0,437.76
9183,consumer,organic,32.3,11,0,310.42
9184,consumer,paid,41.6,15,0,581.01
9185,prosumer,organic,70.3,19,0,1186.9
9186,consumer,paid,29.9,14,0,374.2
9187,consumer,organic,26.8,8,0,219.36
