auction_id,period,arm,profit_per_auction
9298,pre,fixed_rule,4.91
9299,post,learned_bidder,8.76
9300,post,learned_bidder,10.32
9301,pre,fixed_rule,9.64
9302,pre,fixed_rule,6.03
9303,pre,fixed_rule,6.15
9304,post,learned_bidder,-1.09
9305,pre,learned_bidder,7.84
9306,pre,learned_bidder,8.1
9307,pre,fixed_rule,8.18
9308,pre,fixed_rule,8.97
9309,pre,learned_bidder,17.44
9310,post,learned_bidder,5.31
9311,pre,fixed_rule,3.9
9312,pre,learned_bidder,9.84
9313,pre,fixed_rule,2.71
9314,post,learned_bidder,7.27
9315,pre,fixed_rule,4.95
9316,post,fixed_rule,3.27
9317,pre,fixed_rule,3.11
9318,pre,learned_bidder,10.33
9319,post,fixed_rule,10.11
9320,pre,learned_bidder,14.47
9321,pre,fixed_rule,4.12
9322,post,fixed_rule,-2.0
9323,pre,learned_bidder,16.13
9324,pre,learned_bidder,14.4
9325,post,learned_bidder,1.62
9326,pre,fixed_rule,5.11
9327,pre,fixed_rule,3.94
9328,post,fixed_rule,4.64
9329,pre,learned_bidder,15.72
9330,pre,learned_bidder,14.05
9331,pre,learned_bidder,9.52
9332,pre,fixed_rule,13.8
9333,pre,learned_bidder,13.35
9334,post,fixed_rule,2.39
9335,pre,learned_bidder,15.01
9336,pre,fixed_rule,13.21
9337,pre,fixed_rule,9.71
9338,pre,learned_bidder,12.69
9339,pre,learned_bidder,13.67
9340,post,fixed_rule,7.08
9341,pre,fixed_rule,13.47
9342,pre,fixed_rule,9.23
9343,pre,fixed_rule,7.02
9344,pre,fixed_rule,8.06
9345,pre,fixed_rule,-0.5
9346,pre,fixed_rule,8.96
9347,post,fixed_rule,7.71
9348,pre,learned_bidder,12.86
9349,post,fixed_rule,7.1
9350,pre,fixed_rule,11.57
9351,pre,fixed_rule,4.01
9352,post,learned_bidder,7.46
9353,pre,fixed_rule,10.67
9354,pre,learned_bidder,13.21
9355,pre,fixed_rule,8.96
9356,pre,learned_bidder,17.77
9357,pre,learned_bidder,10.84
9358,pre,learned_bidder,5.18
9359,pre,learned_bidder,13.79
9360,pre,learned_bidder,12.6
9361,pre,learned_bidder,13.49
9362,pre,fixed_rule,5.96
9363,post,learned_bidder,6.23
9364,post,learned_bidder,5.36
9365,pre,fixed_rule,13.42
9366,post,learned_bidder,3.81
9367,pre,learned_bidder,5.56
9368,post,learned_bidder,6.07
9369,post,learned_bidder,7.02
9370,pre,learned_bidder,14.77
9371,pre,learned_bidder,9.17
9372,pre,fixed_rule,12.23
9373,post,fixed_rule,2.13
9374,pre,learned_bidder,16.21
9375,post,learned_bidder,8.08
9376,pre,learned_bidder,14.99
9377,post,fixed_rule,3.17
9378,post,fixed_rule,0.87
9379,pre,fixed_rule,6.96
9380,pre,fixed_rule,7.53
9381,pre,learned_bidder,8.87
9382,post,fixed_rule,6.06
9383,post,fixed_rule,1.32
9384,pre,fixed_rule,9.33
9385,post,learned_bidder,2.12
9386,post,learned_bidder,2.61
9387,pre,learned_bidder,6.22
9388,pre,learned_bidder,14.2
9389,pre,fixed_rule,8.72
9390,post,fixed_rule,-2.43
9391,pre,learned_bidder,14.23
9392,post,learned_bidder,7.41
9393,pre,fixed_rule,6.46
9394,post,fixed_rule,5.56
9395,post,fixed_rule,13.41
9396,post,learned_bidder,-1.53
9397,post,learned_bidder,2.31
9398,post,learned_bidder,7.69
9399,post,fixed_rule,7.32
9400,pre,learned_bidder,14.41
9401,pre,fixed_rule,6.18
9402,pre,fixed_rule,5.8
9403,pre,learned_bidder,7.95
9404,pre,learned_bidder,11.16
9405,post,learned_bidder,4.8
9406,post,learned_bidder,5.23
9407,post,fixed_rule,-0.4
9408,pre,fixed_rule,4.91
9409,pre,learned_bidder,12.75
9410,post,learned_bidder,8.67
9411,post,fixed_rule,12.26
9412,pre,fixed_rule,-2.62
9413,post,fixed_rule,2.69
9414,pre,fixed_rule,2.16
9415,post,fixed_rule,7.24
9416,pre,learned_bidder,6.95
9417,post,learned_bidder,2.09
9418,post,fixed_rule,13.48
9419,post,learned_bidder,8.93
9420,post,fixed_rule,2.14
9421,pre,learned_bidder,9.05
9422,post,learned_bidder,8.9
9423,post,learned_bidder,3.79
9424,pre,learned_bidder,16.59
9425,post,learned_bidder,3.87
9426,pre,fixed_rule,13.98
9427,pre,fixed_rule,7.18
9428,pre,learned_bidder,13.4
9429,pre,learned_bidder,23.06
9430,post,fixed_rule,7.68
9431,pre,fixed_rule,5.98
9432,pre,fixed_rule,15.58
9433,post,learned_bidder,6.63
9434,post,learned_bidder,1.81
9435,post,fixed_rule,3.85
9436,post,fixed_rule,3.95
9437,pre,learned_bidder,13.69
9438,post,learned_bidder,2.68
9439,pre,fixed_rule,10.86
9440,post,fixed_rule,1.63
9441,pre,learned_bidder,11.7
9442,pre,learned_bidder,14.17
9443,pre,fixed_rule,9.82
9444,pre,fixed_rule,6.94
9445,pre,fixed_rule,8.2
9446,post,learned_bidder,-0.06
9447,pre,learned_bidder,10.36
9448,pre,learned_bidder,7.34
9449,pre,learned_bidder,7.92
9450,pre,learned_bidder,15.11
9451,post,learned_bidder,2.48
9452,pre,learned_bidder,12.77
9453,pre,learned_bidder,18.69
9454,pre,fixed_rule,3.86
9455,pre,learned_bidder,5.16
9456,post,fixed_rule,5.96
9457,pre,fixed_rule,11.48
9458,pre,fixed_rule,6.07
9459,pre,learned_bidder,4.43
9460,post,fixed_rule,5.52
9461,post,fixed_rule,8.37
9462,pre,fixed_rule,6.89
9463,post,learned_bidder,4.4
9464,pre,fixed_rule,8.48
9465,post,fixed_rule,1.77
9466,post,learned_bidder,13.51
9467,post,fixed_rule,10.25
9468,pre,learned_bidder,16.36
9469,pre,fixed_rule,6.41
9470,pre,fixed_rule,12.5
9471,pre,fixed_rule,1.27
9472,pre,learned_bidder,2.31
9473,pre,learned_bidder,14.07
9474,pre,fixed_rule,0.3
9475,post,fixed_rule,3.09
9476,pre,learned_bidder,17.03
9477,pre,fixed_rule,0.27
9478,pre,fixed_rule,10.95
9479,pre,fixed_rule,9.28
9480,post,fixed_rule,10.61
9481,pre,learned_bidder,13.34
9482,post,fixed_rule,2.91
9483,pre,learned_bidder,12.31
9484,pre,learned_bidder,11.36
9485,pre,learned_bidder,7.62
9486,post,learned_bidder,4.72
9487,post,learned_bidder,-4.88
9488,pre,learned_bidder,8.76
9489,pre,learned_bidder,9.09
9490,post,fixed_rule,13.08
9491,pre,learned_bidder,11.78
9492,pre,learned_bidder,15.5
9493,pre,fixed_rule,4.99
9494,pre,fixed_rule,5.96
9495,pre,learned_bidder,10.56
9496,post,fixed_rule,7.49
9497,post,fixed_rule,3.23
9498,pre,learned_bidder,20.71
9499,pre,learned_bidder,9.44
9500,pre,fixed_rule,8.42
9501,pre,fixed_rule,5.9
9502,pre,learned_bidder,8.53
9503,pre,fixed_rule,10.04
9504,post,fixed_rule,0.68
9505,pre,learned_bidder,18.37
9506,post,fixed_rule,-0.17
9507,pre,learned_bidder,8.09
9508,post,learned_bidder,2.79
9509,pre,fixed_rule,10.11
9510,pre,learned_bidder,10.16
9511,post,fixed_rule,4.31
9512,pre,fixed_rule,6.98
9513,post,learned_bidder,9.82
9514,pre,fixed_rule,10.79
9515,post,fixed_rule,10.47
9516,post,fixed_rule,7.57
9517,pre,learned_bidder,10.49
9518,pre,learned_bidder,11.52
9519,pre,learned_bidder,18.69
9520,pre,fixed_rule,5.5
9521,pre,learned_bidder,10.44
9522,post,fixed_rule,2.96
9523,pre,fixed_rule,-1.29
9524,post,learned_bidder,-2.21
9525,pre,learned_bidder,12.94
9526,post,learned_bidder,3.94
9527,pre,learned_bidder,10.22
9528,pre,fixed_rule,3.1
9529,post,fixed_rule,1.55
9530,pre,fixed_rule,12.48
9531,pre,learned_bidder,11.12
9532,post,fixed_rule,3.25
9533,pre,learned_bidder,11.77
9534,post,fixed_rule,5.37
9535,pre,learned_bidder,9.21
9536,pre,learned_bidder,17.45
9537,pre,fixed_rule,7.6
9538,post,fixed_rule,7.65
9539,pre,fixed_rule,8.2
9540,post,learned_bidder,0.62
9541,pre,learned_bidder,11.47
9542,pre,learned_bidder,11.89
9543,pre,learned_bidder,14.52
9544,pre,fixed_rule,11.55
9545,pre,fixed_rule,4.73
9546,pre,learned_bidder,18.97
9547,post,learned_bidder,10.35
9548,post,learned_bidder,8.69
9549,pre,fixed_rule,10.87
9550,post,learned_bidder,6.48
9551,pre,learned_bidder,15.95
9552,pre,learned_bidder,15.49
9553,pre,fixed_rule,4.39
9554,pre,fixed_rule,2.5
9555,post,learned_bidder,0.74
9556,post,learned_bidder,6.41
9557,pre,learned_bidder,10.54
9558,post,learned_bidder,4.88
9559,pre,learned_bidder,8.66
9560,pre,learned_bidder,10.92
9561,pre,fixed_rule,7.42
9562,pre,fixed_rule,4.29
9563,post,fixed_rule,4.52
9564,pre,learned_bidder,12.6
9565,pre,fixed_rule,9.34
9566,pre,fixed_rule,5.14
9567,pre,learned_bidder,12.9
9568,pre,fixed_rule,7.78
9569,pre,learned_bidder,7.45
9570,pre,learned_bidder,11.98
9571,pre,learned_bidder,6.1
9572,pre,learned_bidder,7.34
9573,pre,learned_bidder,13.34
9574,pre,fixed_rule,8.73
9575,pre,learned_bidder,14.19
9576,post,fixed_rule,5.42
9577,post,fixed_rule,1.56
9578,post,fixed_rule,1.42
9579,pre,fixed_rule,3.4
9580,post,learned_bidder,-2.41
9581,post,fixed_rule,6.31
9582,pre,learned_bidder,8.16
9583,post,learned_bidder,6.8
9584,post,fixed_rule,7.82
9585,pre,learned_bidder,10.57
9586,pre,learned_bidder,8.81
9587,pre,learned_bidder,14.76
9588,post,fixed_rule,1.99
9589,pre,fixed_rule,10.65
9590,pre,fixed_rule,4.05
9591,pre,fixed_rule,7.59
9592,pre,learned_bidder,7.99
9593,post,fixed_rule,8.01
9594,pre,fixed_rule,4.89
9595,pre,fixed_rule,6.42
9596,pre,learned_bidder,12.48
9597,post,learned_bidder,9.35
9598,pre,fixed_rule,18.12
9599,pre,fixed_rule,9.98
9600,pre,learned_bidder,12.28
9601,pre,fixed_rule,9.62
9602,pre,learned_bidder,11.44
9603,pre,fixed_rule,6.58
9604,pre,fixed_rule,16.77
9605,post,learned_bidder,-3.42
9606,pre,fixed_rule,11.7
9607,post,fixed_rule,1.46
9608,pre,fixed_rule,6.87
9609,pre,learned_bidder,10.16
9610,pre,learned_bidder,2.63
9611,pre,learned_bidder,9.29
9612,pre,learned_bidder,16.58
9613,pre,fixed_rule,-1.29
9614,pre,learned_bidder,8.21
9615,post,learned_bidder,4.47
9616,post,learned_bidder,3.78
9617,pre,fixed_rule,1.81
9618,pre,fixed_rule,9.87
9619,post,learned_bidder,-1.71
9620,post,fixed_rule,2.08
9621,pre,learned_bidder,3.2
9622,pre,fixed_rule,8.37
9623,pre,learned_bidder,10.69
9624,pre,learned_bidder,15.62
9625,post,fixed_rule,0.34
9626,pre,fixed_rule,12.29
9627,post,fixed_rule,1.26
9628,post,fixed_rule,8.22
9629,pre,fixed_rule,4.78
9630,pre,learned_bidder,15.41
9631,post,fixed_rule,-0.97
9632,pre,learned_bidder,4.16
9633,pre,learned_bidder,19.61
9634,pre,fixed_rule,7.65
9635,post,fixed_rule,7.02
9636,post,learned_bidder,-0.88
9637,pre,learned_bidder,7.99
9638,pre,learned_bidder,17.43
9639,post,fixed_rule,2.54
9640,pre,learned_bidder,6.63
9641,post,learned_bidder,5.94
9642,pre,learned_bidder,8.33
9643,post,learned_bidder,4.26
9644,post,learned_bidder,2.25
9645,pre,learned_bidder,11.09
9646,post,learned_bidder,-1.16
9647,post,learned_bidder,-1.32
9648,pre,learned_bidder,4.85
9649,post,learned_bidder,0.58
9650,post,learned_bidder,6.99
9651,pre,fixed_rule,1.13
9652,pre,fixed_rule,3.01
9653,post,fixed_rule,6.59
9654,pre,fixed_rule,2.23
9655,pre,learned_bidder,16.55
9656,pre,fixed_rule,14.82
9657,pre,fixed_rule,8.21
9658,pre,fixed_rule,11.52
9659,pre,learned_bidder,14.99
9660,pre,learned_bidder,14.3
9661,post,learned_bidder,3.91
9662,pre,fixed_rule,-1.36
9663,post,fixed_rule,5.76
9664,pre,fixed_rule,9.19
9665,pre,learned_bidder,9.89
9666,post,learned_bidder,-4.11
9667,post,fixed_rule,12.16
9668,post,fixed_rule,-6.21
9669,post,learned_bidder,2.31
9670,pre,fixed_rule,0.64
9671,post,learned_bidder,-0.55
9672,post,learned_bidder,0.93
9673,pre,learned_bidder,20.92
9674,post,learned_bidder,0.61
9675,post,learned_bidder,6.95
9676,pre,learned_bidder,4.31
9677,post,learned_bidder,2.99
9678,pre,learned_bidder,9.39
9679,pre,learned_bidder,10.39
9680,pre,fixed_rule,11.6
9681,post,learned_bidder,4.44
9682,pre,fixed_rule,17.15
9683,pre,learned_bidder,16.93
9684,pre,fixed_rule,4.76
9685,pre,fixed_rule,10.31
9686,pre,learned_bidder,10.12
9687,pre,fixed_rule,8.6
9688,pre,fixed_rule,9.69
9689,post,learned_bidder,5.22
9690,pre,learned_bidder,21.76
9691,pre,fixed_rule,5.58
9692,pre,fixed_rule,7.67
9693,post,fixed_rule,10.84
9694,post,learned_bidder,5.66
9695,post,learned_bidder,8.14
9696,pre,learned_bidder,9.48
9697,pre,fixed_rule,11.72
9698,post,learned_bidder,4.64
9699,pre,learned_bidder,3.3
9700,post,fixed_rule,4.96
9701,post,fixed_rule,7.48
9702,pre,learned_bidder,15.54
9703,pre,fixed_rule,4.45
9704,post,learned_bidder,-1.89
9705,post,fixed_rule,2.09
9706,pre,fixed_rule,9.66
9707,pre,learned_bidder,10.76
9708,post,learned_bidder,11.93
9709,post,fixed_rule,4.91
9710,pre,learned_bidder,13.45
9711,pre,learned_bidder,7.5
9712,pre,learned_bidder,11.01
9713,pre,learned_bidder,10.17
9714,post,learned_bidder,-4.1
9715,post,fixed_rule,7.0
9716,pre,learned_bidder,13.05
9717,post,fixed_rule,-1.16
9718,pre,learned_bidder,12.64
9719,post,fixed_rule,4.08
9720,pre,fixed_rule,4.33
9721,pre,fixed_rule,12.26
9722,pre,learned_bidder,11.53
9723,pre,fixed_rule,7.43
9724,post,fixed_rule,9.34
9725,pre,learned_bidder,12.36
9726,post,learned_bidder,1.87
9727,post,fixed_rule,-0.39
9728,pre,learned_bidder,12.33
9729,post,learned_bidder,7.02
9730,pre,fixed_rule,9.57
9731,post,fixed_rule,-3.13
9732,pre,learned_bidder,10.76
9733,post,learned_bidder,6.62
9734,post,fixed_rule,2.67
9735,pre,fixed_rule,-1.9
9736,post,fixed_rule,-0.54
9737,post,fixed_rule,4.24
9738,post,fixed_rule,6.66
9739,pre,learned_bidder,3.96
9740,pre,fixed_rule,3.1
9741,pre,learned_bidder,14.2
9742,pre,fixed_rule,-1.77
9743,pre,fixed_rule,7.24
9744,pre,learned_bidder,19.59
9745,pre,fixed_rule,2.62
9746,post,fixed_rule,-0.06
9747,pre,fixed_rule,6.31
9748,pre,learned_bidder,9.03
9749,pre,learned_bidder,24.93
9750,post,fixed_rule,3.85
9751,post,fixed_rule,1.08
9752,pre,fixed_rule,9.53
9753,pre,fixed_rule,6.88
9754,pre,fixed_rule,3.05
9755,pre,learned_bidder,16.03
9756,pre,fixed_rule,7.13
9757,post,learned_bidder,7.79
9758,post,learned_bidder,2.39
9759,pre,fixed_rule,13.21
9760,pre,learned_bidder,7.85
9761,pre,fixed_rule,5.12
9762,pre,fixed_rule,8.37
9763,pre,fixed_rule,8.19
9764,pre,fixed_rule,6.06
9765,pre,fixed_rule,10.22
9766,pre,learned_bidder,12.79
9767,pre,learned_bidder,9.9
9768,post,learned_bidder,4.96
9769,post,learned_bidder,2.38
9770,post,learned_bidder,9.1
9771,post,fixed_rule,-5.88
9772,pre,fixed_rule,5.83
9773,pre,fixed_rule,5.78
9774,pre,learned_bidder,5.49
9775,pre,learned_bidder,8.93
9776,post,fixed_rule,4.31
9777,post,fixed_rule,0.04
9778,post,learned_bidder,7.45
9779,pre,fixed_rule,8.26
9780,pre,fixed_rule,10.76
9781,post,fixed_rule,5.3
9782,pre,fixed_rule,8.93
9783,pre,learned_bidder,11.88
9784,pre,learned_bidder,17.46
9785,post,fixed_rule,-2.31
9786,pre,fixed_rule,4.68
9787,pre,fixed_rule,5.47
9788,pre,fixed_rule,8.61
9789,pre,learned_bidder,12.55
9790,pre,learned_bidder,19.12
9791,post,learned_bidder,8.01
9792,pre,learned_bidder,8.12
9793,pre,learned_bidder,7.8
9794,post,learned_bidder,1.99
9795,pre,learned_bidder,9.76
9796,pre,learned_bidder,11.86
9797,pre,fixed_rule,10.27
9798,post,learned_bidder,1.66
9799,post,fixed_rule,6.06
9800,pre,learned_bidder,7.41
9801,pre,fixed_rule,10.33
9802,post,fixed_rule,-1.94
9803,pre,fixed_rule,6.12
9804,post,learned_bidder,7.71
9805,pre,fixed_rule,-1.68
9806,pre,learned_bidder,17.07
9807,post,fixed_rule,0.24
9808,pre,learned_bidder,16.26
9809,pre,fixed_rule,5.14
9810,post,fixed_rule,7.28
9811,pre,fixed_rule,1.19
9812,post,fixed_rule,4.56
9813,post,fixed_rule,2.69
9814,pre,fixed_rule,4.3
9815,post,learned_bidder,0.75
9816,pre,learned_bidder,17.85
9817,pre,fixed_rule,7.84
9818,post,learned_bidder,5.95
9819,pre,learned_bidder,7.97
9820,pre,fixed_rule,7.95
9821,pre,learned_bidder,7.63
9822,post,fixed_rule,9.66
9823,pre,fixed_rule,5.83
9824,post,fixed_rule,0.76
9825,pre,learned_bidder,6.56
9826,pre,learned_bidder,7.41
9827,pre,fixed_rule,5.3
9828,pre,fixed_rule,10.16
9829,pre,learned_bidder,17.35
9830,pre,fixed_rule,8.78
9831,post,fixed_rule,6.44
9832,post,learned_bidder,-1.31
9833,post,learned_bidder,4.98
9834,post,learned_bidder,4.75
9835,pre,fixed_rule,12.47
9836,pre,fixed_rule,6.75
9837,post,fixed_rule,5.44
9838,post,learned_bidder,3.55
9839,pre,learned_bidder,15.25
9840,post,learned_bidder,0.27
9841,post,learned_bidder,8.26
9842,post,fixed_rule,0.13
9843,pre,learned_bidder,11.11
9844,pre,fixed_rule,4.85
9845,pre,learned_bidder,18.31
9846,pre,learned_bidder,9.81
9847,post,learned_bidder,6.12
9848,pre,fixed_rule,5.96
9849,pre,fixed_rule,10.56
9850,pre,fixed_rule,-3.92
9851,pre,learned_bidder,13.8
9852,pre,fixed_rule,6.63
9853,post,learned_bidder,8.21
9854,pre,fixed_rule,8.99
9855,post,learned_bidder,-0.33
9856,pre,fixed_rule,2.52
9857,pre,fixed_rule,8.19
9858,pre,fixed_rule,11.6
9859,pre,learned_bidder,10.89
9860,pre,fixed_rule,-0.13
9861,pre,learned_bidder,10.93
9862,pre,fixed_rule,3.73
9863,pre,learned_bidder,19.36
9864,pre,learned_bidder,11.88
9865,post,fixed_rule,3.29
9866,pre,fixed_rule,6.06
9867,post,fixed_rule,3.86
9868,pre,fixed_rule,9.14
9869,pre,fixed_rule,10.74
9870,post,learned_bidder,4.87
9871,post,learned_bidder,-0.65
9872,pre,learned_bidder,11.29
9873,post,learned_bidder,5.41
9874,pre,learned_bidder,9.03
9875,pre,learned_bidder,16.4
9876,post,learned_bidder,6.8
9877,pre,learned_bidder,14.35
9878,post,learned_bidder,10.25
9879,pre,fixed_rule,7.98
9880,pre,learned_bidder,13.0
9881,pre,learned_bidder,14.57
9882,post,learned_bidder,4.83
9883,post,fixed_rule,1.82
9884,pre,fixed_rule,9.63
9885,pre,learned_bidder,7.93
9886,pre,fixed_rule,9.06
9887,pre,learned_bidder,18.92
9888,post,learned_bidder,8.51
9889,pre,learned_bidder,14.57
9890,pre,fixed_rule,1.1
9891,post,learned_bidder,5.3
9892,post,learned_bidder,13.07
9893,pre,fixed_rule,5.09
9894,post,learned_bidder,7.67
9895,post,fixed_rule,7.65
9896,post,learned_bidder,1.6
9897,pre,fixed_rule,7.66
9898,post,learned_bidder,4.84
9899,pre,learned_bidder,8.62
9900,pre,learned_bidder,11.0
9901,pre,fixed_rule,4.14
9902,pre,learned_bidder,9.87
9903,pre,learned_bidder,10.09
9904,pre,learned_bidder,17.09
9905,pre,learned_bidder,16.6
9906,post,learned_bidder,6.67
9907,pre,learned_bidder,17.64
9908,post,learned_bidder,1.25
9909,pre,fixed_rule,17.88
9910,pre,fixed_rule,8.25
9911,pre,learned_bidder,16.43
9912,pre,learned_bidder,5.06
9913,post,learned_bidder,2.83
9914,pre,learned_bidder,12.49
9915,pre,fixed_rule,6.9
9916,post,learned_bidder,5.77
9917,post,fixed_rule,0.3
9918,post,learned_bidder,1.52
9919,pre,learned_bidder,9.19
9920,pre,fixed_rule,-1.49
9921,pre,fixed_rule,-0.59
9922,pre,fixed_rule,8.67
9923,post,fixed_rule,11.59
9924,pre,learned_bidder,15.76
9925,pre,learned_bidder,12.34
9926,pre,fixed_rule,14.17
9927,pre,fixed_rule,6.44
9928,pre,learned_bidder,15.32
9929,pre,learned_bidder,10.22
9930,pre,learned_bidder,13.75
9931,pre,learned_bidder,3.43
9932,pre,learned_bidder,3.51
9933,pre,learned_bidder,7.47
9934,pre,learned_bidder,7.54
9935,pre,fixed_rule,3.58
9936,pre,fixed_rule,5.21
9937,pre,learned_bidder,11.19
9938,pre,fixed_rule,1.01
9939,post,fixed_rule,4.4
9940,pre,fixed_rule,-4.34
9941,pre,fixed_rule,11.51
9942,pre,learned_bidder,14.9
9943,post,fixed_rule,6.96
9944,post,learned_bidder,3.51
9945,pre,fixed_rule,-0.47
9946,post,learned_bidder,6.54
9947,pre,learned_bidder,10.75
9948,pre,fixed_rule,5.45
9949,pre,learned_bidder,12.06
9950,post,fixed_rule,4.21
9951,pre,fixed_rule,6.78
9952,pre,learned_bidder,11.51
9953,pre,fixed_rule,1.59
9954,pre,fixed_rule,0.99
9955,post,fixed_rule,11.75
9956,post,learned_bidder,3.26
9957,pre,fixed_rule,2.65
9958,post,learned_bidder,3.22
9959,post,fixed_rule,3.62
9960,post,fixed_rule,5.63
9961,pre,learned_bidder,12.69
9962,pre,learned_bidder,18.36
9963,pre,fixed_rule,9.0
9964,post,learned_bidder,4.25
9965,pre,learned_bidder,9.63
9966,post,learned_bidder,1.59
9967,pre,learned_bidder,9.39
9968,post,fixed_rule,6.81
9969,pre,fixed_rule,8.89
9970,post,learned_bidder,3.97
9971,post,fixed_rule,0.28
9972,pre,fixed_rule,7.72
9973,post,fixed_rule,9.57
9974,pre,fixed_rule,9.11
9975,pre,learned_bidder,13.77
9976,pre,fixed_rule,6.62
9977,pre,fixed_rule,7.0
9978,pre,learned_bidder,13.66
9979,pre,fixed_rule,4.84
9980,pre,fixed_rule,6.3
9981,pre,learned_bidder,11.81
9982,pre,fixed_rule,7.2
9983,post,fixed_rule,2.31
9984,pre,learned_bidder,10.4
9985,post,fixed_rule,9.96
9986,post,learned_bidder,13.85
9987,post,learned_bidder,4.65
9988,pre,fixed_rule,6.25
9989,post,learned_bidder,0.22
9990,post,fixed_rule,-0.51
9991,post,fixed_rule,4.6
9992,pre,learned_bidder,12.06
9993,pre,fixed_rule,-5.56
9994,pre,fixed_rule,4.8
9995,pre,fixed_rule,0.84
9996,pre,learned_bidder,22.3
9997,pre,fixed_rule,5.4
9998,pre,learned_bidder,21.61
9999,pre,fixed_rule,7.53
10000,pre,fixed_rule,10.64
10001,post,learned_bidder,-2.13
10002,post,fixed_rule,1.44
10003,pre,learned_bidder,20.77
10004,post,fixed_rule,13.45
10005,pre,learned_bidder,17.86
10006,post,learned_bidder,2.07
10007,pre,learned_bidder,18.03
10008,pre,learned_bidder,15.78
10009,pre,fixed_rule,10.38
10010,pre,learned_bidder,5.85
10011,pre,fixed_rule,6.5
10012,pre,fixed_rule,-0.47
10013,pre,fixed_rule,9.8
10014,post,learned_bidder,7.19
10015,post,fixed_rule,6.32
10016,pre,fixed_rule,2.84
10017,pre,learned_bidder,14.44
10018,post,learned_bidder,7.13
10019,pre,learned_bidder,9.55
10020,pre,learned_bidder,20.47
10021,post,learned_bidder,6.95
10022,post,learned_bidder,1.72
10023,pre,learned_bidder,17.01
10024,pre,fixed_rule,9.06
10025,pre,learned_bidder,8.1
10026,pre,learned_bidder,13.53
10027,pre,fixed_rule,8.79
10028,pre,fixed_rule,3.42
10029,pre,learned_bidder,14.34
10030,post,fixed_rule,-0.55
10031,post,learned_bidder,11.14
10032,pre,fixed_rule,10.81
10033,pre,learned_bidder,10.75
10034,pre,learned_bidder,8.65
10035,pre,learned_bidder,17.27
10036,pre,learned_bidder,12.17
10037,pre,learned_bidder,11.95
10038,pre,fixed_rule,11.63
10039,post,fixed_rule,1.37
10040,pre,learned_bidder,14.68
10041,post,fixed_rule,6.29
10042,pre,learned_bidder,7.1
10043,pre,fixed_rule,5.42
10044,post,learned_bidder,4.82
10045,pre,fixed_rule,3.12
10046,pre,learned_bidder,20.59
10047,post,fixed_rule,6.16
10048,post,fixed_rule,11.84
10049,pre,fixed_rule,5.69
10050,post,learned_bidder,9.42
10051,pre,fixed_rule,10.61
10052,pre,learned_bidder,6.07
10053,pre,learned_bidder,13.9
10054,post,learned_bidder,-5.39
10055,pre,learned_bidder,12.49
10056,pre,fixed_rule,5.54
10057,pre,learned_bidder,9.91
10058,pre,learned_bidder,8.59
10059,post,learned_bidder,0.21
10060,post,learned_bidder,5.96
10061,pre,learned_bidder,11.55
10062,post,fixed_rule,3.79
10063,pre,learned_bidder,13.32
10064,post,learned_bidder,0.04
10065,post,fixed_rule,1.69
10066,pre,learned_bidder,15.28
10067,pre,fixed_rule,12.65
10068,pre,fixed_rule,10.83
10069,post,learned_bidder,7.0
10070,pre,learned_bidder,12.29
10071,pre,fixed_rule,9.18
10072,pre,fixed_rule,3.78
10073,pre,fixed_rule,8.15
10074,pre,learned_bidder,12.89
10075,pre,fixed_rule,5.87
10076,pre,learned_bidder,14.75
10077,pre,learned_bidder,18.26
10078,pre,fixed_rule,11.16
10079,post,learned_bidder,6.37
10080,post,learned_bidder,4.63
10081,post,learned_bidder,-1.53
10082,pre,learned_bidder,16.18
10083,pre,fixed_rule,11.51
10084,pre,learned_bidder,8.98
10085,pre,fixed_rule,6.5
10086,pre,learned_bidder,20.8
10087,pre,learned_bidder,6.79
10088,post,fixed_rule,6.16
10089,post,learned_bidder,2.16
10090,pre,fixed_rule,7.15
10091,post,learned_bidder,7.54
10092,pre,learned_bidder,12.84
10093,pre,learned_bidder,8.01
10094,pre,learned_bidder,2.12
10095,pre,fixed_rule,4.77
10096,pre,learned_bidder,10.83
10097,pre,fixed_rule,5.1
10098,pre,learned_bidder,12.4
10099,pre,fixed_rule,6.39
10100,post,learned_bidder,6.64
10101,pre,learned_bidder,18.55
10102,pre,fixed_rule,3.7
10103,pre,learned_bidder,10.5
10104,pre,fixed_rule,-0.7
10105,pre,learned_bidder,14.81
10106,pre,learned_bidder,15.07
10107,pre,learned_bidder,13.02
10108,pre,fixed_rule,6.86
10109,pre,fixed_rule,5.76
10110,post,learned_bidder,5.87
10111,pre,fixed_rule,7.12
10112,pre,learned_bidder,11.44
10113,pre,learned_bidder,19.18
10114,pre,learned_bidder,15.84
10115,pre,learned_bidder,18.6
10116,pre,fixed_rule,-1.64
10117,pre,fixed_rule,5.89
10118,pre,learned_bidder,14.91
10119,pre,fixed_rule,6.73
10120,pre,learned_bidder,17.54
10121,pre,fixed_rule,6.73
10122,pre,learned_bidder,12.28
10123,post,learned_bidder,3.32
10124,pre,learned_bidder,13.98
10125,pre,fixed_rule,3.17
10126,pre,learned_bidder,9.55
10127,pre,learned_bidder,14.34
10128,pre,learned_bidder,6.36
10129,post,fixed_rule,1.84
10130,pre,fixed_rule,8.87
10131,pre,learned_bidder,15.24
10132,post,learned_bidder,1.85
10133,pre,learned_bidder,7.07
