user_id,user_segment,platform,period,sessions_7d
9551,new,ios,after,4
9552,returning,ios,before,5
9553,new,android,before,2
9554,returning,android,before,13
9555,returning,ios,before,9
9556,returning,ios,before,2
9557,returning,ios,after,12
9558,new,ios,before,3
9559,returning,android,after,13
9560,returning,ios,after,9
9561,new,ios,after,2
9562,returning,ios,before,9
9563,returning,android,after,7
9564,new,android,after,2
9565,returning,ios,after,9
9566,returning,android,after,7
9567,new,android,before,5
9568,returning,ios,after,7
9569,returning,ios,before,6
9570,new,ios,after,3
9571,returning,web,after,3
9572,returning,ios,after,9
9573,returning,ios,before,9
9574,new,android,before,1
9575,returning,android,after,9
9576,returning,web,after,6
9577,returning,ios,before,6
9578,new,ios,before,3
9579,new,android,before,1
9580,returning,android,after,8
9581,new,web,before,6
9582,new,android,before,4
9583,new,android,after,2
9584,returning,ios,before,8
9585,new,web,after,3
9586,returning,android,before,6
9587,returning,ios,after,7
9588,returning,android,after,13
9589,new,android,after,1
9590,new,ios,before,3
9591,returning,android,before,11
9592,returning,android,before,8
9593,returning,ios,after,8
9594,returning,web,before,7
9595,new,web,before,2
9596,new,ios,before,2
9597,returning,ios,after,5
9598,new,web,after,1
9599,returning,ios,after,6
9600,returning,web,after,9
9601,returning,ios,after,12
9602,returning,android,before,4
9603,new,android,before,2
9604,new,ios,before,4
9605,new,android,before,0
9606,new,ios,before,7
9607,new,ios,before,2
9608,new,ios,before,2
9609,returning,ios,before,5
9610,new,ios,after,3
9611,returning,ios,after,10
9612,returning,ios,after,8
9613,returning,ios,before,7
9614,new,ios,before,1
9615,returning,web,after,5
9616,returning,ios,after,9
9617,new,android,before,2
9618,returning,ios,before,8
9619,new,ios,before,6
9620,returning,ios,after,8
9621,returning,ios,before,5
9622,new,android,after,4
9623,new,android,before,0
9624,returning,ios,after,7
9625,returning,ios,after,5
9626,new,web,after,3
9627,new,ios,before,2
9628,new,android,after,1
9629,returning,android,after,7
9630,new,ios,before,3
9631,new,ios,before,0
9632,returning,ios,before,8
9633,new,android,before,3
9634,returning,web,before,13
9635,returning,ios,after,8
9636,new,web,after,1
9637,new,ios,after,1
9638,returning,ios,after,7
9639,new,android,after,5
9640,returning,web,after,9
9641,returning,android,before,9
9642,returning,android,after,4
9643,returning,android,before,8
9644,returning,web,before,11
9645,new,web,before,1
9646,returning,android,after,7
9647,new,android,before,2
9648,returning,android,after,13
9649,returning,web,after,5
9650,returning,android,before,6
9651,new,ios,before,3
9652,new,web,before,0
9653,returning,android,after,6
9654,new,android,before,2
9655,returning,android,after,6
9656,new,ios,before,3
9657,returning,ios,after,5
9658,returning,ios,after,5
9659,returning,web,after,13
9660,returning,android,after,8
9661,returning,web,before,8
9662,returning,ios,after,7
9663,new,web,before,2
9664,returning,ios,before,8
9665,returning,ios,before,12
9666,new,web,after,1
9667,returning,android,after,5
9668,new,web,after,3
9669,new,android,before,0
9670,returning,ios,before,4
9671,returning,ios,after,2
9672,returning,web,after,7
9673,new,android,after,2
9674,new,android,before,4
9675,new,ios,before,2
9676,new,ios,before,3
9677,returning,web,after,10
9678,new,web,before,5
9679,new,ios,after,3
9680,new,ios,before,4
9681,new,ios,before,4
9682,returning,ios,after,6
9683,new,web,before,2
9684,new,android,before,1
9685,returning,ios,after,8
9686,returning,android,before,8
9687,returning,android,after,5
9688,new,ios,before,8
9689,returning,web,before,6
9690,returning,android,before,14
9691,returning,ios,before,5
9692,new,web,before,5
9693,returning,ios,after,7
9694,returning,web,before,11
9695,returning,android,before,8
9696,returning,web,after,9
9697,returning,ios,before,7
9698,returning,ios,before,8
9699,returning,web,after,13
9700,returning,web,after,10
9701,new,web,before,5
9702,new,ios,before,0
9703,returning,android,before,9
9704,new,ios,after,4
9705,new,ios,before,3
9706,returning,android,after,9
9707,new,android,before,3
9708,returning,android,before,12
9709,returning,ios,after,16
9710,returning,web,before,9
9711,new,web,before,4
9712,new,ios,after,1
9713,returning,web,after,7
9714,new,web,before,2
9715,returning,ios,after,6
9716,returning,android,after,7
9717,new,web,after,4
9718,new,android,before,1
9719,returning,ios,after,9
9720,new,android,before,5
9721,returning,android,after,5
9722,new,android,after,1
9723,returning,ios,before,9
9724,returning,ios,after,3
9725,returning,web,before,9
9726,new,android,before,4
9727,returning,web,after,3
9728,new,ios,after,2
9729,returning,web,after,5
9730,new,ios,after,1
9731,returning,web,after,7
9732,new,web,before,2
9733,returning,ios,after,8
9734,returning,ios,before,5
9735,returning,web,before,7
9736,new,android,before,1
9737,new,android,before,3
9738,new,ios,before,4
9739,returning,web,after,6
9740,returning,android,after,4
9741,returning,ios,before,5
9742,new,android,before,1
9743,returning,ios,after,8
9744,new,web,before,0
9745,new,web,after,1
9746,returning,ios,after,5
9747,returning,ios,before,7
9748,new,ios,after,4
9749,returning,ios,after,10
9750,new,web,after,2
9751,returning,android,before,14
9752,returning,ios,after,7
9753,returning,ios,after,6
9754,returning,ios,before,12
9755,new,android,after,1
9756,new,ios,after,5
9757,new,ios,before,6
9758,new,web,before,4
9759,new,android,after,3
9760,returning,web,before,7
9761,new,ios,after,2
9762,returning,ios,before,7
9763,returning,web,after,10
9764,returning,web,after,5
9765,returning,android,after,7
9766,new,android,after,3
9767,returning,ios,before,4
9768,returning,android,before,5
9769,returning,ios,after,5
9770,returning,ios,after,5
9771,new,android,before,0
9772,returning,ios,after,9
9773,new,ios,after,7
9774,new,ios,before,6
9775,new,ios,before,1
9776,returning,web,after,5
9777,new,web,after,1
9778,returning,ios,before,6
9779,returning,ios,after,10
9780,returning,web,after,7
9781,new,ios,before,4
9782,returning,android,before,8
9783,returning,ios,after,10
9784,returning,android,before,10
9785,returning,ios,before,6
9786,returning,android,before,7
9787,new,android,after,0
9788,new,ios,before,4
9789,new,ios,after,4
9790,returning,android,after,7
9791,new,web,before,5
9792,returning,android,before,5
9793,new,ios,before,3
9794,new,android,before,3
9795,returning,ios,after,8
9796,returning,web,after,10
9797,returning,web,after,10
9798,new,ios,after,1
9799,returning,android,after,11
9800,returning,android,after,10
9801,returning,ios,after,9
9802,returning,android,before,6
9803,returning,android,after,7
9804,returning,android,before,8
9805,returning,android,after,5
9806,new,android,before,4
9807,returning,android,after,8
9808,new,android,after,2
9809,new,android,before,1
9810,returning,android,after,10
9811,new,android,after,4
9812,new,ios,after,1
9813,new,android,before,4
9814,returning,android,after,9
9815,new,ios,after,2
9816,returning,ios,before,6
9817,new,android,before,4
9818,new,ios,after,1
9819,new,ios,before,7
9820,new,ios,before,2
9821,returning,android,after,9
9822,returning,web,before,4
9823,returning,web,before,10
9824,new,web,before,3
9825,new,web,before,2
9826,new,ios,before,2
9827,new,ios,after,3
9828,returning,ios,after,7
9829,new,ios,after,4
9830,new,web,before,2
9831,new,web,before,2
9832,returning,android,after,4
9833,new,web,before,4
9834,returning,android,after,4
9835,new,ios,before,5
9836,new,ios,after,0
9837,returning,web,after,9
9838,new,android,after,4
9839,new,ios,before,4
9840,new,ios,before,3
9841,new,android,after,3
9842,new,web,before,3
9843,new,android,after,4
9844,new,web,before,3
9845,new,ios,after,3
9846,returning,web,before,7
9847,new,android,after,1
9848,returning,android,after,9
9849,returning,web,after,5
9850,new,web,before,4
9851,new,ios,before,1
9852,returning,web,before,13
9853,returning,android,after,4
9854,new,ios,before,5
9855,returning,android,after,6
9856,returning,android,before,9
9857,new,android,before,0
9858,returning,ios,after,6
9859,returning,ios,before,7
9860,new,ios,before,2
9861,new,android,after,1
9862,new,ios,after,3
9863,returning,android,after,5
9864,returning,android,after,4
9865,new,ios,after,3
9866,new,ios,after,4
9867,new,ios,before,0
9868,returning,web,before,10
9869,returning,web,before,12
9870,returning,ios,after,13
9871,returning,ios,after,9
9872,new,android,before,1
9873,returning,ios,after,4
9874,returning,android,before,9
9875,returning,ios,after,3
9876,returning,android,after,7
9877,new,ios,after,2
9878,returning,web,after,8
9879,returning,ios,after,4
9880,new,ios,before,2
9881,returning,web,before,4
9882,returning,ios,after,8
9883,returning,ios,before,8
9884,new,ios,before,0
9885,returning,android,before,8
9886,returning,android,after,4
9887,new,android,after,3
9888,new,ios,after,5
9889,new,ios,after,3
9890,new,ios,after,1
9891,new,ios,after,1
9892,returning,ios,after,12
9893,returning,android,before,6
9894,returning,android,after,9
9895,returning,android,before,6
9896,returning,android,after,8
9897,returning,android,after,3
9898,returning,ios,after,9
9899,returning,android,after,4
9900,new,ios,after,5
9901,new,android,after,6
9902,new,android,before,4
9903,returning,android,before,13
9904,new,web,after,0
9905,returning,ios,after,4
9906,returning,ios,before,9
9907,new,web,after,3
9908,new,ios,after,1
9909,returning,ios,after,7
9910,new,ios,before,3
9911,returning,ios,after,8
9912,returning,android,before,8
9913,new,web,before,1
9914,returning,android,after,4
9915,returning,android,after,5
9916,returning,android,before,9
9917,returning,web,before,5
9918,new,ios,before,1
9919,returning,android,after,8
9920,returning,ios,after,4
9921,returning,ios,before,9
9922,new,android,before,3
9923,new,android,after,5
9924,new,web,before,4
9925,new,android,before,2
9926,new,ios,before,2
9927,returning,ios,after,9
9928,returning,ios,before,10
9929,new,ios,before,5
9930,returning,android,before,4
9931,returning,android,before,4
9932,returning,ios,before,6
9933,new,ios,before,2
9934,returning,ios,before,9
9935,new,android,before,4
9936,returning,ios,before,10
9937,returning,ios,after,6
9938,new,ios,before,2
9939,new,ios,after,4
9940,returning,ios,after,8
9941,returning,web,after,9
9942,returning,ios,after,11
9943,returning,ios,after,7
9944,returning,ios,before,9
9945,new,ios,before,4
9946,new,web,before,2
9947,returning,android,after,9
9948,new,android,after,1
9949,new,android,after,4
9950,returning,ios,after,5
9951,returning,ios,before,10
9952,new,ios,before,3
9953,returning,web,before,13
9954,returning,android,before,7
9955,returning,ios,after,4
9956,new,android,before,2
9957,returning,ios,after,12
9958,returning,ios,after,8
9959,new,ios,before,5
9960,returning,ios,after,8
9961,new,ios,before,1
9962,new,web,after,1
9963,new,ios,after,6
9964,returning,ios,before,8
9965,returning,ios,after,9
9966,returning,ios,before,10
9967,returning,ios,after,7
9968,new,ios,before,4
9969,returning,ios,before,16
9970,new,ios,before,4
9971,new,ios,before,4
9972,returning,android,before,11
9973,new,web,after,2
9974,returning,ios,after,7
9975,returning,android,after,2
9976,returning,android,before,5
9977,new,android,before,2
9978,new,android,after,1
9979,new,android,before,2
9980,new,web,before,5
9981,new,ios,before,2
9982,new,android,before,3
9983,returning,android,before,5
9984,returning,web,after,11
9985,new,android,before,6
9986,returning,web,after,6
9987,new,android,before,5
9988,returning,android,before,5
9989,returning,web,after,2
9990,returning,android,after,6
9991,new,android,before,3
9992,new,android,before,5
9993,returning,ios,after,5
9994,returning,web,before,6
9995,new,web,after,2
9996,new,android,before,0
9997,returning,ios,after,4
9998,new,ios,before,1
9999,returning,ios,after,9
10000,returning,ios,after,11
10001,new,android,before,6
10002,new,web,before,4
10003,returning,android,after,3
10004,new,ios,after,3
10005,new,web,before,2
10006,returning,web,after,9
10007,new,android,after,4
10008,new,ios,before,4
10009,new,android,after,0
10010,new,ios,before,6
10011,returning,ios,after,7
10012,returning,android,before,4
10013,returning,android,after,9
10014,returning,ios,after,5
10015,returning,web,after,6
10016,new,web,after,0
10017,new,android,after,1
10018,new,ios,after,0
10019,returning,ios,after,7
10020,new,android,before,4
10021,new,web,before,4
10022,new,android,before,3
10023,returning,ios,after,5
10024,new,ios,after,2
10025,returning,ios,before,9
10026,new,android,before,2
10027,returning,android,after,7
10028,returning,ios,after,7
10029,returning,android,after,11
10030,returning,web,before,9
10031,new,ios,before,2
10032,returning,ios,before,8
10033,returning,android,after,14
10034,new,web,after,1
10035,returning,ios,after,10
10036,new,ios,before,3
10037,new,android,before,0
10038,returning,ios,after,9
10039,new,web,after,1
10040,new,android,before,5
10041,new,ios,after,1
10042,returning,web,after,9
10043,new,android,before,3
10044,returning,android,after,4
10045,new,ios,after,0
10046,returning,android,after,7
10047,returning,web,before,8
10048,returning,ios,after,10
10049,returning,ios,before,9
10050,new,web,after,4
10051,returning,ios,before,6
10052,new,ios,after,2
10053,returning,ios,after,9
10054,new,android,before,3
10055,returning,android,before,7
10056,new,ios,before,4
10057,returning,ios,after,8
10058,new,android,after,1
10059,returning,android,after,3
10060,returning,ios,before,10
10061,returning,android,before,7
10062,new,android,before,2
10063,returning,ios,after,10
10064,returning,ios,after,8
10065,returning,web,before,11
10066,new,web,before,7
10067,new,ios,after,3
10068,new,web,after,1
10069,new,android,before,4
10070,new,web,after,2
10071,new,web,before,1
10072,returning,android,before,5
10073,new,android,before,4
10074,returning,ios,after,9
10075,returning,android,after,5
10076,new,ios,before,0
10077,returning,android,after,4
10078,new,ios,after,5
10079,returning,web,after,8
10080,returning,web,after,4
10081,returning,ios,before,6
10082,new,android,before,5
10083,returning,web,before,9
10084,new,android,before,1
10085,new,web,before,1
10086,returning,android,before,5
10087,returning,ios,after,12
10088,new,android,before,5
10089,returning,android,before,15
10090,new,ios,before,9
10091,returning,android,before,7
10092,new,android,after,3
10093,returning,ios,after,5
10094,new,ios,before,5
10095,new,ios,after,5
10096,new,ios,after,3
10097,returning,android,after,6
10098,returning,ios,before,6
10099,new,web,after,2
10100,new,web,after,2
10101,returning,android,after,8
10102,new,android,before,8
10103,new,web,after,4
10104,new,ios,before,1
10105,new,ios,before,4
10106,returning,ios,after,9
10107,returning,ios,after,6
10108,new,ios,before,3
10109,returning,android,after,7
10110,new,android,after,3
10111,returning,ios,after,9
10112,new,ios,before,5
10113,new,ios,before,3
10114,returning,android,after,9
10115,new,ios,after,4
10116,returning,ios,after,9
10117,returning,ios,after,8
10118,new,android,after,1
10119,new,ios,after,2
10120,new,android,before,1
10121,returning,web,after,8
10122,returning,android,before,7
10123,returning,ios,after,5
10124,new,android,before,2
10125,returning,ios,after,8
10126,new,web,before,2
10127,new,android,before,5
10128,new,ios,before,3
10129,returning,ios,before,9
10130,new,android,after,1
10131,returning,android,before,12
10132,new,ios,after,2
10133,returning,android,after,7
10134,returning,ios,after,15
10135,new,web,before,3
10136,returning,web,before,5
10137,new,ios,before,1
10138,returning,ios,before,6
10139,new,ios,before,7
10140,new,web,after,2
10141,new,ios,before,3
10142,new,ios,before,3
10143,new,android,before,2
10144,returning,ios,before,7
10145,new,ios,before,1
10146,new,android,before,5
10147,returning,android,after,12
10148,returning,android,after,9
10149,new,ios,after,4
10150,returning,android,after,8
10151,new,android,after,2
10152,new,ios,before,1
10153,returning,web,before,11
10154,returning,ios,before,8
10155,returning,ios,before,12
10156,returning,web,before,9
10157,returning,ios,before,11
10158,new,web,before,0
10159,returning,ios,after,4
10160,new,ios,after,3
10161,returning,ios,after,8
10162,new,ios,before,2
10163,new,web,before,6
10164,new,web,after,7
10165,new,android,before,2
10166,returning,ios,before,9
10167,new,android,before,2
10168,new,ios,before,6
10169,returning,ios,after,5
10170,returning,ios,after,3
10171,returning,ios,before,6
10172,new,ios,before,3
10173,returning,android,after,5
10174,returning,ios,after,8
10175,returning,ios,after,6
10176,new,ios,before,2
10177,new,android,after,5
10178,returning,android,after,11
10179,returning,ios,after,9
10180,new,web,before,2
10181,returning,android,after,10
10182,returning,ios,before,11
10183,new,ios,before,3
10184,new,web,after,1
10185,new,ios,after,1
10186,new,ios,before,3
10187,new,android,before,3
10188,returning,ios,before,7
10189,new,android,before,4
10190,new,android,after,6
10191,new,web,before,3
10192,new,android,after,2
10193,returning,android,before,7
10194,new,ios,after,2
10195,returning,web,after,9
10196,new,ios,after,2
10197,new,ios,after,2
10198,new,web,after,1
10199,returning,web,after,3
10200,returning,android,after,9
10201,returning,android,before,3
10202,new,ios,after,2
10203,returning,android,after,8
10204,new,ios,before,4
10205,returning,ios,after,8
10206,new,ios,before,5
10207,new,web,after,2
10208,returning,web,after,8
10209,new,web,after,3
10210,returning,android,after,9
10211,new,ios,before,4
10212,returning,ios,before,7
10213,returning,ios,after,10
10214,new,ios,before,0
10215,returning,android,after,10
10216,returning,ios,before,8
10217,new,web,after,4
10218,returning,ios,after,9
10219,new,ios,after,1
10220,returning,android,after,10
10221,returning,android,before,5
10222,new,ios,before,6
10223,new,android,before,2
10224,returning,android,after,8
10225,new,ios,after,5
10226,returning,android,after,6
10227,returning,web,before,7
10228,returning,ios,after,4
10229,returning,ios,before,12
10230,returning,ios,before,9
10231,new,android,before,3
10232,new,web,after,0
10233,returning,ios,before,4
10234,returning,web,after,13
10235,returning,web,after,6
10236,new,ios,after,4
10237,returning,android,after,9
10238,returning,web,before,6
10239,returning,web,before,7
10240,returning,android,after,5
10241,returning,ios,after,6
10242,new,ios,after,2
10243,returning,ios,after,5
10244,new,android,before,1
10245,new,ios,before,1
10246,new,android,before,2
10247,returning,android,before,5
10248,returning,ios,after,7
10249,returning,web,after,6
10250,new,ios,after,3
10251,returning,ios,after,12
10252,returning,web,before,7
10253,returning,ios,after,3
10254,new,ios,before,1
10255,new,web,before,2
10256,new,web,before,1
10257,new,web,after,3
10258,returning,ios,after,13
10259,returning,ios,after,4
10260,returning,ios,after,7
10261,new,ios,before,3
10262,returning,web,before,10
10263,returning,ios,after,9
10264,new,android,before,1
10265,new,ios,after,2
10266,new,android,before,2
10267,returning,ios,before,8
10268,new,ios,before,2
10269,new,ios,before,2
10270,returning,web,after,4
10271,new,android,after,3
10272,returning,android,after,3
10273,returning,ios,after,9
10274,new,android,before,7
10275,new,android,before,1
10276,new,android,before,2
10277,new,android,after,2
10278,returning,web,before,4
10279,new,web,before,2
10280,returning,web,after,5
10281,returning,android,after,5
10282,new,ios,after,2
10283,returning,ios,before,8
10284,new,ios,after,1
10285,returning,ios,after,6
10286,new,ios,before,1
10287,returning,android,after,9
10288,new,android,after,1
10289,new,android,before,2
10290,new,web,before,3
10291,new,ios,before,5
10292,returning,ios,after,8
10293,new,android,before,2
10294,new,android,after,6
10295,returning,android,after,5
10296,returning,web,before,11
10297,returning,ios,after,9
10298,new,android,after,1
10299,returning,web,after,3
10300,new,ios,before,2
10301,returning,android,before,10
10302,new,ios,after,2
10303,new,ios,before,4
10304,new,ios,before,4
10305,returning,android,after,7
10306,new,android,before,1
10307,new,web,after,1
10308,new,android,before,0
10309,returning,ios,before,13
10310,returning,web,before,11
10311,new,ios,before,2
10312,new,android,before,1
10313,returning,ios,before,10
10314,new,android,before,3
10315,new,web,after,2
10316,returning,ios,after,4
10317,new,android,before,3
10318,new,android,before,4
10319,new,ios,before,4
10320,returning,ios,before,16
10321,returning,android,after,8
10322,new,ios,after,3
10323,new,ios,before,1
10324,returning,android,after,9
10325,new,android,after,3
10326,new,ios,before,3
10327,returning,web,after,4
10328,returning,web,before,9
10329,new,web,after,1
10330,returning,android,after,11
10331,new,ios,before,6
10332,new,ios,after,2
10333,returning,web,after,9
10334,returning,web,before,8
10335,new,android,before,1
10336,returning,android,after,8
10337,new,ios,before,4
10338,new,android,before,2
10339,returning,ios,after,6
10340,new,android,before,1
10341,new,android,after,3
10342,new,android,after,4
10343,new,android,after,2
10344,returning,android,after,11
10345,new,ios,after,1
10346,returning,ios,after,10
10347,new,ios,after,1
10348,new,ios,before,2
10349,returning,ios,after,5
10350,returning,ios,before,13
10351,returning,android,after,7
10352,returning,ios,before,8
10353,returning,android,before,15
10354,new,android,before,2
10355,returning,ios,after,10
10356,returning,ios,before,7
10357,new,ios,before,2
10358,returning,ios,after,8
10359,returning,android,after,11
10360,returning,web,after,5
10361,returning,ios,before,3
10362,returning,ios,after,8
10363,returning,ios,after,6
10364,returning,ios,before,9
10365,returning,web,after,2
10366,new,android,before,3
10367,new,android,before,0
10368,new,web,after,2
10369,returning,android,before,8
10370,returning,ios,before,6
10371,new,android,before,0
10372,returning,android,after,6
10373,returning,ios,before,10
10374,new,android,before,2
10375,returning,android,after,5
10376,new,ios,after,2
10377,new,android,before,1
10378,new,ios,after,3
10379,returning,ios,before,8
10380,returning,ios,after,7
10381,new,android,after,3
10382,returning,web,after,8
10383,returning,android,before,2
10384,returning,android,after,10
10385,new,ios,after,3
10386,new,android,before,5
10387,new,ios,before,3
10388,new,android,after,6
10389,new,android,before,2
10390,new,ios,after,1
10391,new,web,before,1
10392,new,ios,after,6
10393,returning,android,after,9
10394,new,android,before,3
10395,new,android,before,4
10396,returning,android,before,10
10397,returning,ios,after,4
10398,returning,web,after,8
10399,new,android,before,0
10400,new,android,after,2
10401,returning,android,after,11
10402,new,ios,before,3
10403,new,android,after,2
10404,new,ios,before,3
10405,returning,web,after,2
10406,new,ios,before,3
10407,new,android,before,2
10408,new,web,before,2
10409,new,web,before,0
10410,new,android,before,3
10411,new,android,after,4
10412,new,android,before,1
10413,returning,ios,after,7
10414,returning,android,before,10
10415,new,android,before,4
10416,returning,ios,after,5
10417,new,android,before,2
10418,new,ios,before,5
10419,new,android,after,3
10420,new,android,before,2
10421,returning,web,after,11
10422,new,ios,before,1
10423,new,ios,after,1
10424,returning,android,before,5
10425,new,android,before,5
10426,new,ios,after,2
10427,returning,android,after,4
10428,returning,web,after,6
10429,new,android,before,0
10430,new,ios,before,3
10431,new,ios,after,1
10432,new,android,before,5
10433,returning,android,before,5
10434,new,web,before,3
10435,new,ios,after,1
10436,new,android,before,3
10437,new,web,before,3
10438,new,ios,before,4
10439,new,web,before,2
10440,new,android,before,1
10441,new,android,before,5
10442,new,ios,before,2
10443,new,web,before,0
10444,new,web,after,3
10445,returning,ios,after,7
10446,new,android,before,4
10447,new,ios,before,2
10448,returning,ios,before,13
10449,new,android,before,4
10450,returning,android,before,7
10451,returning,ios,after,7
10452,returning,ios,before,9
10453,new,ios,after,4
10454,new,ios,before,5
10455,new,ios,before,4
10456,returning,ios,before,4
10457,new,web,before,3
10458,new,ios,before,4
10459,new,web,before,4
10460,new,ios,before,5
10461,returning,android,after,9
10462,returning,ios,after,3
10463,returning,ios,before,6
10464,returning,android,after,11
10465,returning,ios,before,8
10466,returning,ios,before,7
10467,returning,ios,before,13
10468,returning,android,before,1
10469,new,ios,after,1
10470,returning,ios,after,6
10471,new,ios,after,1
10472,new,android,after,2
10473,returning,web,after,7
10474,new,ios,before,2
10475,returning,ios,before,11
10476,returning,android,before,3
10477,returning,web,after,6
10478,returning,ios,before,9
10479,new,android,after,3
10480,returning,android,after,9
10481,returning,ios,before,4
10482,new,android,before,3
10483,returning,android,after,2
10484,new,ios,before,3
10485,returning,ios,before,11
10486,new,ios,before,3
10487,returning,ios,after,5
10488,new,android,before,0
10489,returning,android,after,5
10490,new,web,before,5
10491,returning,android,after,7
10492,returning,ios,after,10
10493,new,ios,before,2
10494,new,android,after,1
10495,new,ios,before,1
10496,new,ios,before,7
10497,returning,android,after,7
10498,new,android,before,2
10499,new,ios,after,3
10500,returning,android,after,8
10501,new,ios,before,2
10502,new,android,before,3
10503,new,android,after,1
10504,new,android,before,3
10505,returning,ios,before,6
10506,new,android,before,0
10507,new,ios,before,2
10508,returning,android,after,8
10509,new,web,before,5
10510,returning,ios,after,11
10511,new,android,after,3
10512,new,ios,after,1
10513,new,android,after,3
10514,returning,android,after,9
10515,new,android,before,3
10516,returning,android,before,6
10517,new,web,after,2
10518,new,web,before,4
10519,returning,web,after,13
10520,new,ios,before,2
10521,returning,web,after,6
10522,returning,ios,after,5
10523,returning,ios,before,8
10524,returning,ios,after,10
10525,new,ios,before,3
10526,returning,android,before,8
10527,new,ios,after,0
10528,returning,android,after,3
10529,returning,ios,after,3
10530,returning,ios,before,6
10531,new,web,before,3
10532,returning,android,before,6
10533,returning,ios,after,7
10534,new,android,before,2
10535,returning,web,after,7
10536,new,ios,after,4
10537,new,ios,before,0
10538,returning,web,after,12
10539,new,ios,before,2
10540,new,ios,before,1
10541,new,ios,before,2
10542,returning,ios,after,4
10543,new,web,after,1
10544,new,web,after,1
10545,new,android,after,1
10546,returning,android,after,4
10547,new,web,after,4
10548,returning,android,after,7
10549,new,android,before,4
10550,new,web,before,0
10551,returning,ios,after,11
10552,new,ios,after,0
10553,new,android,after,3
10554,new,android,after,3
10555,new,ios,after,6
10556,returning,ios,after,6
10557,returning,android,after,8
10558,new,android,before,3
10559,returning,web,after,12
10560,returning,web,after,11
10561,new,android,after,5
10562,returning,android,after,5
10563,new,android,before,3
10564,new,ios,before,1
10565,returning,ios,after,10
10566,returning,ios,after,5
10567,new,web,before,3
10568,new,web,before,6
10569,new,ios,after,2
10570,returning,web,before,9
10571,new,android,after,6
10572,new,ios,before,2
10573,returning,ios,before,0
10574,returning,web,after,3
10575,returning,ios,after,4
10576,new,android,after,3
10577,new,android,after,4
10578,new,android,before,2
10579,returning,android,after,4
10580,returning,android,after,9
10581,returning,web,after,9
10582,new,ios,before,6
10583,new,ios,after,1
10584,returning,ios,before,12
10585,new,android,after,3
10586,returning,android,after,10
10587,new,android,before,1
10588,returning,ios,after,9
10589,new,android,after,2
10590,returning,web,after,6
10591,returning,android,after,11
10592,returning,android,after,1
10593,new,android,before,5
10594,new,android,after,4
10595,returning,ios,after,8
10596,new,android,before,1
10597,new,ios,before,1
10598,new,ios,before,2
10599,returning,android,after,10
10600,new,ios,before,4
10601,new,ios,after,5
10602,new,android,after,0
10603,new,android,before,2
10604,new,ios,after,3
10605,new,ios,after,5
10606,returning,android,after,10
10607,returning,android,after,6
10608,returning,android,before,4
10609,new,android,before,2
10610,new,web,before,0
10611,returning,ios,before,14
10612,new,android,after,1
10613,new,ios,before,5
10614,returning,ios,after,10
10615,new,web,after,3
10616,returning,web,before,14
10617,returning,ios,after,2
10618,new,ios,before,2
10619,returning,web,after,6
10620,returning,ios,before,1
10621,returning,web,before,13
10622,new,ios,before,3
10623,new,ios,after,4
10624,returning,ios,before,9
10625,returning,android,after,6
10626,returning,ios,before,6
10627,returning,ios,before,6
10628,returning,web,after,5
10629,new,ios,after,4
10630,new,android,before,1
10631,new,ios,before,1
10632,new,android,before,3
10633,returning,ios,after,3
10634,returning,android,before,11
10635,new,android,before,5
10636,new,web,after,3
10637,new,web,before,4
10638,returning,ios,before,6
10639,new,ios,after,2
10640,new,ios,before,2
10641,new,android,before,2
10642,new,ios,before,2
10643,returning,web,after,15
10644,returning,web,after,4
10645,returning,ios,after,4
10646,new,ios,after,0
10647,returning,android,before,11
10648,new,ios,before,1
10649,new,ios,before,2
10650,new,ios,before,4
10651,new,web,after,5
10652,new,android,before,4
10653,new,ios,after,3
10654,returning,ios,after,11
10655,new,android,before,3
10656,returning,ios,after,4
10657,returning,web,after,6
10658,new,android,before,5
10659,returning,web,before,7
10660,new,android,before,2
10661,returning,web,after,7
10662,returning,android,after,4
10663,new,android,before,0
10664,new,ios,after,3
10665,new,android,before,3
10666,new,android,before,1
10667,returning,android,before,5
10668,new,android,before,2
10669,returning,ios,before,9
10670,returning,ios,before,9
10671,returning,ios,before,15
10672,returning,ios,after,8
10673,returning,android,before,4
10674,returning,web,after,11
10675,returning,android,after,10
10676,returning,web,after,8
10677,new,web,before,3
10678,new,ios,after,4
10679,returning,android,before,5
10680,returning,ios,before,6
10681,new,web,after,2
10682,new,android,before,3
10683,returning,ios,after,10
10684,new,ios,before,4
10685,returning,android,after,6
10686,returning,ios,after,8
10687,returning,ios,after,5
10688,new,web,after,2
10689,returning,ios,after,10
10690,new,android,before,2
10691,new,android,before,2
10692,new,ios,before,6
10693,returning,ios,after,2
10694,new,ios,after,4
10695,returning,web,after,5
10696,returning,android,after,9
10697,returning,ios,before,7
10698,new,web,after,1
10699,new,ios,after,1
10700,new,ios,before,1
10701,new,ios,before,0
10702,returning,android,after,7
10703,new,ios,before,3
10704,returning,android,after,10
10705,returning,ios,after,6
10706,new,android,after,4
10707,new,web,after,2
10708,new,ios,after,2
10709,new,ios,after,1
10710,new,android,after,3
10711,new,ios,before,4
10712,returning,ios,after,7
10713,new,android,after,4
10714,returning,android,after,7
10715,new,android,before,4
10716,returning,ios,before,10
10717,returning,ios,after,6
10718,new,android,before,3
10719,returning,android,before,11
