user_id,signup_source,plan,setup_actions_first_hour,completed_checklist,retained_30d
9950,paid,free,3,0,1
9951,organic,free,6,0,1
9952,referral,free,5,1,1
9953,referral,pro,4,0,0
9954,paid,free,7,0,1
9955,paid,free,9,1,1
9956,paid,free,6,0,0
9957,paid,free,9,1,1
9958,organic,free,9,1,0
9959,organic,free,6,0,0
9960,organic,free,4,0,0
9961,paid,free,8,0,0
9962,paid,pro,6,1,1
9963,organic,free,4,1,0
9964,referral,free,9,1,0
9965,organic,free,4,0,0
9966,organic,free,10,1,1
9967,organic,free,2,0,0
9968,paid,free,8,1,0
9969,organic,free,6,1,0
9970,paid,free,8,1,1
9971,paid,free,10,1,1
9972,organic,free,7,1,1
9973,referral,free,5,0,0
9974,organic,free,6,1,0
9975,paid,pro,3,0,0
9976,organic,free,4,0,0
9977,paid,free,4,0,0
9978,referral,free,7,1,0
9979,organic,free,8,1,1
9980,organic,free,4,0,0
9981,organic,free,5,0,0
9982,organic,free,5,0,0
9983,referral,pro,5,1,0
9984,paid,free,6,0,0
9985,paid,free,8,0,0
9986,referral,free,1,0,0
9987,referral,free,3,1,0
9988,referral,free,8,1,1
9989,organic,free,9,1,0
9990,organic,free,6,1,0
9991,organic,free,5,0,0
9992,organic,free,3,0,0
9993,organic,free,7,1,1
9994,organic,free,8,1,0
9995,organic,pro,6,1,1
9996,organic,free,11,1,1
9997,organic,free,7,1,1
9998,organic,free,6,1,0
9999,organic,free,9,1,0
10000,paid,free,6,0,0
10001,paid,free,7,1,1
10002,paid,free,7,1,0
10003,organic,free,3,0,0
10004,organic,free,9,1,1
10005,organic,free,2,0,0
10006,organic,free,6,1,1
10007,organic,free,10,1,1
10008,referral,pro,7,1,1
10009,organic,free,11,1,0
10010,organic,pro,8,1,1
10011,paid,free,8,0,0
10012,paid,free,5,0,0
10013,organic,free,3,0,0
10014,organic,free,7,1,1
10015,referral,free,6,0,0
10016,organic,free,4,0,0
10017,paid,free,7,1,1
10018,paid,free,6,0,1
10019,organic,free,6,1,1
10020,paid,free,7,1,1
10021,organic,free,6,1,1
10022,organic,free,6,0,0
10023,organic,pro,6,0,1
10024,referral,pro,8,0,1
10025,organic,free,3,0,0
10026,organic,free,9,1,0
10027,referral,free,7,1,0
10028,organic,free,6,1,0
10029,referral,free,5,0,0
10030,paid,free,8,1,0
10031,paid,free,4,1,0
10032,paid,free,5,1,0
10033,paid,pro,7,1,1
10034,organic,free,8,1,1
10035,referral,free,8,1,1
10036,referral,free,3,0,0
10037,referral,free,6,0,0
10038,paid,pro,3,0,1
10039,paid,free,4,0,0
10040,paid,pro,8,1,1
10041,organic,free,9,1,0
10042,paid,free,6,1,1
10043,paid,free,2,0,0
10044,paid,free,7,0,1
10045,organic,pro,6,1,1
10046,paid,free,11,1,1
10047,paid,free,6,0,1
10048,organic,free,4,0,1
10049,referral,free,7,0,1
10050,paid,pro,5,0,1
10051,organic,pro,11,1,1
10052,organic,free,6,0,0
10053,paid,free,12,1,1
10054,organic,free,3,0,0
10055,referral,pro,2,0,0
10056,organic,free,13,1,1
10057,organic,pro,6,1,1
10058,organic,pro,3,0,0
10059,paid,free,6,0,0
10060,referral,free,8,0,1
10061,referral,free,6,1,0
10062,paid,free,8,1,0
10063,referral,free,3,0,0
10064,organic,free,8,1,0
10065,paid,free,4,1,0
10066,referral,free,2,0,0
10067,organic,pro,9,1,1
10068,referral,pro,5,1,0
10069,organic,free,7,0,1
10070,organic,free,1,0,0
10071,paid,free,11,1,1
10072,referral,free,12,1,0
10073,organic,free,12,1,1
10074,referral,free,15,1,1
10075,organic,free,7,1,0
10076,paid,free,6,0,1
10077,paid,pro,1,0,0
10078,organic,free,4,0,0
10079,paid,pro,6,0,0
10080,paid,pro,4,0,0
10081,paid,free,6,0,0
10082,organic,free,7,0,1
10083,organic,pro,5,0,1
10084,referral,free,4,0,0
10085,paid,free,6,0,0
10086,referral,free,5,1,1
10087,paid,free,6,0,1
10088,referral,free,5,0,0
10089,organic,free,2,0,0
10090,paid,pro,3,0,0
10091,paid,free,4,0,0
10092,organic,pro,8,1,1
10093,organic,pro,9,1,1
10094,paid,free,7,0,0
10095,referral,free,3,0,0
10096,paid,free,4,1,1
10097,organic,free,3,1,0
10098,referral,pro,7,1,0
10099,organic,pro,9,1,1
10100,organic,free,8,0,0
10101,referral,pro,4,0,0
10102,paid,free,1,0,0
10103,referral,pro,14,1,1
10104,referral,free,4,0,0
10105,paid,free,7,1,0
10106,organic,pro,6,1,1
10107,organic,free,6,0,0
10108,referral,free,1,0,0
10109,referral,free,7,1,0
10110,organic,free,5,0,0
10111,organic,free,4,0,0
10112,organic,free,8,1,0
10113,organic,free,4,0,0
10114,referral,free,8,1,1
10115,organic,free,6,0,0
10116,organic,free,11,1,1
10117,referral,free,2,0,0
10118,paid,pro,1,0,0
10119,paid,pro,10,1,1
10120,organic,free,5,0,0
10121,organic,free,6,1,1
10122,organic,pro,4,0,0
10123,organic,pro,12,1,1
10124,organic,free,4,0,0
10125,organic,free,5,0,1
10126,organic,free,6,0,0
10127,organic,free,4,1,0
10128,referral,free,8,1,0
10129,organic,free,9,0,1
10130,organic,free,4,0,1
10131,referral,pro,9,0,1
10132,organic,free,10,1,1
10133,paid,free,5,0,0
10134,referral,free,3,0,1
10135,paid,free,12,1,1
10136,organic,free,4,0,0
10137,paid,pro,5,0,0
10138,paid,free,5,0,0
10139,organic,free,7,1,1
10140,organic,free,2,0,0
10141,organic,free,5,0,1
10142,referral,pro,4,0,0
10143,organic,pro,5,0,1
10144,organic,free,2,0,0
10145,paid,pro,7,1,0
10146,referral,free,6,0,0
10147,organic,pro,7,1,1
10148,organic,free,7,1,0
10149,organic,free,6,1,0
10150,paid,free,4,0,1
10151,paid,pro,5,0,1
10152,referral,pro,5,0,1
10153,organic,free,6,1,0
10154,organic,pro,7,1,0
10155,organic,free,10,1,1
10156,organic,free,13,1,1
10157,paid,free,3,0,0
10158,paid,free,6,0,1
10159,organic,free,5,0,0
10160,paid,free,5,0,0
10161,organic,free,7,1,1
10162,paid,free,5,0,1
10163,organic,free,8,1,1
10164,paid,free,5,0,0
10165,organic,free,8,1,0
10166,referral,free,5,0,0
10167,referral,free,9,0,1
10168,referral,pro,3,1,0
10169,referral,pro,1,0,0
10170,organic,free,7,0,1
10171,paid,pro,5,0,0
10172,organic,free,7,0,0
10173,referral,pro,6,0,0
10174,organic,free,2,0,0
10175,organic,free,6,1,1
10176,paid,free,7,1,1
10177,organic,pro,3,0,1
10178,paid,free,4,0,0
10179,organic,free,10,1,1
10180,paid,free,4,0,0
10181,referral,pro,5,0,0
10182,paid,free,6,1,1
10183,organic,free,10,1,1
10184,organic,free,6,1,0
10185,organic,pro,2,0,0
10186,organic,free,6,0,0
10187,paid,free,4,0,0
10188,organic,free,6,0,1
10189,organic,free,11,1,1
10190,organic,free,2,0,0
10191,referral,free,6,0,0
10192,organic,free,6,1,1
10193,organic,free,2,0,0
10194,paid,free,8,1,1
10195,organic,free,4,0,0
10196,referral,pro,8,1,1
10197,organic,free,2,0,0
10198,paid,free,6,0,0
10199,paid,free,5,0,0
10200,referral,pro,9,1,1
10201,paid,pro,7,0,0
10202,paid,pro,10,0,1
10203,organic,free,5,1,0
10204,paid,free,7,0,0
10205,paid,free,9,1,1
10206,paid,free,5,1,0
10207,paid,free,6,1,0
10208,organic,free,6,1,1
10209,organic,free,4,1,0
10210,organic,free,5,0,0
10211,organic,free,7,0,0
10212,organic,pro,5,1,0
10213,organic,free,5,0,1
10214,paid,free,9,0,1
10215,paid,free,3,0,0
10216,paid,free,4,0,0
10217,paid,free,1,0,0
10218,organic,free,3,1,0
10219,organic,free,5,0,1
10220,paid,free,3,0,0
10221,referral,free,8,1,0
10222,paid,free,5,0,0
10223,paid,free,6,0,0
10224,paid,free,7,1,1
10225,paid,free,5,0,0
10226,paid,free,9,1,0
10227,paid,free,8,1,0
10228,organic,free,11,1,1
10229,organic,free,4,0,1
10230,organic,pro,7,1,1
10231,paid,free,6,1,1
10232,paid,free,4,0,0
10233,organic,pro,6,1,1
10234,organic,free,7,1,0
10235,paid,free,12,1,1
10236,organic,free,7,1,1
10237,referral,free,8,1,1
10238,organic,free,5,0,0
10239,organic,free,5,0,0
10240,organic,free,5,0,0
10241,organic,free,6,1,0
10242,organic,free,4,0,0
10243,organic,free,2,0,0
10244,organic,free,8,1,0
10245,organic,pro,8,0,0
10246,paid,free,5,0,1
10247,organic,free,8,1,0
10248,organic,free,12,1,1
10249,organic,pro,9,1,1
10250,referral,free,2,0,0
10251,paid,free,6,0,1
10252,referral,pro,6,1,0
10253,referral,free,5,0,0
10254,organic,pro,5,0,1
10255,paid,free,7,0,1
10256,organic,pro,9,1,1
10257,referral,free,6,1,0
10258,organic,free,5,1,1
10259,organic,free,4,0,0
10260,referral,free,5,0,0
10261,referral,free,6,1,1
10262,referral,pro,7,0,0
10263,organic,free,3,0,0
10264,organic,free,6,0,1
10265,organic,free,1,0,0
10266,organic,pro,6,0,1
10267,paid,free,5,1,0
10268,organic,free,11,1,1
10269,paid,free,5,0,1
10270,organic,free,6,0,0
10271,paid,free,8,1,1
10272,referral,free,11,1,1
10273,paid,free,6,1,0
10274,organic,free,6,0,1
10275,organic,free,3,1,0
10276,organic,pro,7,1,1
10277,paid,free,7,1,1
10278,paid,pro,4,0,1
10279,organic,free,4,0,0
10280,referral,pro,5,1,0
10281,paid,free,7,1,1
10282,referral,pro,7,0,0
10283,organic,free,4,0,1
10284,referral,free,4,1,0
10285,organic,free,7,0,0
10286,organic,free,7,1,0
10287,referral,free,5,0,0
10288,referral,free,6,0,0
10289,paid,free,5,0,1
10290,organic,pro,4,0,1
10291,organic,free,13,1,1
10292,paid,free,5,1,0
10293,referral,free,8,1,1
10294,organic,free,9,1,1
10295,organic,free,8,1,1
10296,paid,free,5,1,1
10297,paid,pro,3,0,1
10298,organic,pro,8,1,1
10299,paid,free,4,0,0
10300,referral,free,5,1,1
10301,organic,pro,4,0,0
10302,paid,free,4,0,0
10303,paid,free,12,1,1
10304,paid,free,5,0,1
10305,referral,free,2,0,0
10306,paid,free,8,0,0
10307,paid,free,9,1,0
10308,organic,pro,6,0,1
10309,paid,pro,6,1,0
10310,organic,free,6,1,0
10311,organic,free,3,0,1
10312,paid,pro,9,1,1
10313,paid,free,5,0,1
10314,referral,free,9,0,1
10315,paid,free,12,1,1
10316,referral,free,7,1,1
10317,organic,pro,4,0,0
10318,paid,free,6,1,1
10319,referral,free,5,0,0
10320,organic,free,7,1,1
10321,referral,pro,3,0,0
10322,paid,free,6,1,1
10323,organic,free,4,0,0
10324,paid,free,4,0,0
10325,organic,free,3,0,0
10326,organic,pro,8,0,1
10327,organic,pro,6,1,0
10328,organic,pro,5,1,1
10329,organic,free,3,0,0
10330,referral,free,5,1,1
10331,organic,free,8,1,0
10332,referral,free,4,1,0
10333,paid,free,7,1,1
10334,organic,free,10,1,1
10335,organic,free,6,0,0
10336,referral,free,7,1,0
10337,paid,free,3,0,0
10338,referral,free,6,0,1
10339,organic,free,15,1,1
10340,paid,free,5,1,1
10341,paid,free,9,1,1
10342,referral,pro,4,0,1
10343,organic,free,6,1,1
10344,referral,pro,12,1,1
10345,organic,free,9,1,0
10346,referral,pro,6,1,0
10347,paid,free,4,0,1
10348,paid,pro,6,0,1
10349,organic,pro,5,1,1
10350,referral,free,8,0,1
10351,organic,free,5,0,0
10352,paid,free,6,0,1
10353,paid,free,4,0,0
10354,paid,pro,4,0,0
10355,paid,pro,3,0,0
10356,paid,free,8,0,1
10357,paid,free,6,0,1
10358,paid,free,4,0,0
10359,paid,free,4,0,0
10360,paid,free,2,0,0
10361,referral,free,8,1,1
10362,paid,pro,8,1,0
10363,organic,free,7,0,1
10364,paid,free,9,1,1
10365,organic,free,2,0,0
10366,organic,free,8,1,0
10367,paid,free,5,1,0
10368,organic,free,9,1,1
10369,paid,free,5,0,0
10370,referral,pro,6,0,0
10371,organic,free,3,0,0
10372,organic,free,7,1,1
10373,organic,free,4,1,0
10374,organic,free,8,1,1
10375,paid,free,7,0,1
10376,paid,free,5,0,0
10377,paid,free,5,0,0
10378,organic,pro,7,1,1
10379,paid,free,3,1,1
10380,organic,free,2,0,0
10381,paid,free,4,1,0
10382,paid,free,10,1,1
10383,organic,free,7,0,1
10384,referral,free,9,1,0
10385,paid,pro,8,1,1
10386,organic,free,6,0,0
10387,paid,free,3,0,0
10388,paid,free,6,0,0
10389,organic,free,7,1,0
10390,organic,pro,8,1,0
10391,paid,free,12,1,1
10392,referral,pro,4,0,1
10393,paid,free,9,1,1
10394,paid,free,3,0,0
10395,paid,free,7,0,1
10396,organic,free,8,0,0
10397,organic,free,7,0,0
10398,organic,pro,8,0,1
10399,referral,free,3,0,0
10400,referral,free,10,1,1
10401,referral,free,5,0,1
10402,organic,free,9,1,1
10403,paid,free,5,0,1
10404,paid,free,8,1,1
10405,organic,free,8,0,1
10406,organic,free,7,1,1
10407,paid,free,5,0,0
10408,paid,free,4,0,1
10409,paid,free,8,1,1
10410,organic,free,7,1,0
10411,paid,free,6,1,1
10412,organic,pro,6,0,0
10413,organic,pro,3,0,1
10414,paid,pro,4,0,1
10415,organic,free,7,1,0
10416,referral,free,5,0,0
10417,paid,pro,9,1,1
10418,organic,free,4,1,0
10419,organic,free,5,1,0
10420,paid,free,7,1,0
10421,organic,free,6,0,0
10422,organic,free,9,0,1
10423,organic,free,4,1,0
10424,organic,free,5,0,0
10425,paid,free,6,1,0
10426,paid,pro,4,0,1
10427,organic,free,6,0,0
10428,paid,pro,4,0,1
10429,organic,free,3,0,1
10430,paid,pro,4,1,0
10431,organic,free,7,1,0
10432,paid,pro,7,0,0
10433,organic,pro,8,1,1
10434,paid,free,3,0,0
10435,organic,free,8,1,0
10436,referral,free,6,0,0
10437,organic,free,4,0,0
10438,referral,free,3,1,0
10439,referral,free,8,0,1
10440,organic,free,7,1,0
10441,organic,free,10,1,1
10442,organic,pro,3,0,0
10443,referral,free,3,0,1
10444,paid,pro,10,0,1
10445,paid,free,7,1,1
10446,organic,free,9,1,1
10447,referral,free,7,0,1
10448,organic,pro,5,0,0
10449,organic,free,3,0,0
10450,organic,free,11,1,1
10451,paid,free,3,0,0
10452,referral,free,5,0,0
10453,paid,free,5,1,0
10454,organic,free,6,1,0
10455,organic,free,4,0,0
10456,paid,pro,4,0,0
10457,paid,free,3,0,1
10458,organic,free,6,1,0
10459,organic,free,3,0,0
10460,paid,pro,7,0,1
10461,referral,free,6,0,0
10462,paid,free,8,1,0
10463,organic,free,4,0,0
10464,paid,pro,4,0,0
10465,organic,free,10,1,1
10466,referral,free,14,1,1
10467,organic,pro,4,0,0
10468,organic,free,7,0,1
10469,paid,free,7,0,0
10470,organic,free,5,0,0
10471,organic,free,10,1,1
10472,paid,free,9,1,1
10473,paid,free,0,0,0
10474,referral,free,6,0,0
10475,organic,free,6,0,0
10476,organic,free,10,1,1
10477,paid,free,10,1,1
10478,organic,free,5,1,1
10479,organic,free,5,0,0
10480,referral,free,7,1,0
10481,referral,pro,5,0,0
10482,organic,free,9,1,1
10483,paid,free,6,1,1
10484,paid,pro,6,1,1
10485,organic,free,9,1,0
10486,paid,free,5,1,0
10487,organic,free,7,1,0
10488,organic,free,6,0,0
10489,referral,free,3,0,0
10490,paid,free,6,0,1
10491,organic,free,2,0,0
10492,paid,free,7,1,1
10493,referral,free,3,0,0
10494,organic,free,7,0,1
10495,referral,pro,7,1,1
10496,referral,free,8,1,0
10497,organic,free,4,1,0
10498,paid,free,6,0,0
10499,paid,free,5,1,0
10500,paid,free,3,0,0
10501,organic,free,3,0,0
10502,organic,free,8,0,1
10503,organic,free,4,0,0
10504,paid,free,10,1,0
10505,paid,free,6,1,1
10506,paid,free,9,1,1
10507,paid,free,9,0,0
10508,organic,pro,9,1,1
10509,organic,free,9,1,1
10510,paid,free,8,1,1
10511,paid,free,2,0,1
10512,paid,pro,5,0,0
10513,organic,free,7,1,0
10514,organic,free,2,0,0
10515,referral,free,7,1,1
10516,organic,free,6,1,1
10517,organic,free,7,1,0
10518,paid,free,6,0,1
10519,paid,free,7,1,0
10520,referral,free,5,0,0
10521,referral,free,7,1,0
10522,paid,pro,3,0,1
10523,organic,free,6,1,1
10524,paid,free,9,1,1
10525,referral,free,4,1,0
10526,organic,free,6,1,1
10527,referral,free,9,1,1
10528,paid,free,9,1,1
10529,organic,free,5,1,1
10530,paid,free,7,0,0
10531,paid,free,3,0,0
10532,organic,free,3,0,0
10533,organic,free,5,0,0
10534,paid,free,3,0,0
10535,organic,pro,6,1,1
10536,organic,free,5,0,0
10537,paid,free,5,1,0
10538,paid,free,6,0,1
10539,paid,free,7,1,0
10540,referral,pro,4,1,0
10541,referral,free,3,0,0
10542,paid,free,7,0,1
10543,organic,free,9,1,0
10544,paid,free,6,0,1
10545,organic,free,5,0,0
10546,referral,free,7,0,1
10547,paid,free,6,0,1
10548,organic,free,7,1,0
10549,paid,pro,7,0,0
10550,paid,free,9,1,1
10551,referral,free,7,0,0
10552,organic,free,6,1,0
10553,referral,free,7,1,0
10554,organic,free,5,0,0
10555,paid,free,5,0,1
10556,referral,free,5,0,0
10557,organic,free,5,0,1
10558,organic,pro,7,0,1
10559,referral,free,10,1,1
10560,referral,pro,3,0,1
10561,organic,free,5,0,0
10562,paid,free,7,0,0
10563,referral,free,8,1,1
10564,organic,free,9,0,1
10565,paid,free,7,0,1
10566,organic,free,9,1,0
10567,organic,free,4,0,0
10568,referral,free,9,1,1
10569,organic,pro,4,1,1
10570,referral,free,3,0,0
10571,paid,free,6,0,0
10572,paid,free,7,0,1
10573,organic,free,4,0,0
10574,organic,free,4,1,0
10575,referral,free,8,1,1
10576,paid,free,4,0,0
10577,paid,free,3,0,0
10578,organic,pro,8,1,1
10579,organic,free,5,0,1
10580,organic,pro,8,1,1
10581,paid,free,7,0,0
10582,organic,pro,4,0,1
10583,paid,pro,6,1,1
10584,paid,pro,10,1,1
10585,organic,free,6,1,0
10586,paid,free,7,0,0
10587,paid,pro,7,1,0
10588,referral,free,3,0,0
10589,organic,free,7,1,1
10590,paid,free,7,1,0
10591,organic,free,7,1,1
10592,referral,free,7,0,0
10593,paid,free,3,0,0
10594,organic,free,4,1,1
10595,referral,free,10,0,1
10596,paid,free,7,1,1
10597,organic,free,3,0,0
10598,paid,pro,5,0,0
10599,organic,free,11,1,1
10600,referral,free,2,1,1
10601,paid,free,9,1,1
10602,paid,free,9,0,0
10603,referral,free,7,1,1
10604,paid,free,4,0,0
10605,organic,free,7,1,0
10606,organic,free,4,0,0
10607,organic,free,3,0,0
10608,referral,pro,7,1,1
10609,referral,free,3,0,0
10610,paid,free,12,1,1
10611,organic,free,6,1,0
10612,organic,free,7,0,1
10613,referral,free,4,0,0
10614,organic,pro,10,0,0
10615,paid,free,6,1,0
10616,organic,free,10,1,1
10617,organic,free,4,0,0
10618,paid,free,9,1,1
10619,referral,free,3,0,0
10620,paid,free,4,0,1
10621,paid,free,5,0,0
10622,organic,free,8,1,1
10623,referral,free,1,0,0
10624,paid,free,7,1,0
10625,paid,free,4,1,1
10626,paid,free,4,0,0
10627,organic,free,4,0,0
10628,organic,free,9,1,1
10629,referral,free,5,0,1
10630,paid,free,4,0,0
10631,organic,free,6,0,0
10632,organic,pro,4,0,0
10633,referral,free,4,0,0
10634,paid,free,6,0,0
10635,paid,free,6,0,0
10636,organic,free,4,1,1
10637,referral,free,7,0,1
10638,referral,free,8,0,0
10639,paid,free,7,1,0
10640,organic,pro,8,1,1
10641,paid,pro,5,1,1
10642,referral,free,14,1,1
10643,paid,free,2,0,1
10644,referral,pro,4,0,0
10645,paid,free,7,1,1
10646,organic,pro,9,1,1
10647,paid,free,5,1,0
10648,referral,free,7,1,1
10649,organic,free,6,1,1
10650,organic,free,7,0,0
10651,paid,pro,5,0,1
10652,organic,free,7,1,1
10653,referral,free,4,0,0
10654,organic,free,12,1,1
10655,organic,pro,3,0,0
10656,organic,free,12,1,1
10657,paid,free,5,1,0
10658,paid,free,5,1,1
10659,paid,free,7,0,1
10660,paid,pro,6,1,0
10661,organic,free,7,1,1
10662,paid,free,2,0,0
10663,referral,pro,6,1,1
10664,paid,free,3,0,0
10665,organic,free,5,0,0
10666,paid,pro,4,0,0
10667,organic,free,6,1,0
10668,organic,pro,3,0,0
10669,organic,free,1,0,0
10670,organic,free,5,0,0
10671,organic,free,8,1,0
10672,paid,free,3,0,0
10673,organic,free,6,0,0
10674,paid,free,9,1,1
10675,referral,free,4,0,0
10676,paid,free,6,1,1
10677,paid,free,6,0,1
10678,paid,free,8,1,1
10679,organic,free,8,1,0
10680,organic,free,4,0,1
10681,paid,free,6,0,0
10682,referral,free,4,0,0
10683,referral,free,12,1,1
10684,referral,free,8,1,1
10685,paid,free,3,0,0
10686,paid,pro,5,1,1
10687,referral,free,5,0,1
10688,referral,pro,5,0,0
10689,paid,free,7,1,1
10690,referral,free,6,0,1
10691,referral,free,10,1,1
10692,paid,free,8,1,0
10693,organic,free,8,1,1
10694,organic,free,9,1,1
10695,paid,free,1,0,0
10696,organic,free,8,0,0
10697,paid,free,6,0,1
10698,paid,free,6,0,1
10699,referral,free,9,1,1
10700,referral,pro,8,1,1
10701,paid,free,5,0,0
10702,organic,free,5,0,0
10703,organic,free,6,1,1
10704,paid,free,13,1,1
10705,organic,free,9,1,0
10706,paid,pro,6,1,0
10707,referral,free,4,0,1
10708,paid,free,5,1,1
10709,paid,free,10,1,1
10710,paid,free,1,0,0
10711,referral,free,5,0,0
10712,organic,pro,2,0,0
10713,paid,free,7,1,0
10714,organic,free,4,1,0
10715,paid,free,9,1,0
10716,organic,free,4,1,1
10717,paid,free,8,1,0
10718,paid,free,7,0,0
10719,organic,free,7,1,1
10720,paid,free,10,1,1
10721,organic,free,2,0,0
10722,organic,free,1,1,0
10723,organic,free,4,0,0
10724,organic,free,8,1,1
10725,referral,pro,10,1,1
10726,referral,free,8,0,1
10727,paid,free,4,1,0
10728,paid,pro,6,1,0
10729,paid,free,4,0,0
10730,referral,free,4,0,0
10731,paid,free,6,0,1
10732,organic,pro,9,1,1
10733,paid,free,6,0,1
10734,referral,free,9,0,1
10735,organic,pro,5,0,1
10736,paid,free,3,0,0
10737,organic,free,4,0,0
10738,organic,free,8,1,1
10739,paid,free,10,1,1
10740,organic,free,8,1,1
10741,referral,free,6,0,1
10742,paid,free,11,1,1
10743,organic,pro,4,0,0
10744,referral,free,2,0,0
10745,paid,pro,5,0,0
10746,paid,free,2,0,0
10747,paid,free,0,0,0
10748,referral,free,5,1,0
10749,organic,free,10,1,1
10750,organic,free,3,0,0
10751,organic,pro,3,0,0
10752,organic,free,7,1,1
10753,paid,free,7,1,1
10754,organic,free,4,0,0
10755,paid,free,9,1,1
10756,paid,free,6,0,0
10757,referral,free,5,1,0
10758,paid,pro,7,1,1
10759,referral,free,4,0,0
10760,referral,free,5,1,0
10761,organic,free,9,0,0
10762,paid,pro,3,0,1
10763,organic,pro,7,0,0
10764,referral,free,3,0,0
10765,paid,free,6,0,1
10766,organic,free,4,0,0
10767,organic,pro,8,1,0
10768,organic,pro,8,1,1
10769,referral,free,5,0,1
10770,paid,free,8,1,1
10771,organic,free,7,0,0
10772,organic,free,7,0,1
10773,organic,free,1,0,0
10774,paid,free,11,0,1
10775,organic,free,4,0,0
10776,organic,free,4,0,0
10777,referral,free,6,0,1
10778,paid,free,9,1,1
10779,paid,free,4,0,0
10780,paid,free,6,0,1
10781,paid,free,11,1,1
10782,paid,free,8,1,1
10783,organic,pro,7,0,0
10784,organic,free,7,1,1
10785,referral,free,3,0,1
10786,referral,free,2,1,1
10787,paid,free,9,1,1
10788,organic,free,5,1,1
10789,organic,free,10,1,1
10790,organic,free,6,0,0
10791,referral,free,3,0,0
10792,referral,pro,5,0,0
10793,paid,free,10,1,1
10794,referral,free,3,0,0
10795,organic,free,3,0,0
10796,paid,free,8,1,1
10797,organic,pro,8,0,1
10798,organic,free,6,0,0
10799,referral,free,7,1,1
10800,referral,free,5,0,0
10801,organic,free,4,1,1
10802,organic,free,12,1,1
10803,paid,free,3,0,0
10804,organic,pro,3,0,0
10805,paid,free,6,1,0
10806,paid,free,5,1,0
10807,organic,pro,10,1,1
10808,organic,pro,2,0,1
10809,organic,free,10,1,1
10810,referral,free,9,1,1
10811,organic,pro,1,0,0
10812,paid,free,9,1,1
10813,organic,free,2,0,0
10814,paid,free,11,1,1
10815,organic,pro,8,1,1
10816,organic,free,10,1,0
10817,paid,free,4,0,0
10818,paid,free,7,0,1
10819,organic,free,12,1,1
10820,organic,free,7,1,1
10821,referral,free,5,0,0
10822,organic,free,4,0,1
10823,organic,free,5,0,1
10824,organic,pro,4,0,0
10825,organic,free,6,1,1
10826,paid,free,7,1,0
10827,paid,free,8,0,1
10828,paid,free,2,0,0
10829,paid,free,1,0,0
10830,organic,free,5,0,1
10831,paid,free,9,1,0
10832,organic,free,9,1,1
10833,organic,free,5,0,0
10834,paid,free,7,1,1
10835,organic,pro,2,0,0
10836,organic,free,6,0,0
10837,organic,pro,6,1,0
10838,paid,free,8,0,0
10839,organic,free,7,1,1
10840,paid,free,5,1,1
10841,paid,free,5,1,1
10842,paid,pro,8,1,1
10843,organic,free,7,1,1
10844,referral,free,9,1,1
10845,organic,free,4,0,0
10846,referral,free,5,0,0
10847,paid,free,9,0,1
10848,organic,free,4,0,0
10849,paid,pro,6,0,1
10850,paid,free,8,1,1
10851,paid,free,4,0,0
10852,organic,free,7,1,0
10853,paid,free,4,0,0
10854,paid,free,12,1,1
10855,referral,free,3,0,0
10856,organic,free,9,1,1
10857,paid,free,2,0,1
10858,paid,pro,8,1,1
10859,paid,free,8,1,1
10860,paid,free,5,1,1
10861,organic,pro,6,0,0
10862,paid,pro,6,0,0
10863,organic,pro,4,0,0
10864,organic,free,5,0,0
10865,paid,free,6,0,1
10866,organic,free,7,1,1
10867,organic,free,6,1,1
10868,organic,free,6,0,1
10869,paid,free,8,0,0
10870,referral,free,8,1,1
10871,paid,pro,7,0,1
10872,organic,free,3,0,0
10873,referral,pro,2,0,0
10874,organic,pro,5,0,1
10875,referral,free,5,0,0
10876,paid,pro,7,1,0
10877,organic,free,4,0,0
10878,paid,free,6,1,0
10879,organic,pro,5,1,0
10880,paid,free,6,1,0
10881,organic,free,7,1,1
10882,referral,pro,8,0,1
10883,paid,free,6,0,0
10884,referral,free,6,1,0
10885,referral,free,9,1,1
10886,organic,free,5,1,0
10887,paid,free,7,1,0
10888,referral,free,8,1,0
10889,organic,pro,4,0,0
10890,organic,free,5,0,0
10891,organic,free,2,0,0
10892,organic,free,7,1,1
10893,referral,free,8,0,1
10894,paid,free,1,0,0
10895,paid,free,7,1,0
10896,referral,free,3,0,0
10897,organic,free,4,1,0
10898,paid,free,9,1,1
10899,organic,free,8,0,1
10900,organic,free,10,0,1
10901,organic,free,3,0,0
10902,organic,free,2,0,0
10903,organic,free,7,1,0
10904,paid,pro,4,0,1
10905,organic,free,4,1,1
10906,organic,free,8,1,0
10907,paid,free,4,0,0
10908,organic,free,6,1,0
10909,referral,free,3,0,1
10910,referral,free,8,0,1
10911,paid,free,6,0,0
10912,paid,free,4,0,1
10913,paid,free,6,1,1
10914,paid,pro,7,1,0
10915,referral,free,5,1,1
10916,referral,free,4,0,1
10917,organic,pro,6,0,0
10918,paid,free,7,1,0
10919,referral,free,9,1,1
10920,organic,free,6,0,0
10921,paid,pro,3,0,1
10922,paid,free,8,0,0
10923,paid,free,3,0,0
10924,organic,free,5,1,0
10925,organic,free,6,1,0
10926,organic,free,5,1,1
10927,paid,free,3,0,0
10928,referral,free,4,0,0
10929,referral,free,2,0,0
10930,organic,free,5,1,1
10931,organic,free,4,1,0
10932,paid,free,6,1,1
