order_id,category,customer_type,items_in_cart,used_code,discount_pct,order_value
10227,big_ticket,new,10,1,0.103,686.57
10228,everyday,repeat,1,0,0.0,15.58
10229,everyday,new,2,0,0.0,45.06
10230,everyday,repeat,3,0,0.0,59.43
10231,everyday,repeat,5,1,0.191,68.99
10232,big_ticket,new,7,1,0.11,590.47
10233,everyday,repeat,3,0,0.0,35.88
10234,everyday,repeat,4,0,0.0,69.4
10235,big_ticket,repeat,7,1,0.198,736.83
10236,everyday,new,3,0,0.0,44.07
10237,big_ticket,repeat,10,1,0.103,498.81
10238,everyday,new,2,1,0.171,45.25
10239,everyday,repeat,1,1,0.1,6.61
10240,everyday,new,3,0,0.0,29.07
10241,everyday,new,3,0,0.0,73.52
10242,everyday,repeat,6,1,0.124,51.01
10243,everyday,new,4,1,0.14,39.4
10244,everyday,new,1,1,0.12,19.43
10245,everyday,repeat,3,1,0.119,79.79
10246,big_ticket,new,10,1,0.191,1194.43
10247,everyday,new,3,1,0.116,21.93
10248,everyday,new,6,1,0.158,85.67
10249,everyday,repeat,1,0,0.0,13.39
10250,big_ticket,repeat,4,1,0.146,328.9
10251,big_ticket,repeat,5,1,0.18,429.28
10252,big_ticket,repeat,4,1,0.109,281.25
10253,big_ticket,repeat,9,1,0.133,1408.55
10254,everyday,repeat,1,0,0.0,9.94
10255,everyday,repeat,2,0,0.0,38.75
10256,everyday,repeat,5,1,0.198,75.12
10257,big_ticket,repeat,7,1,0.126,840.96
10258,everyday,new,8,1,0.112,102.34
10259,everyday,new,4,0,0.0,52.11
10260,big_ticket,new,5,0,0.0,379.74
10261,big_ticket,repeat,5,1,0.121,359.13
10262,big_ticket,repeat,6,1,0.142,377.01
10263,everyday,repeat,5,0,0.0,40.31
10264,everyday,repeat,2,0,0.0,41.93
10265,everyday,repeat,3,0,0.0,56.11
10266,everyday,repeat,2,0,0.0,33.35
10267,everyday,repeat,1,0,0.0,16.95
10268,everyday,new,1,0,0.0,16.51
10269,big_ticket,repeat,6,1,0.147,703.56
10270,everyday,new,3,0,0.0,54.19
10271,everyday,new,3,1,0.129,44.73
10272,big_ticket,new,4,0,0.0,322.97
10273,everyday,new,2,0,0.0,26.86
10274,everyday,new,5,1,0.107,108.51
10275,everyday,new,3,0,0.0,70.78
10276,everyday,repeat,5,1,0.168,39.59
10277,big_ticket,new,7,1,0.197,685.0
10278,everyday,repeat,2,0,0.0,30.66
10279,everyday,new,1,0,0.0,52.82
10280,big_ticket,repeat,3,1,0.147,467.02
10281,everyday,repeat,1,0,0.0,14.85
10282,big_ticket,repeat,2,0,0.0,156.17
10283,everyday,repeat,4,0,0.0,38.77
10284,big_ticket,repeat,12,1,0.19,1059.49
10285,everyday,new,5,1,0.135,200.86
10286,everyday,new,4,1,0.191,56.02
10287,big_ticket,repeat,5,1,0.105,802.58
10288,big_ticket,new,4,0,0.0,386.39
10289,everyday,new,2,0,0.0,29.29
10290,everyday,repeat,2,0,0.0,26.19
10291,everyday,new,1,0,0.0,33.53
10292,big_ticket,repeat,10,1,0.158,842.04
10293,big_ticket,new,7,1,0.185,859.54
10294,everyday,new,3,1,0.159,21.38
10295,everyday,new,3,1,0.123,73.41
10296,everyday,repeat,4,0,0.0,110.67
10297,big_ticket,repeat,5,1,0.119,352.94
10298,everyday,repeat,2,0,0.0,26.05
10299,everyday,new,3,1,0.115,84.9
10300,big_ticket,new,8,1,0.112,617.03
10301,everyday,repeat,3,0,0.0,48.63
10302,everyday,new,3,1,0.174,65.34
10303,everyday,new,6,1,0.173,86.78
10304,everyday,repeat,7,1,0.154,93.71
10305,big_ticket,repeat,5,1,0.191,417.73
10306,everyday,new,2,0,0.0,23.31
10307,everyday,new,2,0,0.0,25.71
10308,everyday,repeat,3,0,0.0,114.0
10309,big_ticket,repeat,11,1,0.172,906.2
10310,everyday,repeat,5,1,0.133,188.9
10311,everyday,repeat,2,0,0.0,35.53
10312,everyday,repeat,4,0,0.0,65.22
10313,everyday,repeat,4,0,0.0,84.44
10314,big_ticket,repeat,6,1,0.146,597.75
10315,big_ticket,repeat,6,1,0.126,1041.59
10316,big_ticket,new,10,0,0.0,1132.43
10317,everyday,repeat,1,1,0.191,20.53
10318,everyday,repeat,2,0,0.0,26.02
10319,big_ticket,new,5,1,0.114,692.76
10320,everyday,repeat,1,0,0.0,17.28
10321,big_ticket,repeat,10,1,0.139,571.61
10322,everyday,new,2,0,0.0,20.52
10323,everyday,repeat,2,0,0.0,14.63
10324,everyday,new,3,0,0.0,29.26
10325,everyday,repeat,3,1,0.199,38.76
10326,everyday,repeat,3,0,0.0,92.8
10327,everyday,repeat,5,0,0.0,53.32
10328,everyday,repeat,3,0,0.0,62.51
10329,everyday,repeat,4,1,0.139,115.79
10330,big_ticket,repeat,9,1,0.182,1562.93
10331,everyday,repeat,2,0,0.0,64.17
10332,big_ticket,new,2,1,0.18,142.67
10333,everyday,repeat,3,1,0.139,30.35
10334,everyday,repeat,2,0,0.0,26.7
10335,everyday,repeat,2,0,0.0,21.87
10336,big_ticket,new,6,1,0.145,398.98
10337,everyday,new,5,0,0.0,99.03
10338,big_ticket,new,10,1,0.118,853.68
10339,everyday,new,4,1,0.108,78.84
10340,big_ticket,new,4,0,0.0,284.17
10341,big_ticket,new,5,1,0.112,526.8
10342,big_ticket,repeat,4,0,0.0,280.61
10343,everyday,new,3,0,0.0,83.34
10344,big_ticket,repeat,5,1,0.158,303.17
10345,everyday,new,5,0,0.0,117.29
10346,big_ticket,repeat,5,1,0.107,458.55
10347,everyday,repeat,3,0,0.0,105.22
10348,everyday,repeat,4,0,0.0,87.98
10349,everyday,repeat,3,0,0.0,69.34
10350,big_ticket,repeat,5,1,0.141,1425.89
10351,everyday,new,4,0,0.0,92.58
10352,everyday,repeat,2,0,0.0,40.0
10353,everyday,new,1,0,0.0,23.58
10354,big_ticket,repeat,11,1,0.118,1121.38
10355,everyday,repeat,2,0,0.0,25.51
10356,everyday,new,3,1,0.137,94.43
10357,everyday,repeat,3,0,0.0,71.52
10358,everyday,new,1,0,0.0,9.06
10359,everyday,repeat,4,1,0.102,150.51
10360,big_ticket,repeat,6,1,0.13,350.95
10361,big_ticket,repeat,5,0,0.0,672.54
10362,everyday,repeat,2,0,0.0,37.03
10363,everyday,new,3,0,0.0,30.48
10364,everyday,repeat,5,1,0.108,127.63
10365,everyday,repeat,5,1,0.189,66.54
10366,everyday,new,6,0,0.0,52.03
10367,big_ticket,new,4,0,0.0,423.84
10368,everyday,new,2,0,0.0,13.25
10369,everyday,repeat,4,0,0.0,33.71
10370,big_ticket,repeat,7,1,0.133,690.46
10371,everyday,new,2,0,0.0,15.26
10372,everyday,new,2,0,0.0,38.97
10373,everyday,repeat,2,0,0.0,24.53
10374,everyday,new,3,1,0.111,85.37
10375,big_ticket,new,6,1,0.102,434.13
10376,big_ticket,repeat,6,1,0.16,358.79
10377,everyday,new,3,0,0.0,65.96
10378,everyday,repeat,4,0,0.0,54.21
10379,everyday,new,3,0,0.0,68.81
10380,everyday,repeat,3,0,0.0,57.89
10381,everyday,new,3,0,0.0,29.03
10382,everyday,new,4,0,0.0,61.49
10383,everyday,repeat,5,0,0.0,61.65
10384,big_ticket,repeat,12,1,0.121,978.14
10385,big_ticket,repeat,4,1,0.179,189.98
10386,everyday,new,5,1,0.18,37.32
10387,everyday,repeat,2,0,0.0,38.06
10388,everyday,repeat,1,0,0.0,13.89
10389,everyday,new,4,0,0.0,34.64
10390,everyday,repeat,4,0,0.0,36.65
10391,everyday,new,3,1,0.173,20.82
10392,big_ticket,repeat,4,0,0.0,833.1
10393,everyday,repeat,2,0,0.0,32.22
10394,everyday,new,1,0,0.0,19.72
10395,everyday,repeat,5,0,0.0,168.22
10396,everyday,new,3,1,0.115,194.39
10397,everyday,repeat,4,1,0.126,46.39
10398,everyday,repeat,4,0,0.0,50.48
10399,big_ticket,repeat,3,1,0.179,173.59
10400,big_ticket,new,5,1,0.157,390.58
10401,big_ticket,new,5,0,0.0,426.07
10402,everyday,repeat,2,1,0.197,63.63
10403,everyday,repeat,5,1,0.193,106.28
10404,everyday,repeat,1,0,0.0,14.78
10405,everyday,new,4,0,0.0,31.57
10406,everyday,repeat,2,1,0.146,68.01
10407,big_ticket,repeat,7,1,0.123,1430.29
10408,everyday,repeat,5,0,0.0,195.44
10409,everyday,new,3,0,0.0,42.36
10410,everyday,repeat,2,0,0.0,34.06
10411,everyday,new,1,0,0.0,8.79
10412,everyday,repeat,9,0,0.0,270.23
10413,everyday,repeat,2,0,0.0,14.23
10414,everyday,repeat,1,1,0.115,24.46
10415,everyday,new,2,0,0.0,65.52
10416,big_ticket,repeat,9,1,0.183,718.49
10417,everyday,repeat,2,0,0.0,52.36
10418,everyday,new,2,0,0.0,67.5
10419,everyday,new,4,1,0.192,82.44
10420,big_ticket,new,6,1,0.174,536.21
10421,everyday,repeat,1,0,0.0,19.92
10422,everyday,new,4,1,0.159,68.7
10423,everyday,new,4,1,0.114,39.8
10424,everyday,repeat,3,0,0.0,48.01
10425,everyday,repeat,2,0,0.0,28.27
10426,everyday,repeat,4,0,0.0,168.2
10427,everyday,repeat,3,0,0.0,47.71
10428,big_ticket,repeat,5,1,0.122,723.34
10429,everyday,repeat,6,1,0.121,109.53
10430,everyday,repeat,2,1,0.137,41.62
10431,everyday,new,4,0,0.0,44.65
10432,everyday,repeat,2,1,0.186,53.44
10433,everyday,repeat,2,0,0.0,31.59
10434,everyday,repeat,4,0,0.0,94.97
10435,everyday,new,4,1,0.177,42.31
10436,big_ticket,new,7,1,0.186,775.41
10437,everyday,new,3,0,0.0,103.77
10438,big_ticket,new,5,0,0.0,463.57
10439,big_ticket,new,10,1,0.131,1375.52
10440,everyday,new,3,0,0.0,28.21
10441,everyday,new,5,1,0.177,33.08
10442,everyday,repeat,3,0,0.0,68.96
10443,big_ticket,repeat,7,0,0.0,567.41
10444,everyday,repeat,1,0,0.0,13.56
10445,everyday,new,4,1,0.15,60.49
10446,everyday,new,4,0,0.0,75.58
10447,big_ticket,new,8,1,0.127,913.06
10448,everyday,repeat,4,0,0.0,72.45
10449,everyday,new,3,0,0.0,54.81
10450,everyday,repeat,2,0,0.0,27.35
10451,everyday,new,5,1,0.111,87.91
10452,big_ticket,new,6,1,0.199,536.26
10453,big_ticket,new,5,1,0.174,833.43
10454,everyday,repeat,4,1,0.101,107.65
10455,everyday,new,2,0,0.0,54.46
10456,big_ticket,repeat,6,1,0.193,755.17
10457,everyday,new,3,0,0.0,73.88
10458,everyday,new,4,1,0.147,186.64
10459,everyday,new,4,1,0.101,36.25
10460,everyday,repeat,3,0,0.0,46.03
10461,big_ticket,repeat,9,0,0.0,929.54
10462,everyday,repeat,6,1,0.191,121.46
10463,everyday,repeat,1,0,0.0,10.27
10464,big_ticket,repeat,4,1,0.101,390.54
10465,everyday,new,5,1,0.151,57.63
10466,big_ticket,repeat,7,0,0.0,1137.92
10467,everyday,repeat,4,1,0.17,52.73
10468,everyday,new,2,0,0.0,50.98
10469,everyday,new,4,0,0.0,120.8
10470,everyday,repeat,3,0,0.0,32.2
10471,everyday,new,2,0,0.0,38.96
10472,everyday,new,3,0,0.0,52.0
10473,big_ticket,new,8,1,0.158,960.55
10474,big_ticket,new,3,0,0.0,345.78
10475,everyday,repeat,2,1,0.128,40.9
10476,everyday,repeat,2,0,0.0,89.45
10477,everyday,repeat,6,1,0.151,36.93
10478,everyday,repeat,1,0,0.0,34.53
10479,everyday,new,3,0,0.0,36.35
10480,big_ticket,repeat,3,1,0.152,305.3
10481,big_ticket,repeat,5,1,0.199,575.95
10482,everyday,new,2,0,0.0,36.53
10483,big_ticket,repeat,6,1,0.123,480.11
10484,everyday,repeat,2,0,0.0,48.12
10485,everyday,repeat,5,0,0.0,78.28
10486,everyday,new,3,0,0.0,119.33
10487,everyday,new,3,1,0.117,100.46
10488,everyday,repeat,5,0,0.0,103.52
10489,big_ticket,repeat,9,0,0.0,2136.58
10490,everyday,repeat,7,1,0.152,211.35
10491,everyday,repeat,6,0,0.0,101.47
10492,everyday,new,4,0,0.0,35.81
10493,big_ticket,repeat,7,1,0.159,633.41
10494,everyday,repeat,3,0,0.0,41.96
10495,big_ticket,repeat,10,1,0.183,1194.21
10496,big_ticket,repeat,10,1,0.19,895.87
10497,everyday,new,2,1,0.177,19.79
10498,everyday,repeat,2,1,0.127,59.56
10499,everyday,repeat,5,1,0.102,86.96
10500,big_ticket,new,7,1,0.195,909.64
10501,everyday,repeat,1,0,0.0,13.42
10502,everyday,new,2,0,0.0,30.78
10503,everyday,new,4,1,0.178,73.17
10504,everyday,repeat,3,0,0.0,21.85
10505,big_ticket,new,4,0,0.0,255.51
10506,big_ticket,repeat,5,1,0.185,281.99
10507,everyday,repeat,3,1,0.176,46.9
10508,everyday,repeat,5,0,0.0,34.88
10509,everyday,repeat,5,1,0.11,85.24
10510,big_ticket,repeat,8,1,0.137,798.67
10511,everyday,new,3,0,0.0,35.37
10512,big_ticket,repeat,6,0,0.0,479.41
10513,everyday,new,2,1,0.146,37.24
10514,everyday,repeat,5,1,0.12,89.01
10515,big_ticket,repeat,4,1,0.132,293.67
10516,everyday,new,4,1,0.142,190.93
10517,everyday,repeat,1,0,0.0,22.26
10518,everyday,repeat,5,0,0.0,58.11
10519,everyday,new,4,0,0.0,125.26
10520,big_ticket,new,9,1,0.177,1192.23
10521,big_ticket,new,4,1,0.115,281.6
10522,big_ticket,repeat,3,1,0.16,421.18
10523,everyday,repeat,2,0,0.0,44.51
10524,everyday,new,2,1,0.197,29.06
10525,big_ticket,repeat,7,1,0.173,589.34
10526,everyday,repeat,2,0,0.0,45.0
10527,big_ticket,repeat,8,1,0.148,660.13
10528,everyday,repeat,3,0,0.0,31.3
10529,everyday,new,6,1,0.149,115.17
10530,everyday,new,3,1,0.185,94.83
10531,everyday,repeat,5,0,0.0,142.82
10532,everyday,repeat,1,0,0.0,36.02
10533,everyday,repeat,4,0,0.0,73.18
10534,big_ticket,new,3,1,0.136,218.22
10535,everyday,repeat,2,1,0.182,60.24
10536,everyday,new,4,0,0.0,184.68
10537,everyday,repeat,2,0,0.0,41.58
10538,big_ticket,new,6,0,0.0,438.98
10539,everyday,repeat,1,0,0.0,30.34
10540,big_ticket,repeat,6,1,0.141,846.02
10541,big_ticket,new,8,1,0.127,727.27
10542,everyday,repeat,1,0,0.0,33.39
10543,everyday,repeat,1,0,0.0,28.39
10544,big_ticket,new,7,1,0.15,418.05
10545,everyday,new,1,0,0.0,19.11
10546,big_ticket,repeat,5,1,0.162,327.19
10547,everyday,new,3,1,0.172,67.47
10548,everyday,new,3,0,0.0,52.32
10549,everyday,repeat,2,1,0.116,38.5
10550,everyday,repeat,6,0,0.0,479.29
10551,big_ticket,repeat,6,1,0.164,1398.38
10552,everyday,repeat,3,0,0.0,27.22
10553,big_ticket,repeat,6,1,0.17,492.82
10554,everyday,repeat,4,0,0.0,198.49
10555,big_ticket,new,12,1,0.138,1304.13
10556,big_ticket,new,8,1,0.193,828.75
10557,everyday,repeat,3,0,0.0,156.45
10558,everyday,repeat,5,0,0.0,48.42
10559,big_ticket,new,12,1,0.102,649.4
10560,big_ticket,repeat,9,0,0.0,1809.21
10561,everyday,repeat,2,0,0.0,35.41
10562,everyday,repeat,3,1,0.187,65.43
10563,big_ticket,new,4,1,0.169,307.49
10564,everyday,new,2,0,0.0,62.09
10565,everyday,repeat,2,0,0.0,27.94
10566,everyday,new,5,0,0.0,73.93
10567,everyday,new,3,0,0.0,59.52
10568,big_ticket,new,4,0,0.0,744.9
10569,everyday,repeat,3,1,0.121,65.11
10570,big_ticket,new,4,1,0.118,542.18
10571,everyday,repeat,4,0,0.0,101.8
10572,everyday,new,4,1,0.129,61.86
10573,everyday,new,3,0,0.0,58.08
10574,everyday,new,3,0,0.0,46.77
10575,big_ticket,repeat,6,1,0.172,453.04
10576,everyday,repeat,3,0,0.0,36.88
10577,big_ticket,new,8,1,0.147,536.37
10578,everyday,repeat,7,1,0.194,139.76
10579,everyday,new,3,0,0.0,54.97
10580,everyday,repeat,4,0,0.0,69.06
10581,big_ticket,new,8,1,0.185,837.18
10582,everyday,repeat,4,0,0.0,69.39
10583,everyday,repeat,3,0,0.0,42.16
10584,everyday,repeat,2,0,0.0,38.49
10585,everyday,new,5,0,0.0,50.01
10586,everyday,repeat,1,0,0.0,23.93
10587,everyday,repeat,2,0,0.0,32.61
10588,big_ticket,repeat,1,1,0.101,137.58
10589,everyday,new,5,0,0.0,73.07
10590,everyday,repeat,3,0,0.0,41.66
10591,everyday,new,1,0,0.0,27.91
10592,big_ticket,repeat,11,1,0.104,2467.58
10593,everyday,new,1,0,0.0,11.37
10594,everyday,repeat,3,0,0.0,18.66
10595,big_ticket,new,6,1,0.118,374.11
10596,everyday,new,4,1,0.182,122.63
10597,everyday,new,2,0,0.0,42.46
10598,everyday,repeat,4,0,0.0,43.64
10599,everyday,repeat,5,0,0.0,77.11
10600,big_ticket,repeat,6,1,0.185,390.77
10601,big_ticket,repeat,8,1,0.147,1241.49
10602,big_ticket,repeat,9,1,0.177,926.13
10603,big_ticket,new,9,1,0.122,565.75
10604,big_ticket,repeat,5,1,0.128,260.19
10605,everyday,new,3,1,0.178,70.07
10606,everyday,repeat,3,1,0.102,74.66
10607,everyday,new,3,0,0.0,73.21
10608,big_ticket,repeat,5,0,0.0,546.19
10609,big_ticket,repeat,6,1,0.184,569.46
10610,big_ticket,new,7,1,0.122,818.79
10611,everyday,repeat,4,0,0.0,66.84
10612,everyday,new,1,0,0.0,8.84
10613,big_ticket,new,8,1,0.151,989.39
10614,everyday,repeat,3,0,0.0,44.32
10615,everyday,repeat,4,0,0.0,56.01
10616,everyday,repeat,6,0,0.0,77.93
10617,everyday,repeat,2,0,0.0,13.7
10618,everyday,new,3,0,0.0,28.77
10619,big_ticket,new,7,1,0.12,1626.4
10620,big_ticket,repeat,7,1,0.116,1128.17
10621,everyday,repeat,1,0,0.0,19.34
10622,everyday,new,1,1,0.169,14.8
10623,big_ticket,new,5,1,0.171,485.57
10624,everyday,new,3,0,0.0,59.83
10625,everyday,new,3,0,0.0,56.91
10626,everyday,new,2,0,0.0,20.97
10627,everyday,new,2,0,0.0,88.98
10628,everyday,repeat,5,0,0.0,26.66
10629,big_ticket,new,8,1,0.161,1047.25
10630,everyday,new,1,0,0.0,26.26
10631,everyday,repeat,5,0,0.0,140.09
10632,everyday,repeat,3,0,0.0,58.88
10633,big_ticket,new,9,0,0.0,911.88
10634,everyday,new,4,0,0.0,177.1
10635,everyday,repeat,4,1,0.144,34.08
10636,everyday,new,3,1,0.12,29.53
10637,big_ticket,new,2,1,0.103,183.65
10638,big_ticket,repeat,5,1,0.177,487.83
10639,everyday,new,5,1,0.18,44.81
10640,everyday,repeat,5,0,0.0,53.35
10641,everyday,repeat,4,0,0.0,25.11
10642,big_ticket,new,8,1,0.106,1347.1
10643,big_ticket,new,4,1,0.128,1076.31
10644,big_ticket,repeat,3,1,0.125,227.92
10645,everyday,repeat,3,0,0.0,57.22
10646,everyday,repeat,2,1,0.177,31.38
10647,everyday,repeat,7,1,0.151,84.48
10648,big_ticket,new,6,1,0.144,359.04
10649,everyday,new,5,0,0.0,72.15
10650,everyday,new,2,1,0.16,22.28
10651,big_ticket,repeat,6,1,0.153,652.09
10652,everyday,new,7,1,0.158,220.47
10653,big_ticket,repeat,6,1,0.14,799.49
10654,everyday,repeat,4,1,0.135,92.5
10655,everyday,repeat,2,0,0.0,20.16
10656,everyday,repeat,2,0,0.0,33.42
10657,everyday,new,2,0,0.0,37.87
10658,big_ticket,new,4,0,0.0,370.58
10659,everyday,repeat,4,0,0.0,55.33
10660,everyday,repeat,2,0,0.0,20.57
10661,everyday,repeat,2,0,0.0,21.54
10662,big_ticket,repeat,6,1,0.146,610.89
10663,big_ticket,repeat,2,0,0.0,253.27
10664,big_ticket,new,6,1,0.115,1291.06
10665,everyday,new,3,0,0.0,50.29
10666,everyday,repeat,5,0,0.0,167.73
10667,everyday,repeat,7,1,0.109,60.67
10668,everyday,repeat,3,0,0.0,97.24
10669,everyday,new,3,0,0.0,41.22
10670,everyday,repeat,4,0,0.0,76.33
10671,everyday,new,5,0,0.0,116.46
10672,big_ticket,new,2,1,0.155,145.64
10673,everyday,new,2,0,0.0,27.75
10674,big_ticket,repeat,10,1,0.131,1187.99
10675,big_ticket,new,5,0,0.0,460.58
10676,everyday,new,5,1,0.13,68.37
10677,everyday,new,5,0,0.0,81.2
10678,big_ticket,new,11,1,0.19,998.28
10679,everyday,repeat,2,0,0.0,20.24
10680,everyday,repeat,3,0,0.0,32.1
10681,everyday,repeat,3,0,0.0,21.07
10682,big_ticket,new,5,0,0.0,418.25
10683,big_ticket,repeat,5,1,0.182,838.09
10684,big_ticket,new,5,0,0.0,867.55
10685,everyday,repeat,3,0,0.0,56.56
10686,everyday,repeat,4,1,0.183,153.3
10687,big_ticket,repeat,8,1,0.15,572.22
10688,big_ticket,repeat,9,1,0.11,994.56
10689,everyday,new,4,1,0.14,63.35
10690,big_ticket,repeat,5,1,0.148,509.18
10691,big_ticket,repeat,9,1,0.184,889.93
10692,everyday,repeat,2,0,0.0,28.36
10693,everyday,repeat,5,0,0.0,202.49
10694,everyday,new,3,0,0.0,65.98
10695,big_ticket,repeat,11,1,0.136,958.14
10696,everyday,repeat,2,1,0.167,46.45
10697,everyday,repeat,3,0,0.0,82.5
10698,everyday,new,5,0,0.0,45.09
10699,big_ticket,new,5,0,0.0,390.94
10700,big_ticket,repeat,7,0,0.0,1026.52
10701,big_ticket,new,7,1,0.128,446.86
10702,everyday,new,3,0,0.0,110.62
10703,everyday,new,3,1,0.17,83.78
10704,everyday,repeat,2,1,0.162,27.57
10705,everyday,repeat,5,1,0.1,90.84
10706,everyday,repeat,4,1,0.106,137.54
10707,big_ticket,repeat,6,1,0.147,747.45
10708,everyday,new,1,0,0.0,13.83
10709,everyday,new,3,1,0.181,58.98
10710,everyday,new,3,0,0.0,45.41
10711,big_ticket,repeat,6,1,0.104,643.41
10712,everyday,repeat,2,0,0.0,66.97
10713,everyday,new,4,1,0.137,204.28
10714,everyday,new,2,0,0.0,62.5
10715,everyday,repeat,3,0,0.0,56.49
10716,everyday,repeat,3,0,0.0,18.77
10717,everyday,repeat,2,0,0.0,40.32
10718,big_ticket,repeat,8,0,0.0,444.23
10719,everyday,new,4,1,0.16,31.13
10720,everyday,repeat,3,0,0.0,91.05
10721,everyday,new,5,1,0.181,48.93
10722,everyday,repeat,2,0,0.0,23.47
10723,everyday,new,4,0,0.0,52.8
10724,everyday,repeat,4,1,0.178,72.77
10725,big_ticket,repeat,9,1,0.101,972.19
10726,big_ticket,repeat,6,1,0.11,627.18
10727,big_ticket,new,6,0,0.0,362.59
10728,everyday,repeat,1,0,0.0,7.62
10729,big_ticket,new,5,1,0.1,352.8
10730,big_ticket,repeat,6,1,0.11,1288.17
10731,everyday,new,4,1,0.16,40.69
10732,everyday,repeat,3,0,0.0,120.59
10733,big_ticket,new,8,0,0.0,438.5
10734,big_ticket,new,4,1,0.16,460.86
10735,everyday,repeat,3,0,0.0,71.25
10736,everyday,repeat,4,0,0.0,83.12
10737,everyday,new,3,0,0.0,34.88
10738,everyday,new,5,1,0.149,75.48
10739,big_ticket,new,8,1,0.148,1161.93
10740,everyday,new,3,0,0.0,35.06
10741,big_ticket,repeat,5,1,0.136,395.2
10742,big_ticket,repeat,8,0,0.0,709.6
10743,everyday,repeat,1,0,0.0,13.52
10744,big_ticket,repeat,6,0,0.0,632.1
10745,big_ticket,repeat,4,1,0.182,390.57
10746,everyday,repeat,1,0,0.0,14.89
10747,everyday,new,2,0,0.0,15.54
10748,big_ticket,repeat,4,1,0.103,357.15
10749,everyday,new,1,0,0.0,31.97
10750,everyday,new,3,1,0.192,9.35
10751,everyday,repeat,3,1,0.156,54.63
10752,everyday,repeat,3,1,0.131,11.11
10753,everyday,new,2,0,0.0,68.83
10754,everyday,new,2,0,0.0,24.48
10755,everyday,new,2,0,0.0,33.07
10756,everyday,repeat,1,0,0.0,9.92
10757,big_ticket,new,2,1,0.179,173.01
10758,everyday,repeat,2,0,0.0,93.22
10759,big_ticket,repeat,7,1,0.19,1866.29
10760,big_ticket,new,4,0,0.0,735.15
10761,everyday,repeat,3,0,0.0,75.01
10762,everyday,repeat,2,1,0.107,51.1
10763,everyday,repeat,1,0,0.0,13.54
10764,big_ticket,repeat,9,1,0.102,930.3
10765,everyday,new,2,1,0.164,70.39
10766,everyday,repeat,3,1,0.184,43.53
10767,everyday,repeat,4,0,0.0,55.81
10768,everyday,repeat,5,1,0.187,88.12
10769,big_ticket,repeat,5,1,0.185,641.78
10770,big_ticket,repeat,9,1,0.179,683.83
10771,everyday,new,2,0,0.0,19.81
10772,everyday,new,3,0,0.0,18.23
10773,everyday,new,6,0,0.0,63.94
10774,everyday,new,2,0,0.0,31.85
10775,everyday,repeat,4,1,0.115,44.34
10776,everyday,new,2,0,0.0,30.45
10777,big_ticket,repeat,10,0,0.0,1440.95
10778,everyday,repeat,2,0,0.0,44.32
10779,big_ticket,new,7,1,0.149,704.51
10780,everyday,repeat,2,1,0.1,45.92
10781,everyday,new,1,0,0.0,17.67
10782,everyday,new,3,0,0.0,73.8
10783,everyday,repeat,3,1,0.169,36.38
10784,everyday,new,2,0,0.0,21.97
10785,big_ticket,new,4,0,0.0,311.15
10786,big_ticket,repeat,1,0,0.0,72.34
10787,big_ticket,new,4,0,0.0,841.61
10788,everyday,new,4,0,0.0,179.94
10789,everyday,repeat,2,1,0.124,123.43
10790,everyday,repeat,3,0,0.0,78.1
10791,big_ticket,repeat,7,1,0.178,671.14
10792,big_ticket,repeat,4,0,0.0,312.34
10793,everyday,new,3,0,0.0,39.98
10794,big_ticket,repeat,4,1,0.19,299.58
10795,everyday,new,3,0,0.0,35.32
10796,everyday,new,4,1,0.109,130.59
10797,everyday,repeat,4,0,0.0,135.82
10798,everyday,repeat,4,1,0.161,53.76
10799,big_ticket,new,9,1,0.114,1578.71
10800,big_ticket,new,7,0,0.0,941.51
10801,everyday,new,2,0,0.0,13.17
10802,everyday,repeat,2,1,0.174,63.25
10803,everyday,new,2,0,0.0,49.74
10804,everyday,repeat,3,1,0.11,26.85
10805,everyday,new,1,0,0.0,8.95
10806,everyday,new,2,1,0.175,76.28
10807,everyday,repeat,4,0,0.0,100.46
10808,everyday,repeat,2,1,0.18,84.04
10809,everyday,new,1,0,0.0,11.31
10810,big_ticket,repeat,3,0,0.0,387.36
10811,everyday,repeat,2,0,0.0,20.82
10812,everyday,repeat,3,0,0.0,54.36
10813,everyday,repeat,5,0,0.0,35.2
10814,big_ticket,repeat,5,1,0.154,358.19
10815,everyday,repeat,1,0,0.0,18.48
10816,everyday,repeat,4,0,0.0,54.83
10817,big_ticket,new,12,1,0.103,1200.15
10818,big_ticket,repeat,4,1,0.137,384.64
10819,everyday,repeat,6,1,0.162,102.28
10820,everyday,repeat,2,0,0.0,28.57
10821,big_ticket,new,4,0,0.0,732.97
10822,everyday,repeat,3,0,0.0,75.67
10823,everyday,repeat,2,0,0.0,23.77
10824,everyday,repeat,1,0,0.0,15.37
10825,everyday,new,5,0,0.0,66.08
10826,everyday,repeat,2,1,0.18,75.6
10827,everyday,repeat,1,0,0.0,16.43
10828,everyday,new,3,0,0.0,49.51
10829,everyday,repeat,2,0,0.0,29.04
10830,everyday,new,5,0,0.0,103.27
10831,big_ticket,repeat,4,1,0.102,589.52
10832,everyday,repeat,3,0,0.0,39.53
10833,everyday,new,2,1,0.126,26.63
10834,everyday,repeat,1,0,0.0,17.08
10835,everyday,repeat,3,0,0.0,85.18
10836,everyday,new,4,1,0.156,56.85
10837,everyday,repeat,1,0,0.0,8.57
10838,big_ticket,new,7,1,0.179,425.72
