session_id,customer_ltv_score,arm,propensity,revenue_per_session
9245,53.2,standard_price,0.5389,43.93
9246,66.5,aggressive_discount,0.6089,46.52
9247,15.6,standard_price,0.8639,0.0
9248,18.6,standard_price,0.8472,18.25
9249,43.5,aggressive_discount,0.3561,15.12
9250,57.5,aggressive_discount,0.5094,35.09
9251,54.8,aggressive_discount,0.479,57.63
9252,18.9,standard_price,0.8455,0.0
9253,59.8,standard_price,0.4648,50.03
9254,45.1,standard_price,0.6273,22.99
9255,69.4,standard_price,0.3605,74.12
9256,40.3,aggressive_discount,0.3238,22.63
9257,57.1,standard_price,0.4951,45.24
9258,45.9,aggressive_discount,0.3812,43.56
9259,23.6,aggressive_discount,0.1842,1.01
9260,59.5,standard_price,0.4682,55.79
9261,43.3,aggressive_discount,0.354,41.36
9262,26.8,standard_price,0.7931,7.57
9263,93.0,aggressive_discount,0.8369,85.31
9264,70.2,standard_price,0.3523,64.43
9265,56.7,aggressive_discount,0.5004,57.69
9266,66.5,aggressive_discount,0.6089,67.06
9267,55.4,aggressive_discount,0.4858,35.47
9268,60.3,standard_price,0.4592,64.29
9269,35.3,standard_price,0.7234,30.79
9270,74.9,aggressive_discount,0.6943,62.75
9271,24.6,aggressive_discount,0.1911,23.03
9272,27.4,aggressive_discount,0.2113,24.01
9273,64.4,standard_price,0.4139,55.92
9274,47.9,aggressive_discount,0.4026,33.57
9275,59.3,standard_price,0.4704,37.08
9276,50.9,standard_price,0.5645,30.59
9277,46.6,standard_price,0.6114,31.55
9278,70.2,aggressive_discount,0.6477,65.43
9279,24.7,standard_price,0.8082,13.2
9280,56.1,aggressive_discount,0.4936,57.05
9281,43.8,standard_price,0.6408,36.89
9282,77.1,aggressive_discount,0.7149,65.67
9283,52.2,standard_price,0.5501,50.27
9284,61.9,aggressive_discount,0.5586,46.72
9285,43.3,standard_price,0.646,12.07
9286,64.7,aggressive_discount,0.5894,47.24
9287,56.3,aggressive_discount,0.4959,44.8
9288,12.6,standard_price,0.879,0.0
9289,64.9,aggressive_discount,0.5916,48.51
9290,39.8,standard_price,0.6811,25.45
9291,28.2,standard_price,0.7826,11.25
9292,81.1,aggressive_discount,0.7502,70.55
9293,80.8,aggressive_discount,0.7476,78.8
9294,57.4,aggressive_discount,0.5082,51.76
9295,69.5,aggressive_discount,0.6405,75.7
9296,44.3,standard_price,0.6356,33.47
9297,75.1,aggressive_discount,0.6962,63.99
9298,53.9,aggressive_discount,0.4689,24.72
9299,16.6,standard_price,0.8585,1.75
9300,16.8,standard_price,0.8574,5.0
9301,46.2,standard_price,0.6156,26.54
9302,20.9,standard_price,0.8333,11.66
9303,27.4,standard_price,0.7887,16.05
9304,80.7,aggressive_discount,0.7468,74.57
9305,43.4,standard_price,0.645,39.26
9306,61.3,aggressive_discount,0.5519,61.08
9307,51.3,aggressive_discount,0.4399,39.08
9308,61.8,aggressive_discount,0.5575,53.19
9309,50.9,aggressive_discount,0.4355,33.04
9310,0.0,standard_price,0.9276,0.0
9311,73.5,aggressive_discount,0.6808,49.52
9312,27.8,standard_price,0.7857,13.43
9313,41.7,aggressive_discount,0.3377,28.2
9314,26.9,standard_price,0.7924,4.34
9315,87.8,aggressive_discount,0.8023,78.08
9316,0.0,standard_price,0.9276,0.0
9317,77.4,standard_price,0.2823,74.65
9318,63.3,standard_price,0.4259,51.49
9319,42.0,aggressive_discount,0.3407,29.52
9320,41.7,aggressive_discount,0.3377,37.59
9321,78.6,aggressive_discount,0.7285,81.27
9322,96.1,aggressive_discount,0.855,85.7
9323,37.2,aggressive_discount,0.294,10.87
9324,97.7,aggressive_discount,0.8637,82.11
9325,48.3,standard_price,0.593,28.04
9326,37.1,aggressive_discount,0.2931,20.82
9327,89.3,aggressive_discount,0.8128,83.69
9328,59.0,aggressive_discount,0.5262,34.9
9329,41.9,standard_price,0.6603,41.83
9330,64.5,aggressive_discount,0.5872,76.1
9331,38.5,standard_price,0.6937,27.04
9332,78.6,standard_price,0.2715,87.83
9333,53.9,standard_price,0.5311,56.85
9334,42.3,standard_price,0.6562,40.32
9335,80.9,aggressive_discount,0.7485,70.59
9336,63.6,standard_price,0.4226,54.77
9337,29.0,standard_price,0.7764,25.48
9338,27.7,standard_price,0.7864,8.11
9339,41.5,standard_price,0.6643,32.09
9340,58.8,aggressive_discount,0.524,61.75
9341,71.8,aggressive_discount,0.664,49.06
9342,30.8,aggressive_discount,0.2379,13.59
9343,67.3,aggressive_discount,0.6174,52.42
9344,32.4,standard_price,0.7488,24.1
9345,81.5,aggressive_discount,0.7535,82.52
9346,27.7,standard_price,0.7864,12.4
9347,51.9,standard_price,0.5534,29.18
9348,97.3,aggressive_discount,0.8616,91.53
9349,13.5,standard_price,0.8746,14.69
9350,20.3,aggressive_discount,0.1629,0.0
9351,66.6,standard_price,0.3901,67.24
9352,47.6,standard_price,0.6006,53.01
9353,61.5,aggressive_discount,0.5542,55.36
9354,52.4,standard_price,0.5479,39.09
9355,28.7,aggressive_discount,0.2212,27.95
9356,41.4,aggressive_discount,0.3347,34.89
9357,48.8,standard_price,0.5876,49.29
9358,51.2,aggressive_discount,0.4388,38.73
9359,67.7,aggressive_discount,0.6216,54.81
9360,50.0,aggressive_discount,0.4256,36.64
9361,28.7,standard_price,0.7788,22.83
9362,40.2,aggressive_discount,0.3228,22.58
9363,40.8,standard_price,0.6713,37.88
9364,40.2,standard_price,0.6772,27.91
9365,54.2,standard_price,0.5277,41.54
9366,36.8,aggressive_discount,0.2903,26.6
9367,84.8,aggressive_discount,0.7801,70.88
9368,55.5,aggressive_discount,0.4869,31.91
9369,30.2,standard_price,0.7669,17.51
9370,37.9,standard_price,0.6994,27.59
9371,64.0,standard_price,0.4182,62.87
9372,51.4,aggressive_discount,0.441,21.21
9373,17.0,aggressive_discount,0.1437,12.47
9374,10.8,standard_price,0.8874,0.0
9375,57.7,aggressive_discount,0.5116,59.88
9376,32.6,standard_price,0.7471,10.5
9377,28.3,standard_price,0.7819,28.62
9378,44.4,standard_price,0.6346,31.95
9379,32.0,standard_price,0.7521,16.89
9380,74.2,aggressive_discount,0.6876,54.44
9381,42.4,standard_price,0.6552,41.47
9382,57.5,aggressive_discount,0.5094,39.93
9383,63.9,aggressive_discount,0.5807,54.87
9384,41.8,standard_price,0.6613,34.37
9385,16.9,standard_price,0.8569,0.0
9386,46.7,aggressive_discount,0.3897,33.65
9387,26.9,standard_price,0.7924,17.15
9388,51.8,standard_price,0.5545,59.02
9389,56.3,aggressive_discount,0.4959,58.84
9390,49.0,aggressive_discount,0.4146,41.07
9391,71.3,aggressive_discount,0.6589,55.1
9392,49.4,aggressive_discount,0.419,20.29
9393,61.6,standard_price,0.4447,55.91
9394,20.2,standard_price,0.8377,16.84
9395,27.3,standard_price,0.7894,10.53
9396,97.1,aggressive_discount,0.8605,90.64
9397,64.3,aggressive_discount,0.585,58.61
9398,30.5,standard_price,0.7645,4.2
9399,70.7,aggressive_discount,0.6528,53.0
9400,42.3,standard_price,0.6562,34.17
9401,83.4,aggressive_discount,0.7691,76.67
9402,24.3,standard_price,0.811,0.0
9403,33.5,standard_price,0.7393,7.7
9404,64.4,standard_price,0.4139,43.85
9405,61.4,standard_price,0.447,36.86
9406,82.2,standard_price,0.2407,72.34
9407,67.7,aggressive_discount,0.6216,57.06
9408,40.6,standard_price,0.6733,18.64
9409,51.7,aggressive_discount,0.4444,36.24
9410,76.3,standard_price,0.2925,55.71
9411,53.2,standard_price,0.5389,33.04
9412,36.1,standard_price,0.7162,27.4
9413,41.3,standard_price,0.6663,29.0
9414,58.1,standard_price,0.4839,39.94
9415,77.6,aggressive_discount,0.7195,63.31
9416,29.7,standard_price,0.7709,16.66
9417,83.6,aggressive_discount,0.7707,69.84
9418,83.5,aggressive_discount,0.7699,77.63
9419,23.4,standard_price,0.8171,0.0
9420,75.6,standard_price,0.299,76.55
9421,45.4,standard_price,0.6241,34.1
9422,4.4,aggressive_discount,0.0869,0.0
9423,28.1,standard_price,0.7834,14.05
9424,54.0,aggressive_discount,0.47,30.57
9425,26.1,standard_price,0.7983,22.32
9426,73.4,standard_price,0.3202,70.89
9427,56.6,standard_price,0.5007,62.63
9428,48.3,aggressive_discount,0.407,37.28
9429,22.0,standard_price,0.8264,4.92
9430,60.8,standard_price,0.4536,51.38
9431,41.4,standard_price,0.6653,42.48
9432,42.2,standard_price,0.6572,33.27
9433,49.0,standard_price,0.5854,41.22
9434,70.5,aggressive_discount,0.6508,57.66
9435,49.5,aggressive_discount,0.4201,39.01
9436,46.8,standard_price,0.6092,39.88
9437,45.9,standard_price,0.6188,39.67
9438,25.9,standard_price,0.7997,17.9
9439,66.0,standard_price,0.3965,44.12
9440,18.8,standard_price,0.8461,1.27
9441,39.5,standard_price,0.6841,11.04
9442,74.0,aggressive_discount,0.6857,57.34
9443,60.3,aggressive_discount,0.5408,38.78
9444,50.6,standard_price,0.5678,39.42
9445,31.8,aggressive_discount,0.2462,12.3
9446,26.5,standard_price,0.7954,0.0
9447,27.1,standard_price,0.7909,8.9
9448,48.0,standard_price,0.5963,20.64
9449,13.4,standard_price,0.8751,0.0
9450,89.1,standard_price,0.1885,69.18
9451,46.0,aggressive_discount,0.3823,32.08
9452,18.3,aggressive_discount,0.151,11.46
9453,84.5,aggressive_discount,0.7777,72.62
9454,15.0,standard_price,0.867,0.0
9455,66.9,aggressive_discount,0.6131,57.67
9456,82.4,aggressive_discount,0.761,69.79
9457,34.2,standard_price,0.7332,20.35
9458,32.7,aggressive_discount,0.2538,27.38
9459,37.7,aggressive_discount,0.2987,15.87
9460,47.2,standard_price,0.6049,49.22
9461,43.3,standard_price,0.646,25.75
9462,56.3,standard_price,0.5041,48.78
9463,23.6,aggressive_discount,0.1842,8.61
9464,22.9,standard_price,0.8205,10.69
9465,27.9,standard_price,0.7849,1.26
9466,76.2,aggressive_discount,0.7066,61.66
9467,36.8,standard_price,0.7097,22.26
9468,36.4,aggressive_discount,0.2866,15.99
9469,70.7,aggressive_discount,0.6528,57.66
9470,44.9,standard_price,0.6294,23.83
9471,41.5,standard_price,0.6643,33.07
9472,56.6,standard_price,0.5007,62.0
9473,48.2,aggressive_discount,0.4059,48.62
9474,35.5,aggressive_discount,0.2784,24.03
9475,44.9,standard_price,0.6294,38.41
9476,22.4,standard_price,0.8238,2.15
9477,93.4,aggressive_discount,0.8393,93.51
9478,40.2,standard_price,0.6772,31.1
9479,38.3,standard_price,0.6956,29.5
9480,2.4,standard_price,0.92,9.16
9481,53.8,standard_price,0.5322,51.51
9482,60.1,standard_price,0.4615,67.13
9483,73.2,standard_price,0.3221,51.73
9484,54.3,standard_price,0.5266,49.98
9485,42.8,standard_price,0.6511,20.52
9486,55.7,aggressive_discount,0.4891,41.84
9487,63.3,standard_price,0.4259,39.14
9488,71.1,standard_price,0.3431,74.4
9489,36.2,standard_price,0.7152,12.64
9490,53.7,aggressive_discount,0.4667,47.51
9491,39.1,standard_price,0.6879,14.45
9492,62.8,aggressive_discount,0.5686,48.53
9493,39.6,aggressive_discount,0.3169,25.05
9494,50.9,standard_price,0.5645,36.21
9495,72.1,aggressive_discount,0.667,69.16
9496,54.4,standard_price,0.5255,37.89
9497,80.9,aggressive_discount,0.7485,57.29
9498,43.0,aggressive_discount,0.3509,33.07
9499,64.7,aggressive_discount,0.5894,55.72
9500,73.3,aggressive_discount,0.6789,60.19
9501,41.5,standard_price,0.6643,26.01
9502,41.9,aggressive_discount,0.3397,8.85
9503,73.9,aggressive_discount,0.6847,62.58
9504,70.8,aggressive_discount,0.6538,68.57
9505,18.4,standard_price,0.8484,0.0
9506,44.1,aggressive_discount,0.3623,20.01
9507,67.6,aggressive_discount,0.6206,67.64
9508,71.3,aggressive_discount,0.6589,72.84
9509,75.1,aggressive_discount,0.6962,53.17
9510,68.4,standard_price,0.371,68.04
9511,34.9,standard_price,0.727,26.49
9512,66.1,aggressive_discount,0.6046,43.99
9513,70.9,standard_price,0.3451,42.2
9514,18.2,standard_price,0.8495,10.99
9515,40.8,aggressive_discount,0.3287,6.04
9516,51.0,standard_price,0.5634,44.14
9517,36.1,aggressive_discount,0.2838,14.93
9518,58.0,standard_price,0.485,37.54
9519,81.5,standard_price,0.2465,72.06
9520,65.5,aggressive_discount,0.5981,54.46
9521,66.1,aggressive_discount,0.6046,56.69
9522,57.8,standard_price,0.4873,60.95
9523,85.9,aggressive_discount,0.7884,72.2
9524,51.6,aggressive_discount,0.4432,41.66
9525,64.3,standard_price,0.415,69.9
9526,73.1,standard_price,0.3231,70.22
9527,40.6,aggressive_discount,0.3267,22.43
9528,44.4,standard_price,0.6346,34.55
9529,56.4,standard_price,0.503,30.64
9530,63.3,standard_price,0.4259,60.23
9531,28.5,standard_price,0.7803,12.74
9532,25.5,standard_price,0.8026,9.49
9533,64.5,aggressive_discount,0.5872,58.88
9534,63.4,aggressive_discount,0.5752,54.52
9535,65.9,aggressive_discount,0.6024,53.43
9536,34.6,aggressive_discount,0.2703,19.28
9537,58.9,aggressive_discount,0.5251,33.86
9538,30.6,standard_price,0.7637,13.34
9539,39.2,standard_price,0.687,33.29
9540,36.7,standard_price,0.7106,31.16
9541,35.7,standard_price,0.7198,30.13
9542,0.0,standard_price,0.9276,0.0
9543,25.2,standard_price,0.8047,13.3
9544,51.9,standard_price,0.5534,47.98
9545,60.0,aggressive_discount,0.5374,37.09
9546,64.1,aggressive_discount,0.5829,56.95
9547,49.2,standard_price,0.5832,35.12
9548,24.8,standard_price,0.8075,12.39
9549,56.8,standard_price,0.4985,54.43
9550,65.7,aggressive_discount,0.6002,57.4
9551,80.9,aggressive_discount,0.7485,70.17
9552,56.6,standard_price,0.5007,32.07
9553,42.9,aggressive_discount,0.3499,23.04
9554,38.6,standard_price,0.6927,22.84
9555,34.1,aggressive_discount,0.2659,33.57
9556,37.6,standard_price,0.7022,23.98
9557,43.0,standard_price,0.6491,34.6
9558,58.6,standard_price,0.4783,53.38
9559,67.2,aggressive_discount,0.6163,70.38
9560,17.9,standard_price,0.8513,9.2
9561,37.5,standard_price,0.7032,19.54
9562,38.2,standard_price,0.6966,35.87
9563,15.4,standard_price,0.8649,0.0
9564,59.6,standard_price,0.467,57.26
9565,59.0,standard_price,0.4738,51.25
9566,43.7,aggressive_discount,0.3581,33.45
9567,53.8,aggressive_discount,0.4678,42.8
9568,45.1,aggressive_discount,0.3727,33.05
9569,44.5,aggressive_discount,0.3664,26.56
9570,70.8,standard_price,0.3462,59.92
9571,62.7,aggressive_discount,0.5675,65.44
9572,49.2,standard_price,0.5832,31.64
9573,40.3,aggressive_discount,0.3238,20.9
9574,62.4,standard_price,0.4359,38.91
9575,46.2,aggressive_discount,0.3844,20.59
9576,29.1,standard_price,0.7757,8.75
9577,25.1,standard_price,0.8054,10.07
9578,17.6,standard_price,0.853,0.0
9579,30.0,standard_price,0.7685,25.83
9580,42.7,aggressive_discount,0.3479,33.47
9581,34.4,standard_price,0.7315,24.74
9582,44.0,standard_price,0.6388,23.27
9583,75.5,aggressive_discount,0.7,65.39
9584,40.4,standard_price,0.6752,25.34
9585,30.2,standard_price,0.7669,9.52
9586,40.7,standard_price,0.6723,30.05
9587,57.5,standard_price,0.4906,41.51
9588,44.7,aggressive_discount,0.3685,37.17
9589,54.0,aggressive_discount,0.47,39.43
9590,69.6,aggressive_discount,0.6415,71.55
9591,56.3,standard_price,0.5041,43.54
9592,39.6,aggressive_discount,0.3169,32.43
9593,36.7,standard_price,0.7106,24.95
9594,54.3,aggressive_discount,0.4734,44.95
9595,83.8,standard_price,0.2278,59.81
9596,43.5,standard_price,0.6439,19.49
9597,64.1,aggressive_discount,0.5829,46.62
9598,19.8,standard_price,0.8401,7.63
9599,34.1,aggressive_discount,0.2659,20.44
9600,66.9,aggressive_discount,0.6131,74.67
9601,26.5,aggressive_discount,0.2046,15.69
9602,58.1,standard_price,0.4839,53.95
9603,36.8,aggressive_discount,0.2903,42.67
9604,100.0,aggressive_discount,0.8754,91.72
9605,14.9,standard_price,0.8676,11.38
9606,69.2,aggressive_discount,0.6374,55.46
9607,57.2,standard_price,0.494,49.52
9608,53.1,aggressive_discount,0.46,36.72
9609,65.6,aggressive_discount,0.5992,54.7
9610,41.4,aggressive_discount,0.3347,13.04
9611,82.3,aggressive_discount,0.7601,77.29
9612,31.4,standard_price,0.7571,13.25
9613,89.1,standard_price,0.1885,91.39
9614,27.5,standard_price,0.7879,14.35
9615,40.3,aggressive_discount,0.3238,30.29
9616,57.3,standard_price,0.4929,48.19
9617,45.7,standard_price,0.6209,36.07
9618,42.7,aggressive_discount,0.3479,23.35
9619,50.4,aggressive_discount,0.43,42.02
9620,33.5,standard_price,0.7393,13.87
9621,62.9,aggressive_discount,0.5697,54.88
9622,34.1,aggressive_discount,0.2659,9.02
9623,56.0,standard_price,0.5075,55.42
9624,68.0,standard_price,0.3752,58.8
9625,39.7,standard_price,0.6821,30.73
9626,63.9,standard_price,0.4193,51.39
9627,31.2,aggressive_discount,0.2412,13.04
9628,55.8,aggressive_discount,0.4903,43.5
9629,44.8,standard_price,0.6304,31.97
9630,40.5,aggressive_discount,0.3257,21.13
9631,42.4,aggressive_discount,0.3448,29.13
9632,48.4,standard_price,0.5919,34.42
9633,69.7,standard_price,0.3574,70.67
9634,10.3,standard_price,0.8896,0.0
9635,52.1,standard_price,0.5512,41.03
9636,60.3,standard_price,0.4592,61.17
9637,51.4,standard_price,0.559,42.21
9638,66.2,aggressive_discount,0.6056,60.24
9639,64.7,aggressive_discount,0.5894,58.1
9640,72.3,aggressive_discount,0.669,53.6
9641,57.8,standard_price,0.4873,48.65
9642,55.1,standard_price,0.5176,45.61
9643,79.4,aggressive_discount,0.7356,62.47
9644,59.4,standard_price,0.4693,65.1
9645,55.5,standard_price,0.5131,54.43
9646,71.7,aggressive_discount,0.663,59.18
9647,82.9,aggressive_discount,0.765,75.13
9648,78.9,aggressive_discount,0.7312,63.25
9649,46.7,standard_price,0.6103,32.8
9650,72.6,aggressive_discount,0.6719,57.41
9651,27.3,aggressive_discount,0.2106,18.95
9652,53.4,aggressive_discount,0.4633,39.81
9653,33.9,standard_price,0.7358,31.13
9654,87.1,aggressive_discount,0.7973,82.33
9655,33.0,standard_price,0.7436,24.08
9656,47.5,standard_price,0.6017,45.66
9657,58.8,standard_price,0.476,49.78
9658,34.9,aggressive_discount,0.273,31.16
9659,47.4,standard_price,0.6028,38.08
9660,56.9,standard_price,0.4974,50.46
9661,100.0,aggressive_discount,0.8754,82.23
9662,77.7,aggressive_discount,0.7204,61.84
9663,71.2,aggressive_discount,0.6579,62.11
9664,39.0,standard_price,0.6889,17.53
9665,31.9,standard_price,0.753,26.7
9666,24.7,standard_price,0.8082,8.09
9667,59.5,aggressive_discount,0.5318,57.05
9668,31.2,standard_price,0.7588,26.24
9669,86.3,aggressive_discount,0.7914,97.99
9670,75.7,aggressive_discount,0.7019,71.71
9671,45.9,standard_price,0.6188,38.19
9672,25.1,standard_price,0.8054,19.72
9673,73.4,aggressive_discount,0.6798,53.7
9674,53.4,aggressive_discount,0.4633,45.06
9675,71.7,aggressive_discount,0.663,57.42
9676,23.6,standard_price,0.8158,21.49
9677,40.8,aggressive_discount,0.3287,28.46
9678,71.1,aggressive_discount,0.6569,69.81
9679,16.8,standard_price,0.8574,6.6
9680,18.6,aggressive_discount,0.1528,6.79
9681,33.3,aggressive_discount,0.2589,28.0
9682,73.8,standard_price,0.3163,66.41
9683,51.9,aggressive_discount,0.4466,49.97
9684,70.8,aggressive_discount,0.6538,51.61
9685,30.0,standard_price,0.7685,17.53
9686,63.0,standard_price,0.4292,56.58
9687,73.1,aggressive_discount,0.6769,66.22
9688,53.0,aggressive_discount,0.4588,36.78
9689,66.2,aggressive_discount,0.6056,70.7
9690,17.2,standard_price,0.8552,16.23
9691,39.5,aggressive_discount,0.3159,40.45
9692,52.2,standard_price,0.5501,51.88
9693,48.5,standard_price,0.5909,36.31
9694,45.3,aggressive_discount,0.3748,38.86
9695,59.5,aggressive_discount,0.5318,42.44
9696,59.1,standard_price,0.4727,38.84
9697,42.7,aggressive_discount,0.3479,30.02
9698,54.7,aggressive_discount,0.4779,30.23
9699,96.7,aggressive_discount,0.8583,88.54
9700,30.4,standard_price,0.7653,30.02
9701,60.7,aggressive_discount,0.5453,58.32
9702,25.9,standard_price,0.7997,15.09
9703,31.3,aggressive_discount,0.242,17.58
9704,58.5,aggressive_discount,0.5206,52.16
9705,54.2,aggressive_discount,0.4723,36.67
9706,45.4,aggressive_discount,0.3759,34.67
9707,46.8,aggressive_discount,0.3908,45.45
9708,11.1,standard_price,0.886,0.0
9709,31.7,standard_price,0.7546,21.56
9710,0.7,standard_price,0.9254,0.0
9711,50.0,standard_price,0.5744,27.81
9712,68.6,aggressive_discount,0.6311,61.01
9713,64.3,aggressive_discount,0.585,56.89
9714,50.1,standard_price,0.5733,52.17
9715,84.0,aggressive_discount,0.7738,77.79
9716,52.8,standard_price,0.5434,35.5
9717,69.7,aggressive_discount,0.6426,64.23
9718,58.2,aggressive_discount,0.5172,56.87
9719,48.0,standard_price,0.5963,35.77
9720,75.2,aggressive_discount,0.6972,72.61
9721,42.1,standard_price,0.6582,7.45
9722,59.2,aggressive_discount,0.5285,61.26
9723,60.9,aggressive_discount,0.5475,36.75
9724,63.3,standard_price,0.4259,52.25
9725,29.0,standard_price,0.7764,21.06
9726,34.9,standard_price,0.727,38.02
9727,49.0,standard_price,0.5854,36.89
9728,32.9,standard_price,0.7445,22.76
9729,29.0,standard_price,0.7764,16.03
9730,47.5,standard_price,0.6017,34.35
9731,60.2,standard_price,0.4603,44.5
9732,39.1,standard_price,0.6879,13.18
9733,59.5,aggressive_discount,0.5318,43.73
9734,46.7,aggressive_discount,0.3897,42.07
9735,30.0,standard_price,0.7685,31.24
9736,66.9,aggressive_discount,0.6131,51.93
9737,46.6,standard_price,0.6114,33.85
9738,49.1,standard_price,0.5843,22.59
9739,26.1,aggressive_discount,0.2017,1.0
9740,66.8,standard_price,0.3879,58.57
9741,15.5,aggressive_discount,0.1356,3.43
9742,28.0,standard_price,0.7841,9.54
9743,82.6,aggressive_discount,0.7626,66.2
9744,58.6,aggressive_discount,0.5217,65.2
9745,21.8,standard_price,0.8276,0.0
9746,96.3,aggressive_discount,0.8561,93.39
9747,22.8,aggressive_discount,0.1789,14.14
9748,49.7,standard_price,0.5777,33.07
9749,60.5,aggressive_discount,0.543,59.3
9750,47.3,standard_price,0.6038,35.45
9751,78.1,aggressive_discount,0.724,74.59
9752,42.6,standard_price,0.6532,28.8
9753,92.4,aggressive_discount,0.8331,82.59
9754,77.7,aggressive_discount,0.7204,55.94
9755,30.5,standard_price,0.7645,15.77
9756,60.2,aggressive_discount,0.5397,46.36
9757,72.5,aggressive_discount,0.671,55.78
9758,26.4,standard_price,0.7961,4.8
9759,16.7,standard_price,0.858,17.07
9760,11.4,standard_price,0.8846,0.0
9761,58.2,aggressive_discount,0.5172,51.85
9762,52.0,aggressive_discount,0.4477,49.14
9763,26.7,standard_price,0.7939,27.89
9764,54.1,aggressive_discount,0.4712,44.42
9765,44.2,standard_price,0.6367,16.23
9766,48.0,standard_price,0.5963,36.48
9767,48.6,standard_price,0.5898,48.07
9768,53.6,aggressive_discount,0.4656,49.71
9769,38.4,standard_price,0.6947,22.17
9770,82.7,aggressive_discount,0.7634,75.51
9771,73.8,aggressive_discount,0.6837,72.0
9772,38.0,aggressive_discount,0.3015,19.39
9773,51.2,standard_price,0.5612,28.47
9774,40.0,standard_price,0.6792,37.13
9775,50.8,standard_price,0.5656,39.36
9776,60.0,standard_price,0.4626,39.45
9777,62.9,aggressive_discount,0.5697,51.2
9778,13.5,standard_price,0.8746,0.0
9779,56.8,aggressive_discount,0.5015,53.19
9780,46.9,aggressive_discount,0.3919,35.32
9781,55.6,standard_price,0.512,46.56
9782,83.0,aggressive_discount,0.7658,71.08
9783,49.7,aggressive_discount,0.4223,44.35
9784,53.2,aggressive_discount,0.4611,32.24
9785,59.3,aggressive_discount,0.5296,53.85
9786,31.5,standard_price,0.7563,25.31
9787,35.5,standard_price,0.7216,20.59
9788,49.2,aggressive_discount,0.4168,33.2
9789,26.1,aggressive_discount,0.2017,0.0
9790,57.4,standard_price,0.4918,41.01
9791,84.3,aggressive_discount,0.7762,88.72
9792,20.2,standard_price,0.8377,6.58
9793,94.4,standard_price,0.1547,75.5
9794,16.2,aggressive_discount,0.1393,0.0
9795,53.9,aggressive_discount,0.4689,50.55
9796,90.0,aggressive_discount,0.8176,89.63
9797,40.4,standard_price,0.6752,25.28
9798,35.2,standard_price,0.7243,33.22
9799,76.4,aggressive_discount,0.7085,59.05
9800,37.5,standard_price,0.7032,34.34
9801,53.1,aggressive_discount,0.46,50.83
9802,64.7,standard_price,0.4106,64.32
9803,44.2,aggressive_discount,0.3633,34.21
9804,67.1,standard_price,0.3847,71.29
9805,54.0,standard_price,0.53,46.15
9806,34.9,standard_price,0.727,21.7
9807,32.6,standard_price,0.7471,36.06
9808,27.3,aggressive_discount,0.2106,0.12
9809,98.4,aggressive_discount,0.8674,87.56
9810,55.2,standard_price,0.5165,39.46
9811,41.4,aggressive_discount,0.3347,30.24
9812,58.2,standard_price,0.4828,76.3
9813,17.9,standard_price,0.8513,0.0
9814,1.8,standard_price,0.9219,0.0
9815,54.8,aggressive_discount,0.479,40.14
9816,43.2,standard_price,0.647,35.49
9817,62.2,standard_price,0.4381,39.8
9818,10.6,standard_price,0.8883,7.39
9819,54.5,aggressive_discount,0.4756,42.87
9820,33.4,aggressive_discount,0.2598,16.38
9821,57.5,aggressive_discount,0.5094,36.88
9822,49.0,standard_price,0.5854,38.85
9823,24.1,standard_price,0.8124,11.7
9824,14.5,standard_price,0.8696,1.45
9825,34.4,standard_price,0.7315,33.95
9826,44.0,standard_price,0.6388,38.91
9827,65.4,aggressive_discount,0.597,55.46
9828,77.1,aggressive_discount,0.7149,66.09
9829,68.2,aggressive_discount,0.6269,64.99
9830,54.2,standard_price,0.5277,46.27
9831,90.6,aggressive_discount,0.8216,84.4
9832,54.2,aggressive_discount,0.4723,41.88
9833,81.6,aggressive_discount,0.7544,82.02
9834,71.5,aggressive_discount,0.6609,60.53
9835,36.5,aggressive_discount,0.2875,21.11
9836,30.4,standard_price,0.7653,29.66
9837,27.9,standard_price,0.7849,13.16
9838,29.9,standard_price,0.7693,14.53
9839,28.7,standard_price,0.7788,11.98
9840,41.2,standard_price,0.6673,49.82
9841,42.4,aggressive_discount,0.3448,31.94
9842,45.6,standard_price,0.622,34.38
9843,53.2,standard_price,0.5389,36.32
9844,73.3,aggressive_discount,0.6789,65.09
9845,13.7,standard_price,0.8736,16.4
9846,65.9,aggressive_discount,0.6024,53.8
9847,65.1,aggressive_discount,0.5938,45.13
9848,46.9,standard_price,0.6081,32.5
9849,39.7,aggressive_discount,0.3179,21.76
9850,32.6,standard_price,0.7471,18.81
9851,73.1,aggressive_discount,0.6769,48.81
9852,15.5,aggressive_discount,0.1356,6.19
9853,70.1,aggressive_discount,0.6467,68.91
9854,28.7,aggressive_discount,0.2212,8.53
9855,37.0,standard_price,0.7079,22.77
9856,64.1,standard_price,0.4171,52.62
9857,18.3,standard_price,0.849,7.06
9858,39.3,standard_price,0.686,29.71
9859,37.0,standard_price,0.7079,30.38
9860,52.7,standard_price,0.5445,35.14
9861,56.1,aggressive_discount,0.4936,48.83
9862,12.6,standard_price,0.879,0.0
9863,84.0,aggressive_discount,0.7738,74.48
9864,23.8,standard_price,0.8144,14.07
9865,19.1,standard_price,0.8443,2.05
9866,31.8,standard_price,0.7538,21.33
9867,60.9,standard_price,0.4525,46.62
9868,32.3,standard_price,0.7496,27.81
9869,85.0,aggressive_discount,0.7816,66.64
9870,69.4,aggressive_discount,0.6395,68.73
