session_id,user_engagement_score,arm,propensity,clicked
8657,51.8,variant_a,0.5545,0
8658,47.0,variant_a,0.6071,0
8659,70.0,variant_b,0.6457,1
8660,38.4,variant_a,0.6947,0
8661,43.6,variant_a,0.6429,0
8662,90.4,variant_b,0.8202,1
8663,66.1,variant_b,0.6046,1
8664,28.0,variant_a,0.7841,0
8665,62.2,variant_a,0.4381,1
8666,79.5,variant_b,0.7364,1
8667,61.2,variant_b,0.5508,1
8668,37.6,variant_b,0.2978,1
8669,48.1,variant_a,0.5952,0
8670,31.1,variant_b,0.2404,0
8671,50.5,variant_a,0.5689,1
8672,62.9,variant_a,0.4303,0
8673,48.7,variant_b,0.4113,0
8674,71.8,variant_b,0.664,1
8675,96.6,variant_b,0.8578,1
8676,64.1,variant_a,0.4171,1
8677,40.7,variant_a,0.6723,0
8678,50.3,variant_a,0.5711,1
8679,42.8,variant_a,0.6511,0
8680,40.7,variant_b,0.3277,1
8681,54.5,variant_a,0.5244,1
8682,55.3,variant_b,0.4846,1
8683,25.3,variant_a,0.804,0
8684,48.5,variant_b,0.4091,1
8685,37.3,variant_a,0.7051,1
8686,31.9,variant_a,0.753,0
8687,31.5,variant_a,0.7563,0
8688,62.9,variant_a,0.4303,1
8689,48.6,variant_a,0.5898,1
8690,81.0,variant_a,0.2507,1
8691,64.9,variant_a,0.4084,0
8692,24.1,variant_a,0.8124,0
8693,58.0,variant_b,0.515,0
8694,69.0,variant_a,0.3647,1
8695,21.7,variant_a,0.8283,0
8696,8.3,variant_a,0.8981,0
8697,54.6,variant_b,0.4768,1
8698,59.6,variant_a,0.467,0
8699,47.1,variant_b,0.394,0
8700,23.4,variant_a,0.8171,0
8701,48.9,variant_b,0.4135,0
8702,55.9,variant_b,0.4914,0
8703,18.2,variant_a,0.8495,0
8704,31.5,variant_b,0.2437,0
8705,19.6,variant_a,0.8413,0
8706,100.0,variant_b,0.8754,1
8707,36.9,variant_a,0.7088,0
8708,69.6,variant_b,0.6415,1
8709,50.0,variant_a,0.5744,1
8710,66.1,variant_a,0.3954,1
8711,16.4,variant_a,0.8596,0
8712,77.1,variant_b,0.7149,1
8713,62.9,variant_b,0.5697,1
8714,62.0,variant_a,0.4403,1
8715,37.4,variant_a,0.7041,0
8716,69.8,variant_b,0.6436,0
8717,41.7,variant_b,0.3377,0
8718,48.6,variant_a,0.5898,0
8719,17.6,variant_b,0.147,1
8720,47.6,variant_b,0.3994,0
8721,42.6,variant_a,0.6532,0
8722,66.9,variant_b,0.6131,1
8723,33.8,variant_a,0.7367,0
8724,14.9,variant_a,0.8676,0
8725,44.1,variant_a,0.6377,0
8726,60.9,variant_b,0.5475,1
8727,16.3,variant_a,0.8601,0
8728,80.7,variant_b,0.7468,1
8729,67.8,variant_b,0.6227,0
8730,47.2,variant_a,0.6049,1
8731,40.0,variant_b,0.3208,0
8732,8.6,variant_a,0.8969,0
8733,78.0,variant_b,0.7231,1
8734,23.3,variant_a,0.8178,0
8735,63.1,variant_a,0.4281,0
8736,60.7,variant_a,0.4547,1
8737,18.9,variant_a,0.8455,0
8738,62.5,variant_b,0.5653,0
8739,35.0,variant_a,0.7261,0
8740,66.2,variant_a,0.3944,1
8741,78.5,variant_b,0.7276,1
8742,22.8,variant_a,0.8211,0
8743,18.6,variant_a,0.8472,0
8744,36.8,variant_a,0.7097,0
8745,100.0,variant_b,0.8754,1
8746,46.1,variant_b,0.3833,0
8747,41.6,variant_b,0.3367,0
8748,56.2,variant_a,0.5052,0
8749,44.8,variant_a,0.6304,1
8750,64.1,variant_b,0.5829,0
8751,47.5,variant_a,0.6017,1
8752,40.3,variant_a,0.6762,0
8753,64.1,variant_b,0.5829,1
8754,57.4,variant_a,0.4918,0
8755,71.9,variant_b,0.665,1
8756,59.3,variant_a,0.4704,0
8757,71.9,variant_b,0.665,1
8758,25.8,variant_a,0.8004,0
8759,100.0,variant_b,0.8754,1
8760,64.8,variant_b,0.5905,0
8761,58.8,variant_a,0.476,1
8762,51.7,variant_b,0.4444,1
8763,27.2,variant_a,0.7902,0
8764,24.6,variant_a,0.8089,0
8765,25.1,variant_b,0.1946,0
8766,33.5,variant_b,0.2607,0
8767,67.1,variant_b,0.6153,0
8768,71.0,variant_a,0.3441,1
8769,31.3,variant_a,0.758,0
8770,49.5,variant_a,0.5799,1
8771,30.0,variant_a,0.7685,0
8772,44.0,variant_a,0.6388,1
8773,47.9,variant_a,0.5974,0
8774,21.0,variant_a,0.8327,0
8775,46.5,variant_a,0.6124,1
8776,77.6,variant_a,0.2805,0
8777,50.4,variant_a,0.57,0
8778,23.3,variant_a,0.8178,0
8779,48.0,variant_b,0.4037,1
8780,51.1,variant_b,0.4377,0
8781,46.9,variant_b,0.3919,0
8782,15.6,variant_a,0.8639,0
8783,56.0,variant_b,0.4925,1
8784,49.4,variant_b,0.419,1
8785,48.2,variant_a,0.5941,1
8786,68.1,variant_b,0.6259,0
8787,37.2,variant_a,0.706,0
8788,31.7,variant_b,0.2454,1
8789,79.0,variant_b,0.732,0
8790,53.5,variant_a,0.5356,1
8791,28.8,variant_a,0.778,0
8792,69.9,variant_b,0.6446,0
8793,57.5,variant_b,0.5094,1
8794,77.1,variant_b,0.7149,1
8795,30.7,variant_a,0.7629,0
8796,37.8,variant_a,0.7004,0
8797,41.9,variant_a,0.6603,0
8798,32.5,variant_a,0.7479,0
8799,25.3,variant_a,0.804,0
8800,69.1,variant_b,0.6363,1
8801,83.8,variant_b,0.7722,1
8802,100.0,variant_b,0.8754,1
8803,37.2,variant_a,0.706,0
8804,43.4,variant_b,0.355,0
8805,52.8,variant_a,0.5434,0
8806,37.7,variant_a,0.7013,0
8807,76.1,variant_a,0.2943,1
8808,50.2,variant_b,0.4278,1
8809,65.2,variant_b,0.5948,0
8810,50.5,variant_a,0.5689,0
8811,65.2,variant_b,0.5948,1
8812,47.7,variant_b,0.4005,0
8813,68.5,variant_a,0.3699,1
8814,57.2,variant_b,0.506,0
8815,34.6,variant_a,0.7297,0
8816,59.9,variant_b,0.5363,0
8817,10.6,variant_a,0.8883,0
8818,66.9,variant_b,0.6131,0
8819,53.6,variant_b,0.4656,1
8820,45.3,variant_a,0.6252,0
8821,27.7,variant_a,0.7864,0
8822,100.0,variant_b,0.8754,1
8823,66.9,variant_b,0.6131,1
8824,38.5,variant_a,0.6937,0
8825,51.7,variant_b,0.4444,1
8826,37.3,variant_a,0.7051,0
8827,46.8,variant_a,0.6092,0
8828,20.7,variant_a,0.8346,0
8829,55.9,variant_a,0.5086,1
8830,53.4,variant_a,0.5367,0
8831,43.7,variant_b,0.3581,1
8832,57.4,variant_b,0.5082,0
8833,68.9,variant_b,0.6343,0
8834,67.9,variant_a,0.3762,1
8835,52.8,variant_a,0.5434,0
8836,47.3,variant_a,0.6038,1
8837,41.4,variant_b,0.3347,0
8838,31.2,variant_a,0.7588,0
8839,81.6,variant_b,0.7544,0
8840,31.7,variant_a,0.7546,0
8841,59.6,variant_a,0.467,0
8842,76.6,variant_b,0.7103,0
8843,31.9,variant_a,0.753,0
8844,78.2,variant_b,0.7249,1
8845,22.6,variant_a,0.8224,0
8846,81.8,variant_b,0.756,1
8847,39.0,variant_b,0.3111,1
8848,59.3,variant_a,0.4704,0
8849,37.8,variant_a,0.7004,0
8850,92.3,variant_b,0.8325,1
8851,42.7,variant_a,0.6521,0
8852,53.2,variant_b,0.4611,1
8853,64.0,variant_a,0.4182,1
8854,51.8,variant_a,0.5545,1
8855,48.8,variant_a,0.5876,1
8856,41.5,variant_a,0.6643,0
8857,35.4,variant_a,0.7225,1
8858,39.7,variant_a,0.6821,0
8859,74.1,variant_b,0.6866,0
8860,76.7,variant_b,0.7113,1
8861,75.5,variant_a,0.3,0
8862,49.3,variant_a,0.5821,0
8863,63.1,variant_a,0.4281,0
8864,28.2,variant_a,0.7826,0
8865,53.9,variant_b,0.4689,0
8866,82.3,variant_a,0.2399,1
8867,77.3,variant_b,0.7168,1
8868,50.3,variant_a,0.5711,0
8869,95.3,variant_b,0.8505,1
8870,35.5,variant_a,0.7216,0
8871,58.5,variant_a,0.4794,1
8872,56.3,variant_b,0.4959,0
8873,21.0,variant_a,0.8327,0
8874,57.5,variant_a,0.4906,1
8875,32.8,variant_a,0.7454,0
8876,35.9,variant_a,0.718,0
8877,74.5,variant_b,0.6905,0
8878,46.9,variant_a,0.6081,1
8879,24.5,variant_a,0.8096,0
8880,70.9,variant_b,0.6549,1
8881,73.5,variant_b,0.6808,0
8882,81.4,variant_b,0.7527,1
8883,66.6,variant_a,0.3901,1
8884,37.1,variant_a,0.7069,0
8885,79.5,variant_a,0.2636,0
8886,49.0,variant_a,0.5854,0
8887,86.0,variant_b,0.7892,1
8888,80.0,variant_b,0.7408,1
8889,82.2,variant_b,0.7593,1
8890,59.4,variant_a,0.4693,0
8891,29.4,variant_a,0.7733,0
8892,59.0,variant_a,0.4738,0
8893,99.2,variant_b,0.8715,1
8894,58.2,variant_a,0.4828,1
8895,30.2,variant_a,0.7669,0
8896,30.3,variant_a,0.7661,1
8897,53.7,variant_b,0.4667,0
8898,74.2,variant_b,0.6876,0
8899,53.5,variant_a,0.5356,0
8900,69.6,variant_b,0.6415,1
8901,59.2,variant_a,0.4715,0
8902,51.6,variant_b,0.4432,1
8903,51.1,variant_b,0.4377,0
8904,80.6,variant_b,0.7459,1
8905,76.9,variant_a,0.2869,1
8906,98.8,variant_b,0.8694,1
8907,35.9,variant_a,0.718,0
8908,26.6,variant_a,0.7946,0
8909,35.1,variant_a,0.7252,0
8910,43.8,variant_a,0.6408,0
8911,28.5,variant_a,0.7803,0
8912,22.1,variant_a,0.8257,0
8913,32.2,variant_a,0.7504,0
8914,62.3,variant_b,0.563,1
8915,46.8,variant_a,0.6092,0
8916,65.1,variant_b,0.5938,1
8917,80.1,variant_b,0.7416,1
8918,39.3,variant_a,0.686,0
8919,66.5,variant_b,0.6089,1
8920,35.3,variant_a,0.7234,0
8921,68.4,variant_b,0.629,1
8922,40.8,variant_a,0.6713,0
8923,51.7,variant_a,0.5556,0
8924,31.3,variant_a,0.758,0
8925,64.8,variant_a,0.4095,0
8926,54.0,variant_a,0.53,1
8927,55.8,variant_a,0.5097,1
8928,19.7,variant_b,0.1593,1
8929,53.5,variant_b,0.4644,1
8930,47.6,variant_b,0.3994,0
8931,68.3,variant_b,0.628,1
8932,30.3,variant_a,0.7661,0
8933,49.1,variant_a,0.5843,0
8934,52.7,variant_a,0.5445,0
8935,71.5,variant_b,0.6609,1
8936,49.9,variant_b,0.4245,0
8937,73.5,variant_b,0.6808,1
8938,65.5,variant_a,0.4019,1
8939,45.3,variant_a,0.6252,0
8940,33.5,variant_a,0.7393,0
8941,70.1,variant_a,0.3533,1
8942,46.2,variant_a,0.6156,1
8943,60.9,variant_a,0.4525,0
8944,59.6,variant_b,0.533,0
8945,77.8,variant_b,0.7213,1
8946,68.6,variant_a,0.3689,0
8947,43.0,variant_b,0.3509,0
8948,46.8,variant_b,0.3908,0
8949,47.3,variant_b,0.3962,0
8950,18.9,variant_a,0.8455,0
8951,23.9,variant_b,0.1863,0
8952,56.9,variant_a,0.4974,0
8953,15.9,variant_a,0.8623,0
8954,46.5,variant_b,0.3876,0
8955,53.0,variant_a,0.5412,0
8956,29.2,variant_a,0.7749,1
8957,36.7,variant_a,0.7106,0
8958,41.2,variant_a,0.6673,0
8959,96.2,variant_b,0.8556,1
8960,88.0,variant_b,0.8038,1
8961,31.7,variant_b,0.2454,0
8962,45.8,variant_b,0.3801,0
8963,23.2,variant_a,0.8185,0
8964,23.3,variant_a,0.8178,0
8965,35.8,variant_a,0.7189,0
8966,45.4,variant_a,0.6241,1
8967,87.0,variant_a,0.2034,1
8968,63.8,variant_a,0.4204,1
8969,43.8,variant_a,0.6408,0
8970,37.3,variant_a,0.7051,0
8971,30.4,variant_a,0.7653,0
8972,67.4,variant_a,0.3815,1
8973,81.3,variant_b,0.7518,1
8974,30.6,variant_b,0.2363,0
8975,45.8,variant_b,0.3801,1
8976,79.8,variant_b,0.739,1
8977,63.9,variant_b,0.5807,0
8978,84.7,variant_b,0.7793,1
8979,94.7,variant_b,0.847,0
8980,70.9,variant_b,0.6549,1
8981,69.4,variant_a,0.3605,0
8982,51.7,variant_b,0.4444,1
8983,36.8,variant_a,0.7097,0
8984,49.4,variant_a,0.581,1
8985,53.1,variant_b,0.46,1
8986,45.3,variant_a,0.6252,0
8987,35.5,variant_a,0.7216,0
8988,60.1,variant_a,0.4615,0
8989,40.8,variant_a,0.6713,0
8990,64.3,variant_b,0.585,1
8991,41.1,variant_a,0.6683,1
8992,35.4,variant_a,0.7225,0
8993,93.8,variant_b,0.8417,0
8994,56.1,variant_a,0.5064,1
8995,24.3,variant_a,0.811,1
8996,32.3,variant_b,0.2504,0
8997,17.4,variant_a,0.8541,0
8998,51.7,variant_a,0.5556,0
8999,53.7,variant_b,0.4667,0
9000,24.2,variant_a,0.8117,0
9001,43.2,variant_b,0.353,1
9002,94.9,variant_b,0.8482,1
9003,69.9,variant_b,0.6446,0
9004,40.5,variant_a,0.6743,0
9005,39.0,variant_b,0.3111,1
9006,47.2,variant_a,0.6049,1
9007,85.5,variant_b,0.7854,1
9008,48.5,variant_b,0.4091,0
9009,11.2,variant_a,0.8855,0
9010,68.8,variant_b,0.6332,0
9011,54.1,variant_b,0.4712,1
9012,20.4,variant_a,0.8364,0
9013,35.6,variant_b,0.2793,0
9014,28.9,variant_a,0.7772,0
9015,0.0,variant_a,0.9276,0
9016,40.1,variant_a,0.6782,0
9017,50.1,variant_a,0.5733,1
9018,35.7,variant_a,0.7198,1
9019,54.3,variant_b,0.4734,1
9020,36.9,variant_b,0.2912,0
9021,6.7,variant_a,0.9045,0
9022,67.4,variant_b,0.6185,1
9023,17.9,variant_a,0.8513,0
9024,48.9,variant_a,0.5865,1
9025,46.8,variant_b,0.3908,0
9026,62.9,variant_b,0.5697,1
9027,18.7,variant_a,0.8466,0
9028,27.4,variant_b,0.2113,0
9029,81.4,variant_a,0.2473,0
9030,64.6,variant_b,0.5883,0
9031,36.8,variant_a,0.7097,1
9032,49.1,variant_a,0.5843,0
9033,24.9,variant_a,0.8068,0
9034,91.6,variant_a,0.1719,1
9035,67.5,variant_b,0.6195,1
9036,25.1,variant_a,0.8054,1
9037,55.6,variant_a,0.512,1
9038,43.9,variant_a,0.6398,0
9039,54.4,variant_b,0.4745,1
9040,35.8,variant_a,0.7189,1
9041,42.3,variant_a,0.6562,1
9042,61.4,variant_b,0.553,1
9043,47.3,variant_b,0.3962,1
9044,29.8,variant_a,0.7701,0
9045,43.1,variant_b,0.3519,0
9046,69.9,variant_b,0.6446,1
9047,54.1,variant_b,0.4712,0
9048,52.2,variant_a,0.5501,1
9049,63.2,variant_a,0.427,0
9050,42.3,variant_b,0.3438,0
9051,25.7,variant_a,0.8012,0
9052,27.6,variant_a,0.7872,0
9053,55.2,variant_a,0.5165,1
9054,46.8,variant_a,0.6092,1
9055,42.8,variant_a,0.6511,1
9056,62.9,variant_b,0.5697,1
9057,85.3,variant_a,0.2161,1
9058,31.2,variant_a,0.7588,1
9059,41.3,variant_b,0.3337,1
9060,50.5,variant_a,0.5689,0
9061,36.2,variant_a,0.7152,0
9062,45.2,variant_a,0.6262,0
9063,55.9,variant_b,0.4914,1
9064,19.9,variant_a,0.8395,0
9065,57.2,variant_a,0.494,1
9066,19.1,variant_a,0.8443,0
9067,38.2,variant_b,0.3034,0
9068,37.3,variant_a,0.7051,0
9069,41.2,variant_a,0.6673,0
9070,26.6,variant_a,0.7946,0
9071,44.8,variant_a,0.6304,0
9072,37.8,variant_a,0.7004,1
9073,18.4,variant_a,0.8484,0
9074,11.6,variant_a,0.8837,0
9075,48.9,variant_b,0.4135,0
9076,43.0,variant_a,0.6491,0
9077,76.3,variant_b,0.7075,1
9078,31.2,variant_a,0.7588,0
9079,33.5,variant_a,0.7393,0
9080,63.2,variant_a,0.427,1
9081,32.3,variant_a,0.7496,0
9082,53.3,variant_b,0.4622,0
9083,93.9,variant_a,0.1577,1
9084,90.2,variant_b,0.8189,1
9085,60.8,variant_a,0.4536,0
9086,51.5,variant_b,0.4421,0
9087,57.0,variant_a,0.4963,1
9088,35.0,variant_a,0.7261,0
9089,40.7,variant_a,0.6723,1
9090,91.1,variant_b,0.8248,1
9091,67.9,variant_b,0.6238,0
9092,44.8,variant_a,0.6304,0
9093,43.4,variant_a,0.645,0
9094,64.7,variant_b,0.5894,1
9095,49.9,variant_a,0.5755,1
9096,33.6,variant_a,0.7385,0
9097,43.3,variant_a,0.646,0
9098,19.0,variant_a,0.8449,0
9099,29.1,variant_a,0.7757,0
9100,72.7,variant_a,0.3271,1
9101,41.4,variant_a,0.6653,0
9102,65.8,variant_a,0.3987,1
9103,3.0,variant_a,0.918,0
9104,58.6,variant_b,0.5217,0
9105,49.9,variant_b,0.4245,1
9106,34.5,variant_a,0.7306,1
9107,64.5,variant_a,0.4128,1
9108,33.0,variant_a,0.7436,0
9109,41.0,variant_a,0.6693,0
9110,66.5,variant_a,0.3911,1
9111,35.0,variant_b,0.2739,0
9112,37.7,variant_a,0.7013,0
9113,66.5,variant_a,0.3911,1
9114,51.2,variant_b,0.4388,1
9115,51.6,variant_b,0.4432,0
9116,36.7,variant_a,0.7106,0
9117,62.6,variant_a,0.4336,0
9118,15.0,variant_a,0.867,0
9119,50.2,variant_b,0.4278,1
9120,67.5,variant_a,0.3805,1
9121,34.4,variant_b,0.2685,0
9122,29.3,variant_a,0.7741,0
9123,49.2,variant_a,0.5832,0
9124,58.1,variant_a,0.4839,0
9125,50.0,variant_a,0.5744,0
9126,62.9,variant_b,0.5697,1
9127,44.9,variant_a,0.6294,0
9128,14.9,variant_a,0.8676,0
9129,30.4,variant_a,0.7653,0
9130,51.4,variant_a,0.559,1
9131,46.3,variant_b,0.3854,0
9132,63.6,variant_b,0.5774,0
9133,46.6,variant_a,0.6114,0
9134,80.2,variant_b,0.7425,1
9135,34.3,variant_b,0.2677,0
9136,18.6,variant_a,0.8472,0
9137,52.7,variant_a,0.5445,1
9138,41.1,variant_a,0.6683,0
9139,37.3,variant_a,0.7051,0
9140,26.8,variant_a,0.7931,0
9141,27.7,variant_b,0.2136,0
9142,59.8,variant_b,0.5352,1
9143,33.5,variant_a,0.7393,1
9144,32.0,variant_a,0.7521,1
9145,76.6,variant_b,0.7103,1
9146,18.6,variant_a,0.8472,0
9147,24.7,variant_b,0.1918,0
9148,64.2,variant_a,0.4161,1
9149,47.9,variant_a,0.5974,1
9150,40.8,variant_b,0.3287,0
9151,61.4,variant_a,0.447,0
9152,47.9,variant_a,0.5974,0
9153,62.7,variant_a,0.4325,0
9154,75.0,variant_b,0.6953,1
9155,44.5,variant_a,0.6336,0
9156,78.0,variant_b,0.7231,1
9157,69.8,variant_b,0.6436,0
9158,25.6,variant_a,0.8019,0
9159,31.3,variant_a,0.758,0
9160,29.0,variant_a,0.7764,0
9161,41.2,variant_a,0.6673,0
9162,43.5,variant_b,0.3561,0
9163,43.2,variant_a,0.647,1
9164,67.3,variant_b,0.6174,1
9165,1.8,variant_a,0.9219,0
9166,34.1,variant_a,0.7341,0
9167,48.8,variant_a,0.5876,1
9168,37.8,variant_a,0.7004,1
9169,34.8,variant_a,0.7279,1
9170,52.4,variant_b,0.4521,1
9171,43.8,variant_a,0.6408,0
9172,45.5,variant_b,0.377,0
9173,36.5,variant_a,0.7125,1
9174,9.6,variant_a,0.8926,0
9175,41.6,variant_a,0.6633,0
9176,41.8,variant_a,0.6613,0
9177,69.0,variant_a,0.3647,0
9178,71.1,variant_b,0.6569,1
9179,65.3,variant_b,0.5959,1
9180,57.3,variant_b,0.5071,1
9181,43.6,variant_a,0.6429,0
9182,63.6,variant_b,0.5774,1
9183,25.2,variant_b,0.1953,1
9184,79.8,variant_a,0.261,1
9185,50.4,variant_a,0.57,1
9186,78.9,variant_b,0.7312,1
9187,63.5,variant_a,0.4237,1
9188,67.4,variant_a,0.3815,1
9189,73.8,variant_b,0.6837,0
9190,50.8,variant_b,0.4344,1
9191,50.8,variant_a,0.5656,0
9192,23.4,variant_a,0.8171,0
9193,37.6,variant_b,0.2978,1
9194,60.4,variant_a,0.4581,0
9195,28.3,variant_b,0.2181,0
9196,75.8,variant_b,0.7029,1
9197,71.1,variant_b,0.6569,0
9198,35.7,variant_a,0.7198,0
9199,6.0,variant_a,0.9072,0
9200,27.3,variant_b,0.2106,0
9201,63.0,variant_a,0.4292,0
9202,58.8,variant_a,0.476,1
9203,50.0,variant_b,0.4256,1
9204,38.1,variant_a,0.6975,0
9205,14.1,variant_a,0.8716,0
9206,61.4,variant_b,0.553,0
9207,17.5,variant_a,0.8535,0
9208,55.9,variant_a,0.5086,1
9209,30.0,variant_a,0.7685,0
9210,41.8,variant_b,0.3387,0
9211,41.5,variant_a,0.6643,0
9212,45.9,variant_b,0.3812,0
9213,50.3,variant_b,0.4289,0
9214,45.0,variant_a,0.6283,0
9215,90.1,variant_b,0.8182,1
9216,49.0,variant_a,0.5854,0
9217,60.5,variant_b,0.543,0
9218,63.6,variant_b,0.5774,0
9219,86.0,variant_a,0.2108,1
9220,50.0,variant_b,0.4256,0
9221,32.5,variant_a,0.7479,1
9222,34.5,variant_b,0.2694,0
9223,13.5,variant_a,0.8746,0
9224,61.8,variant_a,0.4425,0
9225,32.1,variant_b,0.2487,0
9226,90.8,variant_a,0.1771,1
9227,29.5,variant_a,0.7725,1
9228,42.4,variant_b,0.3448,0
9229,75.2,variant_b,0.6972,1
9230,8.7,variant_b,0.1035,0
9231,39.2,variant_a,0.687,0
9232,53.9,variant_b,0.4689,0
9233,14.1,variant_a,0.8716,0
9234,48.9,variant_a,0.5865,1
9235,58.2,variant_b,0.5172,1
9236,60.2,variant_a,0.4603,1
9237,11.8,variant_a,0.8828,0
9238,57.0,variant_b,0.5037,1
9239,76.0,variant_a,0.2953,1
9240,42.7,variant_a,0.6521,1
9241,52.5,variant_a,0.5467,0
9242,40.2,variant_b,0.3228,1
9243,32.3,variant_a,0.7496,0
9244,64.0,variant_b,0.5818,1
9245,57.6,variant_b,0.5105,1
9246,65.8,variant_a,0.3987,1
9247,37.1,variant_a,0.7069,0
9248,21.2,variant_a,0.8315,0
9249,60.9,variant_b,0.5475,0
9250,23.9,variant_a,0.8137,0
9251,54.6,variant_a,0.5232,1
9252,48.3,variant_b,0.407,0
9253,56.6,variant_b,0.4993,0
9254,22.0,variant_b,0.1736,0
9255,36.3,variant_a,0.7143,0
9256,23.0,variant_a,0.8198,0
9257,58.6,variant_b,0.5217,0
9258,47.8,variant_a,0.5984,0
9259,50.1,variant_b,0.4267,0
9260,61.9,variant_a,0.4414,0
9261,59.9,variant_a,0.4637,0
9262,48.2,variant_a,0.5941,1
9263,28.0,variant_a,0.7841,0
9264,53.5,variant_b,0.4644,1
9265,38.5,variant_a,0.6937,0
9266,71.7,variant_a,0.337,1
9267,41.2,variant_a,0.6673,0
9268,40.7,variant_a,0.6723,0
9269,50.0,variant_a,0.5744,0
9270,40.7,variant_a,0.6723,0
9271,46.1,variant_a,0.6167,1
9272,36.2,variant_a,0.7152,0
9273,59.4,variant_b,0.5307,1
9274,63.7,variant_b,0.5785,1
9275,56.4,variant_a,0.503,1
9276,59.1,variant_a,0.4727,0
9277,17.3,variant_a,0.8546,1
9278,66.1,variant_a,0.3954,1
9279,37.9,variant_b,0.3006,1
9280,27.5,variant_a,0.7879,0
9281,65.0,variant_b,0.5927,0
9282,56.2,variant_a,0.5052,1
9283,60.8,variant_a,0.4536,0
9284,32.8,variant_a,0.7454,1
9285,40.2,variant_a,0.6772,0
9286,60.1,variant_b,0.5385,1
9287,56.9,variant_a,0.4974,1
9288,49.4,variant_a,0.581,0
9289,55.2,variant_b,0.4835,1
9290,28.4,variant_a,0.7811,0
9291,71.0,variant_a,0.3441,1
9292,64.3,variant_b,0.585,0
9293,37.6,variant_a,0.7022,0
9294,69.7,variant_a,0.3574,1
9295,60.2,variant_a,0.4603,1
9296,30.1,variant_a,0.7677,0
9297,87.1,variant_b,0.7973,1
9298,54.5,variant_b,0.4756,0
9299,44.0,variant_b,0.3612,0
9300,57.5,variant_b,0.5094,0
9301,0.8,variant_b,0.0749,0
9302,31.5,variant_b,0.2437,0
9303,44.6,variant_a,0.6325,0
9304,53.0,variant_a,0.5412,1
9305,94.2,variant_b,0.8441,1
9306,57.6,variant_a,0.4895,0
9307,53.6,variant_a,0.5344,1
9308,77.7,variant_b,0.7204,1
9309,11.0,variant_a,0.8865,0
9310,35.7,variant_a,0.7198,1
9311,48.0,variant_a,0.5963,0
9312,63.4,variant_a,0.4248,0
9313,54.3,variant_a,0.5266,0
9314,28.2,variant_a,0.7826,0
9315,56.3,variant_a,0.5041,0
9316,59.1,variant_a,0.4727,0
9317,42.1,variant_a,0.6582,0
9318,49.9,variant_a,0.5755,0
9319,47.4,variant_a,0.6028,1
9320,68.0,variant_a,0.3752,0
9321,75.0,variant_b,0.6953,1
9322,47.2,variant_a,0.6049,1
9323,33.2,variant_b,0.2581,1
9324,52.6,variant_a,0.5456,1
9325,69.9,variant_b,0.6446,0
9326,30.5,variant_b,0.2355,0
9327,51.2,variant_a,0.5612,1
9328,27.2,variant_b,0.2098,0
9329,43.5,variant_b,0.3561,1
9330,34.5,variant_a,0.7306,1
9331,64.6,variant_b,0.5883,1
9332,26.4,variant_a,0.7961,0
9333,25.2,variant_a,0.8047,0
9334,57.9,variant_b,0.5139,1
9335,12.5,variant_a,0.8795,0
9336,27.7,variant_a,0.7864,1
9337,38.9,variant_a,0.6899,0
9338,73.0,variant_b,0.6759,1
9339,47.6,variant_a,0.6006,1
9340,44.1,variant_a,0.6377,1
9341,3.7,variant_a,0.9156,0
9342,63.1,variant_a,0.4281,0
9343,44.5,variant_b,0.3664,0
9344,16.6,variant_a,0.8585,0
9345,37.3,variant_b,0.2949,0
9346,34.8,variant_a,0.7279,0
9347,37.1,variant_a,0.7069,1
9348,52.4,variant_b,0.4521,0
9349,41.8,variant_b,0.3387,0
9350,37.6,variant_a,0.7022,0
9351,58.5,variant_b,0.5206,0
9352,41.5,variant_b,0.3357,0
9353,66.4,variant_b,0.6078,0
9354,58.6,variant_a,0.4783,1
9355,71.2,variant_b,0.6579,1
9356,18.1,variant_a,0.8501,0
9357,33.9,variant_a,0.7358,0
9358,45.4,variant_b,0.3759,0
9359,47.3,variant_b,0.3962,0
9360,49.7,variant_a,0.5777,0
9361,64.7,variant_a,0.4106,0
9362,31.6,variant_a,0.7555,0
9363,51.8,variant_a,0.5545,0
9364,31.0,variant_a,0.7604,0
9365,67.2,variant_b,0.6163,1
9366,77.8,variant_b,0.7213,1
9367,55.2,variant_a,0.5165,0
9368,55.4,variant_b,0.4858,0
9369,38.4,variant_a,0.6947,1
9370,64.3,variant_a,0.415,1
9371,23.5,variant_a,0.8165,0
9372,0.6,variant_a,0.9257,0
9373,81.5,variant_b,0.7535,1
9374,41.4,variant_a,0.6653,0
9375,63.7,variant_a,0.4215,1
9376,25.3,variant_a,0.804,1
9377,44.7,variant_b,0.3685,1
9378,62.8,variant_a,0.4314,0
9379,41.2,variant_b,0.3327,0
9380,39.7,variant_a,0.6821,0
9381,40.1,variant_b,0.3218,0
9382,67.7,variant_b,0.6216,0
9383,81.8,variant_b,0.756,1
9384,66.6,variant_a,0.3901,1
9385,70.7,variant_b,0.6528,1
9386,29.0,variant_a,0.7764,0
9387,5.9,variant_a,0.9076,0
9388,22.2,variant_a,0.8251,0
9389,55.1,variant_b,0.4824,1
9390,45.8,variant_b,0.3801,1
9391,64.4,variant_a,0.4139,1
9392,46.3,variant_a,0.6146,0
9393,35.3,variant_a,0.7234,0
9394,32.9,variant_b,0.2555,0
9395,61.1,variant_a,0.4503,0
