ticket_id,urgency_score,complexity_score,cluster_run1,cluster_run2
9128,91.1,83.5,3,0
9129,74.7,100.0,0,0
9130,31.5,16.6,1,1
9131,42.6,34.3,1,1
9132,59.7,28.3,1,1
9133,29.6,39.6,2,2
9134,70.4,100.0,0,0
9135,83.1,54.6,3,3
9136,73.6,83.3,0,0
9137,92.8,100.0,0,0
9138,32.6,38.4,2,2
9139,70.2,79.6,0,0
9140,85.3,96.2,0,0
9141,44.3,100.0,0,0
9142,43.4,30.2,1,1
9143,77.5,100.0,0,0
9144,37.4,39.0,2,2
9145,83.1,61.0,3,3
9146,91.1,68.0,3,0
9147,77.4,92.6,0,0
9148,61.9,100.0,0,0
9149,45.5,16.9,1,1
9150,78.5,65.8,3,3
9151,62.7,72.8,0,3
9152,72.5,96.8,0,0
9153,77.2,71.1,3,0
9154,49.2,13.2,1,1
9155,57.2,46.9,1,3
9156,53.6,14.4,1,1
9157,89.0,52.6,3,3
9158,98.9,85.4,3,0
9159,75.7,53.0,3,3
9160,37.4,35.9,2,2
9161,42.7,22.2,1,1
9162,66.8,76.6,0,0
9163,43.4,38.9,1,2
9164,62.0,98.4,0,0
9165,92.0,79.0,3,0
9166,83.3,100.0,0,0
9167,60.4,87.3,0,0
9168,74.5,82.1,0,0
9169,34.2,0.8,1,1
9170,20.9,26.7,2,2
9171,47.3,10.0,1,1
9172,43.2,17.7,1,1
9173,68.4,90.9,0,0
9174,67.6,78.3,0,0
9175,72.9,80.8,0,0
9176,60.5,24.5,1,1
9177,98.9,59.1,3,0
9178,73.6,97.9,0,0
9179,42.9,32.3,1,1
9180,46.2,27.5,1,1
9181,74.3,80.5,0,0
9182,36.6,45.3,2,2
9183,42.6,31.8,1,1
9184,59.6,19.4,1,1
9185,20.7,55.1,2,2
9186,41.8,78.4,0,2
9187,82.2,59.7,3,3
9188,56.5,70.6,0,3
9189,67.8,52.9,3,3
9190,59.0,31.8,1,1
9191,70.7,55.7,3,3
9192,12.3,36.6,2,2
9193,56.3,66.7,0,3
9194,44.3,15.9,1,1
9195,64.3,32.3,1,3
9196,46.6,67.4,2,3
9197,67.6,86.7,0,0
9198,76.1,71.9,3,0
9199,67.7,87.9,0,0
9200,51.8,50.6,1,3
9201,82.4,70.2,3,0
9202,27.0,16.8,2,1
9203,36.3,18.8,1,1
9204,26.1,33.3,2,2
9205,45.1,24.6,1,1
9206,45.9,26.1,1,1
9207,41.9,25.6,1,1
9208,66.7,78.8,0,0
9209,21.2,30.5,2,2
9210,31.8,26.8,2,1
9211,40.5,21.9,1,1
9212,51.6,21.3,1,1
9213,49.4,61.8,2,3
9214,65.7,63.1,3,3
9215,85.5,82.0,3,0
9216,100.0,88.6,3,0
9217,100.0,38.7,3,3
9218,30.6,51.0,2,2
9219,50.7,69.4,0,3
9220,78.7,34.6,3,3
9221,21.6,7.3,1,1
9222,30.4,27.1,2,1
9223,29.9,62.2,2,2
9224,33.7,0.0,1,1
9225,53.7,39.7,1,1
9226,99.1,61.8,3,0
9227,61.4,100.0,0,0
9228,1.7,22.3,2,2
9229,30.0,61.3,2,2
9230,0.0,41.7,2,2
9231,100.0,100.0,0,0
9232,85.2,84.4,0,0
9233,54.8,40.3,1,3
9234,29.9,44.0,2,2
9235,33.2,0.0,1,1
9236,64.0,92.5,0,0
9237,71.4,68.5,3,3
9238,29.7,20.6,2,1
9239,76.8,54.0,3,3
9240,30.0,32.2,2,2
9241,22.2,37.7,2,2
9242,40.9,29.3,1,1
9243,96.9,73.6,3,0
9244,68.5,40.7,1,3
9245,32.0,24.6,2,1
9246,92.3,100.0,0,0
9247,69.0,98.2,0,0
9248,87.0,91.2,0,0
9249,79.1,65.3,3,3
9250,43.7,42.6,2,2
9251,53.3,68.3,0,3
9252,50.7,47.8,1,3
9253,42.8,42.5,2,2
9254,100.0,100.0,0,0
9255,70.9,68.7,3,3
9256,100.0,96.8,3,0
9257,26.6,11.6,1,1
9258,67.2,44.8,1,3
9259,76.6,100.0,0,0
9260,16.4,0.0,1,1
9261,39.7,12.1,1,1
9262,81.5,17.6,1,3
9263,57.5,100.0,0,0
9264,79.2,54.7,3,3
9265,42.3,31.1,1,1
9266,51.0,91.1,0,0
9267,72.4,61.5,3,3
9268,61.2,77.4,0,3
9269,76.7,79.0,0,0
9270,63.1,36.3,1,3
9271,63.9,33.3,1,3
9272,36.0,42.7,2,2
9273,27.2,54.8,2,2
9274,71.3,64.5,3,3
9275,37.1,32.8,2,1
9276,78.1,91.2,0,0
9277,38.5,26.9,1,1
9278,54.0,55.7,2,3
9279,73.0,92.3,0,0
9280,60.1,82.4,0,0
9281,56.3,36.6,1,1
9282,49.1,0.0,1,1
9283,73.5,19.1,1,1
9284,24.8,42.2,2,2
9285,70.8,86.9,0,0
9286,59.2,8.6,1,1
9287,52.5,37.6,1,1
9288,91.8,95.2,0,0
9289,27.9,8.7,1,1
9290,81.5,74.9,3,0
9291,30.5,33.0,2,2
9292,36.2,39.1,2,2
9293,48.3,25.8,1,1
9294,44.6,47.2,2,2
9295,83.1,53.1,3,3
9296,43.1,96.0,0,0
9297,100.0,81.8,3,0
9298,75.1,74.4,3,0
9299,45.3,45.8,2,2
9300,80.8,100.0,0,0
9301,67.7,65.8,3,3
9302,86.1,82.5,3,0
9303,80.7,77.8,3,0
9304,67.7,67.2,3,3
9305,75.4,53.4,3,3
9306,80.0,88.9,0,0
9307,65.1,100.0,0,0
9308,76.2,49.2,3,3
9309,23.4,2.6,1,1
9310,29.7,33.2,2,2
9311,50.2,54.0,2,3
9312,63.1,42.4,1,3
9313,39.1,20.3,1,1
9314,31.7,29.9,2,1
9315,41.3,21.9,1,1
9316,28.1,21.0,2,1
9317,92.6,65.9,3,0
9318,66.2,66.8,3,3
9319,56.1,13.7,1,1
9320,26.2,32.1,2,2
9321,9.1,44.5,2,2
9322,80.3,74.1,3,0
9323,100.0,76.6,3,0
9324,41.4,29.6,1,1
9325,69.6,74.5,0,0
9326,75.1,57.1,3,3
9327,47.0,59.4,2,2
9328,82.0,75.3,3,0
9329,46.0,42.1,1,2
9330,11.9,37.4,2,2
9331,65.1,67.4,0,3
9332,28.6,65.4,2,2
9333,76.3,100.0,0,0
9334,81.6,73.1,3,0
9335,59.7,74.8,0,3
9336,56.4,45.7,1,3
9337,38.7,90.2,0,2
9338,21.5,25.2,2,2
9339,85.5,66.9,3,0
9340,66.1,81.6,0,0
9341,41.2,38.8,2,2
9342,87.8,79.6,3,0
9343,70.9,79.5,0,0
9344,80.1,100.0,0,0
9345,41.0,52.6,2,2
9346,22.9,21.4,2,1
9347,46.6,42.1,1,2
9348,73.4,75.6,0,0
9349,35.2,61.1,2,2
9350,0.0,52.2,2,2
9351,85.2,54.7,3,3
9352,59.5,64.7,0,3
9353,79.5,78.0,3,0
9354,94.7,71.5,3,0
9355,49.4,39.4,1,1
9356,37.7,46.3,2,2
9357,70.3,77.8,0,0
9358,26.9,61.9,2,2
9359,51.2,26.6,1,1
9360,38.5,55.7,2,2
9361,38.9,19.3,1,1
9362,87.2,66.6,3,0
9363,36.2,25.2,1,1
9364,39.6,64.6,2,2
9365,19.4,0.0,1,1
9366,42.0,58.5,2,2
9367,23.7,23.8,2,1
9368,50.2,39.3,1,1
9369,32.4,10.5,1,1
9370,45.1,9.7,1,1
9371,76.6,73.3,3,0
9372,84.0,54.2,3,3
9373,41.5,33.4,1,1
9374,73.2,82.1,0,0
9375,9.0,50.8,2,2
9376,100.0,95.2,3,0
9377,53.2,72.9,0,3
9378,99.0,77.8,3,0
9379,42.7,29.0,1,1
9380,41.1,14.7,1,1
9381,67.8,62.1,3,3
9382,74.5,62.4,3,3
9383,30.0,51.5,2,2
9384,53.5,59.6,2,3
9385,41.2,51.0,2,2
9386,54.5,24.5,1,1
9387,43.8,28.6,1,1
9388,83.9,80.7,3,0
9389,71.0,36.9,1,3
9390,34.8,47.7,2,2
9391,62.9,90.3,0,0
9392,23.1,23.2,2,1
9393,52.4,35.5,1,1
9394,75.8,100.0,0,0
9395,100.0,64.0,3,0
9396,44.5,40.9,1,2
9397,17.7,35.7,2,2
9398,48.2,8.0,1,1
9399,50.9,34.2,1,1
9400,52.1,87.4,0,0
9401,80.9,100.0,0,0
9402,80.6,68.8,3,0
9403,30.8,0.0,1,1
9404,59.4,42.3,1,3
9405,95.5,71.1,3,0
9406,67.3,91.5,0,0
9407,56.8,74.4,0,3
9408,83.5,90.1,0,0
9409,90.8,100.0,0,0
9410,66.2,70.4,0,3
9411,47.0,42.7,1,2
9412,51.0,25.0,1,1
9413,95.2,72.5,3,0
9414,36.4,55.6,2,2
9415,34.9,79.5,2,2
9416,79.5,76.9,3,0
9417,33.1,26.9,2,1
9418,11.8,0.2,2,1
9419,33.1,47.7,2,2
9420,90.6,96.0,0,0
9421,69.7,15.8,1,1
9422,50.1,100.0,0,0
9423,9.5,50.6,2,2
9424,87.5,62.8,3,3
9425,97.1,90.8,3,0
9426,42.8,56.4,2,2
9427,72.7,99.6,0,0
9428,16.4,35.9,2,2
9429,43.8,50.2,2,2
9430,44.6,41.0,1,2
9431,25.0,36.6,2,2
9432,38.3,65.7,2,2
9433,41.5,28.6,1,1
9434,95.1,93.0,3,0
9435,90.8,72.6,3,0
9436,55.2,67.2,0,3
9437,58.0,32.3,1,1
9438,64.8,73.4,0,3
9439,47.2,12.7,1,1
9440,77.3,62.5,3,3
9441,83.6,66.7,3,0
9442,71.1,100.0,0,0
9443,33.6,30.8,2,1
9444,39.7,30.6,1,1
9445,80.7,79.2,3,0
9446,30.1,51.2,2,2
9447,87.9,77.8,3,0
9448,85.6,58.1,3,3
9449,85.3,65.2,3,0
9450,37.1,49.4,2,2
9451,78.3,100.0,0,0
9452,37.0,29.7,1,1
9453,23.4,33.2,2,2
9454,76.8,84.9,0,0
9455,73.3,6.6,1,1
9456,48.9,29.8,1,1
9457,95.0,93.5,0,0
9458,50.7,53.1,2,3
9459,42.7,67.1,2,2
9460,81.3,68.8,3,0
9461,55.0,78.0,0,3
9462,19.6,55.2,2,2
9463,56.2,43.0,1,3
9464,93.0,99.7,0,0
9465,100.0,44.3,3,3
9466,53.8,59.3,2,3
9467,96.5,82.1,3,0
9468,92.1,41.4,3,3
9469,59.5,73.1,0,3
9470,90.4,92.9,0,0
9471,38.4,42.7,2,2
9472,58.9,100.0,0,0
9473,96.5,77.7,3,0
9474,79.2,66.3,3,3
9475,43.8,46.6,2,2
9476,60.4,19.7,1,1
9477,40.3,47.2,2,2
9478,89.3,100.0,0,0
9479,33.6,18.1,1,1
9480,56.5,87.4,0,0
9481,82.0,84.1,0,0
9482,61.5,50.2,1,3
9483,76.8,93.2,0,0
9484,64.0,46.5,1,3
9485,46.5,83.5,0,3
9486,76.5,76.0,3,0
9487,69.0,79.7,0,0
9488,43.9,13.5,1,1
9489,41.5,48.5,2,2
9490,33.4,24.8,1,1
9491,66.2,75.9,0,0
9492,57.1,27.8,1,1
9493,88.2,94.3,0,0
9494,16.3,21.2,2,1
9495,47.9,30.2,1,1
9496,55.6,58.1,2,3
9497,67.5,69.4,0,3
9498,83.8,89.1,0,0
9499,89.0,64.1,3,0
9500,25.6,31.6,2,2
9501,38.7,41.2,2,2
9502,85.0,67.6,3,0
9503,88.8,96.2,0,0
9504,99.2,69.0,3,0
9505,82.4,100.0,0,0
9506,27.3,44.9,2,2
9507,53.3,81.0,0,3
9508,53.3,87.4,0,0
9509,72.2,73.4,0,0
9510,45.6,17.3,1,1
9511,77.0,70.2,3,0
9512,77.5,72.1,3,0
9513,70.7,91.4,0,0
9514,66.1,39.9,1,3
9515,59.4,55.0,3,3
9516,57.6,53.2,1,3
9517,39.1,35.9,2,2
9518,35.3,25.1,1,1
9519,86.8,80.8,3,0
9520,69.0,81.6,0,0
9521,50.9,33.0,1,1
9522,67.8,89.6,0,0
9523,91.1,82.9,3,0
9524,34.7,44.2,2,2
9525,56.9,87.7,0,0
9526,65.7,19.6,1,1
9527,79.9,93.5,0,0
9528,69.5,70.2,0,3
9529,99.5,74.1,3,0
9530,38.2,6.0,1,1
9531,75.2,78.3,0,0
9532,49.1,46.4,1,2
9533,100.0,60.6,3,0
9534,35.8,23.4,1,1
9535,60.0,100.0,0,0
9536,56.8,79.6,0,3
9537,41.8,71.5,2,2
9538,32.7,49.7,2,2
9539,49.0,93.4,0,0
9540,87.1,100.0,0,0
9541,37.0,16.4,1,1
9542,51.4,45.3,1,3
9543,100.0,79.2,3,0
9544,21.6,16.8,2,1
9545,64.6,28.7,1,1
9546,65.7,56.4,3,3
9547,49.9,37.6,1,1
9548,75.0,81.8,0,0
9549,43.1,26.9,1,1
9550,74.6,68.4,3,3
9551,73.5,89.9,0,0
9552,100.0,58.1,3,0
9553,5.7,35.4,2,2
9554,69.0,60.9,3,3
9555,28.0,55.1,2,2
9556,77.5,72.5,3,0
9557,77.1,87.9,0,0
9558,45.8,28.8,1,1
9559,90.1,93.6,0,0
9560,100.0,83.1,3,0
9561,94.8,81.0,3,0
9562,35.7,25.3,1,1
9563,84.3,98.9,0,0
9564,87.2,79.9,3,0
9565,57.3,90.6,0,0
9566,97.2,79.0,3,0
9567,80.0,99.6,0,0
9568,23.6,48.8,2,2
9569,45.8,61.7,2,2
9570,69.3,34.8,1,3
9571,73.7,98.3,0,0
9572,100.0,50.7,3,3
9573,61.1,38.6,1,3
9574,56.4,44.9,1,3
9575,80.2,100.0,0,0
9576,72.7,61.8,3,3
9577,17.2,6.3,2,1
9578,58.4,8.0,1,1
9579,85.2,86.9,0,0
9580,100.0,62.3,3,0
9581,82.1,93.3,0,0
9582,79.8,100.0,0,0
9583,71.7,95.1,0,0
9584,69.9,65.9,3,3
9585,51.7,33.3,1,1
9586,31.8,9.3,1,1
9587,74.2,65.3,3,3
9588,67.3,100.0,0,0
9589,44.5,47.2,2,2
9590,53.0,32.1,1,1
9591,97.3,100.0,0,0
9592,62.6,35.8,1,3
9593,31.3,36.4,2,2
9594,77.0,63.9,3,3
9595,31.8,34.1,2,2
9596,21.8,48.4,2,2
9597,95.2,61.2,3,0
9598,68.3,51.0,3,3
9599,43.0,54.8,2,2
9600,36.1,42.5,2,2
9601,25.0,20.2,2,1
9602,37.4,23.5,1,1
9603,73.3,54.9,3,3
9604,49.8,12.4,1,1
9605,83.0,92.6,0,0
9606,28.9,50.7,2,2
9607,55.4,20.7,1,1
9608,28.4,2.5,1,1
9609,70.5,60.5,3,3
9610,47.9,58.8,2,2
9611,43.7,8.7,1,1
9612,50.9,98.8,0,0
9613,79.2,72.5,3,0
9614,16.4,28.7,2,2
9615,45.5,42.7,2,2
9616,31.7,11.8,1,1
9617,63.4,93.0,0,0
9618,57.7,81.1,0,0
9619,98.2,86.1,3,0
9620,43.9,7.2,1,1
9621,57.6,49.5,1,3
9622,67.0,43.1,1,3
9623,45.6,34.1,1,1
9624,69.8,56.4,3,3
9625,81.5,97.7,0,0
9626,76.2,100.0,0,0
9627,38.2,43.1,2,2
9628,78.4,78.8,0,0
9629,42.9,14.1,1,1
9630,29.1,17.3,1,1
9631,64.8,76.3,0,0
9632,67.0,26.5,1,1
9633,32.6,39.2,2,2
9634,91.8,57.4,3,3
9635,47.8,26.8,1,1
9636,41.9,12.6,1,1
9637,95.1,69.3,3,0
9638,65.4,100.0,0,0
9639,56.8,65.6,0,3
9640,53.1,53.8,2,3
9641,73.7,1.8,1,1
9642,76.3,79.0,0,0
9643,69.7,82.9,0,0
9644,36.9,38.4,2,2
9645,41.9,25.3,1,1
9646,61.5,94.5,0,0
9647,46.6,53.6,2,2
9648,80.3,82.1,0,0
9649,64.4,100.0,0,0
9650,37.7,43.6,2,2
9651,24.2,35.0,2,2
9652,92.0,90.3,3,0
9653,37.3,20.1,1,1
9654,69.2,73.7,0,3
9655,86.0,90.3,0,0
9656,78.8,45.8,3,3
9657,92.1,93.0,0,0
9658,56.8,57.8,3,3
9659,39.7,59.2,2,2
9660,35.4,17.2,1,1
9661,63.8,80.4,0,0
9662,68.8,57.1,3,3
9663,96.0,76.9,3,0
9664,54.0,48.1,1,3
9665,37.6,54.7,2,2
9666,64.4,71.0,0,3
9667,30.4,46.2,2,2
9668,72.6,76.1,0,0
9669,89.9,81.1,3,0
9670,67.8,100.0,0,0
9671,88.9,68.4,3,0
9672,33.6,8.4,1,1
9673,53.2,38.8,1,1
9674,14.1,44.3,2,2
9675,25.5,62.6,2,2
9676,38.2,70.2,2,2
9677,56.2,64.7,0,3
9678,30.5,48.1,2,2
9679,82.0,69.1,3,0
9680,25.4,28.9,2,2
9681,58.3,83.9,0,0
9682,30.3,22.2,2,1
9683,87.8,88.8,0,0
9684,81.8,100.0,0,0
9685,89.5,74.7,3,0
9686,51.8,91.0,0,0
9687,67.7,63.4,3,3
9688,83.5,86.1,0,0
9689,39.7,12.5,1,1
9690,79.4,78.0,3,0
9691,43.4,39.6,2,2
9692,39.1,52.4,2,2
9693,59.1,10.5,1,1
9694,45.1,42.3,2,2
9695,100.0,61.0,3,0
9696,26.3,26.5,2,1
9697,40.0,41.8,2,2
9698,36.9,46.2,2,2
9699,63.3,68.3,0,3
9700,57.8,21.7,1,1
9701,84.0,83.5,0,0
9702,99.2,60.2,3,0
9703,33.4,30.2,2,1
9704,96.8,63.1,3,0
9705,56.7,41.0,1,3
9706,6.1,46.6,2,2
9707,92.4,73.5,3,0
9708,34.6,36.3,2,2
9709,57.4,38.9,1,3
9710,34.9,67.9,2,2
9711,89.2,77.1,3,0
9712,34.3,40.7,2,2
9713,45.0,70.3,2,2
9714,41.0,50.3,2,2
9715,68.4,79.1,0,0
9716,81.5,73.6,3,0
9717,48.6,58.3,2,3
9718,98.0,79.3,3,0
9719,82.5,98.4,0,0
9720,76.7,83.1,0,0
9721,24.8,26.9,2,2
9722,83.8,29.6,3,3
9723,54.4,68.6,0,3
9724,38.5,14.3,1,1
9725,78.8,80.6,0,0
9726,80.4,81.6,0,0
9727,56.4,39.4,1,3
9728,59.5,88.8,0,0
9729,72.7,43.0,3,3
9730,93.0,79.5,3,0
9731,57.5,35.3,1,1
9732,16.8,38.6,2,2
9733,16.0,33.6,2,2
9734,58.9,66.4,0,3
9735,77.3,67.1,3,3
9736,51.3,10.3,1,1
9737,20.8,64.9,2,2
9738,31.6,4.8,1,1
9739,63.4,45.9,1,3
9740,67.9,13.8,1,1
9741,77.6,67.8,3,3
9742,100.0,85.2,3,0
9743,90.5,100.0,0,0
9744,43.4,29.8,1,1
9745,74.9,73.6,3,0
9746,33.6,2.7,1,1
9747,29.4,50.4,2,2
9748,44.7,45.9,2,2
9749,100.0,76.4,3,0
9750,30.6,22.5,2,1
9751,82.0,86.4,0,0
9752,64.9,79.5,0,0
9753,33.6,50.4,2,2
9754,100.0,64.9,3,0
9755,70.9,100.0,0,0
9756,78.3,69.2,3,0
9757,44.3,12.7,1,1
9758,19.7,45.0,2,2
9759,57.3,91.9,0,0
9760,24.2,39.4,2,2
9761,72.5,100.0,0,0
9762,76.2,100.0,0,0
9763,35.9,43.0,2,2
9764,69.6,74.7,0,0
9765,11.2,38.4,2,2
9766,56.9,13.6,1,1
9767,55.1,99.1,0,0
9768,79.3,69.4,3,0
9769,90.9,97.3,0,0
9770,65.8,100.0,0,0
9771,80.0,65.8,3,3
9772,44.3,37.6,1,1
9773,53.4,74.6,0,3
9774,28.3,18.1,1,1
9775,88.4,100.0,0,0
9776,75.3,90.6,0,0
9777,45.0,45.2,2,2
9778,23.9,53.8,2,2
9779,72.6,89.8,0,0
9780,25.1,28.8,2,2
9781,50.8,0.0,1,1
9782,100.0,81.4,3,0
9783,65.2,58.1,3,3
9784,69.5,73.4,0,3
9785,52.4,98.8,0,0
9786,18.9,60.5,2,2
9787,45.4,51.9,2,2
9788,49.7,25.3,1,1
9789,35.7,40.9,2,2
9790,12.8,12.3,2,1
9791,33.7,21.9,1,1
9792,72.6,82.9,0,0
9793,83.5,53.7,3,3
9794,95.0,65.6,3,0
9795,72.4,95.3,0,0
9796,53.3,64.6,0,3
9797,30.6,21.5,1,1
9798,78.7,83.9,0,0
9799,72.4,95.5,0,0
9800,59.3,82.9,0,0
9801,68.4,100.0,0,0
9802,76.6,73.5,3,0
9803,87.1,76.8,3,0
9804,72.7,81.4,0,0
9805,68.8,98.9,0,0
9806,47.3,75.0,0,3
9807,77.6,82.9,0,0
9808,42.1,24.8,1,1
9809,53.7,59.6,2,3
9810,45.5,38.3,1,1
9811,24.2,46.5,2,2
9812,40.9,40.5,2,2
9813,85.5,100.0,0,0
9814,70.6,60.8,3,3
9815,75.7,81.7,0,0
9816,28.9,40.5,2,2
9817,67.8,51.7,3,3
9818,78.1,49.8,3,3
9819,59.3,91.7,0,0
9820,39.6,19.5,1,1
9821,72.2,53.1,3,3
9822,81.3,100.0,0,0
9823,15.4,44.2,2,2
9824,52.7,17.2,1,1
9825,69.3,39.9,1,3
9826,75.4,100.0,0,0
9827,51.6,31.1,1,1
9828,32.6,33.2,2,2
9829,43.5,94.7,0,0
9830,13.7,50.3,2,2
9831,64.8,55.2,3,3
9832,39.4,31.5,1,1
9833,62.3,38.0,1,3
9834,52.0,26.2,1,1
9835,16.7,42.7,2,2
9836,28.0,30.2,2,2
9837,46.8,35.5,1,1
9838,39.2,50.8,2,2
9839,81.0,83.4,0,0
9840,21.7,34.1,2,2
9841,70.4,55.3,3,3
9842,36.5,10.2,1,1
9843,65.5,100.0,0,0
9844,84.2,63.4,3,3
9845,40.8,60.2,2,2
9846,81.8,66.8,3,3
9847,87.3,98.7,0,0
9848,32.7,40.0,2,2
9849,65.1,76.5,0,0
9850,68.0,64.0,3,3
9851,72.5,94.0,0,0
9852,40.3,63.8,2,2
9853,53.3,82.4,0,3
9854,87.8,64.3,3,0
9855,51.5,39.3,1,1
9856,73.9,81.6,0,0
9857,37.6,36.8,2,2
9858,73.8,96.3,0,0
9859,40.7,29.9,1,1
9860,43.2,32.4,1,1
9861,61.4,85.8,0,0
9862,80.5,88.1,0,0
9863,27.8,30.0,2,2
9864,26.7,31.0,2,2
9865,12.2,11.6,2,1
9866,45.5,29.1,1,1
9867,67.3,63.1,3,3
9868,66.6,100.0,0,0
9869,67.3,60.1,3,3
9870,58.5,78.9,0,3
9871,44.1,18.1,1,1
9872,20.2,22.5,2,1
9873,74.7,58.9,3,3
9874,33.5,58.0,2,2
9875,91.8,86.9,3,0
9876,55.2,33.6,1,1
9877,32.6,30.0,2,1
9878,100.0,100.0,0,0
9879,97.7,73.7,3,0
9880,33.7,30.3,2,1
9881,100.0,82.1,3,0
9882,74.3,60.5,3,3
9883,68.6,89.7,0,0
9884,16.5,20.7,2,1
9885,98.5,65.8,3,0
9886,94.9,100.0,0,0
9887,58.4,61.9,0,3
9888,16.7,45.0,2,2
9889,46.3,42.4,1,2
9890,76.4,77.8,0,0
9891,74.9,79.8,0,0
9892,44.4,32.2,1,1
9893,45.0,9.3,1,1
9894,54.0,42.7,1,3
9895,92.6,74.0,3,0
9896,38.5,47.5,2,2
9897,64.2,68.8,0,3
9898,58.6,43.9,1,3
9899,43.0,29.6,1,1
9900,97.0,96.7,0,0
9901,41.4,11.2,1,1
9902,87.6,76.7,3,0
9903,64.0,85.4,0,0
9904,83.6,88.1,0,0
9905,27.7,63.9,2,2
9906,8.7,20.2,2,2
9907,79.0,78.2,3,0
9908,80.4,52.7,3,3
9909,90.7,83.7,3,0
9910,48.8,13.8,1,1
9911,74.4,85.5,0,0
9912,73.3,42.9,3,3
9913,73.3,100.0,0,0
9914,66.2,86.5,0,0
9915,80.0,44.8,3,3
9916,88.9,55.1,3,3
9917,51.3,56.7,2,3
9918,79.7,78.5,3,0
9919,69.3,71.8,0,3
9920,47.9,51.7,2,2
9921,73.3,77.5,0,0
9922,59.2,60.3,3,3
9923,54.9,55.6,2,3
9924,51.0,28.5,1,1
9925,87.3,65.8,3,0
9926,39.3,41.8,2,2
9927,80.5,66.0,3,3
9928,38.8,33.2,2,1
9929,35.9,34.7,2,2
9930,28.8,26.4,2,1
9931,85.2,92.7,0,0
9932,89.5,71.9,3,0
9933,80.8,57.2,3,3
9934,24.4,39.0,2,2
9935,45.8,68.2,2,2
9936,29.3,38.6,2,2
9937,16.3,43.5,2,2
9938,100.0,87.2,3,0
9939,73.0,75.1,0,0
9940,70.4,76.4,0,0
9941,73.1,71.8,3,0
9942,52.5,47.4,1,3
9943,64.8,51.8,3,3
9944,77.1,68.6,3,3
9945,50.4,0.4,1,1
9946,77.5,96.9,0,0
9947,78.6,100.0,0,0
9948,17.3,31.8,2,2
9949,76.3,71.7,3,0
9950,17.0,36.9,2,2
9951,55.0,5.1,1,1
9952,54.1,39.4,1,1
9953,38.7,37.4,2,2
9954,39.2,49.5,2,2
9955,42.7,19.5,1,1
9956,47.5,39.7,1,1
9957,45.2,14.8,1,1
9958,49.9,65.0,2,3
9959,29.9,39.1,2,2
9960,99.1,88.4,3,0
9961,71.5,43.8,3,3
9962,76.2,56.3,3,3
9963,42.8,0.0,1,1
9964,87.6,74.8,3,0
9965,76.9,68.6,3,3
9966,49.0,12.3,1,1
9967,72.0,66.9,3,3
9968,71.2,58.2,3,3
9969,41.5,15.6,1,1
9970,83.3,41.4,3,3
9971,47.1,10.3,1,1
9972,45.0,23.5,1,1
9973,74.5,71.1,3,0
9974,49.5,40.7,1,1
9975,17.5,61.1,2,2
9976,33.7,0.0,1,1
9977,76.6,62.7,3,3
9978,65.0,100.0,0,0
9979,70.9,72.6,0,3
9980,33.4,19.8,1,1
9981,67.4,40.8,1,3
9982,11.2,59.5,2,2
9983,48.1,48.0,2,2
9984,42.4,29.8,1,1
9985,63.6,91.1,0,0
9986,57.9,75.5,0,3
9987,67.0,33.2,1,3
9988,69.0,44.0,3,3
9989,41.3,26.1,1,1
9990,93.5,64.9,3,0
9991,56.6,21.1,1,1
9992,41.4,30.2,1,1
9993,38.8,11.0,1,1
9994,87.7,63.5,3,3
9995,86.4,82.6,3,0
9996,25.7,31.0,2,2
9997,100.0,91.0,3,0
9998,68.2,75.2,0,0
9999,62.5,53.3,3,3
10000,27.3,48.2,2,2
10001,89.8,98.6,0,0
10002,32.0,24.2,2,1
10003,64.3,34.7,1,3
10004,73.6,83.0,0,0
10005,50.9,57.8,2,3
10006,50.1,41.0,1,1
10007,53.2,16.8,1,1
10008,84.5,70.6,3,0
10009,19.4,29.4,2,2
10010,54.4,93.1,0,0
10011,92.4,67.7,3,0
10012,42.4,4.5,1,1
10013,68.0,76.7,0,0
10014,72.3,59.1,3,3
10015,72.2,73.1,0,0
10016,100.0,98.1,0,0
10017,46.5,42.4,1,2
10018,4.8,36.7,2,2
10019,8.1,60.4,2,2
10020,20.0,12.1,2,1
10021,15.0,24.9,2,2
10022,69.8,17.3,1,1
10023,100.0,63.5,3,0
10024,57.4,74.6,0,3
10025,14.7,21.0,2,2
10026,32.9,23.2,1,1
10027,92.6,82.7,3,0
10028,28.5,37.5,2,2
10029,100.0,72.3,3,0
10030,53.4,25.5,1,1
10031,41.7,70.8,2,2
10032,67.3,94.7,0,0
10033,66.6,100.0,0,0
10034,52.0,90.0,0,0
10035,94.6,80.6,3,0
10036,41.1,37.9,2,2
10037,37.0,10.3,1,1
10038,75.8,85.3,0,0
10039,50.5,23.5,1,1
10040,60.4,80.7,0,0
10041,100.0,55.5,3,3
10042,24.6,61.2,2,2
10043,22.6,48.7,2,2
10044,60.7,84.6,0,0
10045,29.8,24.3,2,1
10046,81.8,81.3,0,0
10047,46.6,18.5,1,1
10048,96.3,100.0,0,0
10049,77.7,80.0,0,0
10050,37.2,28.8,1,1
10051,81.2,85.9,0,0
10052,100.0,69.9,3,0
10053,33.1,19.9,1,1
10054,86.2,77.9,3,0
10055,29.1,22.1,2,1
10056,64.6,47.8,1,3
10057,7.0,24.7,2,2
10058,71.9,50.1,3,3
