order_id,order_date,customer_segment,channel,order_value
9622,2025-10-25,returning,marketplace,94.98
9623,2025-02-18,returning,app,65.64
9624,2024-09-24,new,marketplace,75.0
9625,2025-07-27,new,web,73.63
9626,2025-02-10,new,web,56.15
9627,2025-02-04,vip,marketplace,43.13
9628,2025-02-03,returning,web,60.16
9629,2025-12-28,returning,web,44.4
9630,2024-12-03,vip,app,83.17
9631,2025-12-22,new,app,49.59
9632,2024-11-08,returning,web,68.51
9633,2025-08-05,vip,app,115.11
9634,2024-09-10,returning,web,64.96
9635,2024-08-10,new,app,29.82
9636,2025-02-12,returning,app,49.01
9637,2024-04-07,returning,app,45.29
9638,2024-04-13,returning,web,53.68
9639,2025-11-07,new,web,98.45
9640,2025-12-02,returning,app,76.99
9641,2025-06-08,returning,marketplace,45.2
9642,2024-01-06,returning,marketplace,116.55
9643,2025-02-14,returning,web,71.02
9644,2025-08-02,new,web,73.31
9645,2025-02-14,new,app,75.07
9646,2025-08-16,returning,web,29.13
9647,2025-12-07,new,marketplace,41.54
9648,2025-04-07,new,app,37.3
9649,2024-02-04,returning,marketplace,59.56
9650,2024-04-19,returning,marketplace,96.02
9651,2025-03-09,new,marketplace,43.36
9652,2024-12-14,new,app,37.58
9653,2025-09-27,new,marketplace,95.52
9654,2025-05-14,vip,app,34.33
9655,2024-08-10,new,web,55.48
9656,2024-09-04,returning,web,91.29
9657,2024-03-08,returning,app,75.06
9658,2025-01-12,new,marketplace,41.6
9659,2024-09-21,returning,web,35.64
9660,2024-05-21,returning,marketplace,82.73
9661,2024-02-15,returning,web,84.78
9662,2025-07-03,new,marketplace,62.0
9663,2024-11-27,new,marketplace,52.08
9664,2025-09-17,returning,web,81.78
9665,2024-02-10,returning,marketplace,134.37
9666,2024-02-15,returning,web,56.72
9667,2025-11-15,returning,app,58.06
9668,2025-05-01,new,web,49.31
9669,2025-11-05,returning,web,68.05
9670,2024-07-04,new,app,31.34
9671,2024-12-05,new,marketplace,34.54
9672,2024-11-28,vip,web,56.03
9673,2025-01-16,new,web,41.67
9674,2025-02-21,vip,app,37.05
9675,2025-09-06,new,marketplace,57.66
9676,2024-11-26,new,web,76.02
9677,2025-06-30,returning,app,42.58
9678,2025-09-17,returning,marketplace,39.47
9679,2024-05-02,returning,app,37.28
9680,2024-11-06,new,app,60.35
9681,2024-11-17,returning,app,101.69
9682,2024-09-16,vip,marketplace,56.13
9683,2024-10-04,vip,app,44.21
9684,2024-09-07,returning,web,90.43
9685,2025-10-08,new,web,65.59
9686,2025-09-01,new,app,62.43
9687,2024-07-06,vip,app,84.32
9688,2024-12-02,vip,web,90.87
9689,2025-03-31,vip,marketplace,63.98
9690,2025-02-18,new,web,22.06
9691,2024-10-08,vip,marketplace,41.94
9692,2024-10-26,new,app,33.15
9693,2024-02-07,returning,app,91.38
9694,2025-01-01,new,web,44.28
9695,2025-09-08,vip,marketplace,56.15
9696,2024-02-24,new,marketplace,26.28
9697,2024-01-15,returning,marketplace,66.29
9698,2025-12-14,new,marketplace,92.52
9699,2024-12-04,new,app,46.55
9700,2024-08-28,new,app,45.44
9701,2024-02-11,returning,marketplace,132.64
9702,2025-04-08,new,web,40.34
9703,2025-06-04,returning,marketplace,48.2
9704,2024-07-09,new,marketplace,84.13
9705,2025-03-28,returning,web,84.4
9706,2025-04-12,returning,marketplace,36.67
9707,2025-03-15,returning,marketplace,94.84
9708,2025-08-10,new,marketplace,75.59
9709,2025-11-05,new,app,54.37
9710,2025-09-09,returning,app,39.56
9711,2024-11-30,returning,marketplace,48.63
9712,2025-12-26,returning,app,157.04
9713,2025-05-28,new,app,40.67
9714,2025-04-07,new,web,53.64
9715,2025-05-27,new,app,54.73
9716,2024-04-06,returning,marketplace,82.22
9717,2024-03-07,new,marketplace,34.71
9718,2025-07-18,new,marketplace,199.52
9719,2024-08-13,new,marketplace,31.65
9720,2025-11-11,returning,marketplace,71.15
9721,2025-01-23,vip,app,158.31
9722,2024-09-05,returning,marketplace,81.02
9723,2024-03-07,new,app,50.45
9724,2025-02-26,returning,web,105.69
9725,2025-10-08,vip,app,91.03
9726,2025-11-04,returning,web,60.68
9727,2025-08-29,new,app,91.72
9728,2024-11-06,new,web,62.86
9729,2025-03-28,returning,app,111.14
9730,2024-12-25,vip,app,32.21
9731,2024-11-07,new,app,30.47
9732,2024-04-14,returning,app,87.89
9733,2024-01-31,returning,marketplace,45.32
9734,2024-09-18,new,marketplace,21.39
9735,2024-03-05,returning,marketplace,35.85
9736,2024-12-17,returning,marketplace,138.97
9737,2024-09-11,new,web,68.94
9738,2025-02-15,returning,app,85.77
9739,2025-03-27,new,app,46.75
9740,2024-12-06,returning,web,86.2
9741,2024-03-21,returning,app,56.63
9742,2025-10-15,returning,marketplace,76.73
9743,2024-02-03,new,web,73.67
9744,2025-01-08,returning,app,60.08
9745,2024-09-15,returning,web,81.98
9746,2025-04-15,new,marketplace,56.14
9747,2024-12-02,vip,app,43.63
9748,2025-07-03,returning,marketplace,113.7
9749,2025-04-05,new,app,41.14
9750,2025-04-19,vip,web,61.29
9751,2024-01-18,vip,marketplace,35.84
9752,2024-01-01,new,marketplace,62.34
9753,2024-02-03,new,app,41.02
9754,2025-01-02,new,web,45.56
9755,2024-11-07,new,app,36.15
9756,2024-03-24,returning,marketplace,98.3
9757,2024-11-26,vip,marketplace,44.91
9758,2024-07-06,new,app,27.97
9759,2025-12-30,vip,marketplace,83.48
9760,2024-07-03,returning,app,46.22
9761,2025-10-09,returning,app,62.79
9762,2025-02-18,returning,web,64.64
9763,2024-11-17,returning,web,45.79
9764,2024-12-01,returning,app,55.37
9765,2024-01-13,new,app,77.74
9766,2025-02-27,returning,app,94.74
9767,2025-10-11,returning,marketplace,44.28
9768,2025-11-14,vip,marketplace,27.93
9769,2025-07-21,vip,marketplace,114.55
9770,2024-05-26,new,app,104.65
9771,2024-07-19,new,web,88.87
9772,2025-06-24,new,web,62.45
9773,2024-09-12,returning,app,45.56
9774,2025-12-26,new,web,31.04
9775,2024-11-02,new,marketplace,47.9
9776,2025-08-26,returning,web,98.6
9777,2024-12-26,returning,app,71.19
9778,2025-10-30,returning,web,65.87
9779,2024-02-23,returning,web,34.85
9780,2024-08-16,new,web,46.24
9781,2025-06-28,returning,web,86.93
9782,2025-01-09,returning,app,49.57
9783,2024-04-26,new,app,21.21
9784,2025-12-28,returning,marketplace,39.79
9785,2024-07-29,returning,web,56.93
9786,2025-04-22,new,marketplace,48.52
9787,2025-03-08,new,app,86.39
9788,2025-10-17,new,marketplace,89.82
9789,2025-10-20,new,marketplace,66.18
9790,2025-02-03,returning,marketplace,51.29
9791,2024-05-30,new,web,55.53
9792,2024-10-11,returning,marketplace,110.27
9793,2024-11-24,returning,app,50.39
9794,2025-04-17,returning,web,70.1
9795,2024-01-23,returning,web,84.59
9796,2025-03-21,returning,app,98.31
9797,2025-12-20,new,app,89.01
9798,2024-04-21,returning,marketplace,44.9
9799,2024-04-26,vip,web,32.95
9800,2025-02-08,new,web,45.32
9801,2025-09-23,new,web,46.82
9802,2025-08-27,returning,web,93.23
9803,2024-02-25,new,web,93.37
9804,2025-05-17,new,app,122.57
9805,2025-11-29,new,app,27.34
9806,2024-10-01,new,web,87.49
9807,2025-09-21,new,web,38.02
9808,2024-04-28,new,marketplace,72.04
9809,2024-11-01,returning,app,42.66
9810,2025-10-12,new,web,67.8
9811,2024-10-20,returning,app,29.36
9812,2024-09-18,returning,web,22.61
9813,2024-08-07,returning,marketplace,64.0
9814,2024-11-07,new,web,146.35
9815,2025-02-16,returning,marketplace,77.44
9816,2025-12-22,returning,web,89.04
9817,2025-06-27,new,app,44.86
9818,2024-03-24,new,app,70.34
9819,2025-11-26,returning,web,18.82
9820,2024-10-07,new,marketplace,30.26
9821,2025-06-21,returning,marketplace,28.79
9822,2024-01-10,returning,web,36.91
9823,2025-06-30,new,marketplace,56.71
9824,2025-03-21,returning,marketplace,70.96
9825,2024-06-10,returning,app,64.54
9826,2025-11-05,returning,web,31.04
9827,2024-12-11,returning,marketplace,54.1
9828,2025-11-22,new,marketplace,60.36
9829,2025-03-06,returning,marketplace,66.51
9830,2024-11-08,new,app,124.17
9831,2025-12-20,returning,web,67.57
9832,2025-11-18,new,marketplace,37.97
9833,2025-12-25,returning,marketplace,41.46
9834,2025-02-23,new,app,93.78
9835,2025-05-05,returning,marketplace,76.79
9836,2024-01-09,returning,marketplace,44.2
9837,2024-12-15,vip,marketplace,64.02
9838,2025-03-21,new,app,79.57
9839,2024-11-08,returning,app,42.17
9840,2025-06-15,new,app,31.24
9841,2024-08-05,new,marketplace,38.18
9842,2025-04-25,returning,marketplace,66.26
9843,2024-05-29,returning,marketplace,32.36
9844,2025-08-17,returning,marketplace,84.6
9845,2024-11-04,returning,marketplace,88.68
9846,2024-08-24,new,marketplace,64.65
9847,2025-06-04,returning,web,73.09
9848,2025-02-22,new,web,70.66
9849,2025-07-07,returning,web,43.27
9850,2024-02-01,new,marketplace,46.34
9851,2024-02-11,new,marketplace,68.57
9852,2025-12-25,returning,marketplace,46.98
9853,2025-12-26,returning,app,82.92
9854,2025-08-02,returning,web,63.94
9855,2025-06-05,new,app,52.87
9856,2024-11-27,returning,web,39.98
9857,2025-11-28,returning,marketplace,57.15
9858,2024-03-31,new,marketplace,24.05
9859,2024-12-24,returning,web,67.96
9860,2024-11-22,new,app,25.25
9861,2025-04-05,returning,marketplace,58.07
9862,2024-10-03,returning,marketplace,32.16
9863,2025-12-16,returning,web,86.24
9864,2024-09-11,returning,web,43.43
9865,2024-09-13,new,web,75.67
9866,2024-11-27,new,app,49.51
9867,2024-10-14,returning,web,46.01
9868,2024-07-16,vip,marketplace,92.18
9869,2024-12-07,returning,marketplace,71.74
9870,2024-11-26,new,app,60.02
9871,2024-12-31,returning,marketplace,85.68
9872,2024-05-12,new,marketplace,41.67
9873,2024-04-12,new,app,40.51
9874,2024-12-03,new,app,100.86
9875,2025-03-25,returning,marketplace,67.51
9876,2025-03-24,new,app,63.33
9877,2024-10-12,new,marketplace,54.18
9878,2024-08-17,returning,web,31.86
9879,2024-11-01,new,web,68.76
9880,2025-01-13,new,app,69.37
9881,2025-12-20,new,marketplace,84.91
9882,2025-05-28,new,marketplace,81.39
9883,2024-12-23,new,web,62.27
9884,2024-09-23,new,app,44.06
9885,2024-09-12,returning,web,20.6
9886,2025-04-12,new,marketplace,47.68
9887,2024-03-24,new,marketplace,72.11
9888,2024-10-25,new,marketplace,70.45
9889,2025-09-16,returning,marketplace,48.51
9890,2025-12-07,new,web,162.3
9891,2025-02-10,new,web,50.72
9892,2024-06-10,returning,marketplace,28.94
9893,2025-09-17,returning,marketplace,35.26
9894,2025-01-07,new,app,65.78
9895,2025-09-05,returning,marketplace,71.61
9896,2024-12-11,returning,marketplace,67.93
9897,2025-11-08,returning,app,56.87
9898,2025-02-01,returning,web,48.96
9899,2025-09-11,new,marketplace,83.13
9900,2025-02-21,returning,app,40.43
9901,2024-07-01,new,web,50.63
9902,2024-12-23,returning,app,64.28
9903,2024-11-29,returning,marketplace,66.02
9904,2025-02-28,returning,marketplace,108.27
9905,2024-10-04,new,app,91.99
9906,2025-03-28,new,web,84.87
9907,2024-04-16,new,web,69.0
9908,2025-03-04,returning,web,48.68
9909,2025-09-22,returning,web,112.73
9910,2024-11-29,new,marketplace,58.87
9911,2025-03-02,new,web,62.28
9912,2024-01-04,new,web,69.92
9913,2024-10-01,returning,app,58.46
9914,2025-08-30,returning,web,71.72
9915,2024-12-03,new,app,95.77
9916,2025-03-15,new,marketplace,54.23
9917,2024-12-06,new,app,33.0
9918,2024-12-12,new,marketplace,72.34
9919,2024-01-04,new,web,29.52
9920,2024-09-03,vip,app,83.85
9921,2024-05-12,returning,app,56.68
9922,2024-11-02,returning,web,29.32
9923,2025-06-27,new,app,74.22
9924,2025-09-28,returning,app,44.07
9925,2025-02-05,vip,web,31.53
9926,2025-03-11,returning,web,54.55
9927,2024-06-08,new,app,49.34
9928,2025-05-28,returning,app,48.09
9929,2024-06-22,returning,web,48.98
9930,2024-10-31,new,web,73.14
9931,2025-02-13,vip,web,68.39
9932,2025-11-12,vip,web,34.65
9933,2024-11-16,returning,marketplace,61.18
9934,2024-12-26,returning,web,56.03
9935,2024-03-02,new,app,57.74
9936,2024-05-31,returning,marketplace,83.63
9937,2025-12-18,new,marketplace,38.59
9938,2025-02-15,returning,marketplace,54.39
9939,2025-12-15,new,web,127.51
9940,2025-12-28,new,web,42.68
9941,2024-11-10,new,web,55.94
9942,2024-11-06,new,app,37.65
9943,2024-04-13,new,web,82.82
9944,2024-03-29,returning,marketplace,57.46
9945,2024-08-15,vip,web,40.0
9946,2024-11-28,returning,marketplace,57.79
9947,2025-06-19,new,web,43.89
9948,2024-06-27,returning,marketplace,63.68
9949,2024-06-20,new,app,55.12
9950,2025-11-28,new,app,46.1
9951,2025-12-16,returning,marketplace,67.59
9952,2025-02-20,returning,web,48.59
9953,2025-04-29,new,web,36.09
9954,2025-07-01,returning,app,32.22
9955,2024-03-23,new,marketplace,47.39
9956,2024-02-18,new,app,74.64
9957,2024-01-31,returning,app,77.23
9958,2024-08-02,returning,web,55.36
9959,2024-12-10,new,marketplace,60.67
9960,2024-11-16,vip,app,47.91
9961,2025-08-02,new,marketplace,66.61
9962,2025-08-15,returning,web,160.18
9963,2024-05-15,returning,app,50.89
9964,2025-07-05,new,marketplace,55.15
9965,2025-11-30,new,app,128.66
9966,2024-12-22,returning,marketplace,72.93
9967,2025-09-19,vip,web,60.88
9968,2025-06-20,returning,web,67.69
9969,2025-08-15,new,web,23.76
9970,2025-11-05,returning,marketplace,78.87
9971,2025-05-23,new,app,123.34
9972,2025-04-13,new,marketplace,142.22
9973,2024-11-28,new,web,55.63
9974,2025-06-26,vip,web,61.04
9975,2025-06-28,new,app,79.68
9976,2024-03-21,returning,marketplace,72.95
9977,2024-07-18,new,app,55.93
9978,2024-05-16,new,app,33.71
9979,2024-07-17,new,app,183.34
9980,2024-11-27,returning,web,52.81
9981,2025-11-22,returning,marketplace,87.18
9982,2024-05-09,new,web,29.72
9983,2025-01-29,returning,web,51.95
9984,2024-01-08,returning,web,96.3
9985,2025-06-17,new,web,78.2
9986,2024-10-05,returning,app,64.34
9987,2024-01-01,vip,marketplace,47.11
9988,2025-02-22,vip,marketplace,123.07
9989,2024-01-01,returning,marketplace,120.31
9990,2024-10-02,returning,web,54.1
9991,2024-09-09,returning,marketplace,112.37
9992,2024-04-30,new,marketplace,35.58
9993,2025-03-24,returning,web,44.33
9994,2025-11-05,returning,web,26.91
9995,2025-12-11,new,app,58.86
9996,2024-12-28,returning,web,42.42
9997,2024-09-18,new,marketplace,59.79
9998,2024-03-17,vip,web,85.56
9999,2024-12-16,new,marketplace,94.23
10000,2025-01-22,new,app,82.89
10001,2025-09-16,new,web,84.21
10002,2025-03-20,new,web,36.06
10003,2025-02-14,returning,marketplace,48.89
10004,2024-10-06,new,app,81.08
10005,2025-06-04,returning,app,50.72
10006,2025-12-07,new,app,56.34
10007,2025-12-28,new,app,75.58
10008,2025-11-02,new,web,38.69
10009,2025-12-08,returning,marketplace,54.87
10010,2025-08-27,new,web,27.16
10011,2024-03-18,returning,marketplace,62.37
10012,2024-01-10,vip,app,102.35
10013,2024-06-10,new,app,100.46
10014,2024-07-10,returning,marketplace,52.79
10015,2025-06-09,new,web,41.14
10016,2024-11-02,returning,marketplace,57.98
10017,2025-12-11,returning,web,81.99
10018,2024-02-29,vip,web,102.19
10019,2025-04-25,returning,marketplace,66.15
10020,2025-05-03,new,web,49.46
10021,2025-10-25,new,web,62.1
10022,2024-11-22,new,app,131.81
10023,2024-06-25,new,app,42.83
10024,2024-03-04,returning,app,40.38
10025,2025-07-31,vip,marketplace,84.33
10026,2024-11-14,new,marketplace,55.65
10027,2024-07-09,returning,web,31.87
10028,2025-03-06,returning,marketplace,41.92
10029,2025-11-07,returning,web,91.84
10030,2024-01-09,new,web,56.84
10031,2025-12-05,new,marketplace,52.52
10032,2025-12-15,vip,marketplace,34.96
10033,2024-06-12,new,app,135.52
10034,2025-10-14,new,web,55.86
10035,2024-04-24,new,app,70.82
10036,2025-11-12,new,marketplace,55.55
10037,2024-11-06,new,marketplace,122.95
10038,2025-12-31,returning,marketplace,42.2
10039,2024-11-01,new,marketplace,50.11
10040,2025-05-08,returning,web,67.29
10041,2024-09-13,returning,marketplace,40.31
10042,2024-08-02,vip,marketplace,53.25
10043,2025-01-23,returning,marketplace,45.08
10044,2024-11-18,returning,app,56.75
10045,2024-08-31,new,web,39.37
10046,2024-04-06,returning,app,50.82
10047,2025-02-03,new,app,64.63
10048,2025-05-14,returning,marketplace,89.93
10049,2025-11-06,returning,app,71.11
10050,2025-12-26,new,web,47.77
10051,2024-12-31,returning,web,82.03
10052,2025-11-09,new,marketplace,56.02
10053,2025-04-25,returning,app,82.76
10054,2025-06-11,vip,marketplace,58.9
10055,2025-11-15,returning,marketplace,94.75
10056,2025-05-18,returning,app,79.82
10057,2025-09-07,new,web,89.93
10058,2025-12-25,returning,app,53.15
10059,2024-10-05,returning,marketplace,54.78
10060,2025-12-24,new,marketplace,49.72
10061,2024-06-30,vip,web,44.45
10062,2025-12-25,returning,app,66.28
10063,2025-06-21,returning,web,86.5
10064,2025-12-07,returning,app,59.48
10065,2025-06-29,returning,marketplace,54.88
10066,2025-10-22,returning,app,42.35
10067,2025-03-30,returning,marketplace,33.59
10068,2024-06-19,vip,web,49.07
10069,2024-10-31,new,marketplace,52.81
10070,2024-11-01,new,app,66.29
10071,2025-11-16,new,marketplace,134.38
10072,2024-01-08,new,marketplace,47.73
10073,2025-05-30,new,marketplace,58.88
10074,2025-11-22,new,app,51.26
10075,2025-10-20,vip,web,65.85
10076,2025-03-12,returning,app,64.56
10077,2025-11-03,returning,app,102.2
10078,2024-01-01,new,app,49.51
10079,2024-01-26,new,marketplace,36.64
10080,2025-06-04,new,app,57.49
10081,2024-01-02,new,marketplace,54.85
10082,2024-09-08,new,marketplace,40.27
10083,2024-07-30,returning,web,40.16
10084,2024-09-20,new,web,43.43
10085,2024-08-10,returning,app,39.17
10086,2024-06-24,returning,app,58.26
10087,2024-12-18,returning,web,44.37
10088,2024-10-10,returning,app,47.37
10089,2024-05-24,new,marketplace,62.11
10090,2025-04-07,vip,web,25.56
10091,2024-08-09,returning,web,90.03
10092,2025-12-05,new,app,40.91
10093,2024-06-03,new,marketplace,105.77
10094,2024-10-08,returning,app,83.17
10095,2024-10-12,new,marketplace,32.89
10096,2025-05-04,new,marketplace,83.8
10097,2025-01-16,new,app,98.0
10098,2024-04-18,vip,web,73.07
10099,2025-11-01,new,app,68.91
10100,2024-10-16,new,marketplace,62.33
10101,2025-05-21,vip,app,49.0
10102,2024-10-28,vip,web,48.74
10103,2025-05-28,returning,marketplace,73.26
10104,2024-09-16,new,app,55.32
10105,2025-12-01,returning,app,44.2
10106,2025-07-12,new,marketplace,83.52
10107,2025-08-07,new,app,91.11
10108,2024-09-22,vip,app,47.66
10109,2025-08-20,returning,marketplace,70.12
10110,2025-10-17,returning,app,41.34
10111,2024-11-16,new,web,49.31
10112,2025-09-08,new,web,129.15
10113,2024-05-26,returning,web,59.5
10114,2025-01-13,new,marketplace,63.23
10115,2024-11-10,new,web,43.58
10116,2024-12-17,returning,app,163.7
10117,2025-12-23,new,marketplace,75.64
10118,2025-11-21,new,app,82.25
10119,2025-07-05,returning,web,75.36
10120,2024-08-11,returning,web,44.26
10121,2025-02-11,new,marketplace,51.38
10122,2024-10-09,new,marketplace,51.33
10123,2024-01-17,returning,marketplace,136.36
10124,2025-05-28,returning,app,55.69
10125,2024-03-22,returning,marketplace,52.57
10126,2024-10-20,new,web,103.58
10127,2025-04-18,new,app,28.0
10128,2024-09-14,new,web,93.93
10129,2025-12-21,new,web,47.15
10130,2025-11-17,new,web,60.68
10131,2024-06-09,new,web,50.04
10132,2025-05-03,returning,web,91.77
10133,2024-07-17,new,web,72.88
10134,2025-04-26,returning,web,88.01
10135,2025-08-25,new,app,41.57
10136,2024-04-15,vip,marketplace,42.89
10137,2024-08-11,vip,marketplace,38.74
10138,2025-03-29,returning,web,16.53
10139,2025-08-31,vip,marketplace,79.3
10140,2024-07-25,returning,web,20.25
10141,2025-12-28,returning,marketplace,42.63
10142,2025-10-10,vip,marketplace,134.26
10143,2024-12-18,new,app,78.8
10144,2025-09-10,new,marketplace,71.13
10145,2025-11-03,new,web,62.42
10146,2025-08-10,new,web,75.44
10147,2025-04-20,new,marketplace,69.51
10148,2025-12-16,vip,web,55.63
10149,2024-03-04,new,app,69.49
10150,2025-07-27,vip,marketplace,60.89
10151,2025-01-21,returning,marketplace,78.02
10152,2024-11-01,new,app,86.18
10153,2024-11-30,new,marketplace,53.34
10154,2025-05-05,returning,app,72.26
10155,2025-01-27,new,marketplace,61.68
10156,2025-08-04,new,app,97.75
10157,2025-01-21,vip,app,81.69
10158,2024-08-05,new,marketplace,122.65
10159,2024-04-10,returning,web,73.23
10160,2025-04-24,new,web,49.75
10161,2024-09-02,new,web,60.74
10162,2024-06-30,returning,marketplace,66.86
10163,2025-05-03,new,app,37.2
10164,2025-11-14,new,app,71.42
10165,2025-11-04,returning,app,62.21
10166,2025-10-29,vip,web,54.33
10167,2025-02-11,returning,web,50.69
10168,2024-08-16,returning,app,61.97
10169,2025-04-19,new,marketplace,68.97
10170,2024-12-15,new,marketplace,47.79
10171,2025-12-05,new,web,55.5
10172,2024-11-07,new,app,28.18
10173,2024-02-14,returning,app,110.83
10174,2024-08-21,new,app,41.72
10175,2025-04-19,new,marketplace,88.99
10176,2024-12-31,new,app,62.94
10177,2025-05-22,new,marketplace,94.02
10178,2024-12-11,returning,marketplace,53.64
10179,2024-11-03,new,web,44.44
10180,2025-05-04,returning,web,49.24
10181,2025-04-18,returning,web,40.81
10182,2024-01-17,returning,marketplace,83.37
10183,2024-09-06,new,app,50.6
10184,2024-11-30,new,web,80.79
10185,2025-10-16,new,web,53.05
10186,2025-03-24,returning,app,71.66
10187,2024-02-06,returning,app,119.78
10188,2025-05-20,vip,marketplace,84.45
10189,2024-09-21,returning,marketplace,37.2
10190,2024-12-27,new,web,21.32
10191,2024-09-07,returning,marketplace,59.89
10192,2025-11-28,returning,app,93.82
10193,2024-02-19,new,app,47.6
10194,2024-07-04,new,web,68.19
10195,2024-11-13,returning,marketplace,48.17
10196,2025-05-18,new,app,104.8
10197,2025-10-30,returning,web,55.17
10198,2025-05-13,new,web,69.79
10199,2025-02-27,returning,web,62.7
10200,2025-11-24,vip,app,54.0
10201,2024-09-07,new,app,54.43
10202,2024-01-30,returning,app,67.23
10203,2025-07-15,returning,web,125.98
10204,2025-02-04,returning,marketplace,57.93
10205,2025-06-28,returning,app,50.39
10206,2025-08-06,returning,app,69.69
10207,2025-08-18,returning,web,117.79
10208,2025-01-05,returning,web,67.69
10209,2025-11-26,returning,app,104.75
10210,2025-08-16,returning,app,67.83
10211,2024-10-15,new,web,46.41
10212,2024-11-01,returning,app,25.7
10213,2025-12-20,new,marketplace,72.19
10214,2025-11-21,new,marketplace,47.23
10215,2025-11-05,returning,app,88.43
10216,2025-04-13,returning,web,50.72
10217,2024-01-15,returning,app,44.3
10218,2024-05-28,new,app,33.26
10219,2024-02-19,new,web,68.14
10220,2024-01-09,returning,app,80.37
10221,2024-05-15,new,marketplace,104.51
10222,2025-05-13,new,app,61.5
10223,2025-02-02,returning,web,64.48
10224,2024-12-06,new,web,65.26
10225,2024-07-22,returning,marketplace,38.27
10226,2025-05-04,vip,web,59.8
10227,2024-08-09,new,marketplace,40.77
10228,2025-07-16,new,app,66.39
10229,2024-05-25,new,web,59.55
10230,2025-01-10,returning,app,82.35
10231,2025-03-27,returning,marketplace,71.33
10232,2024-06-15,returning,app,50.5
10233,2024-11-14,returning,web,38.8
10234,2024-09-15,returning,web,49.75
10235,2024-10-25,returning,marketplace,52.1
10236,2025-08-18,returning,app,39.04
10237,2024-11-24,returning,web,82.87
10238,2025-11-13,returning,web,123.9
10239,2024-04-10,returning,marketplace,46.24
10240,2025-01-13,new,marketplace,34.78
10241,2025-11-09,returning,app,42.57
10242,2025-06-23,returning,marketplace,87.25
10243,2025-12-03,returning,app,111.45
10244,2025-06-24,vip,marketplace,23.29
10245,2025-03-11,new,app,39.31
10246,2025-03-05,vip,app,89.8
10247,2025-10-06,returning,app,52.81
10248,2024-04-05,new,app,84.79
10249,2025-11-16,returning,app,105.85
10250,2024-02-16,vip,marketplace,63.33
10251,2024-03-10,new,app,39.81
10252,2025-02-04,new,app,69.57
10253,2025-02-08,new,marketplace,38.03
10254,2025-10-20,new,app,70.84
10255,2025-11-28,returning,web,58.99
10256,2024-10-01,returning,marketplace,93.28
10257,2025-12-05,returning,marketplace,121.52
10258,2024-01-23,returning,web,44.43
10259,2025-08-23,returning,web,58.27
10260,2025-12-06,new,web,63.32
10261,2024-11-15,returning,web,39.02
10262,2025-11-06,new,app,57.22
10263,2025-06-18,vip,app,103.47
10264,2025-12-23,new,app,43.12
10265,2025-12-17,new,marketplace,109.05
10266,2024-10-16,new,marketplace,36.56
10267,2025-10-19,returning,app,31.84
10268,2025-03-22,new,web,21.84
10269,2024-09-07,new,app,34.88
10270,2025-10-24,new,app,47.61
10271,2025-10-04,returning,app,65.73
10272,2024-11-07,new,web,43.14
10273,2025-12-23,new,app,60.75
10274,2024-03-16,new,app,36.95
10275,2024-02-12,new,app,91.22
10276,2025-10-23,vip,app,120.09
10277,2024-12-09,new,app,46.38
10278,2024-08-02,new,marketplace,40.16
10279,2025-12-05,returning,web,175.07
10280,2024-04-07,vip,marketplace,25.04
10281,2024-11-16,new,web,45.3
10282,2024-10-28,returning,app,71.45
10283,2025-03-09,vip,web,59.52
10284,2024-05-29,returning,web,120.97
10285,2024-09-23,new,app,70.85
10286,2025-08-30,returning,marketplace,20.07
10287,2024-07-27,returning,web,56.5
10288,2024-06-14,new,app,48.76
10289,2025-03-20,returning,app,33.21
10290,2025-01-08,new,marketplace,79.17
10291,2024-12-06,new,marketplace,62.35
10292,2025-03-23,new,web,34.95
10293,2024-02-29,returning,web,50.38
10294,2025-12-13,vip,web,70.13
10295,2024-06-10,vip,app,34.42
10296,2025-06-10,new,web,42.21
10297,2024-03-30,new,app,136.35
10298,2025-03-06,new,web,48.56
10299,2025-12-08,returning,app,55.08
10300,2025-08-21,returning,marketplace,59.64
10301,2024-01-06,new,web,42.75
10302,2024-01-05,returning,app,59.18
10303,2025-05-11,new,marketplace,54.66
10304,2025-04-07,new,app,66.57
10305,2025-08-20,new,app,47.4
10306,2025-04-09,new,web,96.1
10307,2025-08-18,new,app,89.65
10308,2024-06-13,returning,app,47.5
10309,2024-11-20,new,app,49.6
10310,2025-12-01,returning,app,48.55
10311,2024-09-24,new,web,70.8
10312,2025-07-13,returning,app,70.68
10313,2024-05-24,new,web,65.71
10314,2024-04-13,vip,marketplace,46.84
10315,2025-12-14,new,app,96.11
10316,2024-04-08,returning,app,44.57
10317,2025-04-20,new,marketplace,125.35
10318,2025-09-07,returning,web,46.75
10319,2024-12-03,vip,marketplace,78.52
10320,2024-04-06,vip,web,34.93
10321,2025-12-04,new,marketplace,32.34
10322,2025-10-07,returning,app,60.96
10323,2024-09-03,new,web,141.29
10324,2025-12-26,returning,app,29.19
10325,2025-09-13,new,app,95.08
10326,2024-10-15,returning,marketplace,31.98
10327,2025-12-09,returning,marketplace,68.57
10328,2024-04-01,new,app,42.81
10329,2025-08-17,new,web,36.26
10330,2024-12-21,vip,web,86.94
10331,2025-12-13,returning,web,67.36
10332,2024-11-22,returning,marketplace,113.76
10333,2025-06-22,vip,web,66.7
10334,2025-12-06,new,web,62.96
10335,2025-05-26,vip,web,110.19
10336,2024-06-01,returning,app,29.16
