order_id,period,arm,on_time_in_full
9848,holiday_surge,rl_router,1
9849,normal,heuristic_router,1
9850,holiday_surge,rl_router,1
9851,holiday_surge,heuristic_router,0
9852,holiday_surge,rl_router,0
9853,normal,heuristic_router,1
9854,normal,heuristic_router,1
9855,holiday_surge,heuristic_router,0
9856,normal,rl_router,1
9857,normal,heuristic_router,1
9858,holiday_surge,heuristic_router,1
9859,holiday_surge,rl_router,0
9860,normal,rl_router,1
9861,holiday_surge,rl_router,0
9862,normal,heuristic_router,0
9863,normal,heuristic_router,1
9864,normal,rl_router,1
9865,normal,heuristic_router,1
9866,normal,heuristic_router,1
9867,holiday_surge,rl_router,0
9868,normal,rl_router,1
9869,normal,rl_router,1
9870,normal,rl_router,1
9871,holiday_surge,rl_router,1
9872,normal,rl_router,1
9873,normal,heuristic_router,1
9874,normal,heuristic_router,1
9875,normal,heuristic_router,1
9876,normal,heuristic_router,1
9877,normal,rl_router,1
9878,normal,rl_router,1
9879,normal,rl_router,1
9880,normal,heuristic_router,1
9881,holiday_surge,heuristic_router,1
9882,normal,rl_router,1
9883,normal,rl_router,1
9884,normal,rl_router,0
9885,normal,heuristic_router,1
9886,normal,rl_router,1
9887,normal,heuristic_router,1
9888,holiday_surge,heuristic_router,1
9889,normal,rl_router,1
9890,normal,heuristic_router,0
9891,normal,heuristic_router,1
9892,normal,heuristic_router,1
9893,normal,rl_router,1
9894,normal,heuristic_router,0
9895,normal,rl_router,1
9896,normal,heuristic_router,1
9897,normal,heuristic_router,1
9898,normal,heuristic_router,0
9899,normal,rl_router,1
9900,normal,heuristic_router,1
9901,holiday_surge,heuristic_router,1
9902,normal,rl_router,1
9903,normal,heuristic_router,1
9904,normal,heuristic_router,1
9905,holiday_surge,rl_router,0
9906,normal,rl_router,1
9907,holiday_surge,rl_router,1
9908,normal,rl_router,1
9909,holiday_surge,rl_router,0
9910,normal,rl_router,1
9911,normal,heuristic_router,1
9912,normal,heuristic_router,1
9913,normal,rl_router,1
9914,holiday_surge,heuristic_router,1
9915,normal,rl_router,1
9916,normal,heuristic_router,1
9917,holiday_surge,heuristic_router,1
9918,normal,heuristic_router,1
9919,normal,heuristic_router,1
9920,normal,rl_router,1
9921,normal,heuristic_router,1
9922,holiday_surge,heuristic_router,1
9923,normal,rl_router,1
9924,normal,heuristic_router,1
9925,normal,heuristic_router,1
9926,holiday_surge,heuristic_router,0
9927,normal,heuristic_router,1
9928,normal,rl_router,1
9929,normal,heuristic_router,1
9930,normal,rl_router,1
9931,holiday_surge,rl_router,0
9932,normal,heuristic_router,1
9933,normal,rl_router,1
9934,normal,heuristic_router,1
9935,normal,heuristic_router,1
9936,normal,heuristic_router,1
9937,normal,rl_router,1
9938,normal,rl_router,1
9939,normal,rl_router,1
9940,normal,rl_router,1
9941,holiday_surge,heuristic_router,1
9942,normal,rl_router,1
9943,normal,rl_router,1
9944,normal,heuristic_router,0
9945,normal,heuristic_router,1
9946,normal,heuristic_router,0
9947,normal,heuristic_router,1
9948,holiday_surge,heuristic_router,1
9949,normal,rl_router,1
9950,normal,rl_router,1
9951,normal,heuristic_router,1
9952,holiday_surge,rl_router,1
9953,normal,rl_router,1
9954,normal,rl_router,1
9955,normal,rl_router,1
9956,holiday_surge,heuristic_router,1
9957,holiday_surge,rl_router,0
9958,normal,rl_router,1
9959,normal,heuristic_router,1
9960,holiday_surge,rl_router,1
9961,holiday_surge,heuristic_router,0
9962,normal,rl_router,1
9963,normal,rl_router,1
9964,normal,heuristic_router,0
9965,normal,heuristic_router,1
9966,normal,rl_router,1
9967,holiday_surge,heuristic_router,0
9968,holiday_surge,heuristic_router,1
9969,normal,rl_router,1
9970,normal,rl_router,1
9971,holiday_surge,heuristic_router,0
9972,normal,rl_router,1
9973,holiday_surge,rl_router,0
9974,normal,heuristic_router,1
9975,normal,heuristic_router,1
9976,normal,heuristic_router,1
9977,holiday_surge,heuristic_router,0
9978,holiday_surge,rl_router,0
9979,normal,rl_router,1
9980,normal,rl_router,1
9981,normal,heuristic_router,0
9982,holiday_surge,rl_router,1
9983,holiday_surge,heuristic_router,1
9984,normal,heuristic_router,1
9985,normal,rl_router,1
9986,holiday_surge,heuristic_router,1
9987,normal,rl_router,1
9988,normal,rl_router,1
9989,normal,heuristic_router,1
9990,holiday_surge,heuristic_router,1
9991,holiday_surge,rl_router,1
9992,holiday_surge,rl_router,1
9993,normal,heuristic_router,1
9994,normal,heuristic_router,0
9995,holiday_surge,heuristic_router,1
9996,normal,rl_router,1
9997,holiday_surge,rl_router,1
9998,normal,rl_router,1
9999,normal,heuristic_router,1
10000,holiday_surge,rl_router,1
10001,normal,rl_router,1
10002,normal,heuristic_router,1
10003,normal,rl_router,1
10004,normal,rl_router,1
10005,normal,rl_router,1
10006,normal,rl_router,0
10007,normal,heuristic_router,1
10008,normal,rl_router,1
10009,normal,heuristic_router,1
10010,holiday_surge,heuristic_router,1
10011,normal,heuristic_router,1
10012,normal,heuristic_router,1
10013,holiday_surge,heuristic_router,1
10014,normal,heuristic_router,1
10015,holiday_surge,heuristic_router,1
10016,normal,heuristic_router,0
10017,normal,heuristic_router,1
10018,normal,heuristic_router,1
10019,normal,rl_router,1
10020,normal,rl_router,0
10021,normal,heuristic_router,0
10022,normal,rl_router,1
10023,normal,heuristic_router,1
10024,normal,rl_router,1
10025,normal,heuristic_router,1
10026,normal,rl_router,1
10027,normal,heuristic_router,1
10028,holiday_surge,heuristic_router,1
10029,holiday_surge,heuristic_router,1
10030,normal,heuristic_router,0
10031,holiday_surge,rl_router,1
10032,normal,rl_router,0
10033,normal,rl_router,1
10034,holiday_surge,heuristic_router,1
10035,holiday_surge,rl_router,1
10036,normal,rl_router,1
10037,normal,heuristic_router,1
10038,normal,rl_router,1
10039,normal,heuristic_router,1
10040,normal,rl_router,1
10041,normal,heuristic_router,1
10042,normal,rl_router,1
10043,normal,heuristic_router,1
10044,normal,heuristic_router,1
10045,normal,heuristic_router,0
10046,holiday_surge,rl_router,1
10047,holiday_surge,heuristic_router,1
10048,holiday_surge,rl_router,1
10049,normal,heuristic_router,1
10050,holiday_surge,heuristic_router,0
10051,normal,heuristic_router,1
10052,holiday_surge,heuristic_router,1
10053,normal,heuristic_router,1
10054,holiday_surge,heuristic_router,1
10055,normal,rl_router,0
10056,normal,heuristic_router,1
10057,normal,heuristic_router,0
10058,holiday_surge,heuristic_router,1
10059,normal,heuristic_router,1
10060,normal,rl_router,1
10061,normal,heuristic_router,1
10062,holiday_surge,rl_router,1
10063,normal,heuristic_router,1
10064,normal,rl_router,1
10065,holiday_surge,rl_router,0
10066,normal,heuristic_router,0
10067,holiday_surge,rl_router,1
10068,normal,rl_router,1
10069,normal,heuristic_router,1
10070,normal,heuristic_router,1
10071,normal,heuristic_router,1
10072,holiday_surge,rl_router,1
10073,holiday_surge,heuristic_router,1
10074,normal,rl_router,1
10075,holiday_surge,rl_router,0
10076,normal,heuristic_router,1
10077,normal,heuristic_router,0
10078,holiday_surge,heuristic_router,1
10079,holiday_surge,heuristic_router,1
10080,normal,heuristic_router,1
10081,normal,rl_router,1
10082,normal,heuristic_router,1
10083,normal,heuristic_router,1
10084,normal,rl_router,1
10085,holiday_surge,rl_router,0
10086,holiday_surge,rl_router,0
10087,normal,heuristic_router,1
10088,normal,heuristic_router,1
10089,normal,heuristic_router,1
10090,holiday_surge,rl_router,1
10091,holiday_surge,heuristic_router,1
10092,normal,rl_router,1
10093,holiday_surge,rl_router,0
10094,normal,rl_router,1
10095,normal,rl_router,1
10096,normal,rl_router,1
10097,holiday_surge,heuristic_router,1
10098,holiday_surge,rl_router,1
10099,holiday_surge,heuristic_router,0
10100,normal,rl_router,1
10101,holiday_surge,heuristic_router,1
10102,holiday_surge,heuristic_router,1
10103,normal,rl_router,1
10104,holiday_surge,heuristic_router,0
10105,normal,heuristic_router,0
10106,normal,heuristic_router,1
10107,normal,heuristic_router,1
10108,normal,rl_router,1
10109,holiday_surge,rl_router,1
10110,holiday_surge,heuristic_router,0
10111,holiday_surge,heuristic_router,1
10112,normal,heuristic_router,1
10113,normal,heuristic_router,1
10114,normal,heuristic_router,1
10115,normal,rl_router,1
10116,normal,rl_router,1
10117,holiday_surge,heuristic_router,1
10118,holiday_surge,heuristic_router,1
10119,normal,heuristic_router,1
10120,holiday_surge,rl_router,1
10121,holiday_surge,heuristic_router,1
10122,normal,heuristic_router,1
10123,normal,rl_router,1
10124,holiday_surge,rl_router,0
10125,normal,heuristic_router,1
10126,normal,heuristic_router,0
10127,normal,rl_router,1
10128,holiday_surge,heuristic_router,0
10129,normal,heuristic_router,1
10130,holiday_surge,rl_router,1
10131,holiday_surge,rl_router,0
10132,normal,heuristic_router,0
10133,normal,heuristic_router,1
10134,holiday_surge,rl_router,1
10135,normal,rl_router,1
10136,holiday_surge,rl_router,0
10137,normal,heuristic_router,1
10138,normal,rl_router,1
10139,normal,heuristic_router,1
10140,normal,heuristic_router,1
10141,holiday_surge,rl_router,1
10142,normal,heuristic_router,1
10143,normal,rl_router,1
10144,holiday_surge,heuristic_router,1
10145,holiday_surge,heuristic_router,1
10146,holiday_surge,heuristic_router,1
10147,normal,heuristic_router,1
10148,holiday_surge,heuristic_router,1
10149,normal,heuristic_router,1
10150,holiday_surge,rl_router,1
10151,normal,heuristic_router,0
10152,normal,rl_router,1
10153,normal,rl_router,1
10154,normal,rl_router,1
10155,normal,heuristic_router,1
10156,normal,rl_router,0
10157,normal,rl_router,1
10158,normal,heuristic_router,1
10159,normal,rl_router,1
10160,normal,rl_router,1
10161,holiday_surge,heuristic_router,1
10162,normal,heuristic_router,1
10163,normal,heuristic_router,1
10164,normal,heuristic_router,1
10165,normal,heuristic_router,1
10166,normal,rl_router,1
10167,normal,rl_router,1
10168,normal,rl_router,1
10169,normal,rl_router,1
10170,normal,heuristic_router,1
10171,holiday_surge,heuristic_router,1
10172,normal,rl_router,1
10173,normal,rl_router,1
10174,normal,rl_router,1
10175,normal,rl_router,1
10176,normal,heuristic_router,1
10177,normal,heuristic_router,1
10178,normal,heuristic_router,1
10179,normal,heuristic_router,0
10180,normal,rl_router,0
10181,holiday_surge,rl_router,0
10182,holiday_surge,heuristic_router,1
10183,holiday_surge,rl_router,1
10184,holiday_surge,heuristic_router,1
10185,normal,heuristic_router,0
10186,normal,heuristic_router,0
10187,normal,rl_router,1
10188,normal,heuristic_router,1
10189,normal,rl_router,1
10190,holiday_surge,rl_router,1
10191,normal,rl_router,1
10192,holiday_surge,heuristic_router,1
10193,normal,heuristic_router,1
10194,normal,rl_router,1
10195,normal,rl_router,1
10196,normal,rl_router,1
10197,normal,rl_router,0
10198,normal,heuristic_router,1
10199,normal,rl_router,1
10200,normal,rl_router,1
10201,normal,rl_router,1
10202,normal,rl_router,0
10203,holiday_surge,rl_router,0
10204,normal,heuristic_router,1
10205,normal,heuristic_router,1
10206,holiday_surge,rl_router,0
10207,normal,rl_router,1
10208,holiday_surge,heuristic_router,1
10209,normal,heuristic_router,1
10210,normal,heuristic_router,1
10211,normal,rl_router,1
10212,normal,rl_router,1
10213,normal,heuristic_router,1
10214,normal,rl_router,1
10215,normal,heuristic_router,1
10216,normal,heuristic_router,1
10217,normal,rl_router,1
10218,normal,heuristic_router,1
10219,holiday_surge,rl_router,1
10220,normal,rl_router,1
10221,normal,heuristic_router,1
10222,normal,rl_router,1
10223,normal,rl_router,1
10224,normal,heuristic_router,1
10225,normal,rl_router,1
10226,holiday_surge,rl_router,0
10227,normal,rl_router,1
10228,holiday_surge,heuristic_router,1
10229,normal,rl_router,1
10230,normal,heuristic_router,1
10231,holiday_surge,heuristic_router,1
10232,holiday_surge,rl_router,0
10233,normal,heuristic_router,1
10234,normal,heuristic_router,1
10235,normal,rl_router,1
10236,normal,heuristic_router,1
10237,normal,heuristic_router,1
10238,normal,heuristic_router,1
10239,holiday_surge,heuristic_router,1
10240,normal,rl_router,1
10241,holiday_surge,heuristic_router,1
10242,normal,rl_router,1
10243,normal,heuristic_router,1
10244,holiday_surge,heuristic_router,0
10245,normal,rl_router,1
10246,holiday_surge,heuristic_router,1
10247,normal,heuristic_router,1
10248,normal,heuristic_router,1
10249,normal,rl_router,0
10250,holiday_surge,rl_router,1
10251,normal,heuristic_router,1
10252,holiday_surge,heuristic_router,1
10253,normal,heuristic_router,1
10254,holiday_surge,heuristic_router,1
10255,holiday_surge,heuristic_router,1
10256,holiday_surge,rl_router,1
10257,normal,heuristic_router,1
10258,holiday_surge,rl_router,1
10259,normal,heuristic_router,1
10260,normal,rl_router,1
10261,holiday_surge,rl_router,1
10262,holiday_surge,rl_router,1
10263,normal,heuristic_router,0
10264,normal,rl_router,1
10265,normal,heuristic_router,1
10266,normal,heuristic_router,1
10267,normal,rl_router,1
10268,normal,heuristic_router,0
10269,normal,rl_router,1
10270,normal,heuristic_router,1
10271,normal,rl_router,1
10272,holiday_surge,heuristic_router,0
10273,holiday_surge,rl_router,1
10274,normal,heuristic_router,1
10275,normal,rl_router,1
10276,holiday_surge,rl_router,1
10277,normal,rl_router,1
10278,normal,rl_router,1
10279,normal,rl_router,1
10280,holiday_surge,rl_router,1
10281,holiday_surge,heuristic_router,1
10282,holiday_surge,heuristic_router,1
10283,normal,heuristic_router,1
10284,normal,rl_router,1
10285,normal,heuristic_router,0
10286,normal,rl_router,0
10287,normal,rl_router,0
10288,holiday_surge,heuristic_router,1
10289,normal,heuristic_router,0
10290,holiday_surge,heuristic_router,1
10291,normal,rl_router,1
10292,normal,rl_router,1
10293,normal,heuristic_router,1
10294,holiday_surge,rl_router,1
10295,normal,rl_router,1
10296,normal,rl_router,1
10297,normal,heuristic_router,1
10298,normal,heuristic_router,1
10299,normal,rl_router,1
10300,normal,heuristic_router,1
10301,normal,rl_router,1
10302,normal,rl_router,1
10303,normal,rl_router,1
10304,holiday_surge,heuristic_router,1
10305,holiday_surge,rl_router,1
10306,holiday_surge,rl_router,1
10307,normal,rl_router,1
10308,holiday_surge,heuristic_router,1
10309,normal,rl_router,1
10310,holiday_surge,rl_router,1
10311,holiday_surge,heuristic_router,1
10312,normal,heuristic_router,1
10313,normal,rl_router,1
10314,normal,rl_router,0
10315,normal,rl_router,1
10316,normal,heuristic_router,1
10317,normal,heuristic_router,1
10318,normal,rl_router,1
10319,normal,rl_router,1
10320,holiday_surge,heuristic_router,1
10321,holiday_surge,heuristic_router,0
10322,normal,heuristic_router,1
10323,normal,heuristic_router,1
10324,normal,heuristic_router,1
10325,normal,heuristic_router,0
10326,normal,rl_router,1
10327,holiday_surge,rl_router,1
10328,holiday_surge,heuristic_router,1
10329,holiday_surge,heuristic_router,1
10330,holiday_surge,rl_router,1
10331,normal,rl_router,1
10332,holiday_surge,rl_router,1
10333,normal,rl_router,1
10334,normal,rl_router,1
10335,normal,heuristic_router,1
10336,normal,heuristic_router,0
10337,normal,rl_router,1
10338,holiday_surge,heuristic_router,0
10339,normal,rl_router,1
10340,normal,rl_router,1
10341,holiday_surge,heuristic_router,0
10342,normal,heuristic_router,1
10343,normal,rl_router,1
10344,holiday_surge,heuristic_router,0
10345,normal,rl_router,1
10346,normal,rl_router,1
10347,normal,heuristic_router,1
10348,normal,rl_router,1
10349,holiday_surge,rl_router,1
10350,holiday_surge,rl_router,1
10351,normal,rl_router,1
10352,normal,rl_router,1
10353,holiday_surge,heuristic_router,0
10354,normal,rl_router,1
10355,normal,heuristic_router,0
10356,holiday_surge,rl_router,0
10357,holiday_surge,heuristic_router,1
10358,normal,heuristic_router,1
10359,normal,rl_router,1
10360,normal,rl_router,1
10361,normal,rl_router,1
10362,holiday_surge,heuristic_router,0
10363,normal,heuristic_router,1
10364,normal,rl_router,1
10365,normal,heuristic_router,0
10366,holiday_surge,rl_router,1
10367,normal,heuristic_router,1
10368,normal,rl_router,1
10369,holiday_surge,heuristic_router,0
10370,normal,rl_router,1
10371,normal,heuristic_router,1
10372,holiday_surge,heuristic_router,0
10373,holiday_surge,heuristic_router,1
10374,normal,rl_router,1
10375,normal,heuristic_router,1
10376,holiday_surge,heuristic_router,0
10377,holiday_surge,rl_router,0
10378,normal,rl_router,1
10379,normal,rl_router,1
10380,normal,heuristic_router,0
10381,normal,rl_router,1
10382,normal,rl_router,1
10383,normal,rl_router,1
10384,normal,rl_router,1
10385,normal,rl_router,1
10386,normal,heuristic_router,1
10387,normal,heuristic_router,0
10388,normal,heuristic_router,1
10389,normal,rl_router,1
10390,holiday_surge,rl_router,0
10391,normal,rl_router,1
10392,normal,rl_router,1
10393,holiday_surge,heuristic_router,0
10394,normal,heuristic_router,1
10395,normal,heuristic_router,1
10396,normal,heuristic_router,1
10397,holiday_surge,rl_router,1
10398,holiday_surge,rl_router,0
10399,normal,rl_router,1
10400,holiday_surge,rl_router,1
10401,normal,rl_router,1
10402,normal,rl_router,1
10403,normal,rl_router,1
10404,normal,heuristic_router,1
10405,holiday_surge,heuristic_router,0
10406,normal,rl_router,1
10407,normal,rl_router,1
10408,normal,heuristic_router,1
10409,normal,heuristic_router,1
10410,normal,rl_router,0
10411,normal,heuristic_router,1
10412,holiday_surge,heuristic_router,1
10413,normal,heuristic_router,1
10414,normal,rl_router,1
10415,normal,heuristic_router,1
10416,normal,rl_router,1
10417,normal,rl_router,1
10418,normal,rl_router,1
10419,normal,heuristic_router,1
10420,normal,rl_router,1
10421,normal,rl_router,1
10422,holiday_surge,heuristic_router,1
10423,normal,heuristic_router,1
10424,holiday_surge,heuristic_router,1
10425,normal,heuristic_router,1
10426,normal,rl_router,1
10427,normal,rl_router,1
10428,holiday_surge,heuristic_router,1
10429,holiday_surge,heuristic_router,1
10430,normal,heuristic_router,0
10431,normal,rl_router,1
10432,normal,heuristic_router,1
10433,normal,heuristic_router,0
10434,normal,rl_router,1
10435,normal,heuristic_router,1
10436,normal,heuristic_router,1
10437,holiday_surge,rl_router,1
10438,normal,rl_router,1
10439,normal,rl_router,1
10440,normal,rl_router,1
10441,normal,rl_router,1
10442,holiday_surge,heuristic_router,1
10443,holiday_surge,heuristic_router,1
10444,normal,heuristic_router,1
10445,normal,heuristic_router,1
10446,holiday_surge,rl_router,1
10447,normal,heuristic_router,1
10448,normal,heuristic_router,1
10449,normal,heuristic_router,1
10450,normal,rl_router,1
10451,holiday_surge,heuristic_router,1
10452,normal,rl_router,1
10453,normal,rl_router,1
10454,normal,rl_router,1
10455,normal,heuristic_router,1
10456,holiday_surge,heuristic_router,1
10457,holiday_surge,heuristic_router,1
10458,normal,heuristic_router,0
10459,holiday_surge,heuristic_router,1
10460,normal,rl_router,1
10461,normal,heuristic_router,1
10462,normal,rl_router,1
10463,normal,rl_router,1
10464,normal,heuristic_router,1
10465,normal,heuristic_router,0
10466,normal,heuristic_router,1
10467,normal,heuristic_router,1
10468,normal,rl_router,0
10469,normal,rl_router,1
10470,normal,heuristic_router,1
10471,normal,rl_router,1
10472,normal,rl_router,1
10473,normal,heuristic_router,1
10474,normal,heuristic_router,0
10475,normal,heuristic_router,1
10476,normal,rl_router,0
10477,normal,rl_router,1
10478,normal,rl_router,1
10479,normal,heuristic_router,1
10480,normal,rl_router,1
10481,holiday_surge,heuristic_router,1
10482,normal,heuristic_router,1
10483,normal,rl_router,1
10484,normal,heuristic_router,1
10485,normal,rl_router,1
10486,normal,rl_router,1
10487,normal,rl_router,0
10488,normal,heuristic_router,1
10489,holiday_surge,rl_router,0
10490,normal,heuristic_router,1
10491,normal,rl_router,1
10492,normal,rl_router,1
10493,normal,rl_router,1
10494,normal,heuristic_router,0
10495,holiday_surge,rl_router,0
10496,normal,heuristic_router,1
10497,normal,heuristic_router,1
10498,normal,rl_router,1
10499,normal,rl_router,1
10500,holiday_surge,heuristic_router,1
10501,normal,rl_router,0
10502,normal,rl_router,1
10503,holiday_surge,rl_router,1
10504,normal,rl_router,1
10505,normal,heuristic_router,0
10506,normal,rl_router,1
10507,normal,heuristic_router,1
10508,holiday_surge,heuristic_router,1
10509,holiday_surge,rl_router,0
10510,normal,rl_router,1
10511,normal,heuristic_router,1
10512,normal,heuristic_router,1
10513,normal,rl_router,1
10514,normal,heuristic_router,1
10515,holiday_surge,rl_router,1
10516,normal,rl_router,1
10517,normal,rl_router,1
10518,holiday_surge,heuristic_router,1
10519,normal,rl_router,1
10520,normal,heuristic_router,1
10521,normal,heuristic_router,0
10522,normal,heuristic_router,0
10523,normal,heuristic_router,1
10524,holiday_surge,rl_router,1
10525,holiday_surge,heuristic_router,1
10526,holiday_surge,heuristic_router,0
10527,normal,heuristic_router,1
10528,holiday_surge,rl_router,1
10529,normal,heuristic_router,0
10530,holiday_surge,heuristic_router,0
10531,holiday_surge,heuristic_router,1
10532,holiday_surge,heuristic_router,1
10533,normal,heuristic_router,1
10534,holiday_surge,heuristic_router,1
10535,normal,heuristic_router,1
10536,holiday_surge,rl_router,1
10537,normal,heuristic_router,1
10538,holiday_surge,heuristic_router,1
10539,holiday_surge,rl_router,1
10540,holiday_surge,rl_router,1
10541,holiday_surge,rl_router,0
10542,normal,rl_router,1
10543,normal,heuristic_router,0
10544,normal,heuristic_router,1
10545,normal,rl_router,1
10546,normal,rl_router,1
10547,normal,heuristic_router,1
10548,normal,heuristic_router,1
10549,normal,heuristic_router,1
10550,normal,heuristic_router,0
10551,normal,heuristic_router,1
10552,normal,heuristic_router,1
10553,holiday_surge,rl_router,1
10554,normal,rl_router,1
10555,holiday_surge,heuristic_router,1
10556,normal,heuristic_router,1
10557,normal,rl_router,1
10558,normal,rl_router,1
10559,normal,rl_router,1
10560,normal,rl_router,1
10561,normal,rl_router,1
10562,normal,heuristic_router,1
10563,holiday_surge,heuristic_router,1
10564,holiday_surge,heuristic_router,1
10565,holiday_surge,rl_router,0
10566,holiday_surge,rl_router,1
10567,normal,rl_router,1
10568,normal,rl_router,1
10569,normal,rl_router,1
10570,normal,heuristic_router,1
10571,normal,rl_router,1
10572,normal,rl_router,1
10573,normal,heuristic_router,1
10574,normal,rl_router,1
10575,normal,heuristic_router,0
10576,normal,heuristic_router,1
10577,holiday_surge,rl_router,1
10578,holiday_surge,rl_router,1
10579,holiday_surge,heuristic_router,1
10580,normal,rl_router,1
10581,normal,heuristic_router,0
10582,normal,rl_router,1
10583,normal,heuristic_router,1
10584,normal,heuristic_router,1
10585,normal,heuristic_router,1
10586,normal,heuristic_router,1
10587,holiday_surge,heuristic_router,1
10588,normal,heuristic_router,1
10589,normal,rl_router,1
10590,normal,heuristic_router,1
10591,normal,rl_router,0
10592,normal,rl_router,1
10593,holiday_surge,rl_router,1
10594,normal,rl_router,1
10595,normal,rl_router,1
10596,normal,rl_router,1
10597,normal,heuristic_router,1
10598,normal,rl_router,1
10599,normal,heuristic_router,1
10600,holiday_surge,rl_router,1
10601,normal,rl_router,1
10602,normal,heuristic_router,1
10603,holiday_surge,heuristic_router,0
10604,normal,rl_router,1
10605,normal,heuristic_router,1
10606,normal,rl_router,1
10607,normal,heuristic_router,1
10608,holiday_surge,rl_router,0
10609,normal,rl_router,1
10610,holiday_surge,heuristic_router,1
10611,normal,heuristic_router,1
10612,holiday_surge,heuristic_router,0
10613,normal,heuristic_router,1
10614,normal,heuristic_router,1
10615,holiday_surge,rl_router,1
10616,normal,rl_router,1
10617,holiday_surge,heuristic_router,1
10618,normal,heuristic_router,1
10619,normal,rl_router,1
10620,normal,heuristic_router,1
10621,normal,rl_router,1
10622,normal,heuristic_router,1
10623,holiday_surge,heuristic_router,1
10624,normal,heuristic_router,1
10625,holiday_surge,rl_router,0
10626,normal,heuristic_router,1
10627,normal,rl_router,1
10628,normal,heuristic_router,0
10629,normal,heuristic_router,1
10630,holiday_surge,rl_router,1
10631,normal,heuristic_router,1
10632,holiday_surge,heuristic_router,0
10633,normal,rl_router,1
10634,holiday_surge,heuristic_router,1
10635,holiday_surge,rl_router,1
10636,holiday_surge,heuristic_router,1
10637,normal,heuristic_router,1
10638,holiday_surge,rl_router,1
10639,normal,rl_router,1
10640,holiday_surge,rl_router,1
10641,normal,heuristic_router,1
10642,normal,heuristic_router,1
10643,normal,heuristic_router,1
10644,normal,rl_router,1
10645,normal,rl_router,1
10646,holiday_surge,heuristic_router,1
10647,normal,heuristic_router,1
10648,normal,heuristic_router,1
10649,holiday_surge,rl_router,1
10650,holiday_surge,heuristic_router,1
10651,normal,heuristic_router,1
10652,normal,heuristic_router,1
10653,holiday_surge,heuristic_router,1
10654,normal,rl_router,0
10655,holiday_surge,rl_router,1
10656,normal,rl_router,1
10657,normal,heuristic_router,1
10658,normal,rl_router,1
10659,normal,heuristic_router,1
10660,normal,heuristic_router,1
10661,holiday_surge,heuristic_router,0
10662,normal,rl_router,1
10663,normal,rl_router,1
10664,normal,rl_router,1
10665,normal,heuristic_router,1
10666,normal,rl_router,1
10667,normal,heuristic_router,0
10668,normal,rl_router,1
10669,holiday_surge,heuristic_router,1
10670,normal,rl_router,1
10671,holiday_surge,rl_router,1
10672,holiday_surge,rl_router,1
10673,normal,rl_router,1
10674,normal,rl_router,1
10675,normal,rl_router,1
10676,normal,rl_router,1
10677,normal,heuristic_router,1
10678,normal,heuristic_router,1
10679,normal,rl_router,1
10680,normal,heuristic_router,1
10681,holiday_surge,rl_router,0
10682,normal,rl_router,1
10683,normal,rl_router,1
10684,normal,heuristic_router,0
10685,holiday_surge,rl_router,1
10686,holiday_surge,rl_router,1
10687,normal,heuristic_router,1
10688,normal,heuristic_router,1
10689,holiday_surge,heuristic_router,1
10690,normal,rl_router,1
10691,holiday_surge,heuristic_router,0
10692,holiday_surge,rl_router,0
10693,holiday_surge,rl_router,1
10694,normal,heuristic_router,1
10695,normal,rl_router,1
10696,holiday_surge,heuristic_router,1
10697,normal,rl_router,1
10698,normal,rl_router,1
10699,normal,rl_router,1
10700,holiday_surge,rl_router,1
10701,normal,heuristic_router,1
10702,holiday_surge,heuristic_router,1
10703,holiday_surge,rl_router,1
10704,holiday_surge,rl_router,0
10705,normal,rl_router,1
10706,normal,heuristic_router,1
10707,normal,rl_router,1
10708,normal,rl_router,1
10709,holiday_surge,rl_router,0
10710,normal,rl_router,0
10711,normal,rl_router,1
10712,normal,rl_router,1
10713,normal,rl_router,1
10714,normal,rl_router,1
10715,normal,heuristic_router,1
10716,normal,heuristic_router,1
10717,normal,rl_router,1
10718,normal,rl_router,1
10719,normal,heuristic_router,1
10720,normal,rl_router,1
10721,normal,rl_router,1
10722,normal,rl_router,1
10723,holiday_surge,rl_router,1
10724,normal,heuristic_router,1
10725,normal,rl_router,0
10726,normal,heuristic_router,1
10727,holiday_surge,rl_router,1
10728,normal,rl_router,1
10729,normal,heuristic_router,1
10730,normal,rl_router,1
10731,normal,heuristic_router,1
10732,normal,rl_router,1
10733,normal,heuristic_router,1
10734,normal,rl_router,1
10735,normal,rl_router,1
10736,holiday_surge,rl_router,1
10737,normal,heuristic_router,1
10738,holiday_surge,rl_router,1
10739,holiday_surge,rl_router,1
10740,normal,rl_router,1
10741,normal,rl_router,0
10742,holiday_surge,heuristic_router,1
10743,normal,heuristic_router,1
10744,normal,rl_router,1
10745,normal,rl_router,1
10746,holiday_surge,rl_router,1
10747,normal,heuristic_router,1
10748,normal,rl_router,1
10749,normal,rl_router,1
10750,holiday_surge,heuristic_router,1
10751,normal,heuristic_router,1
10752,normal,heuristic_router,1
10753,holiday_surge,rl_router,0
10754,holiday_surge,rl_router,1
10755,normal,heuristic_router,1
10756,normal,heuristic_router,1
10757,normal,heuristic_router,1
10758,holiday_surge,rl_router,1
10759,normal,heuristic_router,1
10760,holiday_surge,heuristic_router,0
10761,holiday_surge,rl_router,0
10762,holiday_surge,rl_router,0
10763,normal,rl_router,1
10764,holiday_surge,heuristic_router,1
10765,normal,rl_router,1
10766,holiday_surge,rl_router,1
10767,holiday_surge,heuristic_router,1
10768,normal,heuristic_router,1
10769,normal,rl_router,1
